,min_xray_0,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg_0,xray_0_min_0_ff,xray_0_min_0_pdb
0,5.9876010590477815,0.3912419486747777,0.4930099436805737,8968.223910458482,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/115_2_state_wxray/0/output_107/pdbs/535.pdb
1,5.688682157404004,0.2796612211659851,0.254859609940156,9130.613725386173,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/115_2_state_wxray/1/output_335/pdbs/731.pdb
2,5.410053561150149,0.2150091323436289,0.2146574141549984,12454.162343800506,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/115_2_state_wxray/2/output_32/pdbs/715.pdb
3,5.141074728898683,0.1823977772506819,0.2269376783516302,33190.335915081625,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/115_2_state_wxray/3/output_16/pdbs/321.pdb
4,5.686812163984136,0.3631533395049731,0.7873367215029657,1024861.1763006072,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/115_2_state_wxray/4/output_414/pdbs/131.pdb
5,5.989673651470566,0.4055605530517982,0.9251960036276728,1508819.8964363586,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/115_2_state_wxray/5/output_16/pdbs/28.pdb
6,6.1574566949305,0.4221109856687397,0.9827427712181824,1588293.6210439042,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/115_2_state_wxray/6/output_335/pdbs/14.pdb
7,6.167792535409935,0.4312323026348058,1.1117300831933352,2443869.6987650543,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/115_2_state_wxray/7/output_418/pdbs/19.pdb
