,rmsd_native_5_0,pdb,xray_native_5_1,w_1_native_5_0,r_work_native_5_0,xray_native_5_0+xray_native_5_1,xray_native_5_0,rmsd_native_5_1,rmsd,r_free_native_5_0,w_0_native_5_0,w_0_native_5_1,ff,w_1_native_5_1,r_work_native_5_1,r_free_native_5_1,out_id
14,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_569/pdbs/329.pdb,5.026397670068185,0.2371266468364459,0.2262106334533969,10.01707678729152,4.990679117223335,,,0.3018276198208219,0.7628733531635541,0.7703325641195835,28362.90104878774,0.2296674358804164,0.2344312015376828,0.3223045591701465,569
15,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_703/pdbs/231.pdb,4.650049282636195,0.7758572097524635,0.1489388207704368,9.370793470586973,4.720744187950777,,,0.1729972894861935,0.2241427902475364,0.5540023090524704,14841.409857426375,0.4459976909475295,0.1369492666095448,0.1746823059387006,703
16,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_85/pdbs/424.pdb,4.821519065367623,0.4054457992005166,0.1815853267316558,9.745984266256205,4.924465200888582,,,0.2203788354988767,0.5945542007994833,0.7405928982700536,23023.79431782686,0.2594071017299464,0.1649520658814555,0.2086251544663898,85
17,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_881/pdbs/301.pdb,4.62594923094156,0.2581001036259126,0.1251530916168538,9.219342142723963,4.593392911782404,,,0.1566007562142162,0.7418998963740874,0.1207896625400379,16648.83619925065,0.8792103374599621,0.1328744441013865,0.1896598238198889,881
18,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_812/pdbs/357.pdb,4.840769915648934,0.4736119142323349,0.1620531163794644,9.658433336941634,4.8176634212927,,,0.18678743632113,0.526388085767665,0.6164597715887108,15638.7400578177,0.3835402284112892,0.1590803398864959,0.2674236183164987,812
19,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_145/pdbs/361.pdb,4.893107002312479,0.3660845185329203,0.165528265143806,9.728160953571873,4.835053951259393,,,0.2006162949013186,0.6339154814670798,0.5700502030903483,19519.985064029494,0.4299497969096517,0.1742623057839151,0.2337835157457159,145
20,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_602/pdbs/424.pdb,4.721040891426293,0.4459183637029775,0.1854008459368037,9.673756472741882,4.95271558131559,,,0.2112480629645789,0.5540816362970225,0.7672454205338265,20623.7840735822,0.2327545794661734,0.1520689823766761,0.1799744206794032,602
21,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_990/pdbs/493.pdb,5.016664157537393,0.759596935472852,0.2416722690241957,10.066513978683947,5.049849821146554,,,0.3349702569727024,0.2404030645271479,0.1525751046937905,23730.32423100902,0.8474248953062093,0.2174411684740358,0.3958999468145033,990
22,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_778/pdbs/347.pdb,4.669651454239941,0.8081539468801359,0.1275027212058887,9.236828322246675,4.567176868006734,,,0.1561070281904953,0.1918460531198641,0.585261329435438,23520.494552438067,0.4147386705645621,0.1362544539663535,0.1720275591334179,778
23,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_194/pdbs/343.pdb,5.080247031635506,0.09571102924904,0.1621447606462849,9.786501421760931,4.706254390125425,,,0.1935723061878961,0.90428897075096,0.5762970424602414,16908.698229754078,0.4237029575397587,0.213489648318715,0.2501702497500398,194
24,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_620/pdbs/495.pdb,4.596349764181985,0.2511303284201865,0.1265221091707623,9.166685845494122,4.570336081312136,,,0.156453210940536,0.7488696715798135,0.3210957273458628,14449.170273283307,0.6789042726541372,0.1266417721121018,0.1739044739994071,620
25,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_630/pdbs/216.pdb,4.934675689913056,0.6158980372302372,0.1829466457128448,9.886803021515021,4.952127331601965,,,0.2099793094513771,0.3841019627697629,0.3468494913492086,18130.95251641349,0.6531505086507913,0.1823464603782231,0.2114803528391131,630
26,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_800/pdbs/399.pdb,4.687913267256821,0.5194779353545753,0.1707483807143847,9.5504957998155,4.86258253255868,,,0.1979264450467702,0.4805220646454246,0.3695949187297632,13728.672067035468,0.6304050812702369,0.1441853520648663,0.1831512630207518,800
27,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_883/pdbs/343.pdb,5.081624311107509,0.0080758269132757,0.1644424130338855,9.815398182776754,4.733773871669244,,,0.1902209048157963,0.9919241730867244,0.5828893950781364,21928.351252128137,0.4171106049218637,0.2092180009836047,0.2914944838637983,883
28,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_473/pdbs/397.pdb,4.959832927324645,0.3185444705004127,0.22073612589961,10.084729147159578,5.124896219834932,,,0.3118666035123511,0.6814555294995873,0.7473646241329044,25033.393850595818,0.2526353758670956,0.194101904123682,0.2914561859891837,473
29,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_196/pdbs/363.pdb,4.654836824615574,0.1635771713598382,0.1342033741049053,9.274444584602985,4.619607759987413,,,0.1614518516730022,0.8364228286401618,0.4567507735710561,22255.849120807998,0.5432492264289438,0.1356196673970078,0.1623768559997609,196
30,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_960/pdbs/296.pdb,4.756201239749784,0.4867001177937401,0.1775583432795762,9.668684505662277,4.912483265912493,,,0.2049276232786066,0.5132998822062599,0.7036998477408225,23019.941550037474,0.2963001522591775,0.1544972156455968,0.1955408829331333,960
31,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_926/pdbs/262.pdb,4.892262967994856,0.3691579152121642,0.1693205560974305,9.74021034344969,4.847947375454832,,,0.2037739228109183,0.6308420847878359,0.6175958275180449,18434.44087293192,0.3824041724819552,0.1750627991567049,0.2105079039955798,926
32,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_834/pdbs/457.pdb,4.5863528548545744,0.6606444174448065,0.1307616083578701,9.2025303155121,4.616177460657526,,,0.1676062675890989,0.3393555825551935,0.6192025239636386,13633.272191350508,0.3807974760363614,0.1238637181454303,0.1739052385918864,834
33,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_619/pdbs/338.pdb,4.776610370691621,0.4490804096713018,0.1589659187584116,9.586423442214645,4.809813071523023,,,0.1933614659541407,0.5509195903286982,0.6100535028637785,19467.94044578908,0.3899464971362216,0.1508728860740438,0.2039884286304985,619
34,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_239/pdbs/442.pdb,4.571383708197839,0.6835099911348671,0.1218681374078743,9.163068881521902,4.591685173324062,,,0.1592738493228911,0.3164900088651329,0.8943163558713813,23417.73091923443,0.1056836441286188,0.1223393617143924,0.1616993407807425,239
35,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_533/pdbs/491.pdb,4.541477061480219,0.3679273375064681,0.134505283711343,9.19597059384014,4.654493532359922,,,0.1695794020744877,0.6320726624935319,0.3375241038685218,21395.164813970343,0.6624758961314782,0.1177179203672447,0.1742309527891412,533
36,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_718/pdbs/324.pdb,4.592289116624896,0.4151107872489073,0.1440600390496516,9.335783358793144,4.743494242168249,,,0.1790183059705709,0.5848892127510926,0.2752233147390089,18840.20040862545,0.724776685260991,0.1280295777793473,0.1632345341575007,718
37,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_453/pdbs/455.pdb,4.544841836383352,0.0750263390544039,0.1298412912191405,9.120032920811841,4.57519108442849,,,0.1632053372799952,0.924973660945596,0.3045150758517551,12880.829877767716,0.6954849241482449,0.1241077101820945,0.1640382953304895,453
38,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_38/pdbs/342.pdb,4.812125676845644,0.4720417638572088,0.1659655145680369,9.662135369483728,4.850009692638085,,,0.2037857537294894,0.5279582361427912,0.5655195546798398,14775.53719318642,0.4344804453201602,0.1601188869264471,0.2226801063033984,38
39,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_553/pdbs/5.pdb,5.037122513421122,0.7498385203167419,0.1984577794156344,10.09665275338483,5.059530239963709,,,0.2499930163690603,0.2501614796832581,0.1394180157119388,27390.16546032819,0.8605819842880611,0.1963083143508454,0.2608759169633508,553
40,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_5/pdbs/483.pdb,4.667372570571798,0.5415907708813802,0.1481979778916835,9.410041701521301,4.742669130949502,,,0.1788846094139221,0.4584092291186198,0.7635560669821965,21150.604596559715,0.2364439330178035,0.1395860980429796,0.1771047660697917,5
41,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_449/pdbs/253.pdb,4.914884322109038,0.9740918748666956,0.1699589624514763,9.703929836024438,4.7890455139154,,,0.2006016943487545,0.0259081251333044,0.4531959229958773,20009.87244437352,0.5468040770041227,0.1837727862565485,0.214210839969628,449
42,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_663/pdbs/254.pdb,4.745255244819321,0.534909961261454,0.1623331261486365,9.586968437917648,4.841713193098327,,,0.1895924428173679,0.4650900387385461,0.815299295146864,23012.486407671204,0.184700704853136,0.1526017622004246,0.1874387613497437,663
43,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_181/pdbs/392.pdb,4.671147220752908,0.5374164328594824,0.1639958494765461,9.502787095088994,4.831639874336087,,,0.1926435130888722,0.4625835671405176,0.8443957790645977,14792.138865599743,0.1556042209354022,0.1475366522131964,0.1753027944095132,181
44,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_691/pdbs/398.pdb,4.909242735606991,0.3468069956192175,0.1638418567329364,9.728286438269226,4.819043702662234,,,0.1853868095262564,0.6531930043807825,0.5653671149055226,24736.777861670354,0.4346328850944774,0.1802153447509041,0.2061607685226054,691
45,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_608/pdbs/416.pdb,4.545295231105968,0.7863675552708089,0.1152346992017834,8.964968846169809,4.419673615063841,,,0.1242946300853226,0.2136324447291911,0.771794689841152,10132.02007372337,0.228205310158848,0.1252193359531985,0.153583719472167,608
46,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_326/pdbs/264.pdb,4.89966749338004,0.4519399519958978,0.2103438569416747,9.96596544452583,5.06629795114579,,,0.2492037139479618,0.5480600480041021,0.9197017531486844,18246.239005654592,0.0802982468513158,0.1874441693591147,0.2604119331834421,326
47,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_510/pdbs/323.pdb,4.739858275702594,0.4616579070263785,0.1533313763251097,9.525466475701002,4.785608199998409,,,0.1850088408300934,0.5383420929736216,0.6761643088854301,18744.454982024778,0.3238356911145699,0.1476897431070103,0.1938841599286266,510
48,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_302/pdbs/253.pdb,4.707062858332414,0.5634515153183963,0.1500223230187526,9.471849859569534,4.764787001237121,,,0.1799135253837048,0.4365484846816037,0.569378028496264,18800.24885381317,0.430621971503736,0.1393574237945575,0.1870664417310649,302
49,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_822/pdbs/355.pdb,4.741763516113589,0.4910181011467058,0.1724070459821706,9.632377150853554,4.890613634739964,,,0.2061217951090156,0.5089818988532941,0.7740768865891052,16551.960638612756,0.2259231134108947,0.1546913768288755,0.1931836339421332,822
50,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_515/pdbs/430.pdb,4.9712903074086805,0.738370059741642,0.1665876279394287,9.768345341552529,4.797055034143849,,,0.1957454164172322,0.2616299402583579,0.3976485349720134,17123.28300675436,0.6023514650279865,0.1867845643021398,0.2790550747162607,515
51,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_873/pdbs/269.pdb,4.598938880120008,0.2575208397319755,0.1201460864386804,9.123196939948919,4.52425805982891,,,0.1482983427977406,0.7424791602680245,0.3984505412122838,16425.35769774808,0.6015494587877162,0.1266005630357621,0.1652102628250046,873
52,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_342/pdbs/94.pdb,4.88059757373475,0.3957053898221864,0.1675373083954157,9.74044531353804,4.859847739803288,,,0.203046490328586,0.6042946101778135,0.6027697149350847,22935.239957586706,0.3972302850649153,0.1676565073846736,0.237022281934126,342
53,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_310/pdbs/459.pdb,4.80402180508354,0.5113769109105147,0.1624287174939966,9.645796274091126,4.841774469007585,,,0.1901815865090561,0.4886230890894852,0.5019310222687737,24413.274298013966,0.4980689777312264,0.1558784793591959,0.1953107710516715,310
54,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_218/pdbs/256.pdb,4.762492509783924,0.8151183854329429,0.1331661216058151,9.345086142393155,4.582593632609231,,,0.1559769509371273,0.184881614567057,0.5298783045727703,17545.14106285903,0.4701216954272298,0.1502764336940653,0.2014524946610121,218
55,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_316/pdbs/351.pdb,4.681797934440287,0.1603839419312929,0.1240906097188204,9.217934297521438,4.536136363081151,,,0.1518985484960247,0.8396160580687071,0.4756162463580315,15765.852287383124,0.5243837536419684,0.1377555601415872,0.1833652690558889,316
56,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_210/pdbs/17.pdb,5.043619095239058,0.2040071287599021,0.1986641666174887,10.043382318858125,4.999763223619068,,,0.2426357620553408,0.7959928712400979,0.7468332586645342,25435.03608240149,0.2531667413354658,0.2071581003643949,0.255493176150544,210
57,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_276/pdbs/471.pdb,4.641254382242901,0.4685735380332346,0.1729292138724413,9.541424105237883,4.900169722994981,,,0.2090204800882644,0.5314264619667654,0.1470661840155167,13971.311619510392,0.8529338159844833,0.1463829719306951,0.1768088455739714,276
58,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_174/pdbs/418.pdb,4.604504393432275,0.2502373100518169,0.136964599247902,9.252382704224061,4.647878310791787,,,0.1784952562660974,0.7497626899481831,0.4053467919203848,23312.18507096077,0.5946532080796151,0.1292724155769515,0.1806248192447931,174
59,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_141/pdbs/331.pdb,4.680275050734219,0.2411954236910108,0.1260886155415475,9.25871904353317,4.57844399279895,,,0.1612616083224551,0.7588045763089892,0.1349913087377878,19598.230542459987,0.8650086912622121,0.1366317283148618,0.1921712963341496,141
60,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_806/pdbs/256.pdb,5.066971906205689,0.7533674820667874,0.1974104591848493,10.02548250596412,4.958510599758433,,,0.2586049041348509,0.2466325179332126,0.3076250118040358,23480.240330133896,0.6923749881959642,0.2173014055386952,0.2623655283066773,806
61,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_904/pdbs/226.pdb,4.872488100329537,0.3967406956314759,0.1851803285627808,9.787444620301079,4.9149565199715415,,,0.2127510737444466,0.6032593043685242,0.6989454118023214,19762.51909858596,0.3010545881976785,0.1772777530622237,0.2046139187019357,904
62,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_973/pdbs/272.pdb,4.760918382519312,0.5205309967167063,0.1547766012552697,9.525520170039417,4.764601787520105,,,0.1899876143435318,0.4794690032832936,0.8525576085111499,18907.622761436825,0.14744239148885,0.1531259825784287,0.1960046097852885,973
63,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_98/pdbs/483.pdb,4.458758978260406,0.2901507195619179,0.1128781468198089,8.940242085582693,4.481483107322286,,,0.1321239263922153,0.709849280438082,0.1594480816581003,17779.141270611944,0.8405519183418997,0.1086475472354081,0.1405207257948166,98
64,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_186/pdbs/499.pdb,4.746138957042319,0.5080649606824805,0.1844888899685683,9.706861091210804,4.960722134168486,,,0.2298371313557711,0.4919350393175194,0.1714826147917781,20987.016906179528,0.8285173852082218,0.1612387570759385,0.216758697745952,186
65,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_6/pdbs/141.pdb,4.785153821269184,0.5264130813243887,0.1505229541667583,9.566357305055046,4.781203483785861,,,0.1875937402974802,0.4735869186756113,0.5527955510019783,23611.420442746152,0.4472044489980217,0.1521269304705223,0.1912011570246821,6
66,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_242/pdbs/321.pdb,4.886469607006066,0.7407484358003507,0.153664724075483,9.631593142626137,4.745123535620072,,,0.1888921567902722,0.2592515641996493,0.4734022697210838,16663.903617213506,0.5265977302789162,0.172566047808227,0.2101488481052686,242
67,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_535/pdbs/385.pdb,4.861700036517014,0.3949259583844776,0.2182131803485525,9.968658388908029,5.106958352391014,,,0.252965248717883,0.6050740416155225,0.8371123513177351,20801.09174650256,0.1628876486822649,0.1800389041090466,0.2603416917386119,535
68,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_19/pdbs/291.pdb,4.779392494997336,0.2910400646760092,0.151607349487769,9.52188016399927,4.742487669001935,,,0.1895841906914601,0.7089599353239908,0.4694125166188766,20500.48466500668,0.5305874833811234,0.1558357324210795,0.1863697220858522,19
69,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_826/pdbs/459.pdb,5.135923392004118,0.9328612609646822,0.1950975511422481,10.043766309968412,4.9078429179642935,,,0.2698993261985003,0.0671387390353178,0.2793092082263345,22198.988778535684,0.7206907917736655,0.2753908709586523,0.3817123030937999,826
70,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_638/pdbs/415.pdb,5.073469027274866,0.1303290237189825,0.1982362878036371,9.926621687445447,4.85315266017058,,,0.2708932463715683,0.8696709762810175,0.7501723777464212,23961.54458818442,0.2498276222535788,0.2630713128551352,0.3462309430875568,638
71,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_327/pdbs/126.pdb,5.163329702566395,0.0102721451473605,0.1991787327820371,10.090807890687767,4.9274781881213725,,,0.2566239972083761,0.9897278548526396,0.610761425334626,18345.530885530043,0.3892385746653741,0.2347440523279172,0.2766197837421073,327
72,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_100/pdbs/439.pdb,4.63902643981143,0.4493056277172866,0.1311537381257833,9.2634245059214,4.624398066109968,,,0.1566498651577167,0.5506943722827133,0.3548767394508912,32702.12762626012,0.6451232605491087,0.1315383725708261,0.1857923225328978,100
73,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_334/pdbs/281.pdb,4.857915023077362,0.3247966955286102,0.1716740486912915,9.720545714181899,4.8626306911045365,,,0.2045562219606565,0.6752033044713899,0.561313700688453,14994.57720738944,0.438686299311547,0.1712874710148409,0.2025799488185534,334
74,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_249/pdbs/213.pdb,5.0024587760581545,0.1292416727911573,0.2224514151925883,9.979296544982642,4.976837768924488,,,0.2932047548739135,0.8707583272088426,0.8725917410788856,27190.74288147337,0.1274082589211144,0.226841468095653,0.3080778990640025,249
75,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_982/pdbs/89.pdb,4.844039686718826,0.4859689288522687,0.1650110926512885,9.674724232998456,4.830684546279629,,,0.1861155043670555,0.5140310711477313,0.4986008251385556,20421.16241879938,0.5013991748614444,0.1654771472581661,0.1959333415763765,982
76,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_614/pdbs/370.pdb,5.128263330507185,0.8495567598496588,0.1960634685799563,10.072158905722816,4.943895575215632,,,0.2660015347977333,0.1504432401503411,0.3176034568196232,23173.327454295028,0.6823965431803769,0.2557600805737226,0.3311104934269804,614
77,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_225/pdbs/240.pdb,5.1807932626581925,0.1500153741375855,0.1773619403001503,10.009266331651679,4.828473068993486,,,0.2365230058678226,0.8499846258624145,0.6257792646959427,17036.336740213163,0.3742207353040572,0.236548030640239,0.3153007567087575,225
78,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_820/pdbs/264.pdb,4.805564193205708,0.5257547607031293,0.15709031182257,9.59855989810244,4.792995704896732,,,0.2052102066209007,0.4742452392968707,0.4520600006566038,15503.42076949373,0.5479399993433961,0.1547077014272682,0.2319831018160064,820
79,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_223/pdbs/105.pdb,4.5857336129085295,0.5893027803806875,0.1366754674536857,9.282173457015345,4.696439844106815,,,0.1817602702549262,0.4106972196193125,0.7200569489097,22389.226095347552,0.2799430510903,0.1261416086282369,0.1753790976085799,223
80,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_874/pdbs/439.pdb,4.7074627908659625,0.5198267297858196,0.1790322900607391,9.621458923228866,4.913996132362904,,,0.2077385470963085,0.4801732702141805,0.1883026563105523,14138.723416366996,0.8116973436894477,0.1550411515088458,0.1831652054434282,874
81,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_479/pdbs/483.pdb,4.533322336482166,0.7957830226615837,0.1288404762652425,9.128520907807916,4.59519857132575,,,0.1505457961818348,0.2042169773384163,0.7630425757271457,14724.982389821002,0.2369574242728543,0.1274166584510652,0.1427564742596171,479
82,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_73/pdbs/197.pdb,4.581577488264528,0.818036200535426,0.1347222091958479,9.242372081073773,4.660794592809245,,,0.180110030587927,0.1819637994645739,0.5841793591538823,23083.449202104304,0.4158206408461178,0.1278570628324748,0.1578613594488418,73
83,,/wynton/group/sali/mhancock/xray/sample_bench/out/277_native_5_ref/2/output_666/pdbs/1.pdb,4.908506870803335,0.0476516442314855,0.1727849431457621,9.836005708430113,4.927498837626778,,,0.219210841986997,0.9523483557685144,0.7878227852084755,13857.377767705202,0.2121772147915244,0.170624654709454,0.2102109161128584,666
