,avg_min_r_free,min_r_free,avg_r_free
0,0.5364519609738064,0.5184190176043063,0.578868143116192
1,0.5335715698643522,0.510198773568912,0.5790472158291444
2,0.5325268129967202,0.5100039212294932,0.5784026387244099
3,0.5313210647172395,0.5104867479953399,0.5779513407340579
4,0.5292092329822703,0.5072984652332484,0.5766312909465426
5,0.526215038311878,0.4950355064655636,0.5766760063896055
6,0.5208917085582402,0.4819522421701246,0.5766295628490951
7,0.5130023546557679,0.4769455029014547,0.576399063320679
8,0.5082058784516801,0.4651255426820945,0.5763561802641173
9,0.4945364294939339,0.4521561125774924,0.5758467096005929
10,0.4932055095844748,0.4076982722275121,0.5751681445045443
11,0.4766559043335434,0.4164589604793794,0.5741578954033146
12,0.4654917735402069,0.3973816137318925,0.572916704879242
13,0.4458845514620488,0.3894360593941632,0.5728886160169719
14,0.4293935982077602,0.3600882477940375,0.5729218272367282
15,0.4085292353221549,0.3636109068856421,0.5721848662456409
16,0.4020831329230253,0.3503935698090225,0.5708895691597464
17,0.38864061396794847,0.3526384846506077,0.570524112664754
18,0.3821605864756554,0.3449510970545603,0.5694689151812014
19,0.3800344167069045,0.3492921262586481,0.5694177588220065
20,0.37511787273633507,0.3408628858196905,0.5691168013191467
21,0.3689966624079799,0.3327606730747773,0.5682485272028143
22,0.3669240741811998,0.3367856765732697,0.5680228780194972
23,0.36501822909076265,0.339002877186442,0.5655651288536678
24,0.3589055527072426,0.3298837215512292,0.5657650511892578
25,0.3583892422173989,0.3332961027656966,0.5640536408522061
26,0.355342875103497,0.3333331875617017,0.5647871654390871
27,0.35267607208331214,0.334644618727426,0.5632841790209899
28,0.352227852327863,0.3261136799694198,0.558568770088411
29,0.352619502425091,0.3320109419545537,0.5600863269956728
30,0.35013067556778205,0.3300238024450344,0.5582999382601884
31,0.34914060483641607,0.3297018689559428,0.5562039013045623
32,0.3505639382268083,0.3278377400808048,0.5552348818896491
33,0.3454482920190786,0.325248866065195,0.5506960614329612
34,0.3451721716614651,0.3103996224209746,0.5480187132849534
35,0.34412563300738186,0.3156538786637315,0.5457393402460503
36,0.34192900816698146,0.323302945267428,0.5450613369672538
37,0.34021731561872015,0.3211027568123696,0.541351989262691
38,0.3422190824025926,0.3175932701110642,0.536362975918354
39,0.34120206418291255,0.3180210644172357,0.5349738284922274
40,0.3426663662859836,0.3190063167158328,0.5300636744690191
41,0.34076553288658784,0.3207130503725076,0.5356280801031934
42,0.3378883804706917,0.3152402162357837,0.5225976014155066
43,0.33989309617776525,0.3204447619954924,0.5233398660266894
44,0.33775271102345117,0.3199532999945021,0.5145550711628636
45,0.33587187658543505,0.321254935581943,0.5101463301491046
46,0.3378626127059986,0.3172466766000103,0.5107975943809516
47,0.33651961065018443,0.3201678100952102,0.5003479743155885
48,0.33553885727105387,0.3164447733756164,0.4819232336224849
49,0.3359990794092441,0.3156318611672663,0.4950236574690853
50,0.5345524966895545,0.5163963559221619,0.5788318402874684
51,0.40228605002704704,0.3805107593356142,0.5640483569078932
52,0.3482192169067524,0.3278111419005241,0.5120239940991538
53,0.33521761959706015,0.3207357940543587,0.4343312191764217
54,0.3277586871293732,0.3045408726608044,0.3876531079509258
55,0.32237509287854843,0.3077129208915687,0.36528938646487286
56,0.31961369875201023,0.3092975268960342,0.35172528185854646
57,0.31779910941641965,0.3063424646375962,0.34528944747488394
58,0.31999484674672535,0.3087692339380262,0.34297328093473667
59,0.321079384847133,0.314032257547338,0.34100850468498334
60,0.33952345537808826,0.3296815700432698,0.3527838504181525
61,0.5017539099002767,0.3634950552111845,0.5814142285141204
62,0.5243606314079823,0.4151673582341688,0.5830906643777899
63,0.5241589769535514,0.3991207602507255,0.582971164239818
64,0.5287038724411762,0.5128339230278183,0.582933878053024
65,0.5284245647230799,0.5223867893500906,0.5831025632530163
66,0.5287636687834434,0.5176789335943414,0.5831621552148415
67,0.5279882411898587,0.5165171608186668,0.5830730506253126
68,0.5294598761235092,0.5198515414056504,0.583248861681265
69,0.5288866205650133,0.5152217586257618,0.5831386179219004
70,0.5201696178826704,0.4343162943015821,0.5828782981592361
71,0.526311573898911,0.5177464044596307,0.583170972914523
72,0.5297529702592814,0.5179956270680492,0.5831022699543993
73,0.5280183579451577,0.5169712694969154,0.5831563497469358
74,0.5245689435550827,0.4390258373725942,0.5829535650601938
75,0.5275487733208385,0.5179396256899521,0.5830880891544447
76,0.5281000819686444,0.5142393058628187,0.5832089698315145
77,0.5279537217832798,0.5179256716048624,0.5830795744371464
78,0.5289364866198167,0.5220832616764778,0.5829825195272176
79,0.5277493973446773,0.4419749460784136,0.583162634900936
80,0.5269861562178849,0.5183341622649584,0.5833008806086885
