,avg_min_r_free,min_r_free,avg_r_free
0,0.5365118315503169,0.516663930947497,0.5809487304133689
1,0.5347650200534653,0.5207873343920512,0.5812763862743271
2,0.5307971095946389,0.5110640484838892,0.5795431103176019
3,0.5156381178066308,0.4683944446986829,0.5750662030857399
4,0.4700970939094827,0.4322597494364621,0.5651747917822145
5,0.37897848717950267,0.3125502800281212,0.45411390711337546
6,0.3181570713803366,0.2927775594002225,0.3561372418550235
7,0.30801925817939607,0.2884154558723236,0.33618701074635005
8,0.3030013994636916,0.2856955885156165,0.328774139922143
9,0.3027035879566652,0.288996060713186,0.3257172192554314
10,0.30025571054148953,0.2842715272917918,0.31989044251857
11,0.2970853765518764,0.2796787749829538,0.31794507038953884
12,0.2967641763115329,0.2821281837773476,0.3147056264760546
13,0.29647163103822577,0.2808746004314018,0.31545647293819923
14,0.2962547143593428,0.2809627710359311,0.31311932577270746
15,0.29747300066430393,0.2841155156770048,0.31439925557303583
16,0.29568657878144977,0.2823473843266379,0.312571645301125
17,0.2975697361522777,0.2862800731551457,0.31254266046752693
18,0.29533036160925213,0.2839084059792603,0.3113249043501755
19,0.2956157408771173,0.2846521189180549,0.31022081237713994
20,0.2955818292675421,0.2834290875294162,0.30949276449735125
21,0.29510513932407095,0.2850037489064104,0.30915893282869356
22,0.2972778007219054,0.2837896526028017,0.31086309128652256
23,0.29568639330773044,0.2824538398502265,0.3084009397518006
24,0.29659770316050144,0.2835640367226432,0.308722088352669
25,0.29697956552455496,0.2833863914363836,0.3098186471757295
26,0.2963216095906785,0.2824522170878698,0.30847252929517427
27,0.2955333412018106,0.2843845002545807,0.3074803270684728
28,0.29699604838777754,0.2830803170268435,0.30937958867814547
29,0.2977014435994479,0.2874278707047405,0.3103152309254102
30,0.2976495535938451,0.2877460361574324,0.30998874774781565
31,0.2991927525479317,0.2840030022671655,0.3112775749262828
32,0.2977488555979063,0.2848609007235594,0.3090668538174637
33,0.2991154553647838,0.2902665677856601,0.3105672071913811
34,0.2992385246038335,0.2824240661221133,0.31123744027489875
35,0.2997366108849311,0.2864678087308609,0.3114713990285328
36,0.2996733232466506,0.2858292341392092,0.31123336569210674
37,0.2984641859139704,0.2879289415451441,0.3094205612421935
38,0.30028568764302077,0.2872599227660321,0.3118297648361337
39,0.29945863164557357,0.287521791472438,0.3115018609431492
40,0.2990697411615444,0.2900983475069335,0.30996422431671
41,0.3001897282450798,0.2748052020547926,0.3112500905221898
42,0.3008048636851961,0.2888909952262298,0.3111943001375859
43,0.30091545512601897,0.2817966352462293,0.31157003601367805
44,0.3018218757195835,0.2900453208826798,0.31238923131453616
45,0.3017113767133193,0.2860585486265718,0.31296333062024007
46,0.3001532329954059,0.2909677646927096,0.31064761414144687
47,0.3023996556880317,0.2907629210047002,0.3135528437425266
48,0.3021822565862584,0.2890634169286733,0.31175795579098897
49,0.30111632165153845,0.2899435443043965,0.31249828737259483
50,0.5408518930088786,0.511443901665915,0.5809725789356246
51,0.31120441338102367,0.2987091476918463,0.33246642034850654
52,0.2971525430599105,0.2817815138080921,0.31421482359588493
53,0.29465870325993637,0.2811204052888209,0.3079345745751001
54,0.29718484416380764,0.2847066395268481,0.3088689131923552
55,0.2977988625205141,0.2846034253151643,0.3092537103708814
56,0.2978048282293614,0.2842467765634622,0.30930407482100924
57,0.30310459729346545,0.2873931766562476,0.3127071315960409
58,0.30299796951850666,0.2847027722592783,0.31340580448626254
59,0.3048590314571708,0.2876676894787757,0.3136956891583155
60,0.3334646499667055,0.3170387802027088,0.3401517729541066
61,0.5275976480925985,0.5167858437008297,0.5829869693815175
62,0.5257440720322851,0.5120291173941544,0.5831056632148679
63,0.5293865130946096,0.5099351050210748,0.5829066590454061
64,0.528703732146569,0.5183569282637618,0.5832188726005961
65,0.5257970580997653,0.5142949845351392,0.5830998455118883
66,0.5279167616375722,0.5202212216220252,0.5829254661309261
67,0.5266331823660825,0.5117321358037636,0.5832233743286137
68,0.5271795629980865,0.5113229407239265,0.5830360648450169
69,0.5256826677114219,0.5143049207626115,0.5834569612732214
70,0.5272739605229648,0.5145939685090295,0.5831249445034443
71,0.5272172006506217,0.5206411203489341,0.582875640579793
72,0.5261893932889493,0.5193068025345722,0.5831347696869557
73,0.5251936492676494,0.5113474484624247,0.5829394209825551
74,0.5258453301485546,0.5131201349847092,0.5833073795110343
75,0.5274825807649872,0.5184148507475822,0.5835256881464507
76,0.5244150044595991,0.5131495934475493,0.5831257873214007
77,0.5261999705963798,0.512407918539853,0.5830387308270153
78,0.5250208031399833,0.512145004468949,0.582961036303715
79,0.5299940439321688,0.5220716301195919,0.5829939038884165
80,0.5221276004763155,0.4520393820768446,0.5828344247808771
