,xray_0_min_0,xray_0_min_0_r_free_0,xray_0_min_0_r_work_0,xray_0_min_0_pdb,xray_0_min_0_occ_0,xray_0_min_0_occ_1,xray_0_min_0_occ_2,xray_0_min_0_occ_3
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_13/log.csv,5.378754716996688,0.2803852096356121,0.2074230774353816,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_13/pdbs/1058.pdb,0.3407994272405403,0.2301092295352495,0.2602650967414082,0.168826246482802
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_27/log.csv,5.378574518633905,0.2950925956433345,0.2079456102208301,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_27/pdbs/1241.pdb,0.2833437743994516,0.2476247604170516,0.1756936994280541,0.2933377657554425
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_28/log.csv,5.4075765293112585,0.2892137309746443,0.2085831470007399,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_28/pdbs/1213.pdb,0.3118368976344878,0.1603270625941297,0.2805093351614174,0.2473267046099649
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_29/log.csv,5.3729320391627375,0.286742452103927,0.2049701390356269,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_29/pdbs/885.pdb,0.1921054173195367,0.1899924301647683,0.2937398682507642,0.3241622842649307
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_30/log.csv,5.375185209960677,0.2873720575472893,0.203943491670578,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_30/pdbs/1430.pdb,0.2258477346943384,0.2645731861316093,0.2700114983349569,0.2395675808390952
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_46/log.csv,5.408986681968528,0.2935735321728313,0.2138655092526015,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_46/pdbs/822.pdb,0.3050960768932128,0.2655609791127389,0.2311934746019556,0.1981494693920925
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_36/log.csv,5.369791630844656,0.2887719780802661,0.2084254680740329,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_36/pdbs/1433.pdb,0.3420725862652134,0.209189181393876,0.1804556055612272,0.2682826267796834
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_47/log.csv,5.377567158070511,0.2888710424239133,0.2055774738896898,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_47/pdbs/1336.pdb,0.1895420875564821,0.1844014538889404,0.3332985990606136,0.2927578594939638
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_44/log.csv,5.443249603340812,0.2857820737375499,0.21279864690792,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_44/pdbs/1029.pdb,0.0,0.3838200447617806,0.3661123002834718,0.2500676549547476
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_41/log.csv,5.405199383795935,0.2970402353112242,0.2116200990884578,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_41/pdbs/1053.pdb,0.1251882801476017,0.3534106902756914,0.3088151075489779,0.2125859220277289
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_31/log.csv,5.436799608129776,0.2868554311668331,0.2163256420838766,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_31/pdbs/1668.pdb,0.3951501732702844,0.0,0.3617459116391145,0.243103915090601
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_42/log.csv,5.401612082031419,0.289357315929751,0.2124415592368818,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_42/pdbs/827.pdb,0.2284462902033095,0.3774617135639968,0.2511196217602245,0.142972374472469
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_37/log.csv,5.374152008289499,0.285453986337298,0.2013029657352481,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_37/pdbs/1471.pdb,0.2508240128150292,0.2180793355967197,0.2776324744308639,0.2534641771573871
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_35/log.csv,5.403945176027122,0.2883189999884979,0.205443733141045,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_35/pdbs/844.pdb,0.220395229800952,0.2864924243440682,0.2911013204599908,0.2020110253949887
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_18/log.csv,5.379999951192942,0.2911291620430872,0.207015637440407,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_18/pdbs/1449.pdb,0.2227622340204518,0.3187899847507928,0.1786400972607518,0.2798076839680035
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_17/log.csv,5.398983169663563,0.2982672120587679,0.2097019653238775,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_17/pdbs/1290.pdb,0.2077155702494876,0.2826364020287935,0.178228172134007,0.3314198555877117
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_73/log.csv,5.382848864525824,0.2962704634208422,0.2086219072153384,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_73/pdbs/1038.pdb,0.3351071417058371,0.1425733279834876,0.3011048737116358,0.2212146565990394
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_53/log.csv,5.399458686947776,0.2877742385933872,0.2067278176943729,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_53/pdbs/1690.pdb,0.2097388628023255,0.2788946758481266,0.2898563238403892,0.2215101375091585
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_72/log.csv,5.38087381338928,0.2846927857422814,0.2081098631182779,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_72/pdbs/871.pdb,0.1734230358435322,0.2756521090036451,0.2443571407716729,0.3065677143811496
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_70/log.csv,5.460016084816939,0.2927849688714692,0.2187259432813873,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_70/pdbs/814.pdb,0.2946227383434359,0.3419946926862824,0.0,0.3633825689702817
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_59/log.csv,5.37445829498979,0.2861472259442142,0.2056510043172193,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_59/pdbs/1214.pdb,0.2845973275341317,0.2548214806214362,0.1910574442062148,0.269523747638217
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_60/log.csv,5.436413037636813,0.2721390308583384,0.2146142661199754,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_60/pdbs/1020.pdb,0.0,0.3224921521598758,0.373480758209486,0.3040270896306382
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_63/log.csv,5.395614892150309,0.2916758881167462,0.2085402715195593,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_63/pdbs/1038.pdb,0.3329392957861621,0.1388804531729804,0.2773140721039158,0.2508661789369417
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_68/log.csv,5.395073130262362,0.2905635783559342,0.208347349979398,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_68/pdbs/1277.pdb,0.1876241305519417,0.156222022000809,0.3188738754272426,0.3372799720200067
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_56/log.csv,5.376368263811877,0.2845256551912667,0.2018258919007095,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_56/pdbs/1426.pdb,0.1863510298014973,0.2151364303623684,0.3048139419041922,0.293698597931942
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_61/log.csv,5.393489826307861,0.2892846906167294,0.2090201423465234,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_61/pdbs/1239.pdb,0.3193924724195352,0.2404168842619159,0.1757016879141045,0.2644889554044442
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_65/log.csv,5.36728759907657,0.2876020442524077,0.2100081121383243,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_65/pdbs/1238.pdb,0.2642093499958449,0.1448874861842728,0.2647589122137579,0.3261442516061244
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_52/log.csv,5.375744635955826,0.2884907629623047,0.2012351248248713,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_52/pdbs/1661.pdb,0.2774455818718737,0.310121572731477,0.208803696975836,0.2036291484208131
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_54/log.csv,5.389746753958638,0.2789776430944128,0.2046029526812391,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_54/pdbs/1423.pdb,0.3158805018344374,0.2420745570689239,0.1801175770598201,0.2619273640368184
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_55/log.csv,5.4416334668941335,0.2827685906616138,0.2165471566152861,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_55/pdbs/843.pdb,0.2570513874062969,0.3387797100955554,0.4041689024981476,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_62/log.csv,5.379099442237733,0.2861537704232871,0.2086985417847381,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_62/pdbs/1023.pdb,0.3364087796175339,0.1615269677922261,0.247643964266774,0.2544202883234659
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_74/log.csv,5.412790022447654,0.2881829223871789,0.2110954112828147,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_74/pdbs/1689.pdb,0.2456312643607782,0.2871323260938742,0.1335289085943883,0.3337075009509593
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_91/log.csv,5.414433250399006,0.2973955514115344,0.2093787740388585,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_91/pdbs/1055.pdb,0.2069563314855396,0.3608520552768801,0.1710158307943563,0.2611757824432239
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_75/log.csv,5.383326753131816,0.3030420162462605,0.2110817082849444,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_75/pdbs/1092.pdb,0.2251169295973183,0.3184717962217034,0.193228974262419,0.2631822999185593
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_39/log.csv,5.37875140060608,0.2797917632824854,0.2065627084543597,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_39/pdbs/1059.pdb,0.171244906681846,0.2987632563312335,0.3162354953714975,0.2137563416154229
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_43/log.csv,5.380653472872199,0.2872486611507187,0.2057285717590705,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_43/pdbs/1212.pdb,0.2263707004733099,0.2513083956278615,0.2248786906916602,0.2974422132071682
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_45/log.csv,5.386717016326577,0.2821167276879298,0.2065475380968974,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_45/pdbs/1413.pdb,0.2706024837875905,0.2800952884058085,0.2469794574292057,0.2023227703773953
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_38/log.csv,5.401371170798512,0.2938333335058385,0.2090715271354771,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_38/pdbs/1250.pdb,0.3635201803452767,0.2113320160097697,0.1805608330687479,0.2445869705762057
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_40/log.csv,5.427474181322584,0.2876157884713873,0.2144184360917346,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_40/pdbs/1261.pdb,0.2790740242071204,0.4057452206046841,0.0,0.3151807551881953
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_77/log.csv,5.386524774409122,0.2837238347352835,0.2096413989443488,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_77/pdbs/644.pdb,0.2269534914363175,0.2709394393246312,0.2944739061547088,0.2076331630843423
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_86/log.csv,5.455295687355124,0.2942032394894173,0.2141361848207169,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_86/pdbs/651.pdb,0.3201620815849815,0.4005446214403373,0.0,0.2792932969746811
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/log.csv,5.347382107205426,0.2870257338123147,0.2039699850861677,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/888.pdb,0.2848239010473913,0.304995418749632,0.1965246956469301,0.2136559845560466
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_79/log.csv,5.3911070642789545,0.2874845922680979,0.2052732815386914,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_79/pdbs/1425.pdb,0.268284198423857,0.2401655857753611,0.1878589375448723,0.3036912782559096
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_78/log.csv,5.3903451595514165,0.2773346079926618,0.2055015260481158,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_78/pdbs/1259.pdb,0.1859815095564311,0.2672689383796835,0.3193476349081865,0.2274019171556987
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_76/log.csv,5.431231115971285,0.2817336565086509,0.2137389322981886,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_76/pdbs/1074.pdb,0.3576498450354017,0.0,0.2709491210276898,0.3714010339369086
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_32/log.csv,5.41847891585402,0.2895078198321444,0.2147649723627944,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_32/pdbs/1058.pdb,0.2665374935175512,0.3535594595235115,0.3799030469589374,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_34/log.csv,5.454765648108488,0.284299689526013,0.2147820100669266,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_34/pdbs/1039.pdb,0.3977854743771426,0.227333934777078,0.3748805908457793,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_33/log.csv,5.395638419277269,0.296407376887382,0.2059790457847398,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_33/pdbs/1640.pdb,0.1852554826097974,0.2716487918437448,0.2476796268127562,0.2954160987337014
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_49/log.csv,5.43727623014606,0.2825060634484591,0.2121665892291823,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_49/pdbs/1245.pdb,0.2969372373800266,0.0,0.3461723888046506,0.3568903738153228
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_64/log.csv,5.38110730139615,0.2880283017969757,0.2106897232210748,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_64/pdbs/1515.pdb,0.2340055514391522,0.1485515062546882,0.3159025094613596,0.3015404328447999
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_66/log.csv,5.40909260463419,0.2817859212066771,0.2079172709408533,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_66/pdbs/1258.pdb,0.3244484794658328,0.0,0.3870917386606299,0.2884597818735372
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_92/log.csv,5.383064763465858,0.2806146703229659,0.2083548163314217,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_92/pdbs/1026.pdb,0.339669427926817,0.2770021270159765,0.1410297526662319,0.2422986923909744
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_48/log.csv,5.451753425082688,0.2813199689760898,0.217087238269356,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_48/pdbs/679.pdb,0.0,0.4173683052370476,0.2662542350874627,0.3163774596754897
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_51/log.csv,5.431066432229451,0.284175522167792,0.2149253991910534,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_51/pdbs/844.pdb,0.0,0.3740002615096158,0.3649660945884929,0.2610336439018911
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_50/log.csv,5.383657543235762,0.2895596709416098,0.2080171235735773,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_50/pdbs/880.pdb,0.2322740729089411,0.2909477542120249,0.2422543080989937,0.2345238647800402
