,xray_0,r_free_0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1223.pdb,5.34566473090022,0.282267671732008
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1224.pdb,5.346108987176032,0.2815401130131883
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/888.pdb,5.347382107205426,0.2870257338123147
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/887.pdb,5.347538564162397,0.2876929143982947
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1225.pdb,5.348373098654506,0.2808318457620433
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/886.pdb,5.348449943190079,0.2879643766027698
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/889.pdb,5.348494969911624,0.2867382022080387
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/885.pdb,5.349217076672207,0.2878412175529715
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/890.pdb,5.349368984819949,0.2870630358830132
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1222.pdb,5.349386459142281,0.2818497068220321
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/900.pdb,5.349459417957629,0.2868348708641987
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1078.pdb,5.349533508962758,0.2839895516674707
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1223.pdb,5.349583368583394,0.2776088885740794
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/891.pdb,5.3496037913296055,0.2870011135123904
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1079.pdb,5.349678742814274,0.2850668824177201
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/901.pdb,5.35039027370047,0.2873180062741861
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1272.pdb,5.350593445512646,0.2811168182735814
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/884.pdb,5.350637732682633,0.2883695381202283
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/899.pdb,5.3506923515830085,0.2872323761920206
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/892.pdb,5.350694338060925,0.2877948084071572
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1275.pdb,5.350766891228592,0.2800346801384256
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1274.pdb,5.350787230875097,0.2797465397069488
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1080.pdb,5.350804488323318,0.2858772167937242
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1226.pdb,5.3509572000974766,0.2803741281465854
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1276.pdb,5.351134074899466,0.2805873875321165
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1273.pdb,5.351170470748636,0.2801934913084672
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1077.pdb,5.351171855350204,0.2835591272821188
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/883.pdb,5.351430845576821,0.2880952798371433
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1277.pdb,5.351722776499638,0.2814494405608886
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/902.pdb,5.351762362177804,0.2877181186106238
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/893.pdb,5.351949610451122,0.2882871719945262
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1221.pdb,5.352052691903472,0.2816950199102823
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1224.pdb,5.352132724486995,0.2786962286991903
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1075.pdb,5.352382279607969,0.2864627123687327
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1278.pdb,5.352434738423439,0.2821326684038246
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1081.pdb,5.3524811471606215,0.2869442835227925
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1245.pdb,5.352603040238638,0.2785150272599724
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/903.pdb,5.352926162174266,0.2879278851963861
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1279.pdb,5.353027539901894,0.2825261560025884
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1222.pdb,5.353065003210529,0.277975068956468
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/894.pdb,5.353126790533864,0.2888508314372938
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1076.pdb,5.353196227246694,0.2869629336571088
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/895.pdb,5.353216652905933,0.288957477315332
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1271.pdb,5.353221892324576,0.2830616212268309
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1076.pdb,5.35324345013098,0.2834426280500686
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/882.pdb,5.353637618107811,0.2878721906943942
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/904.pdb,5.353905440766697,0.2885681585714744
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1227.pdb,5.354005569436857,0.2811024812835125
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/898.pdb,5.354060725740457,0.2889392258503188
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1270.pdb,5.354101861383316,0.2850355314848828
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1244.pdb,5.354287148537951,0.2791797078413687
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1074.pdb,5.354475778703341,0.2866807292739401
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/905.pdb,5.354524132585796,0.289481032906041
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1077.pdb,5.354563365312009,0.2876140786047139
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1082.pdb,5.354606623125942,0.288212743447726
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1225.pdb,5.35464398458087,0.2790302944476363
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1228.pdb,5.354702948913443,0.2799246481848459
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1246.pdb,5.354809683636413,0.2787487738817797
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1262.pdb,5.354820271733452,0.2871578898961365
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/881.pdb,5.354852400902106,0.2873169975368707
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/880.pdb,5.354933669703541,0.2876935953860359
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/897.pdb,5.354985451916321,0.2898264318967509
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1261.pdb,5.355082786288383,0.2865439273789065
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1263.pdb,5.35517967541409,0.2836346588918402
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1269.pdb,5.355205687424543,0.2870662578863864
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1261.pdb,5.355218474759215,0.2836297954674403
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1243.pdb,5.355225714171116,0.2796267705779525
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1221.pdb,5.3553418520103415,0.2793884187177188
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/906.pdb,5.355394463953644,0.2897286238622615
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/896.pdb,5.355410845157832,0.2898968679413726
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1287.pdb,5.355537552321419,0.2854248263597719
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1078.pdb,5.355671063072286,0.287887971991008
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_847/pdbs/1226.pdb,5.355688936931893,0.2791896987755879
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1091.pdb,5.355725094511234,0.287785137333827
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/935.pdb,5.3557633390033095,0.2889649924900068
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_95/pdbs/1220.pdb,5.355822590298133,0.2826370041874793
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/933.pdb,5.3558807509474144,0.2890995802748094
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1048.pdb,5.356005357760871,0.2838686748271693
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1047.pdb,5.356012796671978,0.2839124366034226
