,xray_0,pdb,r_free_0,w_0_0,w_1_0
36,5.436793863122775,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1814/pdbs/251.pdb,0.2792574949009558,0.4573181989918658,0.5426818010081342
37,5.4371274809460814,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1367/pdbs/476.pdb,0.2837845197359523,0.5132745415354899,0.48672545846451
38,5.437137251496075,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_886/pdbs/510.pdb,0.2848338773976452,0.5154503295422781,0.4845496704577219
39,5.437224779514458,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_686/pdbs/438.pdb,0.2723684219478098,0.4782387548946205,0.5217612451053796
40,5.437334420821394,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1354/pdbs/362.pdb,0.2781730719245003,0.4960754813746905,0.5039245186253095
41,5.437337169297183,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_956/pdbs/537.pdb,0.2747883155068244,0.4947002607841675,0.5052997392158325
42,5.437348696749662,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1326/pdbs/554.pdb,0.2759041026132803,0.4731700936462246,0.5268299063537754
43,5.437440001310262,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_211/pdbs/625.pdb,0.2774463158685932,0.4480954833604892,0.5519045166395106
44,5.437523845400135,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_795/pdbs/109.pdb,0.2817329392070793,0.4988043926032612,0.5011956073967387
45,5.437545311599162,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_767/pdbs/487.pdb,0.2745027537303971,0.5225635467303433,0.4774364532696567
46,5.437613540562774,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_2/pdbs/656.pdb,0.2730999786061205,0.493257148878001,0.506742851121999
47,5.437617931500659,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1765/pdbs/502.pdb,0.2795176966461962,0.4936237765493355,0.5063762234506645
48,5.437733942445832,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1367/pdbs/550.pdb,0.2858589526159961,0.5066440679172433,0.4933559320827567
49,5.437751743444765,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1814/pdbs/418.pdb,0.2870529172457575,0.4467569762605402,0.5532430237394598
50,5.437836162234483,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_526/pdbs/352.pdb,0.2807735716160157,0.4633876222404966,0.5366123777595034
51,5.437901651577939,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_526/pdbs/430.pdb,0.283400657082708,0.463632010083151,0.5363679899168489
52,5.437924776795342,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1354/pdbs/363.pdb,0.2806310003163371,0.4960754813746905,0.5039245186253095
53,5.437940971027586,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_79/pdbs/625.pdb,0.2727488558665269,0.5027876946855916,0.4972123053144084
54,5.437970898613848,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1133/pdbs/554.pdb,0.2777033218780194,0.5043298753257809,0.495670124674219
55,5.437973793855198,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1931/pdbs/325.pdb,0.2794102839055185,0.5010407286517864,0.4989592713482136
56,5.43801187916145,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_526/pdbs/384.pdb,0.2797897928864342,0.471234715238756,0.5287652847612441
57,5.438060643580759,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_526/pdbs/534.pdb,0.275056716215117,0.456102224917814,0.5438977750821861
58,5.4381112912196246,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_767/pdbs/488.pdb,0.2735366563651383,0.5225635467303433,0.4774364532696567
59,5.438139411909724,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_108/pdbs/425.pdb,0.2786432624352082,0.4802476142191104,0.5197523857808896
60,5.438162387206419,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_886/pdbs/509.pdb,0.2812497749831069,0.5154503295422781,0.4845496704577219
61,5.438168947542905,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_526/pdbs/394.pdb,0.2796229159252626,0.478461075392749,0.5215389246072509
62,5.438175327713721,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_507/pdbs/579.pdb,0.2781480939253282,0.4962657542123209,0.503734245787679
63,5.438252881926779,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_61/pdbs/444.pdb,0.2863270662881943,0.4680949788561823,0.5319050211438177
64,5.438293955145163,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1607/pdbs/461.pdb,0.2727336475002578,0.4764642167969402,0.5235357832030597
65,5.438296017018303,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_960/pdbs/411.pdb,0.2790777172140123,0.4857093573640096,0.5142906426359904
66,5.438313612262349,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_507/pdbs/649.pdb,0.2817730499798164,0.4675537696299028,0.5324462303700972
67,5.438345114157061,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_960/pdbs/410.pdb,0.2795188532854631,0.4857093573640096,0.5142906426359904
68,5.438370197913299,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_956/pdbs/542.pdb,0.2811935453931733,0.4947002607841675,0.5052997392158325
69,5.438402201730832,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_795/pdbs/112.pdb,0.2783231433717628,0.4988043926032612,0.5011956073967387
70,5.438459138397008,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_108/pdbs/423.pdb,0.2776680653255848,0.4802476142191104,0.5197523857808896
71,5.438488155047083,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1367/pdbs/474.pdb,0.28640082970286,0.5132745415354899,0.48672545846451
72,5.438523027789413,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1765/pdbs/188.pdb,0.2716921268805969,0.4999799660495956,0.5000200339504044
73,5.438530233783661,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1367/pdbs/549.pdb,0.2854493689137058,0.5092499333506021,0.4907500666493978
74,5.43856649508937,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_886/pdbs/508.pdb,0.2784020424984145,0.5154503295422781,0.4845496704577219
75,5.438629743455572,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_956/pdbs/543.pdb,0.2804513913702842,0.4947002607841675,0.5052997392158325
76,5.438646292730217,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_686/pdbs/439.pdb,0.2740965002647531,0.4782387548946205,0.5217612451053796
77,5.438646382359652,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_616/pdbs/571.pdb,0.2693942663253063,0.4476286953220468,0.5523713046779531
78,5.438657346139817,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1183/pdbs/483.pdb,0.2787445187567283,0.5495715480641103,0.4504284519358896
79,5.438763583265577,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_421/pdbs/520.pdb,0.2918491140053149,0.4616007311734553,0.5383992688265447
80,5.438770461397295,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_2/pdbs/634.pdb,0.2739914756376183,0.508474154777359,0.4915258452226409
81,5.438803369325815,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1607/pdbs/462.pdb,0.2755325747251772,0.4764642167969402,0.5235357832030597
82,5.438875713770897,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1915/pdbs/255.pdb,0.2827358003829289,0.4754584131291593,0.5245415868708408
83,5.438935352583666,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_108/pdbs/422.pdb,0.2758654899501945,0.4802476142191104,0.5197523857808896
84,5.43894617375049,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_471/pdbs/438.pdb,0.2760092415266643,0.5270004817065466,0.4729995182934534
85,5.438977407204893,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_960/pdbs/338.pdb,0.2813633598011851,0.4897577793436373,0.5102422206563627
86,5.4390892322430044,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_526/pdbs/316.pdb,0.2835441887115854,0.4500799510231945,0.5499200489768055
87,5.439089267477925,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1607/pdbs/463.pdb,0.275696381104467,0.4764642167969402,0.5235357832030597
88,5.439133959941581,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1741/pdbs/381.pdb,0.280593431573584,0.5502008168734825,0.4497991831265175
89,5.439154392257072,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1977/pdbs/436.pdb,0.2829389456572794,0.4749975873071019,0.5250024126928982
90,5.439169342545023,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_2/pdbs/657.pdb,0.2721924484341897,0.493257148878001,0.506742851121999
91,5.439235641301605,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1814/pdbs/538.pdb,0.2817694502440336,0.442792274874293,0.5572077251257069
92,5.439276714372846,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1814/pdbs/258.pdb,0.281594715969816,0.4573181989918658,0.5426818010081342
93,5.439279679737323,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1551/pdbs/628.pdb,0.2793811167408666,0.4926266404487147,0.5073733595512854
94,5.439300111264667,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1121/pdbs/222.pdb,0.2843736977487966,0.5117131805766756,0.4882868194233244
95,5.4393402294988,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_1239/pdbs/344.pdb,0.2794309539829065,0.4774389882436249,0.522561011756375
96,5.439418618565687,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_526/pdbs/396.pdb,0.2782681513548111,0.478461075392749,0.5215389246072509
97,5.439450370272169,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_956/pdbs/548.pdb,0.2861553726791423,0.4947002607841675,0.5052997392158325
98,5.439462203486526,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_507/pdbs/526.pdb,0.2826954240377977,0.482045113924939,0.5179548860750611
99,5.439483089118247,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/129_2_state/118663/output_333/pdbs/416.pdb,0.2801539044081912,0.5042706663197984,0.4957293336802015
