,N,J,w_xray,r_free_native_3_0+r_free_native_3_1,rmsd,r_free_native_3_0,r_work_native_3_0,xray_native_3_0,r_free_native_3_1,r_work_native_3_1,xray_native_3_1,ff,pdb,w_0_native_3_0,w_0_native_3_1,w_1_native_3_0,w_1_native_3_1,cif_0,cif_1
0,2.0,2.0,1.0,0.306799110553612,,0.1593736749515262,0.140724807479389,3.9727847812933024,0.1474254356020858,0.1375344578711708,3.932592777321201,15230.057797371515,/wynton/group/sali/mhancock/xray/sample_bench/out/274_native_3_corr_w_ref/0/output_0/pdbs/304.pdb,0.75,0.25,0.25,0.75,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_0.cif,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_1.cif
1,2.0,2.0,0.5,0.27016160734641803,,0.1383568638734606,0.1242382566660285,3.8787275364503104,0.1318047434729574,0.1205058983921284,3.841392126258453,14451.442603069949,/wynton/group/sali/mhancock/xray/sample_bench/out/274_native_3_corr_w_ref/1/output_735/pdbs/334.pdb,0.75,0.25,0.25,0.75,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_0.cif,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_1.cif
2,2.0,2.0,0.25,0.2209617516964267,,0.117783732599554,0.1088559410098925,3.73015682238573,0.1031780190968727,0.0969538154447578,3.6349114612680578,16163.757975181965,/wynton/group/sali/mhancock/xray/sample_bench/out/274_native_3_corr_w_ref/2/output_539/pdbs/311.pdb,0.75,0.25,0.25,0.75,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_0.cif,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_1.cif
3,2.0,1.0,1.0,,,0.1546952042074963,0.1363266647051804,3.920698417639788,,,,23384.156840282787,/wynton/group/sali/mhancock/xray/sample_bench/out/274_native_3_corr_w_ref/3/output_917/pdbs/435.pdb,0.75,,0.25,,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_0.cif,
4,2.0,1.0,0.5,,,0.1617611616333374,0.1447712390313243,3.956048931414472,,,,18162.401280071223,/wynton/group/sali/mhancock/xray/sample_bench/out/274_native_3_corr_w_ref/4/output_991/pdbs/441.pdb,0.75,,0.25,,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_0.cif,
5,2.0,1.0,0.25,,,0.1920118810336598,0.1690001468739397,4.14334539654833,,,,8175.110307086354,/wynton/group/sali/mhancock/xray/sample_bench/out/274_native_3_corr_w_ref/5/output_682/pdbs/1.pdb,0.75,,0.25,,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_0.cif,
6,2.0,1.0,1.0,,,,,,0.148598163491378,0.1305420244558317,3.866776049510072,18982.19642978124,/wynton/group/sali/mhancock/xray/sample_bench/out/274_native_3_corr_w_ref/6/output_102/pdbs/488.pdb,,0.25,,0.75,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_1.cif,
7,2.0,1.0,0.5,,,,,,0.150909339538672,0.1398227091568561,3.9508397731356535,14012.844778284738,/wynton/group/sali/mhancock/xray/sample_bench/out/274_native_3_corr_w_ref/7/output_623/pdbs/446.pdb,,0.25,,0.75,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_1.cif,
8,2.0,1.0,0.25,,,,,,0.1892126026083828,0.1665665075422614,4.133783864360266,10157.192211345437,/wynton/group/sali/mhancock/xray/sample_bench/out/274_native_3_corr_w_ref/8/output_872/pdbs/1.pdb,,0.25,,0.75,/wynton/home/sali/mhancock/xray/dev/45_synthetic_native_4/data/cifs/native_3_1.cif,
