,r_free_7mhf,ff,pdb,xray_7mhf,w_0_7mhf,N,J,job_id,r_free_7mhg,xray_7mhg,w_0_7mhg,r_free_7mhh,xray_7mhh,w_0_7mhh,r_free_7mhi,xray_7mhi,w_0_7mhi,r_free_7mhj,xray_7mhj,w_0_7mhj,r_free_7mhk,xray_7mhk,w_0_7mhk,w_1_7mhf,w_1_7mhg,w_1_7mhh,w_1_7mhi,w_1_7mhj,w_1_7mhk,w_2_7mhf,w_3_7mhf,w_2_7mhg,w_3_7mhg,w_2_7mhh,w_3_7mhh,w_2_7mhi,w_3_7mhi,w_2_7mhj,w_3_7mhj,w_2_7mhk,w_3_7mhk,w_4_7mhf,w_5_7mhf,w_6_7mhf,w_7_7mhf,w_4_7mhg,w_5_7mhg,w_6_7mhg,w_7_7mhg,w_4_7mhh,w_5_7mhh,w_6_7mhh,w_7_7mhh,w_4_7mhi,w_5_7mhi,w_6_7mhi,w_7_7mhi,w_4_7mhj,w_5_7mhj,w_6_7mhj,w_7_7mhj,w_4_7mhk,w_5_7mhk,w_6_7mhk,w_7_7mhk,w_8_7mhf,w_9_7mhf,w_10_7mhf,w_11_7mhf,w_12_7mhf,w_13_7mhf,w_14_7mhf,w_15_7mhf,w_8_7mhg,w_9_7mhg,w_10_7mhg,w_11_7mhg,w_12_7mhg,w_13_7mhg,w_14_7mhg,w_15_7mhg,w_8_7mhh,w_9_7mhh,w_10_7mhh,w_11_7mhh,w_12_7mhh,w_13_7mhh,w_14_7mhh,w_15_7mhh,w_8_7mhi,w_9_7mhi,w_10_7mhi,w_11_7mhi,w_12_7mhi,w_13_7mhi,w_14_7mhi,w_15_7mhi,w_8_7mhj,w_9_7mhj,w_10_7mhj,w_11_7mhj,w_12_7mhj,w_13_7mhj,w_14_7mhj,w_15_7mhj,w_8_7mhk,w_9_7mhk,w_10_7mhk,w_11_7mhk,w_12_7mhk,w_13_7mhk,w_14_7mhk,w_15_7mhk
243,0.3164319124273862,2246.294074330756,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/89/output_23/pdbs/16.pdb,5.566051223845596,0.3199735323340305,2,3,89,,,,,,,,,,,,,,,,0.6800264676659695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,2231.688753175147,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/89/output_14/pdbs/279.pdb,,,2,3,89,,,,0.2477403707772805,5.952999351369904,0.4717204900360621,,,,,,,,,,,,0.5282795099639379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,1907.6615405968128,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/89/output_17/pdbs/126.pdb,,,2,3,89,,,,,,,,,,0.2601274500705486,5.625319653959687,0.4389266315466648,,,,,,,,0.5610733684533352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.3177934938176915,2268.343276825794,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/90/output_10/pdbs/20.pdb,5.56869272702805,0.7298070805306426,2,3,90,,,,,,,,,,,,,,,,0.2701929194693574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,2356.0584253709458,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/90/output_18/pdbs/181.pdb,,,2,3,90,,,,0.2514422577995676,6.006624399021974,0.4859312671858282,,,,,,,,,,,,0.5140687328141718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,2258.935669008006,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/90/output_18/pdbs/141.pdb,,,2,3,90,,,,,,,,,,,,,0.2554843989508727,5.564348950213839,0.4947668124614001,,,,,,0.5052331875385999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0.3242659257617781,1894.270148064826,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/91/output_16/pdbs/12.pdb,5.592132688681229,0.6219170049681235,2,3,91,,,,,,,,,,,,,,,,0.3780829950318764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,2494.0469808216285,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/91/output_4/pdbs/197.pdb,,,2,3,91,,,,,,,0.2393469924946243,5.478567032741171,0.5289997106310408,,,,,,,,,,0.4710002893689591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,2414.814080571694,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/91/output_17/pdbs/280.pdb,,,2,3,91,,,,,,,,,,0.2540406801007634,5.607896354989184,0.5389332772931795,,,,,,,,0.4610667227068205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.3258073583587128,1933.440639036378,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/92/output_3/pdbs/240.pdb,5.589870202245903,0.3310876873252865,2,3,92,,,,,,,,,,,,,,,,0.6689123126747134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,1886.7338166843565,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/92/output_20/pdbs/165.pdb,,,2,3,92,,,,,,,0.2457183496870251,5.527432590998045,0.5596510565910854,,,,,,,,,,0.4403489434089146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,2274.487559941341,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/92/output_20/pdbs/199.pdb,,,2,3,92,,,,,,,,,,,,,0.2452474382697387,5.528184424364399,0.514131848628988,,,,,,0.4858681513710121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.310467420980261,3064.2534620227834,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/93/output_12/pdbs/9.pdb,5.529264346796779,0.6329843146336052,2,3,93,,,,,,,,,,,,,,,,0.3670156853663948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,3813.220400936341,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/93/output_13/pdbs/74.pdb,,,2,3,93,,,,,,,,,,0.2770269754707982,5.6516979281376045,0.4550004323939182,,,,,,,,0.5449995676060818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,3973.360893451481,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/93/output_7/pdbs/53.pdb,,,2,3,93,,,,,,,,,,,,,0.257021410669682,5.543075034403764,0.5092974023245576,,,,,,0.4907025976754425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,3697.971601475183,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/94/output_22/pdbs/21.pdb,,,2,3,94,0.2956488686261345,5.418225108665422,0.3289692799255404,,,,,,,,,,,,,,0.6710307200744596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,4050.889646058197,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/94/output_15/pdbs/124.pdb,,,2,3,94,,,,0.2366681102581012,5.890578760932868,0.5400718052445729,,,,,,,,,,,,0.4599281947554272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,4407.504934620547,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/94/output_9/pdbs/70.pdb,,,2,3,94,,,,,,,0.2296930472528639,5.46060875084284,0.564818617016705,,,,,,,,,,0.435181382983295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,3021.229447295684,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/95/output_20/pdbs/13.pdb,,,2,3,95,0.2961065935608354,5.434418378425084,0.6296744281431994,,,,,,,,,,,,,,0.3703255718568006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,6559.834410719635,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/95/output_14/pdbs/231.pdb,,,2,3,95,,,,0.2417430949661686,5.880526689811339,0.5295699233963903,,,,,,,,,,,,0.4704300766036097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,3509.627163942767,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/95/output_3/pdbs/95.pdb,,,2,3,95,,,,,,,,,,0.2518176933466363,5.601722965930001,0.5317530638459473,,,,,,,,0.4682469361540526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,3053.541884318386,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/96/output_1/pdbs/21.pdb,,,2,3,96,0.2881044466596369,5.406456994213029,0.3946468319080173,,,,,,,,,,,,,,0.6053531680919826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,3863.2986123327,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/96/output_14/pdbs/239.pdb,,,2,3,96,,,,0.2496459808699958,5.945590208392054,0.4339714371937289,,,,,,,,,,,,0.5660285628062711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,3854.654084381667,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/96/output_3/pdbs/153.pdb,,,2,3,96,,,,,,,,,,,,,0.2491733536036046,5.513563352755487,0.489746285572473,,,,,,0.510253714427527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,3729.3810786157055,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/97/output_13/pdbs/15.pdb,,,2,3,97,0.2942029755546397,5.435330279953871,0.293212516496963,,,,,,,,,,,,,,0.7067874835030369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,4081.935839181585,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/97/output_1/pdbs/68.pdb,,,2,3,97,,,,,,,0.2366636813120051,5.429455600570486,0.4968950459758318,,,,,,,,,,0.5031049540241682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,4472.895257502853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/97/output_23/pdbs/89.pdb,,,2,3,97,,,,,,,,,,0.2463493545811446,5.554914058348385,0.5081132941660856,,,,,,,,0.4918867058339143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,3600.6478465887176,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/98/output_23/pdbs/41.pdb,,,2,3,98,0.2857058479036021,5.418120483025763,0.3944699514203563,,,,,,,,,,,,,,0.6055300485796437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,4204.002643363056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/98/output_2/pdbs/299.pdb,,,2,3,98,,,,,,,0.2453120183932359,5.486823061587969,0.4712450709588415,,,,,,,,,,0.5287549290411585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,3844.2840295667847,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/98/output_5/pdbs/141.pdb,,,2,3,98,,,,,,,,,,,,,0.242232516657367,5.486404786728777,0.4901843694326175,,,,,,0.5098156305673825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,3427.973247281605,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/99/output_21/pdbs/21.pdb,,,2,3,99,0.2848652551187527,5.403865190631063,0.6499296669379842,,,,,,,,,,,,,,0.3500703330620158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,3180.571823349908,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/99/output_2/pdbs/249.pdb,,,2,3,99,,,,,,,,,,0.2678905098427758,5.623597545222964,0.5490373157794113,,,,,,,,0.4509626842205886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,3738.580280610445,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/99/output_5/pdbs/196.pdb,,,2,3,99,,,,,,,,,,,,,0.2558085690892806,5.516035554603756,0.5323742652878064,,,,,,0.4676257347121935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,5846.588313151528,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/100/output_15/pdbs/292.pdb,,,2,3,100,,,,0.2158988501747692,5.808978670496962,0.5307239688100982,,,,,,,,,,,,0.4692760311899018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,6311.1384673821885,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/100/output_0/pdbs/265.pdb,,,2,3,100,,,,,,,0.2112229290907977,5.343184639096705,0.5176955121488884,,,,,,,,,,0.4823044878511115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,6434.121156267376,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/100/output_18/pdbs/166.pdb,,,2,3,100,,,,,,,,,,0.2202321671021983,5.4689721551770925,0.5294476155506068,,,,,,,,0.4705523844493932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,5750.820740777036,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/101/output_4/pdbs/222.pdb,,,2,3,101,,,,0.2224916107165284,5.830424140244285,0.4993749858012775,,,,,,,,,,,,0.5006250141987226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,5909.776839962629,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/101/output_14/pdbs/286.pdb,,,2,3,101,,,,,,,0.2148488688500959,5.356244473414758,0.484503566534159,,,,,,,,,,0.515496433465841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,5670.788049938582,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/101/output_15/pdbs/290.pdb,,,2,3,101,,,,,,,,,,,,,0.2361774467679849,5.466768546465969,0.5158046179392928,,,,,,0.4841953820607073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,5224.637426784628,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/102/output_20/pdbs/239.pdb,,,2,3,102,,,,0.2278936308957118,5.831043183005113,0.4519392885182255,,,,,,,,,,,,0.5480607114817745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,5609.991866836772,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/102/output_6/pdbs/147.pdb,,,2,3,102,,,,,,,,,,0.2326292623744619,5.508957663052547,0.5281339890565053,,,,,,,,0.4718660109434946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,5737.277196043866,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/102/output_19/pdbs/52.pdb,,,2,3,102,,,,,,,,,,,,,0.247845884676546,5.499885164365498,0.4615257584195716,,,,,,0.5384742415804284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,5575.816710296537,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/103/output_0/pdbs/54.pdb,,,2,3,103,,,,,,,0.220182081507391,5.371361351996248,0.4483792814830283,,,,,,,,,,0.5516207185169717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,5647.469143094512,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/103/output_5/pdbs/223.pdb,,,2,3,103,,,,,,,,,,0.2326785374785756,5.506241598050164,0.5057759264324696,,,,,,,,0.4942240735675304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,5213.594698795009,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/103/output_4/pdbs/48.pdb,,,2,3,103,,,,,,,,,,,,,0.2391643855619214,5.493344191906009,0.5258000728368205,,,,,,0.4741999271631795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,0.3012366824001427,2253.8552514620715,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/104/output_21/pdbs/45.pdb,5.536657984850538,0.3547135892393688,2,4,104,,,,,,,,,,,,,,,,0.6452864107606311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,2026.6954395558132,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/104/output_21/pdbs/32.pdb,,,2,4,104,0.2833067336537668,5.420214857303232,0.3413354844963963,,,,,,,,,,,,,,0.6586645155036036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,2346.4065122679517,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/104/output_15/pdbs/184.pdb,,,2,4,104,,,,0.2504406330420531,5.995161051719132,0.5825252679218171,,,,,,,,,,,,0.4174747320781828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,2582.417348369581,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/104/output_0/pdbs/93.pdb,,,2,4,104,,,,,,,0.2423962325664541,5.531859617173166,0.5724502907985812,,,,,,,,,,0.4275497092014187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,0.2993392420085978,3700.667321151717,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/105/output_12/pdbs/11.pdb,5.514201249075686,0.6245452070291241,2,4,105,,,,,,,,,,,,,,,,0.375454792970876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,4092.00442218982,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/105/output_1/pdbs/15.pdb,,,2,4,105,0.2843084184703848,5.381550908890757,0.6221872017624365,,,,,,,,,,,,,,0.3778127982375636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,4535.780968197343,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/105/output_21/pdbs/195.pdb,,,2,4,105,,,,0.2572199559783371,5.971472782347517,0.5781012138477567,,,,,,,,,,,,0.4218987861522434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,4530.2931062248335,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/105/output_16/pdbs/150.pdb,,,2,4,105,,,,,,,,,,0.2691302893951836,5.647922232552135,0.5969008148214925,,,,,,,,0.4030991851785075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,0.3030779082466874,1845.6665847325096,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/106/output_17/pdbs/96.pdb,5.5402103591913,0.3429684189110361,2,4,106,,,,,,,,,,,,,,,,0.657031581088964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,2133.6295223865263,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/106/output_17/pdbs/202.pdb,,,2,4,106,0.2765363237925151,5.397251113483664,0.3496790755834959,,,,,,,,,,,,,,0.650320924416504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,2383.6615804974854,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/106/output_7/pdbs/259.pdb,,,2,4,106,,,,0.2560131021836748,6.045418582346473,0.5838880251700695,,,,,,,,,,,,0.4161119748299304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,1873.901101651154,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/106/output_22/pdbs/234.pdb,,,2,4,106,,,,,,,,,,,,,0.2590544956723163,5.590821927546871,0.4444761149778667,,,,,,0.5555238850221332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,0.2969678585049621,4193.026514540405,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/107/output_15/pdbs/11.pdb,5.520701667756459,0.6547986158603764,2,4,107,,,,,,,,,,,,,,,,0.3452013841396237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,4438.48890903438,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/107/output_10/pdbs/216.pdb,,,2,4,107,0.2803895013101949,5.392749796239863,0.6639886712239118,,,,,,,,,,,,,,0.3360113287760883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,4222.49345226235,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/107/output_18/pdbs/299.pdb,,,2,4,107,,,,,,,0.2504671593614267,5.524340062075865,0.5662956181961408,,,,,,,,,,0.4337043818038592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
