,r_free_0+r_free_1+r_free_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2,w_0_0,w_0_1,w_0_2
10,0.7686140116062421,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1882/pdbs/434.pdb,5701.539531797612,5.608988702441825,0.2532458408795928,0.2604074578185614,5.730473783577787,0.2525402642562235,0.305777932196001,5.710925748750259,0.2628279064704257,0.3111806852610542,1.0,1.0,1.0
11,0.7688241598633975,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/535.pdb,5585.11835007979,5.609316022825578,0.246067204271508,0.2627978609034874,5.736753705850302,0.2543912259088341,0.3039223312833291,5.711122219466653,0.2683657296830554,0.3108613516239273,1.0,1.0,1.0
12,0.7689152704916757,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/482.pdb,5649.216178805804,5.609792101935615,0.2441132006558734,0.270553940809119,5.731951805643229,0.2563145608355809,0.3078417337114066,5.711964989381349,0.2684875090002215,0.3131934990542223,1.0,1.0,1.0
13,0.769079968756931,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/43.pdb,5598.735287048042,5.611225431874553,0.2411042055950456,0.2499885798816594,5.741439520101125,0.2578989454627223,0.2901753349791261,5.715720101665537,0.270076817699163,0.2964704568112239,1.0,1.0,1.0
14,0.7690821348320906,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/26.pdb,5494.103208691812,5.612008644712415,0.2362152445787558,0.2320593039297426,5.739938608114628,0.2568432206448528,0.2701669738837426,5.720645996685346,0.276023669608482,0.2836241319919277,1.0,1.0,1.0
15,0.7691443666667235,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/40.pdb,5696.710925817506,5.610936090117834,0.2391478753614023,0.2420487763759057,5.737018943943368,0.2547088975300156,0.2814305073202706,5.718085790903337,0.2752875937753056,0.2898577922906885,1.0,1.0,1.0
16,0.769160602871058,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1894/pdbs/212.pdb,5838.719078249077,5.612089521879956,0.2500342900871268,0.2570324559562745,5.741373323005214,0.262794542596508,0.2961843627811484,5.708571192009236,0.2563317701874233,0.3108203545208891,1.0,1.0,1.0
17,0.7694265728664149,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/57.pdb,5779.732480673748,5.6123173964236805,0.2440052849884489,0.2484622832015714,5.737583232295932,0.257622725761775,0.2855060127657781,5.713139752012971,0.2677985621161911,0.290208175009835,1.0,1.0,1.0
18,0.7695484484612176,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/34.pdb,5731.2468247901,5.610820341601487,0.2400678521415402,0.2399399029369909,5.736244140353584,0.2562396429368779,0.280791722810995,5.7157301138457965,0.2732409533827996,0.2902640424869541,1.0,1.0,1.0
19,0.7695660818014765,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/574.pdb,5647.043815896597,5.609120442212923,0.2453635976253457,0.264844936440965,5.734532853806353,0.2558634260607801,0.303468167638822,5.712646673881356,0.2683390581153507,0.3076271619232276,1.0,1.0,1.0
20,0.7695676735558392,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/39.pdb,5798.031726381267,5.61019143445117,0.2382125262881545,0.2441553896049298,5.737638078463176,0.2589732920346281,0.2839414391129092,5.715271894194193,0.2723818552330566,0.2914916431143194,1.0,1.0,1.0
21,0.7695718081582914,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1894/pdbs/412.pdb,5802.496152345262,5.613843289748923,0.2522414451507923,0.2569076583405329,5.73761617274916,0.2555012241722081,0.2980871507058864,5.710777100811719,0.261829138835291,0.3068662274696032,1.0,1.0,1.0
22,0.7696155631924574,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_297/pdbs/419.pdb,5984.762952104286,5.613304313051472,0.2473401152189762,0.2578299855091625,5.732717693010029,0.2589879544747194,0.3018134465963661,5.711056414851064,0.2632874934987618,0.303131233277558,1.0,1.0,1.0
23,0.7696790914004674,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/25.pdb,5644.551758945898,5.612075915536371,0.2382301351618707,0.2295630142687799,5.741604308992281,0.2582059597747697,0.270855403033965,5.715666723321898,0.273242996463827,0.2805312766653514,1.0,1.0,1.0
24,0.7696897014450325,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/47.pdb,5839.070041195559,5.607672650144775,0.2379384056368759,0.2432189862448701,5.739863590188566,0.2616364727589848,0.2839368394972202,5.712221987605705,0.2701148230491718,0.2898466617135528,1.0,1.0,1.0
25,0.7697783625992879,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/362.pdb,5673.590363452396,5.608879461099376,0.2430062973951681,0.2550857216318107,5.737852790074849,0.2625594944637375,0.293004484709869,5.709019708551424,0.2642125707403823,0.3057015652400111,1.0,1.0,1.0
26,0.7697942842934029,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1576/pdbs/267.pdb,5865.000110638868,5.6149433323025,0.2482499299889677,0.2507698376456591,5.737104904402719,0.2558035632154886,0.2971151757161852,5.707857639237355,0.2657407910889466,0.3005607905372565,1.0,1.0,1.0
27,0.7698340834210621,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_744/pdbs/207.pdb,5747.483074101118,5.616698270738811,0.2521421697842004,0.2761783144866219,5.735679562125368,0.2588752684145314,0.3194038637034218,5.709373795879209,0.2588166452223303,0.3264790229817568,1.0,1.0,1.0
28,0.7699140713282908,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/453.pdb,5677.322696814016,5.608247470855074,0.2476667398175641,0.2654089100208538,5.732346075840365,0.2583695680660499,0.3038528884861207,5.710316083415587,0.2638777634446768,0.3102050263233194,1.0,1.0,1.0
29,0.7700347031418999,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1892/pdbs/231.pdb,5935.918899563056,5.6089637606931255,0.2466339105656494,0.2580415955584645,5.735439850883436,0.2569714504583111,0.3018628719709,5.709294984522029,0.2664293421179394,0.311007756780672,1.0,1.0,1.0
30,0.7700822504591851,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_419/pdbs/355.pdb,5902.105356720603,5.6095966731308895,0.2520614467285662,0.2710680538924621,5.732575422705283,0.2552910281752821,0.3150301579082704,5.712298444626135,0.2627297755553369,0.3241627877284446,1.0,1.0,1.0
31,0.7700830728188124,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_744/pdbs/244.pdb,5687.589170298604,5.61570570694197,0.2502898101354464,0.2643788887254754,5.733674580300863,0.2591824624792281,0.3094175256847783,5.708892751389586,0.2606108002041379,0.3170268178281737,1.0,1.0,1.0
32,0.7701397864794167,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1197/pdbs/128.pdb,5969.902283779176,5.613278801168012,0.2488620362007305,0.2498257268942271,5.728876664061507,0.2555448098772262,0.2930057994016037,5.711442153513308,0.26573294040146,0.3025959756834098,1.0,1.0,1.0
33,0.7701513694515063,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/425.pdb,5751.052650323978,5.608950352559341,0.2467460838062059,0.2654676673525003,5.730494807949637,0.2541052733774798,0.3057056913662379,5.712640014906011,0.2693000122678207,0.3112480665647149,1.0,1.0,1.0
34,0.7702119788711133,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/505.pdb,5599.9697080780725,5.609982106823811,0.2450976302279281,0.2616544935376543,5.731708784899078,0.2554104218089226,0.3020932873771469,5.712678265750891,0.2697039268342626,0.3072462736109859,1.0,1.0,1.0
35,0.7702218541133491,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1882/pdbs/412.pdb,5788.319565631944,5.612603110596712,0.2514492589019328,0.2565055834151275,5.735887272109532,0.2559727954022988,0.3056870315618989,5.710570225208011,0.2627997998091175,0.308510270181675,1.0,1.0,1.0
36,0.7702258750935331,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/460.pdb,5733.938306200051,5.60883933921959,0.2449951923517395,0.2661448154095855,5.734468075875103,0.2581137390221645,0.3079307015095287,5.7107815065357554,0.2671169437196292,0.3088720816008335,1.0,1.0,1.0
37,0.7702552767438985,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/51.pdb,5756.064020741599,5.61297543110576,0.2453202369267683,0.2439256587845942,5.742228463388559,0.2605861267822669,0.283910097651138,5.711233309518858,0.2643489130348633,0.2914829170235649,1.0,1.0,1.0
38,0.7702972259144949,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/452.pdb,5490.343400447844,5.609386606732856,0.2450420267013859,0.2523667794208325,5.734984395483067,0.2614136380163379,0.2907244225720482,5.7087274469490605,0.2638415611967712,0.3064686660231167,1.0,1.0,1.0
39,0.7703162697227324,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_406/pdbs/421.pdb,6094.729107870018,5.613004860406759,0.2507988625869018,0.2593325439361099,5.737733207774517,0.2579794571179164,0.2993760759676507,5.706702435866361,0.2615379500179141,0.3047902879488139,1.0,1.0,1.0
40,0.7703320406641847,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/429.pdb,5582.388056946039,5.611402733234205,0.2479824406572987,0.2680817651245516,5.7286399814851325,0.2549768944001919,0.3095217969755446,5.712128161649271,0.2673727056066942,0.3139961243838262,1.0,1.0,1.0
41,0.7705334277204953,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/543.pdb,5697.167776343895,5.609087552002783,0.2452482094654404,0.2661110732185505,5.735105883145903,0.2564345686732977,0.3058814605525973,5.711712416522266,0.2688506495817572,0.3111188226143405,1.0,1.0,1.0
42,0.7706017700523458,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/390.pdb,5641.965831527417,5.609971973897897,0.2419303720164919,0.2548824955993539,5.736064901844742,0.2577264544888548,0.2941624768700071,5.710820345641388,0.270944943546999,0.3060575451155682,1.0,1.0,1.0
43,0.7706937386319184,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/48.pdb,5801.637584772375,5.610997941883047,0.2437169148292473,0.2465763810114836,5.737017279071014,0.2576082078940702,0.2851631608107433,5.715856590841344,0.2693686159086009,0.2963934709672328,1.0,1.0,1.0
44,0.7707050337117578,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/439.pdb,5595.563008543895,5.6080306087764,0.245226350479686,0.2663192020061801,5.735321725130993,0.2571597105777989,0.3049828164398498,5.711628085587631,0.268318972654273,0.3107518636679445,1.0,1.0,1.0
45,0.7707097848386562,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/426.pdb,5559.707023540898,5.610731244552763,0.2460188181782231,0.2522449126836066,5.736957395992286,0.2596150760295933,0.2898733441510824,5.708627920804531,0.2650758906308398,0.3045700802924972,1.0,1.0,1.0
46,0.7707220950272737,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/523.pdb,5591.363275259933,5.608091090195811,0.2470192870715707,0.2666424923479077,5.732362793250904,0.2551413240185906,0.3051663116909091,5.711302282662391,0.2685614839371125,0.3109546211812939,1.0,1.0,1.0
47,0.7707995222653987,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_406/pdbs/422.pdb,5891.386672182316,5.6151206809811285,0.2534607365538918,0.259186122182018,5.734960463337867,0.2573678189752542,0.3016264641253588,5.708890157728141,0.2599709667362528,0.3023858316536392,1.0,1.0,1.0
48,0.7708144131984505,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/432.pdb,5741.738783210264,5.609970925596976,0.2451616629870243,0.2532532914899202,5.734924156648093,0.2584743071045864,0.2944324521600366,5.709058254996803,0.2671784431068398,0.3051311217610387,1.0,1.0,1.0
49,0.7708255562502209,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_297/pdbs/203.pdb,5970.799244921573,5.614178357863724,0.2485592937046348,0.254731496999025,5.733053821266755,0.2592040846985155,0.3015553759985304,5.711415190171481,0.2630621778470706,0.2995512707578602,1.0,1.0,1.0
50,0.7708273751582289,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/553.pdb,5664.265694504714,5.608935028910322,0.2469961061507117,0.2627378793929942,5.73253673961393,0.2557411564428799,0.3047140943951791,5.710740304175086,0.2680901125646373,0.30869911211323,1.0,1.0,1.0
51,0.7708374918727704,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/402.pdb,5663.705438814138,5.612490522321401,0.2459269867162487,0.2513711967099746,5.738743710070298,0.2610518378789428,0.2920666870524867,5.707279267759166,0.2638586672775789,0.3021114769232036,1.0,1.0,1.0
52,0.770915587479628,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_229/pdbs/428.pdb,5833.910017156588,5.611842431720862,0.2449411777989664,0.2571112148182718,5.734901451524691,0.2589836892356864,0.2937274131646283,5.710815542741291,0.2669907204449752,0.3039041791924916,1.0,1.0,1.0
53,0.7709684943038795,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1892/pdbs/149.pdb,5729.355721906095,5.609807389945708,0.2421346712276015,0.2572291584281075,5.736183250894635,0.261254365567207,0.3038718776685002,5.711960498632884,0.267579457509071,0.3113247378285449,1.0,1.0,1.0
54,0.771028719969981,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/331.pdb,5672.927546537183,5.609291404909595,0.2420798719407489,0.2479025714682934,5.739061471292206,0.2613191522110419,0.2904359444772358,5.707540066836883,0.2676296958181902,0.3002607189227621,1.0,1.0,1.0
55,0.7710700251267233,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/41.pdb,5614.420057815247,5.610285747514793,0.2401174743545818,0.2458865337823543,5.736218164197077,0.2544188663234127,0.2877442189963724,5.719433804554783,0.2765336844487287,0.2933998266828377,1.0,1.0,1.0
56,0.7711176119859775,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_680/pdbs/270.pdb,5634.101352134687,5.608860505699796,0.2468136707662443,0.2611122357906109,5.730637976717593,0.2568928533366556,0.3003954409884946,5.714976419159952,0.2674110878830776,0.3062909406155286,1.0,1.0,1.0
57,0.7711232670427429,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/388.pdb,5602.4263415101,5.607584469502749,0.2437102124695957,0.2625305323750722,5.733849512975897,0.2576155108720632,0.3032083158464909,5.711866414893411,0.269797543701084,0.3117845307269343,1.0,1.0,1.0
58,0.7712210511970046,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/38.pdb,5562.9009205832535,5.612578763762241,0.239511912208022,0.2428422236017959,5.740491751998267,0.2586551356906432,0.283871516206357,5.717786343445604,0.2730540032983394,0.2901417278646847,1.0,1.0,1.0
59,0.7712440081672182,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_680/pdbs/672.pdb,5849.900178841611,5.606476340254353,0.2445851703320555,0.2640937569045406,5.731973289832496,0.2600577911698822,0.3013565292355997,5.71539219291198,0.2666010466652805,0.3114067692854021,1.0,1.0,1.0
60,0.7712786415198413,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_744/pdbs/239.pdb,5687.459893581485,5.614374168378302,0.2501065791201698,0.2704770101024908,5.734730425174052,0.2605602819462127,0.3129126825212092,5.706843349436529,0.2606117804534588,0.3219466203540083,1.0,1.0,1.0
61,0.7713252611611057,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1536/pdbs/122.pdb,5947.855151856425,5.614188789928565,0.24765926926266,0.2608151532978016,5.737001679140646,0.255512317391277,0.3010449299165025,5.709890707182984,0.2681536745071686,0.3110590351498665,1.0,1.0,1.0
62,0.7713331550491183,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/404.pdb,5517.58472760141,5.611655407232373,0.2445579944441499,0.2475053822070709,5.736270018820511,0.2598550135437542,0.2891485060676625,5.709023217063487,0.2669201470612141,0.2981118542368434,1.0,1.0,1.0
63,0.771337182580689,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_80/pdbs/59.pdb,5810.784936782291,5.611364627986809,0.2438706442413583,0.2565900484842636,5.737049416799007,0.2610016389400219,0.2979244408895621,5.710331798150751,0.2664648993993088,0.3058789248923408,1.0,1.0,1.0
64,0.7713506325641946,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1894/pdbs/428.pdb,5749.894720879189,5.616958689442058,0.2521074049895462,0.2564654493490863,5.740776581322369,0.2589882224723604,0.2946511860316353,5.711659567734946,0.260255005102288,0.3063150032928812,1.0,1.0,1.0
65,0.7713989543556616,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1894/pdbs/253.pdb,5691.907254342826,5.614193714735355,0.2513877178262574,0.2627060127281274,5.74086709565235,0.2618809762398675,0.3015312370816637,5.712778308169277,0.2581302602895368,0.3140015413352548,1.0,1.0,1.0
66,0.7714319417381936,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/461.pdb,5690.883272460335,5.61132633824472,0.2461723335962633,0.2546948552688955,5.73565063710801,0.2586771789588627,0.2951346362889465,5.709844668506999,0.2665824291830677,0.3041270602531948,1.0,1.0,1.0
67,0.7714558222003534,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1398/pdbs/296.pdb,5890.254718051303,5.610712344325833,0.2477463517456345,0.2599959707854385,5.739155738826391,0.2610855791124197,0.2962893745188484,5.708076105461367,0.2626238913422992,0.3092340670211873,1.0,1.0,1.0
68,0.7715133764648336,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_743/pdbs/303.pdb,5686.769582932423,5.612118937972625,0.2445816205092758,0.2536593103316968,5.7355038390978885,0.2566971495587662,0.2999057711918989,5.711120667332208,0.2702346063967916,0.3029451464126735,1.0,1.0,1.0
69,0.7715155213841245,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_680/pdbs/621.pdb,5691.512735548692,5.60879680215062,0.2454338152743822,0.2597508646454254,5.733206750937629,0.2597063837760741,0.2968082633440355,5.712871322292138,0.2663753223336682,0.3062040722481555,1.0,1.0,1.0
70,0.7715297715055004,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_680/pdbs/651.pdb,5691.537042570571,5.610256499515772,0.2436729028286584,0.2626944331122429,5.734978478385351,0.2586919973586852,0.2989159228223277,5.712585354696422,0.2691648713181568,0.3078382574750805,1.0,1.0,1.0
71,0.7715330003057923,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/457.pdb,5571.553825361616,5.611413435623959,0.2459014902341809,0.2520387081774932,5.736884303278916,0.2613014427197937,0.292096491096541,5.709230708315748,0.2643300673518177,0.3016626995683714,1.0,1.0,1.0
72,0.7715989998940107,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/534.pdb,5536.7118250739695,5.608542613237588,0.2444692998727099,0.2642215214888288,5.73563802351075,0.2570146251095322,0.3071183791568915,5.712503702989531,0.2701150749117686,0.3110264145308046,1.0,1.0,1.0
73,0.7716104312001735,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_406/pdbs/424.pdb,5985.598835876662,5.613391236917639,0.2483659603408991,0.2697079113201536,5.737172530224784,0.2598491188814902,0.3103559007185452,5.7081351250849375,0.2633953519777842,0.3121781114798685,1.0,1.0,1.0
74,0.7716187851606316,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_680/pdbs/334.pdb,5812.485387924995,5.608913234335974,0.2433636296452404,0.264061185215364,5.736037749319696,0.2606832697303201,0.3028553079652872,5.713745950754634,0.2675718857850712,0.3098027269709129,1.0,1.0,1.0
75,0.7716335336687897,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_341/pdbs/419.pdb,5556.701133339535,5.612738694534702,0.2475786221076588,0.253452657837943,5.734692298408422,0.2594734435073775,0.2900425150842467,5.709054354197089,0.2645814680537534,0.3025245287719786,1.0,1.0,1.0
76,0.7716406846851249,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/54.pdb,5563.67178195975,5.612155641105418,0.2440531620455679,0.2377967234285022,5.741573646308286,0.2577390899278889,0.277829228233633,5.715059405275181,0.2698484327116681,0.2857871293888513,1.0,1.0,1.0
77,0.7716462296255657,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1894/pdbs/560.pdb,5788.367281990589,5.614816091179965,0.2482897395119142,0.2611692580997758,5.736151308119075,0.258049113346211,0.2939190018704252,5.711868759257727,0.2653073767674406,0.3049913152498238,1.0,1.0,1.0
78,0.7716670387195985,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/89.pdb,5538.506540362187,5.613554288461511,0.2439288959842922,0.2434081790572008,5.734855255168396,0.2544732006236967,0.2829202575873947,5.713025550845552,0.2732649421116096,0.288508624952735,1.0,1.0,1.0
79,0.7716726129382909,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_406/pdbs/248.pdb,5914.0617862475165,5.616164663490037,0.2517534920447865,0.2609613441613104,5.736639594957143,0.2585591880303021,0.3002188035792507,5.70788195655848,0.2613599328632023,0.3033787794139103,1.0,1.0,1.0
80,0.7716975662797793,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1424/pdbs/23.pdb,5479.309383380838,5.615053662463113,0.2405402642332961,0.2308141544590382,5.741554964796309,0.2596838196434555,0.2732997430571607,5.719781275552984,0.2714734824030277,0.2833548396369187,1.0,1.0,1.0
81,0.771722894647466,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_21/pdbs/255.pdb,5907.282487953264,5.611070614311508,0.2436633811662611,0.2567727150745957,5.735545359099008,0.2575523554310653,0.3050754054721833,5.7120301668408455,0.2705071580501396,0.3093357813473048,1.0,1.0,1.0
82,0.7717403117476097,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_152/pdbs/533.pdb,5660.3853865528,5.60839048135734,0.2472590021343246,0.2594973912082226,5.732506825422095,0.256149305292216,0.2997104293361717,5.714235091237314,0.2683320043210691,0.3064773654515846,1.0,1.0,1.0
