,r_free_0+r_free_1+r_free_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2,w_2_0,w_2_1,w_2_2,w_3_0,w_3_1,w_3_2
0,0.7413514152988878,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/53.pdb,68644.97542211835,5.278225074744054,0.2349238238997199,0.2911850273579417,5.422956886692501,0.2468624048110598,0.3009409500450375,5.355937741000106,0.2595651865881082,0.30098321448204,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754008,0.3283555579880642,0.2554204187612668,0.372528619731593,0.353707292640467,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
1,0.7439216653870576,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/22.pdb,66242.76300185495,5.310925181760583,0.2382412204627931,0.2510029014230271,5.4302927400025744,0.2420268912075207,0.2829947597024987,5.38862750544999,0.2636535537167438,0.2641814945409991,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
2,0.7441317256962325,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1895/pdbs/30.pdb,68404.61277457577,5.3221072176627136,0.2406071513660746,0.330067135566627,5.395350596808837,0.2477852686408093,0.2987301683221324,5.371474212713127,0.2557393056893487,0.2913282792201936,0.2754413414625039,0.3234346368947832,0.3399059141335092,0.2475852879258995,0.2937162406465024,0.3016962300898519,0.2665160240450605,0.2823328837514548,0.3338503058802013,0.210457346566536,0.1005162387072596,0.0245475498964373
3,0.7444650717802148,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/45.pdb,69344.25754973551,5.28599020017773,0.2380427742575657,0.2766531555162673,5.404840650102457,0.2402528901248524,0.2902421211211659,5.369673249848842,0.2661694073977967,0.292119273227269,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
4,0.7449535527213398,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/23.pdb,65674.08845583507,5.313344024325965,0.2402062392173763,0.2493393272792103,5.426539694318109,0.2415758833535056,0.284200218285764,5.386367595262125,0.2631714301504579,0.2627999177051734,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
5,0.7449807428678263,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/29.pdb,67073.06681854899,5.298236093056492,0.2399724689689029,0.2630121921325185,5.415417568392067,0.2416430077919543,0.2862725074646135,5.375039942260013,0.2633652661069692,0.2760469042275059,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
6,0.7453514151509235,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/21.pdb,65295.36676138538,5.3122806160917095,0.2386861855571947,0.2480884757924891,5.432534754365889,0.2413216385413478,0.2776448531199275,5.3915192534440175,0.265343591052381,0.2607008425016031,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
7,0.7453543448970164,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1895/pdbs/31.pdb,68301.13966811642,5.318126475212758,0.2367360857729218,0.3339727938568321,5.401658230240271,0.2493613377964351,0.2986010810300301,5.370664368912438,0.2592569213276595,0.2928484713233394,0.2754413414625039,0.3234346368947832,0.3399059141335092,0.2475852879258995,0.2937162406465024,0.3016962300898519,0.2665160240450605,0.2823328837514548,0.3338503058802013,0.210457346566536,0.1005162387072596,0.0245475498964373
8,0.7459153057874397,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/49.pdb,67679.99913646799,5.284689568667706,0.2391569715917494,0.2804140286264697,5.41301571461928,0.245475487598762,0.2962919504397514,5.357686674741333,0.2612828465969283,0.2957280087707908,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
9,0.7464481482877735,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/50.pdb,67972.34318785528,5.280721200059793,0.2384728129317853,0.2832448215805452,5.415513006461116,0.2472303404894699,0.2999438097169513,5.358909318784309,0.2607449948665183,0.3006805024355654,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754008,0.3283555579880642,0.2554204187612668,0.372528619731593,0.353707292640467,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
10,0.7471587152025093,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/40.pdb,68130.91212166901,5.292057742163358,0.239408787103267,0.2734542415717111,5.412725630901653,0.2457875989380089,0.2904158385816456,5.360223638653097,0.2619623291612334,0.2886845677373703,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
11,0.7477104317064314,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_400/pdbs/45.pdb,71639.55997417156,5.245097082650801,0.2332193634038678,0.2739724247946608,5.386132812926891,0.2520217372514732,0.321823166496803,5.325423625678804,0.2624693310510903,0.3167832286086051,0.2881307841723731,0.3501149729276637,0.2174693553598862,0.4085690300740112,0.2921498653843897,0.3260771524601097,0.214153283097687,0.2069294160654715,0.3363395513232932,0.0891469026559286,0.1508057456224749,0.1201139408567108
12,0.7478254522784245,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_799/pdbs/245.pdb,69135.6493780153,5.214963766015643,0.2401781155303911,0.4888733758218263,5.352654784122135,0.2338660315195602,0.3408691289188607,5.346440960678012,0.2737813052284732,0.5297092370044888,0.3171285240916526,0.2305729368361279,0.1379019448556574,0.3006974461963442,0.3769727089912399,0.2920561416630803,0.2782270493734087,0.3603739362509522,0.4555305478523857,0.1039469803385945,0.0320804179216799,0.1145113656288765
13,0.7478512014088953,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/46.pdb,68290.7381678884,5.276059792710315,0.236987408022385,0.2742518842876251,5.410866576632293,0.2451858433613959,0.2882336918750849,5.371398180960104,0.2656779500251144,0.2915296051766075,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
14,0.7482226677375332,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_9/pdbs/207.pdb,71351.34865171848,5.255103198623617,0.243646700090696,0.3829368511197756,5.341745809677148,0.2406780012732114,0.4853154610483727,5.320498212634475,0.2638979663736259,0.4549540701957321,0.2005923940695095,0.3107479343274391,0.3957245465526818,0.4319578132209478,0.2572385414299428,0.2613133831168533,0.3114185528948149,0.3305591501808854,0.2601031363761098,0.0560312398147276,0.1014543740617327,0.082858933954355
15,0.7484024216216811,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/39.pdb,66995.7670304605,5.288692024055579,0.2398588887919106,0.2685261202002582,5.410742618656637,0.2453022462745435,0.2893325433062883,5.372732355991369,0.2632412865552271,0.2856322957353833,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754008,0.3283555579880642,0.2554204187612668,0.372528619731593,0.353707292640467,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
16,0.7484986625049825,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_400/pdbs/44.pdb,70813.30008008756,5.244876197461168,0.2327007637793188,0.270160826704399,5.3779097025422615,0.2505763086420383,0.3191679550577993,5.328106984493608,0.2652215900836255,0.3131432217251326,0.2881307841723731,0.3501149729276637,0.2174693553598862,0.4085690300740112,0.2921498653843897,0.3260771524601097,0.214153283097687,0.2069294160654715,0.3363395513232932,0.0891469026559286,0.1508057456224749,0.1201139408567108
17,0.7485490997760748,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/54.pdb,69419.28932514324,5.2812969446780444,0.2372103029622885,0.2902597171979057,5.416901637332967,0.2481391911373724,0.3022250900371563,5.3631594838827175,0.2631996056764139,0.3022890488343484,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754008,0.3283555579880642,0.2554204187612668,0.372528619731593,0.353707292640467,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
18,0.7485856974122111,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/51.pdb,68792.15082338458,5.281431100826623,0.2414962296680235,0.285864440123589,5.416363212918694,0.24826102718625,0.3010337002196747,5.357308698009553,0.2588284405579377,0.2999399610344277,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754008,0.3283555579880642,0.2554204187612668,0.372528619731593,0.353707292640467,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
19,0.7487946990409744,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1646/pdbs/287.pdb,73080.23373830513,5.19169502495255,0.2267374225312529,0.4870212747431893,5.321166101161734,0.2535973081612662,0.5869179093538677,5.324703281083377,0.2684599683484553,0.5292930899338696,0.3352557222774329,0.2175325789160423,0.4622926334145833,0.299305237155604,0.2814193466376651,0.1617995391518562,0.2638551237970876,0.3699065994968923,0.2654423249984727,0.1015839167698754,0.1311414749494001,0.1104655024350877
20,0.7489665786878401,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_9/pdbs/206.pdb,70881.13019239473,5.260112199206155,0.2455095685231987,0.3815652158875157,5.347464133638014,0.2443164571647049,0.485626143647625,5.312577604368295,0.2591405529999365,0.45461040074054,0.2005923940695095,0.3107479343274391,0.3957245465526818,0.4319578132209478,0.2572385414299428,0.2613133831168533,0.3114185528948149,0.3305591501808854,0.2601031363761098,0.0560312398147276,0.1014543740617327,0.082858933954355
21,0.7489787650553867,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/24.pdb,65207.76664842858,5.310377613787616,0.241356734531682,0.2532141794745222,5.427422490234775,0.2415364321886929,0.2851361109432117,5.385003837291496,0.2660855983350119,0.2659180920564009,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
22,0.749002102515843,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1688/pdbs/168.pdb,70217.16361483821,5.247414202058808,0.2472857631747572,0.64736142367966,5.362125569214068,0.2424419935142803,0.343671748709132,5.305868515063938,0.2592743458268055,0.3634658436215105,0.2669630204469639,0.2700905251374634,0.1852248448110087,0.2037590366969821,0.2891998235904875,0.3908457156896258,0.3406638705739553,0.3881468412272801,0.3673547740352511,0.1886140722820985,0.0525628100447689,0.0565746654641144
23,0.7491118433040735,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/20.pdb,65954.15821557931,5.317530324038723,0.2405860025167639,0.2486923661479399,5.435635408950852,0.2433945458463794,0.2773094094019993,5.396849484228796,0.2651312949409303,0.2596149821707333,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
24,0.7496393777463566,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/52.pdb,68048.30756206313,5.286874068489502,0.2405150948274506,0.2912245198783899,5.420041505076169,0.2498289701677249,0.3031081098358426,5.356361478371338,0.2592953127511811,0.3024478782601609,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754008,0.3283555579880642,0.2554204187612668,0.372528619731593,0.353707292640467,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
25,0.749660083519896,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1646/pdbs/288.pdb,73252.15072163127,5.191060047991924,0.2272686719690902,0.4863090663960565,5.3205991629822105,0.2569172552152138,0.5866692910681156,5.325437000873241,0.265474156335592,0.5276070555279737,0.3352557222774329,0.2175325789160423,0.4622926334145833,0.299305237155604,0.2814193466376651,0.1617995391518562,0.2638551237970876,0.3699065994968923,0.2654423249984727,0.1015839167698754,0.1311414749494001,0.1104655024350877
26,0.7499317731237891,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_9/pdbs/201.pdb,70073.55735774002,5.255115081747926,0.2418303288069982,0.384343027050218,5.360490214681546,0.2514882402659275,0.4878345206037969,5.315991456078742,0.2566132040508634,0.4559985129168342,0.2005923940695095,0.3107479343274391,0.3957245465526818,0.4319578132209478,0.2572385414299428,0.2613133831168533,0.3114185528948149,0.3305591501808854,0.2601031363761098,0.0560312398147276,0.1014543740617327,0.082858933954355
