,r_free_0+r_free_1+r_free_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2,w_2_0,w_2_1,w_2_2,w_3_0,w_3_1,w_3_2,w_4_0,w_4_1,w_4_2,w_5_0,w_5_1,w_5_2,w_6_0,w_6_1,w_6_2,w_7_0,w_7_1,w_7_2
10,0.7098114771679643,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/84.pdb,235286.05001001604,5.089860896075769,0.2246328615594354,0.3172439317167344,5.181863266284413,0.2282831168894107,0.359848069085331,5.181229184508288,0.2568954987191182,0.4088191680423907,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
11,0.7100207449934055,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/150.pdb,233435.00574348937,5.073666599533568,0.2285702628472138,0.3602971441303626,5.156786610974343,0.2292057410495023,0.4014262513353928,5.13737228294637,0.2522447410966893,0.4935063264000685,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
12,0.7100343595638516,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1936/pdbs/135.pdb,252962.87471319505,5.069449670097646,0.215135866899676,0.3976943701557871,5.161478008145181,0.2459674864915493,0.4251946194879646,5.139174485789984,0.2489310061726263,0.4898797960506397,0.194519895831776,0.1773196643113225,0.1596772116494348,0.1597589517191422,0.1494217600671709,0.1274164329732953,0.0365238364502156,0.1558163880807587,0.0372227126114257,0.0152226669781564,0.0467358934360805,0.078137455765691,0.0907107906985573,0.136513898592116,0.0961140411723847,0.2084752540583939,0.0606255926156483,0.1888598696293636,0.0922520675500812,0.0869730960053904,0.1077840977752326,0.2025365367136771,0.1865937068915125,0.204788178423172
13,0.7104214028673248,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1936/pdbs/123.pdb,249587.2267963535,5.056103567706093,0.2140640987912294,0.38664298192595,5.134029960257372,0.2387766183931332,0.4060092755596897,5.1446283436124345,0.2575806856829623,0.4675238227290923,0.194519895831776,0.1773196643113225,0.1596772116494348,0.1597589517191422,0.1494217600671709,0.1274164329732953,0.0365238364502156,0.1558163880807587,0.0372227126114257,0.0152226669781564,0.0467358934360805,0.078137455765691,0.0907107906985573,0.136513898592116,0.0961140411723847,0.2084752540583939,0.0606255926156483,0.1888598696293636,0.0922520675500812,0.0869730960053904,0.1077840977752326,0.2025365367136771,0.1865937068915125,0.204788178423172
14,0.7105560601974144,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/149.pdb,232398.7582039334,5.07294119893782,0.2271823558117489,0.3592576660557543,5.160679854163818,0.2296962561851177,0.4021577957328932,5.140618677871537,0.2536774482005478,0.4936487806902685,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
15,0.710577302703072,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/137.pdb,234576.5286607133,5.081879723935907,0.2276247970335518,0.3456362301193225,5.177490609749843,0.2286552160012618,0.3905748402032888,5.148467849894266,0.2542972896682584,0.4753151113720917,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
16,0.7106107564455391,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_342/pdbs/95.pdb,242437.4700415624,5.0851918124212805,0.2191908858787989,0.3383417310292187,5.246462582645353,0.2556534535307285,0.4580470056296035,5.104612926422932,0.2357664170360117,0.3617171376458729,0.0248691186587082,0.0613225925904024,0.056125388826179,0.1443847207355532,0.2122135056016514,0.1394700330881009,0.1823810645133792,0.1626676762811842,0.1968830098285021,0.0311822729626809,0.1428355125386831,0.0608472475525588,0.1949164121947631,0.1527322327655028,0.1540475027480584,0.1793538895747824,0.1127482145485278,0.166423807781794,0.0757994136596244,0.0691866438366655,0.0525133101713099,0.1671131077005083,0.0862936218373826,0.1736897000034966
17,0.7112093622727695,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_342/pdbs/123.pdb,245175.65034732,5.075771133025723,0.2180015609425306,0.3877569913004636,5.240485205017708,0.2628121736071471,0.522935259072777,5.078026622016369,0.2303956277230918,0.4058462438946791,0.0248691186587082,0.0613225925904024,0.056125388826179,0.1443847207355532,0.2122135056016514,0.1394700330881009,0.1823810645133792,0.1626676762811842,0.1968830098285021,0.0311822729626809,0.1428355125386831,0.0608472475525588,0.1949164121947631,0.1527322327655028,0.1540475027480584,0.1793538895747824,0.1127482145485278,0.166423807781794,0.0757994136596244,0.0691866438366655,0.0525133101713099,0.1671131077005083,0.0862936218373826,0.1736897000034966
18,0.7117032653927599,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_342/pdbs/122.pdb,245008.71899945955,5.079872716149409,0.2209172168215175,0.384398093375902,5.244060700504847,0.2648118302874294,0.5195240519872494,5.066455474909974,0.225974218283813,0.4026704192839088,0.0248691186587082,0.0613225925904024,0.056125388826179,0.1443847207355532,0.2122135056016514,0.1394700330881009,0.1823810645133792,0.1626676762811842,0.1968830098285021,0.0311822729626809,0.1428355125386831,0.0608472475525588,0.1949164121947631,0.1527322327655028,0.1540475027480584,0.1793538895747824,0.1127482145485278,0.166423807781794,0.0757994136596244,0.0691866438366655,0.0525133101713099,0.1671131077005083,0.0862936218373826,0.1736897000034966
19,0.7117111504716268,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_342/pdbs/125.pdb,246168.10750583556,5.067376877923168,0.2191122145221608,0.3878452500115454,5.2241107706101975,0.2566566368523968,0.527303703503338,5.081382465219684,0.2359422990970692,0.4071529413317557,0.0248691186587082,0.0613225925904024,0.056125388826179,0.1443847207355532,0.2122135056016514,0.1394700330881009,0.1823810645133792,0.1626676762811842,0.1968830098285021,0.0311822729626809,0.1428355125386831,0.0608472475525588,0.1949164121947631,0.1527322327655028,0.1540475027480584,0.1793538895747824,0.1127482145485278,0.166423807781794,0.0757994136596244,0.0691866438366655,0.0525133101713099,0.1671131077005083,0.0862936218373826,0.1736897000034966
20,0.7117808218943633,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1936/pdbs/122.pdb,250906.7479230684,5.05261776178374,0.2138042262932958,0.3833900954917231,5.126339699516126,0.2381132974002596,0.4038745534509166,5.146952639988104,0.2598632982008079,0.463920407396521,0.194519895831776,0.1773196643113225,0.1596772116494348,0.1597589517191422,0.1494217600671709,0.1274164329732953,0.0365238364502156,0.1558163880807587,0.0372227126114257,0.0152226669781564,0.0467358934360805,0.078137455765691,0.0907107906985573,0.136513898592116,0.0961140411723847,0.2084752540583939,0.0606255926156483,0.1888598696293636,0.0922520675500812,0.0869730960053904,0.1077840977752326,0.2025365367136771,0.1865937068915125,0.204788178423172
21,0.7126133575998763,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/135.pdb,235430.47935687887,5.080472827330419,0.2274336640274091,0.3441900535614776,5.171652345793947,0.229789924339274,0.3909516122805032,5.146949866113822,0.2553897692331932,0.4716916202180381,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
22,0.7129569185177516,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1936/pdbs/134.pdb,251072.3527453971,5.074934003881651,0.2175090442217322,0.3959876487727685,5.162126961165125,0.2456373671098394,0.4234057765032426,5.136267079455764,0.2498105071861799,0.4876774216326496,0.194519895831776,0.1773196643113225,0.1596772116494348,0.1597589517191422,0.1494217600671709,0.1274164329732953,0.0365238364502156,0.1558163880807587,0.0372227126114257,0.0152226669781564,0.0467358934360805,0.078137455765691,0.0907107906985573,0.136513898592116,0.0961140411723847,0.2084752540583939,0.0606255926156483,0.1888598696293636,0.0922520675500812,0.0869730960053904,0.1077840977752326,0.2025365367136771,0.1865937068915125,0.204788178423172
23,0.7129696986013331,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_342/pdbs/94.pdb,243316.2323214665,5.080197455947894,0.2177415649499202,0.3398853981194825,5.24975020039208,0.2576627666064094,0.4558127599666537,5.110146562809716,0.2375653670450035,0.3609624134336716,0.0248691186587082,0.0613225925904024,0.056125388826179,0.1443847207355532,0.2122135056016514,0.1394700330881009,0.1823810645133792,0.1626676762811842,0.1968830098285021,0.0311822729626809,0.1428355125386831,0.0608472475525588,0.1949164121947631,0.1527322327655028,0.1540475027480584,0.1793538895747824,0.1127482145485278,0.166423807781794,0.0757994136596244,0.0691866438366655,0.0525133101713099,0.1671131077005083,0.0862936218373826,0.1736897000034966
24,0.7130771227136489,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/128.pdb,233174.05311593012,5.080739890089824,0.225569544484574,0.3414054004466128,5.176038066417858,0.2313138459183959,0.3879313453686685,5.155031937020793,0.256193732310679,0.4642492777803442,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
25,0.7131125880755229,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1936/pdbs/114.pdb,254457.8405218869,5.074813205159204,0.2169793946129878,0.3764225639490811,5.161181363570254,0.2409417389130662,0.3950692805216589,5.143642382908162,0.2551914545494689,0.452798535764878,0.194519895831776,0.1773196643113225,0.1596772116494348,0.1597589517191422,0.1494217600671709,0.1274164329732953,0.0365238364502156,0.1558163880807587,0.0372227126114257,0.0152226669781564,0.0467358934360805,0.078137455765691,0.0907107906985573,0.136513898592116,0.0961140411723847,0.2084752540583939,0.0606255926156483,0.1888598696293636,0.0922520675500812,0.0869730960053904,0.1077840977752326,0.2025365367136771,0.1865937068915125,0.204788178423172
26,0.7131974063216171,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1936/pdbs/121.pdb,249711.8110503053,5.062086064453281,0.2171502801212536,0.3795115598134753,5.140264738021953,0.2403871752694166,0.400535583545874,5.137075771587552,0.2556599509309469,0.461208319777899,0.194519895831776,0.1773196643113225,0.1596772116494348,0.1597589517191422,0.1494217600671709,0.1274164329732953,0.0365238364502156,0.1558163880807587,0.0372227126114257,0.0152226669781564,0.0467358934360805,0.078137455765691,0.0907107906985573,0.136513898592116,0.0961140411723847,0.2084752540583939,0.0606255926156483,0.1888598696293636,0.0922520675500812,0.0869730960053904,0.1077840977752326,0.2025365367136771,0.1865937068915125,0.204788178423172
27,0.713248998928099,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_342/pdbs/93.pdb,242055.6626910986,5.085620072615009,0.2234490041669336,0.3410363971844239,5.251612939767782,0.2584476378574071,0.4531613253934223,5.113287359176376,0.2313523569037583,0.360927170148226,0.0248691186587082,0.0613225925904024,0.056125388826179,0.1443847207355532,0.2122135056016514,0.1394700330881009,0.1823810645133792,0.1626676762811842,0.1968830098285021,0.0311822729626809,0.1428355125386831,0.0608472475525588,0.1949164121947631,0.1527322327655028,0.1540475027480584,0.1793538895747824,0.1127482145485278,0.166423807781794,0.0757994136596244,0.0691866438366655,0.0525133101713099,0.1671131077005083,0.0862936218373826,0.1736897000034966
28,0.7134486087480982,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/138.pdb,234855.42269662983,5.084297828130032,0.2309717641819657,0.3507651194072277,5.177561497761933,0.2304488844590971,0.393406673692753,5.143728126331268,0.2520279601070354,0.4788588276561431,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
29,0.7138078659753915,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/83.pdb,234904.02805535955,5.092386366329723,0.2283507502659803,0.3151743586711282,5.180964777424645,0.2268535629147578,0.3565123934646158,5.182248491733521,0.2586035527946533,0.4064564925718253,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
30,0.7138762096717196,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/127.pdb,232524.5386763185,5.084033317399119,0.2247750827000512,0.3411248651311361,5.176632095239199,0.2313752134168353,0.3885569285262479,5.156767900905396,0.2577259135548331,0.4629156431804916,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
31,0.7139972369441483,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/130.pdb,234167.25225184968,5.079691374745148,0.2238004229401064,0.3431117340289341,5.161090654897006,0.2318297761259184,0.3896808597939099,5.15185269743508,0.2583670378781235,0.4717140716486186,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
32,0.7143037098715499,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/134.pdb,234154.6092838336,5.0848660671381625,0.227642157812041,0.3448263712731839,5.17853954598579,0.2299616142454457,0.3919499042286513,5.150285788316216,0.2566999378140632,0.4718598772826788,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
33,0.7143654597028616,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/85.pdb,236305.96188483265,5.090603295391288,0.224934668381889,0.3166248885546789,5.184430787903737,0.2289243866037123,0.3604006254273772,5.179913831612759,0.2605064047172603,0.4086830566954643,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
34,0.7144801668369223,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/87.pdb,236714.24191130043,5.084589150377274,0.2230597901243276,0.313353646690464,5.185483929248588,0.2338316530947704,0.3593024828907901,5.176569487591786,0.2575887236178242,0.4078422193698914,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
35,0.7145339106629527,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1224/pdbs/139.pdb,234102.45427005627,5.093839919977372,0.2343449020367225,0.3523633174831252,5.164977980838394,0.2298388844960897,0.3947020048264861,5.141627963907313,0.2503501241301404,0.4809247346864754,0.0876050282722123,0.1252679901151049,0.1150486106068159,0.0328400097047982,0.1326375986836536,0.0945495346272894,0.2249130521179936,0.1876885774197753,0.1775374837833752,0.0220503824622876,0.0283123410154505,0.0745845432337888,0.1558063751157515,0.1931906051001446,0.1841974947041576,0.2243440211393629,0.2072159793291107,0.1827108078032394,0.0471084719157975,0.0549078550004365,0.0880274993053247,0.2053326592717961,0.0707790533363235,0.0833440259360087
