,xray_0+xray_1+xray_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2
0,16.216027003641656,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/245.pdb,18785.16243848792,5.309164085569853,0.2230110184925826,0.2705885453326463,5.4624277866510464,0.2388556629900757,0.2932897556014304,5.444435131420756,0.254085182949387,0.3120490265932872,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
1,16.21647826150927,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/255.pdb,18663.461961440746,5.315589066717067,0.2229972366283101,0.267882818324883,5.4611605948485415,0.2364706112777703,0.2912755992285443,5.4397285999436615,0.254390952286212,0.3126884652839978,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
2,16.2175288185173,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/259.pdb,18579.26619781911,5.31074111338449,0.2220907228993611,0.2661728975945838,5.463925844712439,0.2370159007190583,0.292656066165537,5.442861860420371,0.2514004898044938,0.3094692260417877,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
3,16.220718157840714,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_1331/pdbs/370.pdb,18303.43989094723,5.318709952424226,0.2212997955445108,0.2689839329261109,5.458002144046867,0.2404426703067174,0.2926212771982572,5.444006061369621,0.2587606933712097,0.2984038705255843,0.4972014633309287,0.5034533007991704,0.4265819280122231,0.5027985366690713,0.4965466992008295,0.573418071987777
4,16.22125190383952,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/260.pdb,18544.24440269136,5.3107439332057975,0.2214744778110637,0.2654230905448101,5.4663241354410745,0.2391008885535461,0.289363881873792,5.444183835192646,0.254537196874561,0.309295252351692,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
5,16.22208867061787,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/246.pdb,18738.879187508413,5.309908078438721,0.2213475098417373,0.2696074313151665,5.463141433396312,0.2395638361898962,0.2935622263537547,5.449039158782837,0.258043641940461,0.3125006629923976,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
6,16.2231687144861,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/179.pdb,18650.07082486832,5.313737337966307,0.2193972594918447,0.2694158797527131,5.463387190959507,0.2348519322790118,0.2915841202378977,5.446044185560287,0.2556120345842896,0.3157056292559423,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
7,16.223472667114414,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/205.pdb,18407.355853433623,5.311045537398832,0.2242023027451971,0.2663187220392584,5.461908863207367,0.2345819182744351,0.28807642879523,5.450518266508217,0.2556644231027579,0.3106321446358764,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
8,16.224393758105187,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/244.pdb,18626.963350449638,5.317894829369715,0.225903904819641,0.2668355348479861,5.462427966249076,0.2364426364519678,0.2909094737274121,5.444070962486396,0.2511095384870411,0.3095204671789349,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
9,16.224439298250623,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/254.pdb,18671.18641750983,5.311822465761434,0.2205580517051801,0.270083257296853,5.466074988702054,0.2368957793052194,0.2909125337799745,5.446541843787135,0.2532406401055657,0.3136295633272911,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
10,16.225562133133504,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/191.pdb,18608.70521393948,5.3144353309441055,0.2220948995809432,0.2621759888763411,5.465771009029733,0.2382912352592356,0.2829990754740112,5.445355793159666,0.2510262345287841,0.3100699414568559,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
11,16.22597191128213,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/212.pdb,18565.523043350368,5.313473872605049,0.2241331641352034,0.269323288208069,5.465805546220956,0.2368038668699255,0.2945353579882158,5.446692492456124,0.2541356437442507,0.3148461866833723,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
12,16.226453338340427,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_757/pdbs/207.pdb,18301.897041394725,5.31502290980619,0.2226350944480554,0.266735582700009,5.461984239338023,0.237753350868643,0.2906520678223129,5.449446189196212,0.2561781882978289,0.3119986964962698,0.5050040471988494,0.4319805958192617,0.578890591218036,0.4949959528011507,0.5680194041807384,0.421109408781964
