,xray_0+xray_1+xray_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2,w_2_0,w_2_1,w_2_2,w_3_0,w_3_1,w_3_2
89,15.90338140516284,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1786/pdbs/139.pdb,73607.03114097928,5.200094730814194,0.2374776703449689,0.3682002544960895,5.341969641470602,0.2462631602189074,0.3293799677466244,5.361317032878046,0.2881517779522914,0.5135153660401994,0.2841731073161825,0.2477861844799253,0.1743845749386772,0.3184593208646694,0.323324304053302,0.2016878379099992,0.2986430788352209,0.3725771293269233,0.4520975589238509,0.0987244929839272,0.0563123821398493,0.1718300282274726
90,15.903390232138069,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1786/pdbs/140.pdb,73539.9496408922,5.199988534407618,0.2371971690827069,0.3677479390305251,5.3435675481661775,0.2461577050026213,0.3293176158399115,5.359834149564273,0.2889266438761861,0.5114075582415536,0.2841731073161825,0.2477861844799253,0.1743845749386772,0.3184593208646694,0.323324304053302,0.2016878379099992,0.2986430788352209,0.3725771293269233,0.4520975589238509,0.0987244929839272,0.0563123821398493,0.1718300282274726
91,15.903542089676943,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1786/pdbs/142.pdb,73242.9396556725,5.195571338185716,0.2358675969758588,0.3677475759850279,5.340437047758471,0.2493618105607666,0.3310972237593857,5.367533703732758,0.2878358188294701,0.5123810186694177,0.2841731073161825,0.2477861844799253,0.1743845749386772,0.3184593208646694,0.323324304053302,0.2016878379099992,0.2986430788352209,0.3725771293269233,0.4520975589238509,0.0987244929839272,0.0563123821398493,0.1718300282274726
92,15.903546555422167,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1786/pdbs/153.pdb,73223.4005074341,5.19687103892382,0.2333200002596852,0.3783223730847447,5.340192834538303,0.2480602841632982,0.3332671224510571,5.366482681960044,0.2937236925171184,0.534014089078627,0.2841731073161825,0.2477861844799253,0.1743845749386772,0.3184593208646694,0.323324304053302,0.2016878379099992,0.2986430788352209,0.3725771293269233,0.4520975589238509,0.0987244929839272,0.0563123821398493,0.1718300282274726
93,15.903944995770805,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1273/pdbs/113.pdb,69960.2768600628,5.342377154887488,0.2929683398873589,0.3735930545312408,5.345460262232066,0.2477911715608363,0.3429307234273137,5.216107578651252,0.2370155325269254,0.3717767375029252,0.1342341844065355,0.3233471874429483,0.3293021404002422,0.3698730476750323,0.2245523523826212,0.2533816096345982,0.4016855429985537,0.3806365311056504,0.3067911471459517,0.0942072249198785,0.07146392906878,0.1105251028192078
94,15.903987898850234,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1273/pdbs/110.pdb,69631.26515892091,5.352891455065367,0.2883204397381865,0.3690168494228765,5.343891439536751,0.244694155069896,0.3402958224969906,5.207205004248115,0.2308913924445227,0.3704524857288919,0.1342341844065355,0.3233471874429483,0.3293021404002422,0.3698730476750323,0.2245523523826212,0.2533816096345982,0.4016855429985537,0.3806365311056504,0.3067911471459517,0.0942072249198785,0.07146392906878,0.1105251028192078
95,15.904335347583949,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1273/pdbs/92.pdb,69163.59152489244,5.340661192046248,0.2804936375418798,0.3486142809562252,5.342520086381779,0.2445152653893681,0.3307935206503483,5.221154069155923,0.2345778660315437,0.3471365245134932,0.1342341844065355,0.3233471874429483,0.3293021404002422,0.3698730476750323,0.2245523523826212,0.2533816096345982,0.4016855429985537,0.3806365311056504,0.3067911471459517,0.0942072249198785,0.07146392906878,0.1105251028192078
96,15.905119088853858,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/61.pdb,65131.381720622434,5.317948895441947,0.2613644652268433,0.3243509573091958,5.369177235796613,0.2552156462540489,0.3683114393192054,5.217992957615297,0.2284724603149031,0.2760132698883376,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
97,15.905638760629401,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/62.pdb,65617.66747435785,5.315958927982053,0.2622327950607037,0.3259533222860076,5.370410755401784,0.2558578750860423,0.3713085081653842,5.219269077245564,0.2271147912371948,0.2763092853977447,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
98,15.906452704900342,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/88.pdb,67825.74590466874,5.32387017038822,0.2606993483550036,0.3287063367616964,5.368152462692255,0.25622321084425,0.3891620365620249,5.214430071819867,0.2250327746035899,0.2709801383341605,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
99,15.90660760838312,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1885/pdbs/95.pdb,74934.96157139027,5.3339994722409045,0.2707216162230134,0.3335747202136042,5.378078617430431,0.2647537332934123,0.482136978693728,5.194529518711783,0.2202677043446332,0.3836736133930353,0.2381906467821247,0.3403358496811389,0.339573305334269,0.3220715920638319,0.2521367543882756,0.2782739032600295,0.3843337747369604,0.2243082922954047,0.2509236542055674,0.055403986417083,0.1832191036351808,0.1312291372001339
