,n,rmsd_avg_0_mean,rmsd_avg_0_std
1,,0.06844102064482796,0.005620246734176103
2,,0.06546523582060798,0.005390727479434582
3,,0.06379103736816301,0.004741501691953388
4,,0.0627077809627496,0.00404011629122956
5,,0.061945474111751386,0.0033189743733053187
6,,0.06142659632238339,0.0027069568012751395
7,,0.0609992567589983,0.002029119281050968
8,,0.060761451975815485,0.0016822360855080268
9,,0.06062838881416727,0.0015068177544490858
10,,0.0604905700852581,0.001276259880788322
11,,0.06038792963073712,0.001182427343447608
12,,0.06031680485491991,0.0011088172808525975
13,,0.060235825534042886,0.0010060152087297725
14,,0.06016405752805808,0.0009229138822733438
15,,0.060107290047761185,0.0009029984318866392
16,,0.06005488058527904,0.0008379279822425123
17,,0.06000983574334962,0.0008340844057664798
18,,0.05996460478438484,0.0008253369429684003
19,,0.05992918542432359,0.0008211858443199601
20,,0.05990092819596042,0.0008209099926932708
21,,0.059857062780979305,0.0008052174325040484
22,,0.05982952100554049,0.0008001112366084034
23,,0.05979636942204947,0.0007872634204918979
24,,0.05976698998641556,0.0007914582295847456
25,,0.059735357751716026,0.000784968088525457
26,,0.05971739340365148,0.0007847376834626232
27,,0.05969480534923655,0.0007796360047887817
28,,0.05967661672708412,0.0007702434737605733
29,,0.05964676331480051,0.0007616626045255099
30,,0.05962358488896494,0.0007542753871342132
31,,0.059593069043112436,0.0007570847374346888
32,,0.05957839260759392,0.0007573442944112165
33,,0.05956552842954883,0.0007502745847170992
34,,0.05954479853099648,0.0007510718165628194
35,,0.059528744141735784,0.0007451110970465418
36,,0.05951492066208561,0.0007361634594511141
37,,0.05949751603445487,0.0007247119305638565
38,,0.059485776262040865,0.0007211091585460043
39,,0.05947285396867024,0.0007145611480569256
40,,0.059458735129366405,0.0007143596057246253
41,,0.059440289365087176,0.0007120819744824462
42,,0.05942190465760994,0.000712189717628576
43,,0.05941405828100046,0.0007132487333356744
44,,0.059399754818163834,0.0007148673712585664
45,,0.05938882758674352,0.0007092981501054112
46,,0.059375844352499346,0.0007084551872538466
47,,0.059366888851892625,0.0007041103086500965
48,,0.059355533916651215,0.0007053649588837064
49,,0.059321112860449714,0.0006978801814859141
50,,0.059310204811927704,0.0007002767860985717
51,,0.059295734827510146,0.0006941885254277133
52,,0.05928843067318274,0.0006928248651460199
53,,0.05927958212988832,0.0006916736892449521
54,,0.05926224505374427,0.0006954483029423592
55,,0.05924853094281323,0.0006904051719488043
56,,0.0592380887127052,0.0006929264664836562
57,,0.0592219825084749,0.0006901771485340684
