,r_work_native_1,xray_native_0,w_0_native_0,rmsd_native_1,w_1_native_0,w_0_native_1,xray_native_0+xray_native_1,w_1_native_1,r_free_native_0,ff,r_work_native_0,rmsd_native_0,pdb,xray_native_1,r_free_native_1,rmsd,out_id
14,0.16697738057528,4.094380831996379,0.706513491932227,0.0856020528827755,0.2934865080677729,0.3150152396471692,8.281743277691888,0.6849847603528307,0.154672587765149,3840.536928370008,0.153285330108842,0.0800349355401965,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_101/pdbs/499.pdb,4.18736244569551,0.1720698768506917,0.082818494211486,101
15,0.3411741830834604,4.281627322691197,0.9538278851646298,1.4714561249168978,0.0461721148353702,0.64543200697515,8.948884141131543,0.35456799302485,0.235832807531243,5846.498412431161,0.2103259416626041,0.2423614446283916,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_783/pdbs/499.pdb,4.667256818440348,0.3621468392696376,0.8569087847726448,783
16,0.2542942079484759,4.390093827221017,0.7020239543209679,0.3328586710383998,0.2979760456790321,0.6013748369701374,8.976033217122826,0.3986251630298627,0.2216362212629619,5505.365579436226,0.2126080142089727,0.263890334767375,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_571/pdbs/499.pdb,4.585939389901809,0.2643287010531575,0.2983745029028874,571
17,0.2289766473079235,4.273201387268028,0.3072404350136377,0.1957007110427267,0.6927595649863623,0.4479691855603531,8.767786298661282,0.5520308144396469,0.1903893820515935,3187.764276828556,0.186985729482302,0.2100997355778927,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_639/pdbs/499.pdb,4.494584911393255,0.2289568371225359,0.2029002233103097,639
18,0.2246469116443836,4.2923328399527945,0.2701003012585813,0.4063455902770193,0.7298996987414187,0.4875219093448762,8.771486791331661,0.5124780906551237,0.2002702279060607,3321.003093473132,0.1926845067084356,0.2387523886099379,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_224/pdbs/499.pdb,4.479153951378867,0.2315405195166135,0.3225489894434786,224
19,0.1503321162714953,4.077944048547832,0.7561012817574171,0.0670834894628366,0.2438987182425829,0.2193523545423922,8.163897327550856,0.7806476454576078,0.162398971675627,6636.169289077696,0.1539067594337789,0.0965339346670865,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_112/pdbs/499.pdb,4.085953279003025,0.1630440197075227,0.0818087120649616,112
20,0.1781977970941431,4.052783570057594,0.7389870729651677,0.0916977450610079,0.2610129270348323,0.3755673068211906,8.334699297049514,0.6244326931788093,0.1543921647604895,3849.0761518776776,0.14582335178668,0.0648600491989985,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_902/pdbs/499.pdb,4.28191572699192,0.1802073177737075,0.0782788971300032,902
21,0.2162063833060486,4.385891531097098,0.6532094038187092,0.1486542375453241,0.3467905961812908,0.4987652223000182,8.833259117027364,0.5012347776999818,0.2054247348668836,3776.845137701719,0.2055015175376851,0.1458655908569099,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_608/pdbs/499.pdb,4.447367585930265,0.2126742470947745,0.147259914201117,608
22,0.1513608708077729,3.968337623827858,0.2456887007229522,0.075076309507659,0.7543112992770478,0.7345029642930754,8.070088934640555,0.2654970357069246,0.1494950314476441,5344.178148676805,0.1370400345434371,0.1235174052825065,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_253/pdbs/499.pdb,4.101751310812698,0.1654200681623519,0.0992968573950828,253
23,0.2030389264303095,4.4585223633890205,0.5353464218619428,0.1874920298473821,0.4646535781380572,0.589145148351772,8.824979611531697,0.410854851648228,0.2212428583728548,2853.8349009277854,0.2207175777924818,0.2098930096903423,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_406/pdbs/499.pdb,4.366457248142677,0.2048540795476767,0.1986925197688622,406
24,0.1552427642434042,3.908584180527104,0.1880725842508413,0.1422204727604363,0.8119274157491587,0.7228721493993587,8.058637373227786,0.2771278506006414,0.1353047997058578,6662.638551120729,0.1279793059261626,0.1309365360314619,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_728/pdbs/499.pdb,4.150053192700682,0.1686535491579181,0.1365785043959491,728
25,0.1988865761551874,4.461340080251095,0.4600158972643753,0.1203189179926205,0.5399841027356247,0.3571730613245551,8.812341556101408,0.6428269386754448,0.2320590404748602,2855.7179304329093,0.2212549879236643,0.1675478075536873,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_982/pdbs/499.pdb,4.351001475850312,0.2076432133495273,0.1439333627731539,982
26,0.1986285227725202,4.241452212564325,0.6469423907737009,0.127047459239977,0.3530576092262992,0.4078117207256785,8.585134458663816,0.5921882792743214,0.1797345471070538,3014.1266347607893,0.1814474690333437,0.163150778133812,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_332/pdbs/499.pdb,4.343682246099492,0.1981603764413023,0.1450991186868945,332
27,0.1964872846664638,4.415083544446283,0.5371888980721776,0.1580169694859456,0.4628111019278224,0.6502860790352264,8.758685527232252,0.3497139209647736,0.2111091224193624,2789.9910059821195,0.2098404916005451,0.1945969503314488,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_294/pdbs/499.pdb,4.343601982785969,0.1958294489203755,0.1763069599086972,294
28,0.2338961121019853,4.602690617077187,0.7761522194574157,0.3831347213238352,0.2238477805425842,0.9637337354887632,9.035560555634824,0.0362662645112367,0.3460509367949705,8249.792610269602,0.321127107357088,2.2853606823405057,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_358/pdbs/499.pdb,4.432869938557638,0.2584597918006345,1.3342477018321706,358
29,0.1773725453027668,4.644871700175994,0.4348442386211062,0.0741029569919901,0.5651557613788938,0.0425602002813613,8.753380890106293,0.9574397997186388,0.2815038600183245,5059.948026447183,0.274475505272033,0.5392557313978883,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_714/pdbs/499.pdb,4.1085091899303,0.1766926475791893,0.3066793441949392,714
30,0.1681865438216251,4.324540560325893,0.5713618744839656,0.2438240685523858,0.4286381255160345,0.1868483917106511,8.504112777179643,0.8131516082893488,0.1917800439472765,5415.654989065738,0.190008792951307,0.2523113835486845,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_657/pdbs/499.pdb,4.1795722168537495,0.1784572971382774,0.2480677260505351,657
31,0.1912348117740908,4.617955189180636,0.4378387490579885,0.0831339204936039,0.5621612509420115,0.1501881341952507,8.871436000960912,0.8498118658047492,0.272843130072105,5070.971388823824,0.2632518477906725,0.2125235560081336,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_553/pdbs/499.pdb,4.253480811780276,0.2070437759669303,0.1478287382508688,553
32,0.2079731312655714,4.366647150259314,0.4692467184334306,0.1747036642860592,0.5307532815665695,0.5379028082333496,8.786114130894493,0.4620971917666505,0.2082442780560632,2499.1010804159987,0.1997239985234359,0.1914131463339942,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_225/pdbs/499.pdb,4.419466980635179,0.2137022103942103,0.1830584053100267,225
33,0.3444528746599051,4.286483221282514,0.916148618176678,1.9041928103013963,0.0838513818233221,0.7031430863494037,8.908489856464403,0.2968569136505963,0.2228319652989289,6383.876952085443,0.207897131636988,0.5378584449494379,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_909/pdbs/499.pdb,4.622006635181889,0.3558860552308698,1.221025627625417,909
34,0.138022338227793,4.180674638191899,0.3595433295589617,0.0580494299913685,0.6404566704410383,0.7351701993930373,8.169743237922583,0.2648298006069626,0.1682330104389319,4057.9680612294696,0.1626380263081938,0.0736536603858337,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_930/pdbs/499.pdb,3.9890685997306847,0.1434979601353195,0.0658515451886011,930
35,0.2455503969918825,4.2651453761057,0.8891074846441761,0.2073000184643692,0.1108925153558239,0.5053132730350249,8.835331837595316,0.4946867269649752,0.20103140678015,5260.105345264848,0.191611890391862,0.0686833699982149,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_972/pdbs/499.pdb,4.570186461489616,0.2680153791876707,0.1379916942312921,972
36,0.2052687753531654,4.646305521117787,0.6841568056196777,0.3623642250494986,0.3158431943803222,0.9378436619704248,8.90628077092082,0.0621563380295753,0.3584882968665497,7626.320745814706,0.3460151039524523,1.859671399038159,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_0/pdbs/499.pdb,4.259975249803031,0.2173938590381088,1.1110178120438288,0
37,0.2280816861951172,4.435267459290516,0.4258563721009889,0.2304568694474078,0.5741436278990111,0.3876961770581854,8.928623285395762,0.6123038229418146,0.2141202056995653,3199.978253731786,0.2148682407814572,0.2082192462471043,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_664/pdbs/499.pdb,4.493355826105246,0.226056598796309,0.219338057847256,664
38,0.1878441278352182,4.549662218401591,0.502129276042757,0.070056889488024,0.4978707239572429,0.0672549789822059,8.799120382389383,0.932745021017794,0.2537986910889567,5564.483104697625,0.2456327867569285,0.2075297742759715,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_341/pdbs/499.pdb,4.249458163987793,0.1872703521267094,0.1387933318819978,341
39,0.2737013549424023,4.556868330555556,0.7311301355767055,1.0585596510582365,0.2688698644232945,0.7710905328255157,9.034017072721914,0.2289094671744843,0.3217826118433671,5086.495528555179,0.2971596018341617,1.2640269645399025,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_316/pdbs/499.pdb,4.477148742166358,0.2873486053049826,1.1612933077990697,316
40,0.2251769205311273,4.429573405756042,0.6151965883655497,0.1941349170634107,0.3848034116344502,0.6083015199754007,8.90585806803438,0.3916984800245992,0.2163568855432686,2892.8145543001847,0.2198269490421681,0.170099354162542,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_949/pdbs/499.pdb,4.476284662278339,0.2284705556485941,0.1821171356129763,949
41,0.2519449582884805,4.525945601105398,0.2289779059213941,1.5683086745181825,0.7710220940786059,0.1940337184388808,8.883181138325122,0.8059662815611193,0.3160339917182793,5517.525769496352,0.3018664384475503,1.8428633552096412,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_883/pdbs/499.pdb,4.357235537219725,0.2707615897515851,1.705586014863912,883
42,0.2445140710691605,4.393899922424615,0.2904217816984194,0.1337182594507851,0.7095782183015805,0.4134975131241378,8.934565157428104,0.5865024868758623,0.2257660492622695,4909.645644083206,0.2120391602393887,0.1078564644162421,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_166/pdbs/499.pdb,4.540665235003488,0.2553409356622498,0.1207873619335136,166
43,0.2534302797268416,4.471717062021866,0.2975719874964879,0.3008032569282245,0.7024280125035121,0.3547077393891517,9.058819573766108,0.6452922606108483,0.2386826791310992,3689.262401879032,0.2289927368605967,0.2572475845825431,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_587/pdbs/499.pdb,4.587102511744242,0.255800143569092,0.2790254207553838,587
44,0.2443316478397531,4.45233926365098,0.341239313793046,0.417644626602491,0.658760686206954,0.3753047377297623,9.002333048762896,0.6246952622702376,0.2382615271224572,4074.926976572157,0.2236473327355425,0.334827501119391,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_852/pdbs/499.pdb,4.5499937851119165,0.2546791549987601,0.376236063860941,852
45,0.1848647350767374,4.646718958083886,0.4341410625314247,0.0993339961047777,0.5658589374685753,0.0963525230495856,8.825589080599974,0.9036474769504144,0.2908193625429021,5110.254855572372,0.2779498530850664,0.3752032174083029,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_315/pdbs/499.pdb,4.178870122516088,0.2005134388560668,0.2372686067565403,315
46,0.2458230709052333,4.236683794629848,0.1882515541205549,0.4637597862386545,0.8117484458794451,0.4619919203780701,8.785641957065598,0.5380080796219299,0.1973383550047153,3766.864546503314,0.1874094837299484,0.1965777790922412,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_719/pdbs/499.pdb,4.54895816243575,0.2450627999492872,0.3301687826654478,719
47,0.2169577254015716,4.460979591763421,0.4058808528979369,0.1909069256882683,0.594119147102063,0.429983642477778,8.907144392825359,0.570016357522222,0.2259494481646478,3413.452643555788,0.2187992224283936,0.1825081156905904,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_545/pdbs/499.pdb,4.446164801061938,0.2151462978769614,0.1867075206894294,545
48,0.1536938620370781,4.172372048187995,0.2778076188111226,0.0695979472494337,0.7221923811888774,0.7558029084164831,8.273335698045923,0.2441970915835169,0.1773877794124896,4946.115573127663,0.1629761443578938,0.1571664020423595,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_595/pdbs/499.pdb,4.100963649857928,0.1699436681156588,0.1133821746458966,595
49,0.1814645664477552,4.147839763468143,0.6667762222569534,0.1028565901024434,0.3332237777430465,0.3779735044375195,8.430998162189736,0.6220264955624805,0.1644247484157816,3271.963691277537,0.159749855972471,0.0739823229064527,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_922/pdbs/499.pdb,4.283158398721593,0.1782363772396189,0.088419456504448,922
50,0.1950001346111759,4.407056108859008,0.4607302646540198,0.1497392300191219,0.5392697353459802,0.6865180069048576,8.7428509876937,0.3134819930951424,0.2082586766221167,5388.128786425206,0.2082968210108793,0.208622726729717,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_4/pdbs/499.pdb,4.335794878834691,0.1978431978164776,0.1791809783744195,4
51,0.2359989709473839,4.227534599208541,0.8574079821729047,0.3042514725096128,0.1425920178270953,0.4969082471503489,8.754517239471825,0.503091752849651,0.1879657586115614,6100.19680480711,0.1859015681863072,0.1116145932239572,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_90/pdbs/499.pdb,4.5269826402632845,0.2344822433846681,0.207933032866785,90
52,0.1879498401003009,4.35491942920423,0.4504637166574157,0.1580002624503169,0.5495362833425843,0.5517133266396729,8.680400456487392,0.448286673360327,0.1955784883016285,3042.1097924542414,0.1961074933423246,0.192506216253446,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_434/pdbs/499.pdb,4.325481027283162,0.1908043401481691,0.1752532393518815,434
53,0.1124292635248837,3.91281570880972,0.1067852695448757,0.083353128711727,0.8932147304551242,0.9769969374161788,7.767832414341771,0.0230030625838211,0.1285194899916572,10922.84669200763,0.1208048228415271,0.1335280954524185,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_568/pdbs/499.pdb,3.855016705532051,0.1172629291932891,0.1084406120820728,568
54,0.1172259001536749,3.99749305757869,0.9881736442538126,0.0849134104065054,0.0118263557461874,0.028770480413493,7.894343688780978,0.9712295195865068,0.1435881440952636,18000.060394924993,0.1292807198675416,0.0880535145904305,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_686/pdbs/499.pdb,3.896850631202288,0.1255915140797375,0.086483462498468,686
55,0.2911773746530685,4.216342959714594,0.8652504993685204,0.3599476145532342,0.1347495006314796,0.5992493468769536,8.919087708353942,0.4007506531230463,0.1951385715945701,5833.107032522663,0.1884087074649859,0.1329613190084793,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_895/pdbs/499.pdb,4.702744748639348,0.3080544993794195,0.2464544667808568,895
56,0.2164814608353757,4.616502276871471,0.6132871355101539,0.257670694912578,0.386712864489846,0.7597529944880138,8.97752401988445,0.2402470055119862,0.271703951740932,4513.655352220178,0.2679370163645964,0.4192574489457332,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_454/pdbs/499.pdb,4.361021743012979,0.2187359178545911,0.3384640719291556,454
57,0.1670942326849236,4.30204615254876,0.5587314712207413,0.1029258104926624,0.4412685287792586,0.3933244707715682,8.508987892918213,0.6066755292284317,0.1878203597671271,2471.2183796047984,0.1839145669916817,0.1025958366921347,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_222/pdbs/499.pdb,4.206941740369453,0.166220238165397,0.1027608235923986,222
58,0.1487928180795779,4.048922996622022,0.3050900781230094,0.0565347795394798,0.6949099218769905,0.8380960769061929,8.12323921411312,0.161903923093807,0.1507096327510039,5851.43933225752,0.1443484205843673,0.064473219671907,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_987/pdbs/499.pdb,4.074316217491097,0.1525960433270359,0.0605039996056934,987
59,0.219360858974288,4.427190266330981,0.4429117663782145,0.1678259945176193,0.5570882336217855,0.497022592391635,8.889136736148554,0.5029774076083651,0.2114195088211154,3254.637895938968,0.211973983180986,0.1592880219568961,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_575/pdbs/499.pdb,4.461946469817574,0.2125737827117501,0.1635570082372577,575
60,0.2022385291973804,4.546044283133163,0.5769554600570633,0.1376037830637533,0.4230445399429367,0.7480679284379581,8.856838001321227,0.2519320715620419,0.2493474461532475,3390.2106832890413,0.2478604838849116,0.2466191617634853,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_991/pdbs/499.pdb,4.310793718188064,0.2139320815327003,0.1921114724136193,991
61,0.1958776944318928,4.413535062493127,0.5129434076342102,0.2321990294248961,0.4870565923657898,0.3652266696746791,8.757813306882987,0.6347733303253208,0.215922829184343,2611.899298919059,0.2083444707760318,0.2706155217679893,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_977/pdbs/499.pdb,4.344278244389861,0.1953533312600487,0.2514072755964427,977
62,0.1904429201161787,4.168657582489814,0.9115327189906286,0.0949276744731661,0.0884672810093713,0.4599966313604058,8.49357588328421,0.5400033686395942,0.1774230720592674,4239.273719256243,0.1711381890290813,0.0823788889898505,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_229/pdbs/499.pdb,4.324918300794396,0.1970557968249301,0.0886532817315083,229
63,0.130437775267239,3.842652194174836,0.0941831615188153,0.0550715293254045,0.9058168384811848,0.784971886026833,7.8160637135032776,0.2150281139731671,0.1236976639976368,8517.023150799443,0.1180529475370572,0.1234254723508391,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_752/pdbs/499.pdb,3.9734115193284416,0.1365540317217162,0.0892485008381218,752
64,0.1959025614589971,4.249549747990868,0.6146675771306943,0.1122303819061621,0.3853324228693057,0.4880215836840899,8.609140990816426,0.5119784163159101,0.17321131747662,2472.2435407115763,0.1735306862212787,0.1030773959285699,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_525/pdbs/499.pdb,4.359591242825558,0.1921130962339751,0.107653888917366,525
65,0.1431297315472201,4.424297133864897,0.5281549825762242,0.058223690560371,0.4718450174237758,0.0124346837829558,8.402058269395159,0.987565316217044,0.2187201986664897,5472.817164384512,0.2075142106680204,0.2178370558041217,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_258/pdbs/499.pdb,3.9777611355302622,0.1504599816247342,0.1380303731822464,258
66,0.173702729313752,4.101566795681874,0.2757938931222736,0.1010453644293879,0.7242061068777265,0.6576663915368368,8.349547817951468,0.3423336084631632,0.1584145146961314,5273.598585555416,0.1534423628199221,0.1086963867432898,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_894/pdbs/499.pdb,4.2479810222695935,0.1752237787194629,0.1048708755863388,894
67,0.134979251899948,4.112923797771881,0.265902654198106,0.041916657691908,0.734097345801894,0.8949391243779506,8.093154701897191,0.1050608756220493,0.163574754253728,7646.391478620508,0.151234046779367,0.0916981665803373,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_764/pdbs/499.pdb,3.9802309041253103,0.1471707972197777,0.0668074121361226,764
68,0.1841646054200806,3.9843260129749623,0.2019301537550605,0.1103099774624718,0.7980698462449395,0.5730858875328078,8.29285415427973,0.4269141124671923,0.1494325176202725,3902.037610596426,0.1398227233473328,0.0509953800635102,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_40/pdbs/499.pdb,4.308528141304769,0.1898209761548593,0.080652678762991,40
69,0.1925995700867252,4.692098243637664,0.5867583619949445,0.1557241263941093,0.4132416380050556,0.8819352488009885,8.920325271012777,0.1180647511990114,0.299062551165635,5881.218367410166,0.289511195741706,0.4752397075630278,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_626/pdbs/499.pdb,4.228227027375112,0.2083224678843976,0.3154819169785685,626
70,0.1927551573191806,4.683754332078071,0.6229250483056782,0.0509858578837457,0.3770749516943218,0.9996822139209364,8.84219975549627,0.0003177860790636,0.342175161499907,6809.239562692084,0.333759145078869,1.123090827698538,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_106/pdbs/499.pdb,4.1584454234182,0.2185960744422695,0.5870383427911419,106
71,0.2342939939885122,4.252288495393939,0.7814305420855348,0.143327878774075,0.2185694579144653,0.5152977106683309,8.766073912380365,0.4847022893316691,0.1921134715479795,7542.5772205947005,0.185330373485106,0.1410632873752908,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_518/pdbs/499.pdb,4.513785416986426,0.2394891193457609,0.1421955830746828,518
72,0.2059717506944318,4.260335846616528,0.1125246918486134,0.1041467314291543,0.8874753081513865,0.5697555355801861,8.6661363780571,0.4302444644198138,0.1900884128144709,7078.793195759912,0.1793031381244764,0.0565543988150499,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_659/pdbs/499.pdb,4.405800531440571,0.2152612718105399,0.0803505651221021,659
73,0.2192173996559204,4.41782745043074,0.5420408159346954,0.1247821712584388,0.4579591840653046,0.5017231101565852,8.870951196295884,0.4982768898434147,0.2120380901758307,2319.2963447292127,0.2134171703505175,0.1301909732969232,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/0/output_443/pdbs/499.pdb,4.4531237458651445,0.2134899948236081,0.127486572277681,443
