,n,xray_native_0+xray_native_1_mean,xray_native_0+xray_native_1_std,ff_mean,ff_std,rmsd_mean,rmsd_std,xray_native_0+xray_native_1_50,xray_native_0+xray_native_1_25,xray_native_0+xray_native_1_75,ff_50,ff_25,ff_75,rmsd_50,rmsd_25,rmsd_75
269,270,7.667633074944372,0.10260070179817242,9929.31554864236,2987.362727608346,0.07633011921376144,0.029996874678115237,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
270,271,7.667572123147315,0.10257309380152937,9928.764297149144,2985.7766434319824,0.07626425891997184,0.02998323184536181,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
271,272,7.667203948958567,0.10262177315100507,9941.063303774956,2975.489569031429,0.07617354931539012,0.029984317072005332,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
272,273,7.667167010054571,0.10258779285964637,9940.998116639616,2976.761843314898,0.07627316671621803,0.029989512139474626,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
273,274,7.666723926607908,0.1027954065762785,9943.013058565015,2975.7100610468588,0.07616644499130693,0.029984381111535188,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
274,275,7.666696211588039,0.1027800466456391,9947.830201995912,2970.1048231900286,0.07623345903751422,0.03004049592889774,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
275,276,7.666414566256461,0.10259145047059305,9933.153451891836,2956.1301824650004,0.07614661859324456,0.03004899195985335,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
276,277,7.66551253012197,0.10301145856287969,9936.468187160954,2948.8276311199697,0.07591130866921189,0.030102399650115554,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
277,278,7.664962231872375,0.10314971600984256,9944.157315448403,2942.1005203169607,0.07579873916183791,0.030161954673882135,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
278,279,7.66492387262367,0.10311909919894292,9939.538024075344,2936.4454736684797,0.07578891566249321,0.03017086857588113,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
279,280,7.664645724104239,0.10318861178483972,9933.291479215344,2940.6911027847054,0.07575671778249139,0.030148855434854873,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
280,281,7.664645724104239,0.10318861178483972,9933.291479215344,2940.6911027847054,0.07575671778249139,0.030148855434854873,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
281,282,7.664429399927293,0.10329346168375211,9925.236453608986,2944.908374873183,0.07568479579019773,0.030144906080976204,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
282,283,7.664127712803524,0.10337341228032428,9926.300997552844,2940.850489292767,0.07578286699184475,0.030178091791498385,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
283,284,7.663473125063434,0.10345279261501412,9910.925487475302,2922.480761432102,0.07587913519882879,0.030225973148785928,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
284,285,7.663389733621656,0.10340335727871192,9906.239680590037,2916.7056058431617,0.07591125513305066,0.030219062057700204,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
285,286,7.663141026131043,0.10349329044628014,9903.101882632276,2910.253159317534,0.0758156836003039,0.03019307836237623,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
286,287,7.664143919034157,0.10367680096576687,10064.049879864491,2863.2024510531874,0.07626590623694328,0.031179853254265828,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
287,288,7.662253932182335,0.10368832446546819,9876.520053453714,2892.9159557766066,0.07600854075670839,0.030264241416006043,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
288,289,7.6619860368349615,0.10376484294262085,9869.961871537338,2886.7943246989357,0.07600049488817727,0.03027133757082474,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
289,290,7.663311593709143,0.10364599819775183,10084.163780476158,2864.5140643390127,0.076094515741766,0.031084785060423788,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
290,291,7.662693292066083,0.1036953362789079,10104.833601249195,2863.084105482851,0.07587162957429527,0.031013146162046517,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
291,292,7.662693292066083,0.1036953362789079,10104.833601249195,2863.084105482851,0.07587162957429527,0.031013146162046517,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
292,293,7.6619688996766495,0.10370991173026485,10116.514442859147,2854.5366832239383,0.07575930106043328,0.0310781063553502,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
293,294,7.661490656087372,0.1039029141690124,10111.43775435807,2848.0738396804936,0.07566550715850012,0.031050583842832654,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
294,295,7.661439647959261,0.10386467430698015,10101.83471982421,2853.7112337880394,0.07572127663317509,0.03106596468413966,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
295,296,7.661145799685518,0.10389978005303722,10111.966843926062,2848.105732236921,0.07560174922406379,0.031048701063041546,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
296,297,7.660776791874329,0.10414867558140993,10108.222093863844,2847.9509307294047,0.07552141761855784,0.031075059809341492,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
297,298,7.660478079965036,0.1041837434017473,10105.703616345205,2852.102924474505,0.0753367623578509,0.031018791881280493,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
298,299,7.660106834016971,0.10417735975384165,10098.331744013905,2855.3054766121286,0.07542659989498358,0.031080724066131115,7.708893310960465,7.498545069053928,7.736012142989848,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
299,300,7.6599785089477015,0.104104161965261,10093.581707026819,2832.4143791500505,0.07547185258266102,0.031184074581482712,7.708893310960465,7.498545069053928,7.730063911537452,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
300,301,7.659730473238635,0.10417490839361192,10103.691096530285,2834.7525594859967,0.07548542924779514,0.031246088474432564,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
301,302,7.659542341539862,0.10399643251378328,10097.412714061016,2818.119579845565,0.07537502419744793,0.03126287273975556,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
302,303,7.659261864863683,0.10405202594024333,10098.973927316085,2817.2401698378053,0.07532349864867033,0.031269958867966505,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
303,304,7.659058173101329,0.10416224775701853,10093.681168326359,2817.8520103008445,0.07537085851013299,0.031316118286111624,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
304,305,7.65859021618472,0.10410410786968369,10092.588251810927,2821.269520767682,0.07526094969180933,0.03122720464439794,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
305,306,7.65859021618472,0.10410410786968369,10092.588251810927,2821.269520767682,0.07526094969180933,0.03122720464439794,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
306,307,7.658262684724639,0.10415717339624672,10097.006664201197,2816.24602782212,0.0753134386628073,0.031212550955332728,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
307,308,7.658125065515955,0.10406252101598511,10098.098491749932,2803.8825577158295,0.07530373354383814,0.031265666614912625,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,8340.303892134098,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
308,309,7.657781088519338,0.10410107091882763,10093.055166488653,2791.883759947914,0.0753486438576876,0.03125863886150445,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,8340.303892134098,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
309,310,7.657616432499517,0.103954931302562,10093.98718942297,2785.7254401303157,0.07545125755507907,0.03132415169790149,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
310,311,7.65686504702149,0.10418156517646668,10085.72857365049,2781.0531814633787,0.0753517775402575,0.031292956695559884,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,8340.303892134098,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
311,312,7.656787598369227,0.1041307393645969,10081.22660099456,2784.0042364869055,0.07537462869322381,0.031267023227025716,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,7810.146116138064,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
312,313,7.6559821078027115,0.10407758218912182,10091.719947235764,2770.213889996201,0.07543926992235375,0.03133710562398401,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,8340.303892134098,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
313,314,7.6557315475333745,0.10386726606645573,10098.353658568814,2764.199277999809,0.0754591590804203,0.031411663526337764,7.708893310960465,7.498545069053928,7.728081167719987,9291.639531438772,8340.303892134098,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
314,315,7.655161999467309,0.10395757316252795,10096.610474136216,2761.962390658989,0.0754446690191229,0.03145501075816871,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,8340.303892134098,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
315,316,7.654951651225402,0.10406139812878164,10098.091967551518,2761.1327587695177,0.07535892098572086,0.031420210481140805,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,8915.143612784517,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
316,317,7.65414064609948,0.10424195073313236,10103.031422629854,2749.9699354020386,0.07513510098265237,0.031308698197991515,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
317,318,7.6537718209001735,0.10416055839443392,10100.740128823101,2744.877730396021,0.07518583458258231,0.03136104004530655,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9236.287985127256,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
318,319,7.653481390657895,0.10421498515271249,10111.715390683567,2734.693333911266,0.07516320459306491,0.031376889562470534,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
319,320,7.653211482616847,0.10428113738576683,10107.718657849846,2726.23669757947,0.07506670448301803,0.031335826586290486,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
320,321,7.653211482616847,0.10428113738576683,10107.718657849846,2726.23669757947,0.07506670448301803,0.031335826586290486,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
321,322,7.6531175225399375,0.10419688149852985,10108.590797053368,2727.9518555954323,0.0751437989785092,0.03137773169260861,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
322,323,7.652794755990908,0.10421053638481707,10104.0441411033,2719.1863077906555,0.07503911254193402,0.031343777923104214,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
323,324,7.6526363742775745,0.10404506065577385,10099.13432682918,2719.230010871108,0.075126593537506,0.03132796609525548,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
324,325,7.6526297776467755,0.10403956501967236,10087.232282134371,2716.611155396153,0.07510707355424336,0.031320907255330155,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
325,326,7.652406815323856,0.10410673709513453,10087.797506939272,2715.3268316294525,0.07510809284201539,0.03133239669845468,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
326,327,7.652127069018113,0.10414101884595992,10097.764026399078,2709.4369602713105,0.07510927038012612,0.031333438284470314,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
327,328,7.651974874723564,0.10403199102098541,10104.323519588686,2707.6684474995077,0.07515148260456636,0.03132358379503979,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
328,329,7.651236641767284,0.10425473644636352,10097.142119280077,2696.4134180748397,0.07505781517332036,0.03128739329974773,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
329,330,7.6509204270374465,0.10428403654856346,10092.794952487118,2684.180334783637,0.07510319086475598,0.03133020162019333,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
330,331,7.650901239180687,0.10427160201155415,10089.374568528503,2684.907524499572,0.07519071652897162,0.03136405572240647,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
331,332,7.650690322981674,0.10434475059068728,10094.086987816803,2678.769252300528,0.07517315625171564,0.031392433735351076,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
332,333,7.650641528303661,0.10429166413856845,10109.685609630678,2680.546270379529,0.07520950493711498,0.03141451113845214,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
333,334,7.643723610008278,0.1034471663868279,9908.154835411091,2535.8541524246757,0.07485718964086177,0.030818479023504288,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
334,335,7.64982177192387,0.10437250891386114,10114.505613958692,2671.552870691854,0.07520637545738816,0.031441106499607484,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
335,336,7.643233650646177,0.10352676583751445,9888.979198092587,2524.4748816160645,0.07475075076864461,0.030839239430590075,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
336,337,7.649747684518659,0.10432461288033318,10103.615676972853,2655.9744871109574,0.07514292787053191,0.0314446661226279,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
337,338,7.643178056385634,0.10346869295829154,9897.054370778087,2523.558561876584,0.07480331926342926,0.030855003910786553,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
338,339,7.643152212049321,0.10345550227033219,9900.4082392245,2523.0114087834218,0.0747577370327802,0.030805529334738797,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
339,340,7.643126367713008,0.10344230344330492,9903.762107670911,2522.459677698513,0.07471215480213113,0.030755907617443998,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
340,341,7.6425747269497055,0.10348757408641449,9910.886014203501,2521.370181343003,0.07486891952197519,0.030853760082559006,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
341,342,7.642319346514726,0.10353881384392247,9912.3009921066,2520.5366131049177,0.07482511492213972,0.03080262470442303,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
342,343,7.649052261686542,0.10404206330020538,10079.187921255778,2622.1119532923512,0.07509709515552401,0.03149832313578355,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0962044058040306
343,344,7.642029664326232,0.10355345213440204,9906.268803181034,2511.2913898308066,0.07467827905752412,0.03075825773193191,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
344,345,7.641740568428424,0.10357597823297053,9898.8516863887,2502.2713957004203,0.07466930461169287,0.030750859969186084,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
345,346,7.641556064522829,0.10366652203986745,9896.979311357589,2502.0245205533415,0.07462913880893988,0.030762978555228714,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
346,347,7.641312000818095,0.10371561463697404,9889.628710077455,2492.978249735423,0.07457822092954207,0.030769363882208016,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
347,348,7.641284881986065,0.10369439281199085,9892.698660076832,2488.52139249119,0.07463257106680893,0.03082099417430697,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
348,349,7.641261050343429,0.10366836140283789,9893.491079440588,2490.543535115266,0.07467544307767564,0.03082115329500392,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
349,350,7.6412014905442875,0.10362721880929633,9888.012853191567,2481.702177199314,0.07466469100103079,0.030815515894829996,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
350,351,7.640680928015504,0.10370675738356654,9898.796417940239,2468.9419595884037,0.07465650255126742,0.03083602126030057,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
351,352,7.6397152287983,0.10388249578036263,9892.265714340125,2453.8352527899983,0.07457002108841945,0.030910120966655234,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
352,353,7.639438010477743,0.10389199451261465,9897.124841137547,2448.6383199120773,0.07447369147579481,0.030920817061149877,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
353,354,7.638777105589553,0.10383963252959177,9893.435730237756,2424.516394132705,0.07456266121618381,0.030973706333515337,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
354,355,7.638478059515738,0.1038381476435582,9912.283968512598,2428.7346058611697,0.07439780496104427,0.03084228956263818,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
355,356,7.637944705440477,0.10385749698798105,9890.999866410417,2401.826943961329,0.07422170488492205,0.030905711296919814,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
356,357,7.63730578958824,0.10404924591791664,9883.258383514478,2391.2884944247917,0.0740448731693692,0.030883756060879147,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
357,358,7.637286005543642,0.10403345834163757,9881.58519298738,2389.59515490476,0.07414506274252526,0.030927786824966587,7.683048974647649,7.498545069053928,7.728081167719987,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
358,359,7.636687461633787,0.10424930254887195,9875.901552381847,2388.737722261412,0.07406650876783288,0.030948763937139547,7.683048974647649,7.498545069053928,7.713690275150346,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
359,360,7.636265490654257,0.10437380361689706,9878.580620765417,2383.0041433277124,0.0739949450689447,0.030973229606625657,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
360,361,7.636055142412349,0.10443916290989243,9880.062114180715,2382.178127436467,0.07390919703554266,0.03093386906276075,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
361,362,7.635574886129395,0.10452449516780976,9877.546874762294,2371.246751258813,0.07372694889209372,0.030848324245824336,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
362,363,7.635534514187013,0.10449568324518894,9875.489032471889,2361.410013813,0.07362867115123323,0.03080374436997291,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
363,364,7.635222217239482,0.10445104513409412,9870.867595151709,2365.8507469679516,0.07354538941291493,0.03078842322520102,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
364,365,7.634604485472868,0.10463884665271522,9861.76357058756,2365.455165471022,0.0735543611024382,0.03084703691735477,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
365,366,7.634367018398931,0.10467788921253814,9866.315014002237,2359.9686464977267,0.073522963206303,0.030859811631741507,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
366,367,7.634115023718927,0.10470233485179523,9865.454746680098,2345.0911158570984,0.07343886979995638,0.03087870787775974,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
367,368,7.634115023718927,0.10470233485179523,9865.454746680098,2345.0911158570984,0.07343886979995638,0.03087870787775974,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
368,369,7.6340634869535755,0.10464336962735618,9870.70204391,2342.2674038845244,0.07339823052930562,0.03089132666259968,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
369,370,7.6340634869535755,0.10464336962735618,9870.70204391,2342.2674038845244,0.07339823052930562,0.03089132666259968,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
370,371,7.633997346268587,0.10458763806772776,9886.99245095875,2341.354144979573,0.07337618266461736,0.030898141622807854,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
371,372,7.6336374658999135,0.1045197693597913,9900.078544537535,2332.2396661036373,0.07330050670074893,0.030859660655497743,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
372,373,7.633538212507596,0.1044320606228029,9908.373405568254,2314.252055909594,0.07326627558107324,0.030883953822601628,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
373,374,7.633116241528066,0.10454363348372783,9911.052473951822,2308.295784992413,0.07319471188218504,0.03090661792320405,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
374,375,7.632782801683545,0.10448917080539483,9919.037505652675,2301.8745340680557,0.07315195424002523,0.03091239818103766,7.683048974647649,7.498545069053928,7.708893310960465,9291.639531438772,9291.639531438772,11164.014562549364,0.0766844225413876,0.0452865264062025,0.0854523291591858
