,ff,rmsd_native_0,pdb,w_0_native_0,xray_native_0,w_1_native_0,r_free_native_0,rmsd,r_work_native_0,out_id
13,30691.36075700164,1.7121879765567254,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_153/pdbs/499.pdb,0.1550527522842989,4.145817939540129,0.8449472477157011,0.2296594281553986,1.7121879765567254,0.2102611075661177,153
14,22172.005869857025,0.1056560503327638,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_569/pdbs/499.pdb,0.6104205259877324,3.9201684387365536,0.3895794740122676,0.1528021222549761,0.1056560503327638,0.1345929279739566,569
15,21621.740160606583,0.0968246283705311,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_703/pdbs/499.pdb,0.3686914952617198,4.0151351300763904,0.6313085047382802,0.1660263525031935,0.0968246283705311,0.1481425107949261,703
16,20856.192769144185,0.1185181379298548,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_85/pdbs/499.pdb,0.5186761847551387,3.9067289998023114,0.4813238152448613,0.1535877472262627,0.1185181379298548,0.135853313944956,85
17,24095.37657418152,0.1350680611931835,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_881/pdbs/499.pdb,0.0035309777793812,4.14597520367622,0.9964690222206188,0.2296176062875408,0.1350680611931835,0.1882959462715592,881
18,14321.750124690616,0.0991037332033735,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_812/pdbs/499.pdb,0.6721315651932136,3.9971538594191767,0.3278684348067864,0.1719967873230143,0.0991037332033735,0.1554357869930544,812
19,27528.715225729386,1.4669451166095118,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_145/pdbs/499.pdb,0.158533037602701,4.108069483273462,0.8414669623972989,0.2378922343455395,1.4669451166095118,0.2028270441831543,145
20,64163.45004592816,1.540853071226367,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_602/pdbs/499.pdb,0.8347366528626918,4.5544378451717815,0.1652633471373081,0.2982411728162189,1.540853071226367,0.2860769891223039,602
21,22839.64504826138,0.3296056941974472,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_990/pdbs/499.pdb,0.7013433845486643,4.131386385720004,0.2986566154513356,0.1951696037157381,0.3296056941974472,0.1724563251957604,990
22,22735.323833592087,1.1917972253885136,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_778/pdbs/499.pdb,0.7744155282853217,4.203855064566163,0.2255844717146783,0.2531250019594275,1.1917972253885136,0.2165673127900776,778
23,24487.79565306765,0.2841097793014592,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_194/pdbs/499.pdb,0.3117275784132514,4.201092257956333,0.6882724215867486,0.2128804383405556,0.2841097793014592,0.1831744605016544,194
24,22117.928713505244,0.2066462961517209,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_620/pdbs/499.pdb,0.3194881290710534,4.0712071277372885,0.6805118709289466,0.1875752172959721,0.2066462961517209,0.1639263219101004,620
25,25472.98639334964,0.5503653337481129,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_630/pdbs/499.pdb,0.7221155178429797,4.280477652539891,0.2778844821570204,0.2367311870229611,0.5503653337481129,0.2015384239211969,630
26,28734.105786903736,1.298720624432493,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_800/pdbs/499.pdb,0.1338136501409548,4.1093724425110745,0.8661863498590452,0.2160791862620086,1.298720624432493,0.1985719003999849,800
27,20483.222629143514,1.688655921423268,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_883/pdbs/499.pdb,0.169666493651058,4.106790938192246,0.830333506348942,0.2418574570935676,1.688655921423268,0.20395730414285,883
28,24417.96133998848,1.3902545688036532,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_473/pdbs/499.pdb,0.8737616572076616,4.110416046788079,0.1262383427923383,0.2256923157208683,1.3902545688036532,0.1973922725249947,473
29,29654.65534612461,0.8701369280428528,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_196/pdbs/499.pdb,0.9700043998309864,4.234087850348184,0.0299956001690136,0.2291045877323951,0.8701369280428528,0.2002001992806848,196
30,19034.239400902115,1.5019050260790376,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_960/pdbs/499.pdb,0.1678637576957863,4.1464336907668935,0.8321362423042137,0.2374377286550505,1.5019050260790376,0.2113914786526695,960
31,31355.224646869057,0.7753003241702063,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_926/pdbs/499.pdb,0.2552069365059345,4.231952419374188,0.7447930634940654,0.2557975114176601,0.7753003241702063,0.2187873464498231,926
32,20532.278308869016,0.4235144646805841,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_834/pdbs/499.pdb,0.2776077643201375,4.27649024514721,0.7223922356798624,0.2274628208510386,0.4235144646805841,0.2026173640236068,834
33,18847.46570792876,0.197745942525313,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_619/pdbs/499.pdb,0.6123049998271959,4.029528379554954,0.3876950001728041,0.1695725879347166,0.197745942525313,0.1532408188906612,619
34,31135.305598116134,1.6237213314490329,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_239/pdbs/499.pdb,0.1170361604573544,4.187891574290783,0.8829638395426456,0.2443582380246941,1.6237213314490329,0.2087116540346963,239
35,23928.96598598782,0.2180218384361963,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_533/pdbs/499.pdb,0.3042814468974619,4.213864135733583,0.6957185531025382,0.2050951809288197,0.2180218384361963,0.1869846858026459,533
36,25577.635043888604,1.658814876240364,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_718/pdbs/499.pdb,0.8903759520985425,4.264046620865798,0.1096240479014575,0.2399732788080582,1.658814876240364,0.2020546219620355,718
37,20520.762500453777,0.3894987338638004,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_453/pdbs/499.pdb,0.7186525600627547,4.16378708615396,0.2813474399372452,0.2071896600223315,0.3894987338638004,0.1817882879467692,453
38,26544.032515247283,0.89090485076122,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_38/pdbs/499.pdb,0.752498661080605,4.325761905844632,0.2475013389193949,0.2459075185438984,0.89090485076122,0.2121200372432845,38
39,17752.65457515035,1.0986093554958232,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_553/pdbs/499.pdb,0.2221482972591036,4.220261917062731,0.7778517027408963,0.2508662537881138,1.0986093554958232,0.2262030712188718,553
40,17232.863949732462,0.0563385011604671,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_5/pdbs/499.pdb,0.4161961255122201,3.908083728316336,0.5838038744877798,0.1528963059171497,0.0563385011604671,0.1346664679220819,5
41,30863.56847463246,1.714439157773158,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_449/pdbs/499.pdb,0.1497436243549996,4.098223599598649,0.8502563756450005,0.2301437651245898,1.714439157773158,0.1996903418350042,449
42,21064.62458060811,0.8633171359434697,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_663/pdbs/499.pdb,0.2377693321830944,4.23341529838686,0.7622306678169055,0.2580910767291159,0.8633171359434697,0.2207463664564119,663
43,24986.35948599873,0.1468387622324378,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_181/pdbs/499.pdb,0.487399000857286,3.846560773930269,0.5126009991427141,0.1451711818995538,0.1468387622324378,0.1265772592024305,181
44,67113.3052168847,2.1492898030974064,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_691/pdbs/499.pdb,0.4816224809655937,4.861845368513634,0.5183775190344063,0.6213968218029714,2.1492898030974064,0.4909720926103746,691
45,21583.77937348776,0.2115349586250033,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_608/pdbs/499.pdb,0.7081997177891504,4.2281903302842405,0.2918002822108496,0.2330351338656786,0.2115349586250033,0.189756760902611,608
46,13709.708273191083,0.1297503247746262,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_326/pdbs/499.pdb,0.5615358419851164,3.923636601176749,0.4384641580148836,0.1540918059657184,0.1297503247746262,0.1383384621856071,326
47,20412.426618680303,0.1793181150179503,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_510/pdbs/499.pdb,0.5731338778714602,3.887211745916025,0.4268661221285398,0.1531054421577252,0.1793181150179503,0.1340839349315214,510
48,22170.23236314553,0.0684397073650555,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_302/pdbs/499.pdb,0.4577136925983421,3.781752374002082,0.5422863074016578,0.1346419032459041,0.0684397073650555,0.1173463166188296,302
49,18090.55248318172,0.1766409088652425,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_822/pdbs/499.pdb,0.6269455501233493,3.9231578233629256,0.3730544498766507,0.1588679416872606,0.1766409088652425,0.1374531863007031,822
50,22050.56336565794,0.0769868029363029,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_515/pdbs/499.pdb,0.3796744616253946,4.019109084098297,0.6203255383746055,0.1671911420135504,0.0769868029363029,0.1484152202126769,515
51,19236.585284858207,1.4527015915955974,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_873/pdbs/499.pdb,0.8211211016837692,4.118055918971373,0.1788788983162308,0.2406305883053057,1.4527015915955974,0.2077223283066252,873
52,19798.6429086592,0.0550715185597688,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_342/pdbs/499.pdb,0.5815136035510132,3.915310825970173,0.4184863964489868,0.1524208304154544,0.0550715185597688,0.1351119647913795,342
53,33353.587139710755,1.4578768722248985,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_310/pdbs/499.pdb,0.0844445834252591,4.2578632263215646,0.9155554165747408,0.2327275068703002,1.4578768722248985,0.2041644077651034,310
54,19035.46164586266,0.1941929658999786,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_218/pdbs/499.pdb,0.3164377320892346,4.011146005647707,0.6835622679107654,0.179902025833943,0.1941929658999786,0.1618821764599349,218
55,18502.143587452323,0.1164354179560034,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_316/pdbs/499.pdb,0.4247954179920699,3.882623429284722,0.5752045820079301,0.1563140984114824,0.1164354179560034,0.1331515818254547,316
56,19112.10150783581,0.1102709512248382,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_210/pdbs/499.pdb,0.5878051021501062,3.830921495612285,0.4121948978498938,0.143029375253546,0.1102709512248382,0.1235990962769317,210
57,20705.27931582404,0.1623140772703555,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_276/pdbs/499.pdb,0.5358549296602546,3.9008782531193393,0.4641450703397454,0.1481146146838713,0.1623140772703555,0.1342424181641337,276
58,25305.13332573279,1.082437894719906,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_174/pdbs/499.pdb,0.1625410926701552,4.283663953339552,0.8374589073298447,0.2701006455410046,1.082437894719906,0.2292839143441682,174
59,19553.00749138584,0.1993467701542046,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_141/pdbs/499.pdb,0.5095246558562416,3.749555794815039,0.4904753441437584,0.1323086877060968,0.1993467701542046,0.1167574089920225,141
60,20808.981353789717,0.1149475209026098,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_806/pdbs/499.pdb,0.5120499186570789,3.870610229820676,0.4879500813429211,0.1488276052615244,0.1149475209026098,0.1296586256597715,806
61,20450.368780804183,0.072580150707566,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_904/pdbs/499.pdb,0.6251394783652986,3.98471888828234,0.3748605216347013,0.1680293826131558,0.072580150707566,0.1488294965313336,904
62,19715.719850247213,0.1312010383405266,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_973/pdbs/499.pdb,0.4854174994297867,3.944698777776611,0.5145825005702133,0.1630428851483811,0.1312010383405266,0.1366844508486655,973
63,13943.505243493692,0.0818433975876273,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_98/pdbs/499.pdb,0.413461603941506,3.946640423420563,0.586538396058494,0.161998709016374,0.0818433975876273,0.1437861818389657,98
64,17273.582896321343,0.1238207323977769,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_186/pdbs/499.pdb,0.5333651315638042,3.865378217688758,0.4666348684361959,0.1522230584604929,0.1238207323977769,0.1313273713516796,186
65,16135.924784254805,0.054329314915185,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_6/pdbs/499.pdb,0.4976963607264104,3.803598814474775,0.5023036392735897,0.1379625907366287,0.054329314915185,0.1241355660654456,6
66,71901.11891158306,2.157155316945298,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_242/pdbs/499.pdb,0.5449862326911985,4.891627263529931,0.4550137673088015,0.6376292004775146,2.157155316945298,0.4953886702907121,242
67,38042.96050880519,1.259900799442996,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_535/pdbs/499.pdb,0.2027279341135648,4.408207011421127,0.7972720658864352,0.3096159108100743,1.259900799442996,0.2648759395197618,535
68,20494.11251842284,0.0735798938891888,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_19/pdbs/499.pdb,0.5753253398896161,3.8896033147759135,0.4246746601103838,0.1526487520026415,0.0735798938891888,0.133443534230565,19
69,20281.72122949526,0.9474760152875596,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_826/pdbs/499.pdb,0.7592808561919486,4.2235856239632,0.2407191438080514,0.2553549146726671,0.9474760152875596,0.2191418012000797,826
70,21124.474366420956,0.1465888552140468,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_638/pdbs/499.pdb,0.6628333313942673,4.0447946538647255,0.3371666686057327,0.1763916679336863,0.1465888552140468,0.158120709982633,638
71,22917.432741442168,0.2256020068079562,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_327/pdbs/499.pdb,0.3778056384691983,3.947260387878527,0.6221943615308017,0.1568352919053158,0.2256020068079562,0.1443354523546579,327
72,23797.610267858825,1.4823421159901269,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_100/pdbs/499.pdb,0.8371125211029035,4.160150394799606,0.1628874788970964,0.2466324093995322,1.4823421159901269,0.2109253893030928,100
73,27872.33887506493,1.5274985977492477,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_334/pdbs/499.pdb,0.9027714488038228,4.177324575772234,0.0972285511961773,0.2186295832561871,1.5274985977492477,0.1910152720923336,334
74,24025.3424293602,1.6164182977106172,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_249/pdbs/499.pdb,0.8463245626535326,4.109446756739558,0.1536754373464673,0.2268198995618535,1.6164182977106172,0.2020005060913371,249
75,16604.971949436847,0.1631722834838919,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_982/pdbs/499.pdb,0.4537624924331125,3.785811616471439,0.5462375075668875,0.1384621892751444,0.1631722834838919,0.119884304151134,982
76,16777.140016873203,0.1304706290933179,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_614/pdbs/499.pdb,0.5526906231139336,3.82224588740304,0.4473093768860663,0.1499224805640148,0.1304706290933179,0.1243848495720289,614
77,12256.669148429452,0.1512484011448155,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_225/pdbs/499.pdb,0.5987166617236337,3.9447920988921847,0.4012833382763663,0.1533188416636619,0.1512484011448155,0.1441142432216786,225
78,17896.467363603602,0.1188748579491114,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_820/pdbs/499.pdb,0.5221921757457615,3.922318295245743,0.4778078242542385,0.1541369384354863,0.1188748579491114,0.1366852308666361,820
79,38461.31596154258,0.1887374867104653,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_223/pdbs/499.pdb,0.9958447943900464,4.253936046181457,0.0041552056099537,0.2264196014205007,0.1887374867104653,0.2026021348580255,223
80,22580.605825216477,1.4811521570499049,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_874/pdbs/499.pdb,0.1659702116606688,4.137156583636094,0.8340297883393312,0.2408897186868658,1.4811521570499049,0.2053510165323755,874
81,26648.485480522824,0.6801466370866855,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_479/pdbs/499.pdb,0.7399804762278439,4.169022910317246,0.2600195237721561,0.2366170170704234,0.6801466370866855,0.2031372506582745,479
82,21904.986308895204,0.2182714228251402,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_73/pdbs/499.pdb,0.7200472737531549,4.193073561948262,0.2799527262468451,0.2131627094893297,0.2182714228251402,0.1858802231641082,73
83,23895.86442782877,0.0883645410148457,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_666/pdbs/499.pdb,0.4287463115133084,3.902292939816844,0.5712536884866916,0.1585039541702867,0.0883645410148457,0.1320872396895513,666
84,18333.60934155855,0.0614405779574085,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_86/pdbs/499.pdb,0.5329515528292664,3.7946557394648894,0.4670484471707335,0.1334640978788233,0.0614405779574085,0.1206249292310226,86
85,23327.136890948717,0.5622318001604714,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_455/pdbs/499.pdb,0.6885933338715423,4.234668239645333,0.3114066661284577,0.2166728537028756,0.5622318001604714,0.1918771695350934,455
86,30703.02676355029,0.1252852908420718,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_846/pdbs/499.pdb,0.999295141640296,4.190655531573529,0.0007048583597039,0.2240333143493521,0.1252852908420718,0.1941326721113881,846
87,23460.070342225896,1.4713537090614612,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_80/pdbs/499.pdb,0.8214503721927365,4.131209435829378,0.1785496278072635,0.2349256053068239,1.4713537090614612,0.2077141729602651,80
88,25822.939195393432,1.1141870638575797,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_72/pdbs/499.pdb,0.7574722809705161,4.22837330729613,0.2425277190294839,0.2535542629237879,1.1141870638575797,0.2177426964614803,72
89,31854.221294383613,0.8750818870456647,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_171/pdbs/499.pdb,0.0285865569671821,4.2122087470409255,0.9714134430328178,0.2219213482428416,0.8750818870456647,0.1954645133527448,171
90,19573.18426110944,0.2472827712538718,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_961/pdbs/499.pdb,0.699932145980322,4.099140413873951,0.300067854019678,0.1975706958551702,0.2472827712538718,0.1652971767090977,961
91,16689.304832811427,0.1379740734239529,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_934/pdbs/499.pdb,0.4966504786011745,3.867208306581928,0.5033495213988255,0.1455853466020723,0.1379740734239529,0.130462524262527,934
92,24607.620757919503,0.3924621477130589,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_317/pdbs/499.pdb,0.7023804678322941,4.254312824841715,0.2976195321677058,0.2238916220942726,0.3924621477130589,0.1963780821972348,317
93,13915.206636248671,0.1768456458250536,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_932/pdbs/499.pdb,0.4013947867758129,3.85262768036469,0.598605213224187,0.1460377461521099,0.1768456458250536,0.1297080843826603,932
94,17191.13721358741,0.0629540631273108,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_331/pdbs/499.pdb,0.433352032534201,3.837986036392039,0.566647967465799,0.143229645328215,0.0629540631273108,0.1272305571260044,331
95,24242.58706471742,0.952949621552744,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_152/pdbs/499.pdb,0.968947464456296,4.21258886375028,0.031052535543704,0.2361394656523071,0.952949621552744,0.1977589165052932,152
96,24217.41652077492,0.1399399772291074,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_632/pdbs/499.pdb,0.4810216683088645,3.8715996106343344,0.5189783316911355,0.1442369882677849,0.1399399772291074,0.1303989657429362,632
97,11516.405078326936,0.1074071298608233,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_108/pdbs/499.pdb,0.6402009919718148,3.9080075543796022,0.3597990080281852,0.1687312553711244,0.1074071298608233,0.1384208312063027,108
98,21155.83626439017,0.1281357542493951,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_991/pdbs/499.pdb,0.3561203912316649,3.97363206057107,0.6438796087683352,0.1611552815283506,0.1281357542493951,0.146953887453853,991
99,25672.295396795984,1.5226153186810425,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_985/pdbs/499.pdb,0.8148047403456353,4.176561875297787,0.1851952596543647,0.2434236423556986,1.5226153186810425,0.2188489339469126,985
100,20879.470562564064,1.570420581789994,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_101/pdbs/499.pdb,0.1377243465910731,4.166611920328604,0.8622756534089269,0.24580547471979,1.570420581789994,0.2113673092786657,101
101,22740.764837639425,0.1085249316206686,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_65/pdbs/499.pdb,0.6214438638538029,4.10406958383249,0.3785561361461971,0.1896108274973472,0.1085249316206686,0.1632931142812387,65
102,19927.79614864173,0.1631099583719874,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_312/pdbs/499.pdb,0.6382463836596703,3.969845771229759,0.3617536163403297,0.1750109267167762,0.1631099583719874,0.1461693829095798,312
103,24106.021780071787,0.9070885060177036,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_978/pdbs/499.pdb,0.9696747890974894,4.053811002856553,0.0303252109025106,0.2076099504869472,0.9070885060177036,0.1743000893863284,978
104,23886.364154337567,1.5894358306884724,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_352/pdbs/499.pdb,0.1576860673046949,4.163562841193464,0.8423139326953051,0.2452942410121226,1.5894358306884724,0.2116354978033227,352
105,19256.268469386752,0.1809633534049004,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_90/pdbs/499.pdb,0.6049749349023781,3.987019656517632,0.3950250650976219,0.1610997906179264,0.1809633534049004,0.142748317311115,90
106,28002.52806760736,1.395068343935393,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_584/pdbs/499.pdb,0.8140116270915501,4.1923702319181535,0.1859883729084499,0.2535786468640749,1.395068343935393,0.219806558040439,584
107,25530.04268155528,0.4242800282876024,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_94/pdbs/499.pdb,0.6772322544441148,4.146562333377482,0.3227677455558851,0.2204171279647378,0.4242800282876024,0.1727567818612487,94
108,28189.73573954502,0.291572364430551,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_979/pdbs/499.pdb,0.0079447134457972,4.128118746064145,0.9920552865542028,0.2202797768049737,0.291572364430551,0.1860392726916273,979
109,19082.872388825795,0.2729635713596733,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_546/pdbs/499.pdb,0.6905773518913918,4.147732542860347,0.3094226481086082,0.1949758749124505,0.2729635713596733,0.1778623572855433,546
110,22712.0118868141,0.3430176877588332,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_495/pdbs/499.pdb,0.7255000824595135,4.2117770774456815,0.2744999175404866,0.2208577075435915,0.3430176877588332,0.1910317781273621,495
111,27377.043689143055,1.3860749536032495,/wynton/group/sali/mhancock/xray/sample_bench/out/267_full_ref/1/output_206/pdbs/499.pdb,0.1300515812413261,4.129182145623602,0.8699484187586739,0.2352335380860883,1.3860749536032495,0.202915347624016,206
