,xray_0+xray_1,xray_1,r_free_0,r_free_1,rmsd_avg_0,rmsd_avg_1,pdb
23,7.572206218560488,3.855482002336118,0.1058051688687197,0.1312369032740897,0.1963166255901712,0.1504194300913947,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/191.pdb
24,7.572582663414696,3.8285908042180328,0.1088848427358925,0.1240763046152207,0.1974033534979142,0.1537237856273531,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/165.pdb
25,7.572876381338718,3.829349957731421,0.1108439657756083,0.1265296714386825,0.1859418666705611,0.1413673729141725,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/169.pdb
26,7.57340292660949,3.85376511244027,0.1032550821644491,0.1339619910617275,0.1998393708632059,0.1540522630417636,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/179.pdb
27,7.573414334811224,3.8539251543637354,0.1017667078459011,0.1316486882411785,0.1894333093842159,0.1430669129964771,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/176.pdb
28,7.573635185465736,3.830142377762401,0.1099538384240085,0.1233009620680718,0.193161427898555,0.1490120162194918,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/183.pdb
29,7.573679738871091,3.846369423977432,0.1048139547708116,0.1282553455416918,0.1840454695575296,0.1386354117287833,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/195.pdb
30,7.573961530204018,3.8305038923476817,0.1098976866704741,0.1233369588809175,0.1841287863406566,0.1403718861566739,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/167.pdb
31,7.574456825221058,3.83024958359138,0.1087872434703689,0.1235693845278045,0.1899406552529808,0.1455997958546588,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/176.pdb
32,7.574547553829802,3.857285807543494,0.1032984287739684,0.1312361392776955,0.1868731570435366,0.1406638630741364,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/174.pdb
