,n,xray_0_mean,xray_0_std,rmsd_avg_0_mean,rmsd_avg_0_std
1,,4.234615881023061,0.044865982799322385,0.09634624665803043,0.012635673345560991
2,,4.21188908406696,0.042121820621643685,0.10045401465911385,0.011284702691717366
3,,4.19839988078785,0.03920330380467262,0.10195816367516289,0.010499898446477737
4,,4.189834936035085,0.03644981520154968,0.10309568576587069,0.009607561726312667
5,,4.183917677930944,0.03492226068781758,0.10339702632360816,0.00957727764618993
6,,4.178789890284949,0.03386126913310456,0.10372733282335257,0.009227433489043079
7,,4.174116419807737,0.03339926923378137,0.10426680851727292,0.009150288385542738
8,,4.170272151922933,0.032485122977907725,0.10487443999555456,0.008845185344753356
9,,4.1669469548062334,0.032170469637321446,0.10526160319187276,0.008697708013971222
10,,4.164028479344178,0.03225504793209748,0.1055780938145894,0.0086589310902435
11,,4.161299370660953,0.03200457207309483,0.10564179551913086,0.008636423081776872
12,,4.159050928685877,0.03137066907631722,0.1056774439665428,0.008585196447706873
13,,4.1568405619895,0.03091175467921219,0.10588607656872308,0.00840895684961792
14,,4.154422295475541,0.03029715037340385,0.10608029678334786,0.008282772424263505
15,,4.152669941956838,0.0300296458579521,0.10612136673145325,0.008236169112191234
16,,4.150944670357317,0.02971051618462185,0.106090823775553,0.008314075465473575
17,,4.149527264341901,0.02931662927630326,0.10617582782080917,0.008131044802828715
18,,4.1477236287933135,0.02887732979518023,0.1063023882481079,0.007927319465589349
19,,4.146314306957894,0.028595395473479522,0.10637218379875235,0.007862090100931585
20,,4.1453449762346715,0.028526812677655496,0.10632295099260398,0.007965472648779016
21,,4.1441571194999955,0.02810723330330627,0.10635451580625645,0.007890235424371882
22,,4.143234661154972,0.027911031535656654,0.10643849064408326,0.007808346696568489
23,,4.142448983023478,0.02769724218262583,0.10641218771538327,0.007725491769965355
24,,4.141463533366981,0.02739231417399599,0.10647340984709865,0.007657572991530745
25,,4.140731954710252,0.027324968997650526,0.10655464832887993,0.00769271039343288
26,,4.1397159727947495,0.02724674555378541,0.10655736752487606,0.00760929241785382
27,,4.138688691075832,0.027118609814989043,0.10661707468360575,0.007568955316717103
28,,4.137846049451374,0.026796761317083993,0.10659317997735747,0.0075823459731252625
29,,4.136565589810841,0.026144219021321934,0.10667969201613933,0.007491909203142056
30,,4.135913932935938,0.026030367754829264,0.1066305879657337,0.007477724760861144
31,,4.13526040743626,0.025889134519667668,0.1066633142404186,0.007450347140451286
32,,4.134473475286582,0.025835265906852166,0.10659471671884622,0.007441235453649714
33,,4.133914430414508,0.025598461330213297,0.10665812436684823,0.007402500416699249
34,,4.133145321089379,0.025366982538769022,0.10665998247066355,0.007403395633058983
35,,4.132352037685098,0.02538061165955864,0.10662602908458499,0.007483504685934421
36,,4.131608072901843,0.02528662645415889,0.10655696375185154,0.007406106983017018
37,,4.131021880371211,0.025139734149484283,0.10654696833910458,0.007369071770874218
38,,4.130237381438875,0.0248516696014795,0.10651559466488131,0.007299688571310041
39,,4.129585683912383,0.02458096394228587,0.10645912226861222,0.007288654334272219
40,,4.129008882709503,0.02447479576979457,0.1063406279320668,0.007325042011102293
41,,4.128394805071967,0.024417881994448068,0.10632830088100806,0.0073123315591988244
42,,4.127827033123949,0.02428270829063659,0.10624686689838735,0.007371689903357592
43,,4.127117985865031,0.02412334049706839,0.10620636983947906,0.007368421571359057
44,,4.126590102495082,0.023989688302097457,0.10614752158697108,0.0074003940680435025
45,,4.126138261866947,0.023913700679292924,0.10615352306288095,0.007394745009528903
46,,4.12562972344758,0.023793479225078386,0.10612585321715381,0.007358614513170319
47,,4.125310258053784,0.023750685002653246,0.10608872290857489,0.007321922799889347
48,,4.124880443308575,0.023765191686023982,0.1061338039215148,0.007425975019011589
49,,4.124060940865596,0.023693163023947934,0.10557099220116092,0.007164447789409395
50,,4.123637510228247,0.023684795997019947,0.1054846909878458,0.007113504526157024
51,,4.1231771402936594,0.0235007218568226,0.1054205228475705,0.00720684980717447
52,,4.122698239365579,0.02346029964081497,0.10540264341481198,0.007239735459061838
53,,4.122403387304257,0.023295527772707533,0.10542823959327095,0.007208667334187155
54,,4.122070326435851,0.023067379240812456,0.10541012979537162,0.0072143064213651634
55,,4.121564626435007,0.022926115989227395,0.10538514713449187,0.007203495638672279
56,,4.121324084644024,0.022805705255966834,0.1053540600101993,0.0071916789070149085
57,,4.120776251977147,0.02251447623863122,0.10533388207057347,0.007207113355431033
58,,4.120295372117776,0.022377322962742228,0.10528484284198182,0.0071883692942084874
59,,4.120063511213748,0.022236227956861192,0.10530851829098258,0.007172893900423925
60,,4.119785765621049,0.022124359250503378,0.10528473448421914,0.007137538200687506
61,,4.119444110350853,0.022024270852936446,0.10526577766158453,0.007134663405414174
62,,4.119281858088134,0.021901471937487572,0.10530669222358532,0.007198467981148028
63,,4.119106550800903,0.0218374055876146,0.10527211593182036,0.007187793555522778
64,,4.118725692596431,0.021719432180129297,0.1052717056993919,0.007237822484663083
65,,4.118500973228964,0.021742646043328873,0.10523145639691588,0.007197938280056005
66,,4.118134414772088,0.02160998958213358,0.10521903613799084,0.007248595350841766
67,,4.117879069279766,0.02140967898638519,0.10521142329995382,0.007308576006310696
68,,4.1173776899355055,0.02116075292872808,0.1052033699001405,0.007345534430719144
69,,4.116875951308196,0.021048054613420332,0.10517251247131458,0.00738437818137649
70,,4.116513930719641,0.02101062710124518,0.10518099178734953,0.0074495877576053965
71,,4.116353459697254,0.021017637357667082,0.1051161103269122,0.00740165892700813
72,,4.116005912078692,0.020831727045543785,0.10514353151500479,0.007440712144441619
73,,4.1158186891188,0.020738748726121373,0.1051632801934617,0.007451346248618312
74,,4.115650394350784,0.020650159639135694,0.1051751107237525,0.007499629442471398
75,,4.115284693939076,0.020526216916360588,0.10512802396120148,0.007551700236280731
76,,4.115012916328715,0.0202940512539539,0.10512754759871336,0.007565808741331222
77,,4.114912027639843,0.020277121628791042,0.10507856759698829,0.007533606126271648
78,,4.114710108700555,0.02017490519447822,0.10515162060630867,0.007582772890117891
79,,4.114518786087194,0.020033466346900328,0.10516087446163158,0.0076075246678682235
80,,4.114293506105017,0.019941697398814972,0.10511703295049209,0.0075984894839935145
81,,4.11393715192296,0.019800289571621034,0.10499952252499713,0.0076014196554017805
82,,4.113668381896613,0.019659397114287647,0.10497906662738592,0.007574406832395164
83,,4.113395177343142,0.019465807924924756,0.10498849854278405,0.007623234499876087
84,,4.113016092668646,0.019121762793467778,0.10501788949023304,0.007679517527734771
85,,4.112813958652549,0.019152943894882833,0.10494535063337435,0.007692675282221987
86,,4.112672586885436,0.01906025533305958,0.10490923256541135,0.007688560866750565
87,,4.11250767106014,0.01898332893392681,0.10488862026480661,0.007678082570210887
88,,4.112307359282849,0.018933406298077757,0.10489420533789193,0.007699901741867907
89,,4.112040007475177,0.018839221103838,0.1048453646339234,0.007658579856275772
90,,4.111782676003119,0.018895403409668218,0.10482379944840324,0.0077198689008539075
91,,4.11170764930903,0.018902859239938435,0.10479023360084569,0.007702879868822914
92,,4.111593838500345,0.018958412799095894,0.1047534670541783,0.007724721558317138
93,,4.111450489077745,0.018867432334696246,0.10477424142945832,0.007728744015365299
94,,4.1113296396376535,0.01877360330821555,0.10479197572580189,0.007739752172800334
95,,4.111203706802066,0.018723996040228553,0.10474738731051736,0.007696175901939934
96,,4.111117359138922,0.01869972404997732,0.10472419357787258,0.007663997370555913
97,,4.110760307906951,0.019001315844189057,0.10475029048014285,0.007549356674129589
98,,4.1105667687951986,0.01902177463389264,0.10470074435070534,0.007565142361519857
99,,4.110465626378869,0.019011156524311748,0.10466375311481628,0.007548530498117365
100,,4.110159796183456,0.018825463011853786,0.10459307341525756,0.0075444700173680455
101,,4.1099993875998715,0.018743623017597723,0.10456935302591011,0.007513803842730902
102,,4.109856095190374,0.01868259411992968,0.1045783576717486,0.007556825442370881
103,,4.109680608481869,0.01861435160087104,0.10453332275953263,0.007549512573635249
104,,4.109583017412295,0.018611565456174334,0.10451702412737758,0.0075835122337509
105,,4.109263785164968,0.018449735646464,0.10447836838450424,0.007561683699553634
106,,4.109199918330629,0.018411501954752597,0.10444707466807755,0.007535449461057384
107,,4.10906907549401,0.018329134770745274,0.1044604693482813,0.007537358368565393
108,,4.1089395419240695,0.01828412271035838,0.10443961799336537,0.007543666260105156
109,,4.10879433916623,0.018231988578808898,0.10438263624937562,0.007533497241510463
110,,4.108620031147542,0.018155085123291306,0.10438989232422027,0.007527813522087293
111,,4.108361335039453,0.018056092530620647,0.10432105121366576,0.00746997998435884
112,,4.108201681984368,0.017960056844247715,0.10431046837309647,0.0074319227329258325
113,,4.107999425158797,0.017837454612594568,0.10430833635539287,0.007439310949045044
114,,4.107758151807894,0.017662226486438174,0.10426120876082824,0.007425373155807084
115,,4.107640672717751,0.017628243209851027,0.1042623666792977,0.0074326639892445855
116,,4.1075235267615735,0.017630252005306664,0.10418202170527831,0.007390707696206473
117,,4.107432906133363,0.01763999358710257,0.1041573613906579,0.007397595540269577
118,,4.10737753672814,0.01759963936888787,0.1041397532830363,0.007386605490156217
119,,4.107135725482033,0.017472211360248655,0.10407076718960465,0.007368644679005644
120,,4.106909867336292,0.017443234943213214,0.10402275378344494,0.007381947062453929
121,,4.106909867336292,0.017443234943213214,0.10402275378344494,0.007381947062453929
122,,4.1067577960562565,0.017423268541466863,0.10395596894112738,0.007337133359790389
123,,4.106619540925872,0.017297517775778377,0.10397007163080241,0.00734158772411991
124,,4.106500329011459,0.017282836047927266,0.10389916231919559,0.0073313272805376715
125,,4.106391253399891,0.017143060863659777,0.10390404592677432,0.007378590242448185
126,,4.106255075848926,0.017028942732753582,0.10384234338672764,0.007350395901355154
127,,4.1061422977153095,0.017005024947740595,0.10379275905185784,0.007326820298841931
128,,4.106019808033032,0.0169851921277948,0.10379203452250829,0.007345512318042858
129,,4.105923334240016,0.016926341786855193,0.10376931038671496,0.007311389303216212
130,,4.10584403296257,0.016889642609301904,0.10376257020263334,0.00734279493309691
131,,4.105819051419044,0.016881333996113967,0.10374079294634943,0.007331364158595571
132,,4.105665483269142,0.016828679288386127,0.10369860327250492,0.007332330557365675
133,,4.105543706551257,0.016751897683490582,0.10369853873686177,0.00732738903370833
134,,4.105452150388662,0.016745752502326763,0.10368043853301025,0.007337538890300861
135,,4.10531317504368,0.01665858162488661,0.10363804707736313,0.007336390921735474
136,,4.105254748405974,0.01660921384387437,0.10361058074359576,0.007309252524646443
137,,4.105007227703031,0.01643424388204828,0.10358750725521683,0.007328332992707983
138,,4.104919596007864,0.016431312828581665,0.10359010525120374,0.007371834682750345
139,,4.104794614421015,0.01626538495342565,0.1036247181327624,0.0074107120574813876
140,,4.104677951640181,0.01623816501513145,0.10357077518702065,0.0073700009640390385
141,,4.104519675964349,0.016200349553328754,0.10350511623848367,0.007357362987658233
142,,4.104337096093884,0.01619139655609417,0.1034490632175235,0.007387644393168874
143,,4.104122237016929,0.01610750866742355,0.10339687381580151,0.007371454882446882
144,,4.104007981694568,0.0160176442267175,0.10338491090217478,0.00733622033188315
145,,4.10381799121827,0.015940391099126705,0.10328212578598144,0.007281867408890637
146,,4.103798567401491,0.01591892599847616,0.10328660874435142,0.007284215359294232
147,,4.103512148706106,0.01578860252885765,0.10323485102922321,0.007283622019272642
148,,4.1034127135957625,0.015742877513792337,0.10323224145285152,0.0072947997726184035
149,,4.1033763716948055,0.015733338366407047,0.10324084946118199,0.007304318234672394
150,,4.10319771682116,0.01563605617145541,0.10314955887965624,0.0071991573524500235
151,,4.103038657109262,0.015557717509932479,0.103116168440851,0.007205166154036791
152,,4.10296629799694,0.015484436638849557,0.10307274354269472,0.007160083178686906
153,,4.10282213729357,0.01538636586639981,0.10304969325459429,0.007137834100678584
154,,4.102778679458383,0.01539167933596488,0.10301996547811111,0.007099706493319312
155,,4.102584058522381,0.015336076427276035,0.10294088297437015,0.0070512059715768655
156,,4.102460489692413,0.015290009926909152,0.1028955251257417,0.007037410117101033
157,,4.1023256735002285,0.015177143968936836,0.10284391967693163,0.0070352700625408
158,,4.102189053921667,0.015078923022004193,0.10282810848481959,0.0070360958345339
159,,4.102123559092609,0.015072914062191693,0.10281651243561656,0.0070332987031917395
160,,4.102071952376209,0.015052104180769557,0.10281148159041677,0.007034255784293223
161,,4.102002897981451,0.015023636239597701,0.10278221737528272,0.006994348884586828
162,,4.10196048207284,0.015016471802929744,0.10275358439187034,0.006996209195874049
163,,4.1018799013631675,0.014976165033752589,0.10272324229041788,0.007000050481237199
164,,4.101796432115269,0.014894385600424323,0.1027077730612519,0.006989426634313061
165,,4.101689890167319,0.014854423325127987,0.10266017213879743,0.006942567206250074
166,,4.101579533578503,0.014792722586850455,0.10261431522131399,0.00691843420686471
167,,4.101438129385308,0.014714116216448525,0.10257129719227433,0.006913718111886533
168,,4.101356447938421,0.01470295105092075,0.102546048452277,0.006908610036248528
169,,4.101224502617557,0.014602821948951926,0.10249812653256439,0.00685824720078785
170,,4.101062839283111,0.014483204087029564,0.10248924650336991,0.006909281980869144
171,,4.101010897729843,0.014471275625469049,0.10246713710871332,0.006914534400354228
172,,4.100937713992148,0.014462009037467147,0.10243360419089105,0.0069025282251255786
173,,4.10084247392084,0.014387635015789307,0.10239488497368425,0.006852302569232348
174,,4.100678527522907,0.0142926483574532,0.10234237976341204,0.0068172301738755525
175,,4.100574174665466,0.014280351124855909,0.1022723913668627,0.006788058001031893
176,,4.100393671641677,0.014163058368219112,0.10227107366425754,0.006833640501556443
177,,4.100233494814208,0.014061377466136766,0.10220222621493891,0.00675727484445103
