,xray_0_min_0,xray_0_min_0_rmsd_avg,xray_0_min_0_r_work_0,xray_0_min_0_r_free_0,xray_0_min_0_occ_0,xray_0_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_252/log.csv,5.755865773336503,0.5107551470055813,0.2722909922820509,0.2970568291031494,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_252/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_286/log.csv,5.757306221903772,0.5161533689080824,0.2726440131877427,0.2985951329909788,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_286/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_291/log.csv,5.755119751817895,0.5201654096557053,0.2715616902121825,0.29347881071552,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_291/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_289/log.csv,5.756214028283149,0.5205626702921403,0.2721198467882795,0.2962732533275632,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_289/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_259/log.csv,5.757616422141476,0.5277130291528714,0.2730329863148182,0.2981391297448222,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_259/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_262/log.csv,5.758593533720534,0.5159125541604219,0.2726129115831326,0.2991730782471254,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_262/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_258/log.csv,5.756570794376709,0.508212963455093,0.2716244771890613,0.2965352509634845,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_258/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_261/log.csv,5.756541990345266,0.5121361002538279,0.272676394677344,0.2952343302350648,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_261/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_272/log.csv,5.755552947599145,0.5127265657630837,0.2721671723654622,0.2952734317361541,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_272/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_275/log.csv,5.757197157612939,0.5251628833975802,0.2723714143291664,0.2968697861003811,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_275/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_233/log.csv,5.754030922882021,0.5232671083708923,0.2715760315333833,0.2964808005379644,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_233/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_244/log.csv,5.754381037808094,0.5196710174287417,0.2717603105483172,0.293894971883979,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_244/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_278/log.csv,5.755259171383903,0.5196470407570833,0.2724110161126721,0.2967877677525892,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_278/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_269/log.csv,5.756497202138412,0.5131706752976162,0.2719754189368451,0.2992316326980774,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_269/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_266/log.csv,5.753922731635697,0.5195784796876033,0.2726079500920213,0.2945379830975639,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_266/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_288/log.csv,5.752816795759121,0.5212484721928528,0.2720834652477881,0.2946470738350229,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_288/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_285/log.csv,5.755539683617017,0.5131650187886916,0.2723465250126889,0.2937216056314249,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_285/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_284/log.csv,5.753495619359506,0.5157449550428034,0.2716614961525652,0.2955243728349376,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_284/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_260/log.csv,5.75721659972888,0.511185432601849,0.2721619958648518,0.2979537012272828,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_260/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_287/log.csv,5.753219149707705,0.522876368569092,0.2729609645680332,0.291932938212088,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_287/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_273/log.csv,5.756707463785627,0.5206625345310772,0.2730336339271016,0.2955819430222842,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_273/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_276/log.csv,5.757215244472657,0.520450079083679,0.2724322364988435,0.2975266381524946,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_276/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_283/log.csv,5.754025595700988,0.5161606323528607,0.2721792218641046,0.2955413326032209,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_283/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_292/log.csv,5.753738967204574,0.5083691322830935,0.2713008059893139,0.2958114756587216,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_292/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_280/log.csv,5.754362104848939,0.5199515850036976,0.2736100590277334,0.293236420319115,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_280/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_271/log.csv,5.755884871378809,0.5182758281804167,0.2725567325908139,0.2954577825567629,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_271/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_265/log.csv,5.754547440227671,0.5208496839140956,0.2726816876551024,0.2955732050532226,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_265/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_290/log.csv,5.755389629148235,0.5239810015824569,0.272205772111417,0.2948331561651822,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_290/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_263/log.csv,5.757631707378917,0.5184481076664684,0.2729587838064358,0.2998334981495771,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_263/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_270/log.csv,5.754512480898046,0.5204956797263022,0.2713817134785394,0.2963883165522057,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_270/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_281/log.csv,5.75293121863302,0.5080556979271492,0.2711059640032521,0.2934840741783794,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_281/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_282/log.csv,5.757465718554187,0.5231169089497825,0.2722723768987417,0.2952896469525934,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_282/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_279/log.csv,5.753715548396117,0.5138973921246505,0.2724254592064492,0.2944569075340169,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_279/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_295/log.csv,5.75459884391958,0.5257665534821587,0.2716442679321319,0.2953084829958085,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_295/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_296/log.csv,5.7564854084653865,0.5141014380603948,0.2725936244399278,0.2967701045577116,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_296/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_297/log.csv,5.755127624124069,0.5181537082755808,0.2729150595613461,0.294527457232369,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_297/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_274/log.csv,5.754838011945278,0.513462927874322,0.272050274864778,0.2936891327353229,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_274/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_277/log.csv,5.756501569519998,0.5198049528226968,0.2724857930844194,0.2961405054076442,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_277/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_264/log.csv,5.759236703125342,0.5046560333330563,0.273768234486099,0.2986465995397621,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_264/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_267/log.csv,5.752310077312109,0.5192048837212996,0.2718516576958493,0.2934757531304053,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_267/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_268/log.csv,5.757610329637084,0.5101561890495162,0.2724333020706398,0.2956990792514558,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_268/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_294/log.csv,5.756917834778434,0.517855029654996,0.2724141910935909,0.2975399161034003,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_294/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_293/log.csv,5.759005907957921,0.5094611970987957,0.2731071865210779,0.2992885077466096,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_293/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_308/log.csv,5.755466683473819,0.5072707898777988,0.2720915428523991,0.2991887560911996,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_308/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_309/log.csv,5.754985018124181,0.5267676711874494,0.2725484922321685,0.294474327839481,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_309/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_314/log.csv,5.758107957992117,0.5050141848736557,0.2716332282824417,0.2983257297473676,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_314/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_299/log.csv,5.753863987701532,0.510502609827029,0.2717400939117796,0.2964633006239775,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_299/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_316/log.csv,5.756060638213797,0.5225327497936239,0.2727216298953483,0.2948241900627878,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_316/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_313/log.csv,5.755463216565974,0.5156279398779656,0.2721352214679012,0.2957801701375144,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_313/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_301/log.csv,5.756917393580888,0.5085456567631064,0.2717460334795227,0.2977386634092115,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_301/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_315/log.csv,5.755913486756541,0.5262871198955038,0.2723352609624311,0.2962805708258682,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_315/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_312/log.csv,5.754314700815945,0.5106932798593508,0.2716224343070518,0.2954454094058645,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_312/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_310/log.csv,5.754424782185859,0.5166002522943612,0.2713560277808883,0.2980677083436,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_310/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_303/log.csv,5.75727978552468,0.5266381010138844,0.272280508971127,0.2974337249657308,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_303/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_306/log.csv,5.755779880023373,0.5157228256783594,0.272731056001311,0.2981358894302481,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_306/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_311/log.csv,5.755507864349686,0.5201634333348528,0.2720517398679164,0.297289617214135,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_311/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_307/log.csv,5.755355957995816,0.5167095161022003,0.2724973038386218,0.2952602901795236,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_307/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_298/log.csv,5.754396118733854,0.5114732802336961,0.2718198437585202,0.2955094916781206,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_298/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_300/log.csv,5.756714067469924,0.5174218790213956,0.2722785654904715,0.2969175911740347,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_300/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_330/log.csv,5.756000276460098,0.5189189853477343,0.2719240381600864,0.2962750768755643,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_330/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_347/log.csv,5.75495962135536,0.5119997029594803,0.2730560633289274,0.2967156967050196,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_347/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_357/log.csv,5.7574717315281445,0.5142632581939427,0.2721991857762166,0.2986827919642328,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_357/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_365/log.csv,5.754081827071289,0.5177832631127822,0.2718980728553553,0.2940952540956768,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_365/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_361/log.csv,5.759128917033528,0.5156127547693661,0.2729744541977051,0.2983834635161818,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_361/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_344/log.csv,5.757044057310118,0.5110092624009372,0.2721146373571518,0.2998888657009137,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_344/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_359/log.csv,5.759547205897391,0.5130144414571562,0.2732839078502974,0.2961864418922892,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_359/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_369/log.csv,5.758309533458701,0.520180617152373,0.273009059883348,0.2979562432845269,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_369/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_341/log.csv,5.755789274276414,0.5105805655090372,0.2730612886785681,0.2936879486315035,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_341/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_367/log.csv,5.754009761215039,0.5186652733418402,0.2724694537773798,0.2981881220875245,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_367/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_328/log.csv,5.756069278412568,0.5142254002817461,0.2717690114895274,0.2956763274921077,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_328/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_334/log.csv,5.756296822575733,0.5058597343079881,0.2735861564630612,0.294751091625279,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_334/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_368/log.csv,5.758312228813684,0.5159254481058346,0.272999718308737,0.2982537938875103,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_368/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_355/log.csv,5.75722628257447,0.5170365196872873,0.272359070359508,0.2982892832842558,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_355/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_350/log.csv,5.754203255808254,0.5206448225198053,0.271077934269288,0.2948047430854502,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_350/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_364/log.csv,5.758136316840458,0.5122037177083004,0.2722679348036942,0.2991340529880758,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_364/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_366/log.csv,5.756924427287361,0.4969038032027241,0.2721915448174299,0.298007750180251,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_366/pdbs/10.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_332/log.csv,5.757959628227812,0.5131026943776263,0.27278470313144,0.2976933477257154,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_332/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_335/log.csv,5.7566810865671565,0.5194227805846103,0.2729030257894647,0.2955837651012856,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_335/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_358/log.csv,5.7554620283118965,0.5140866462023164,0.2722271053223307,0.2986674265065172,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_358/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_320/log.csv,5.756862205324693,0.5275695199770145,0.2728418174746916,0.2963845293774915,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_320/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_343/log.csv,5.753822597598369,0.5228704099774136,0.272716866191505,0.2964747840229114,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_343/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_318/log.csv,5.757033897799309,0.5211057167744803,0.2726941953616238,0.300004673614416,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_318/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_351/log.csv,5.752687990357452,0.5108321362048295,0.2719460751299195,0.2951231954492357,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_351/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_363/log.csv,5.754109731765963,0.5209298573576532,0.2719768490540023,0.2942586483093737,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_363/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_333/log.csv,5.757584011711628,0.5169199204075933,0.2723864800078703,0.2987846252352236,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_333/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_304/log.csv,5.756798950354063,0.5126615933021567,0.2715856493495493,0.299551661090628,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_304/pdbs/11.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_302/log.csv,5.754038698047193,0.5192416590604364,0.2723268768129351,0.2956072472254549,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_302/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_305/log.csv,5.75780141679512,0.5137864390854545,0.2731402657105006,0.296034154278141,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_305/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_360/log.csv,5.758831653156566,0.51829638879251,0.2731794816147874,0.298255997121672,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_360/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_354/log.csv,5.756060694130766,0.5160540033587289,0.2730754925206722,0.294674207281227,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_354/pdbs/12.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_352/log.csv,5.757629839424988,0.5222112431304893,0.273204172222606,0.2982808465072626,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_352/pdbs/13.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_349/log.csv,5.757588219086937,0.5185211154869339,0.2725808023160048,0.2979906798750779,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/59_7mhj_1/1018127/output_349/pdbs/12.pdb
