,min_xray_0+xray_1,xray_0+xray_1_min_0_xray_1,xray_0+xray_1_min_0_r_free_0,xray_0+xray_1_min_0_r_free_1,xray_0+xray_1_min_0_rmsd_avg_0,xray_0+xray_1_min_0_rmsd_avg_1,xray_0+xray_1_min_0_pdb
0,5.450174623526017,2.741620309474709,0.0200936934220526,0.0243949514682004,0.1993957017634464,0.1519668680108225,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/0/output_102/pdbs/587.pdb
1,5.681097805894813,2.7879641817309126,0.0300517283328724,0.0373757141655309,0.1082470235463249,0.1082755198813018,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/1/output_942/pdbs/434.pdb
2,5.672108409331134,2.853350769312741,0.0243901999631192,0.0319660063522306,0.0481199644153588,0.0475954289134455,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/2/output_292/pdbs/574.pdb
3,5.9128848262627205,2.9451708051168097,0.0313677033158901,0.0346145696094355,0.0822397619085553,0.0785928944541369,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/3/output_163/pdbs/488.pdb
4,5.582977399047516,2.808701063012077,0.0239969724487433,0.02797902625477,0.2371502756437669,0.2309761285087954,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/4/output_790/pdbs/1161.pdb
5,5.420608485598798,2.7023636763641874,0.0213980165404841,0.0238429973507483,0.1560896606490751,0.1397786676413978,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/5/output_239/pdbs/886.pdb
6,5.867991645824812,2.940565974692017,0.0279258073043605,0.0326287032361144,0.0632871851225776,0.0641446321196363,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/6/output_769/pdbs/1297.pdb
7,6.096738323080655,3.065094583605165,0.0294520527551105,0.0334169131379387,0.0706285156863686,0.0774438903317458,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/7/output_754/pdbs/1258.pdb
8,5.577509352348873,2.773873859338546,0.0214249889722805,0.0246361780463204,0.1837317187715958,0.1885642694521018,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/8/output_468/pdbs/859.pdb
9,5.47990539241559,2.721408807477417,0.0209758128911194,0.0255630166945372,0.1012815540253226,0.0750708504278669,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/147_native_2_cif_2/9/output_91/pdbs/1205.pdb
