,n,xray_0_mean,xray_0_std,rmsd_0_mean,rmsd_0_std
1,,5.217513578757741,0.04491581275095607,0.46233831391674124,0.0717200175340658
2,,5.193418786260307,0.03541871367461937,0.4342916685998421,0.05714994005236771
3,,5.1811721285180985,0.032240174945864716,0.41874615047336117,0.054997333486099025
4,,5.172784809182757,0.02969516929270929,0.40853211628239083,0.0521706624244208
5,,5.1668700849820715,0.029065777320192818,0.40176898845631714,0.05209791870774027
6,,5.162636897824592,0.02752470971278148,0.39562301872436056,0.05099666975711757
7,,5.15947939507505,0.026598897625589025,0.3912917356585092,0.04989368305460069
8,,5.156541516200807,0.02590037931092718,0.3881827884313534,0.049368376535752156
9,,5.153827549967196,0.025449221088956284,0.38525348656259856,0.04924579877465392
10,,5.151414201794108,0.025695795780325843,0.38190544032988283,0.049551193267629474
11,,5.149370133512997,0.025308440035897918,0.3800802225353367,0.049085168086471884
12,,5.147898889146868,0.02482661127368557,0.3778395472410716,0.04823739432521653
13,,5.146162363265007,0.024504268695459207,0.37527582589576614,0.0477768067048383
14,,5.144431273418075,0.024495992103151034,0.3734365391302752,0.04763691936843899
15,,5.143079272848609,0.02428463471830725,0.3718752286882535,0.04810757701877323
16,,5.141272161057078,0.023988789355815637,0.36895084060699834,0.04829195518339358
17,,5.140101409209403,0.02363825512073202,0.36696651126396457,0.04778310800211348
18,,5.138650797686667,0.02348379643618456,0.3651074085015823,0.047836215722722356
19,,5.137224158899141,0.023622952876130397,0.3633769747609321,0.04768020082526763
20,,5.136603025705604,0.023639995869227808,0.36281177916708496,0.047530157024630426
21,,5.135436231982221,0.023701431065980362,0.36125254445486726,0.047131068461104854
22,,5.134509473476969,0.023557319860680128,0.35997292129820263,0.04732161291826946
23,,5.13388289315813,0.023375854584789312,0.35917436251048596,0.04724974482241126
24,,5.1328985089818016,0.02329085248714185,0.35859977320082864,0.04712900790627182
25,,5.132221503546875,0.022994485934849207,0.3583642904645552,0.04702109625093031
26,,5.131766537546559,0.022847535394218757,0.35755682054818466,0.046869874473354334
27,,5.1309353936130995,0.022909276734431338,0.3565817836820367,0.04691433269216924
28,,5.130263575178,0.02280506877484305,0.35590348977670155,0.046693466165852744
29,,5.129427846636573,0.02249090813311626,0.3542753499800911,0.04664796949672498
30,,5.129033563066577,0.02228336626588902,0.3534458201221692,0.046630432265577615
31,,5.128498002199698,0.022100961552675078,0.3527582837437356,0.04679682100119556
32,,5.127800826758418,0.022038291579390017,0.35179738182414727,0.04673565980873005
33,,5.127315818310402,0.021921675430403062,0.35078583693053406,0.04672782874630919
34,,5.126837210341394,0.021755694698561263,0.35023149111024976,0.045980962750309384
35,,5.12631524209262,0.02162089682766112,0.3497506718315971,0.04596845154108316
36,,5.125640102162313,0.02155884082872527,0.3492778084349298,0.04628640242361685
37,,5.125102566218407,0.02144666601427747,0.3485123458918323,0.046140892254024346
38,,5.124620256261666,0.021339350905566486,0.3480026461118708,0.045979225238770155
39,,5.124110017563877,0.021292525573466694,0.34696868646261103,0.045765572654172
40,,5.123674595474325,0.021158881783779563,0.3464655707698971,0.04591847282265875
41,,5.123162015851799,0.02109902261500004,0.3460535000934194,0.04564617776650552
42,,5.122543201551541,0.021177986272594793,0.3454122925513151,0.04566264537493485
43,,5.122061628889813,0.020992290168372535,0.3451492410916201,0.04580465873464402
44,,5.121791556693507,0.020924784868341057,0.3447625531737179,0.0456251099780336
45,,5.121448565117107,0.02079586340692688,0.34427009451931195,0.0455136068886602
46,,5.121060696788932,0.02091153587199442,0.34360948879267944,0.04553110154363927
47,,5.1205731892394635,0.02060137550165387,0.34303458044214385,0.04559707228155527
48,,5.120179171569769,0.020607036215166366,0.34246076025667405,0.04542109727389959
49,,5.119523130671543,0.020608964556928795,0.3418602741182419,0.04521363037601942
50,,5.119269421282799,0.020490763454533767,0.34185829788437466,0.045190540033072206
51,,5.118842251970294,0.02039099346115477,0.34093375617386995,0.04508380378510877
52,,5.118462217844308,0.020193812276004197,0.340259140442537,0.04480298098498168
53,,5.118136363516971,0.020030504351482764,0.3395747841240451,0.04443510311317912
54,,5.117725085865396,0.02006014105401899,0.33914270009432174,0.044422549250412335
55,,5.117406944431524,0.01997834107018938,0.3386001993634287,0.04456736351333474
56,,5.11714957109035,0.01992149518513097,0.3383512928505924,0.044628746599298295
57,,5.116818878568478,0.019795780454208343,0.33823051381101327,0.04437304866660078
58,,5.116255260502748,0.01958746381850683,0.33760723261275216,0.044178668310500956
59,,5.1160813393425215,0.019506217961231725,0.3373413118234612,0.04409514181922834
60,,5.115738686397868,0.019403318560468216,0.3371617724265896,0.043913555993393
61,,5.115573651451966,0.019351032211809022,0.33687888563986096,0.04383906557535297
62,,5.115167093918374,0.019251188190185217,0.33637160882523653,0.043724700679150075
63,,5.1149133557439,0.019183463609155457,0.3359836625624857,0.043711142890472884
64,,5.114776351539078,0.019208214483480635,0.33582381342346007,0.043834351000764445
65,,5.114519344238735,0.01902249515336569,0.33586468188396446,0.0436797289030452
66,,5.114383860350335,0.018698499676910455,0.3362072067960694,0.04376613701535637
67,,5.1139528919760435,0.01887252370342737,0.33485862989254256,0.04287331996296654
68,,5.113646898654583,0.018874286415206897,0.33448306522224436,0.04277795864285155
69,,5.113417488389998,0.018770696418266807,0.33408608238457443,0.0426104960866107
70,,5.11306357263953,0.018706061814513706,0.3338940254834224,0.04254460319478899
71,,5.1129423158790805,0.018643526113435515,0.33347457419416376,0.0423661457256058
72,,5.1127729295532145,0.018672284734124488,0.3331483256334465,0.04239297680668857
73,,5.112626975463898,0.018631441739381725,0.3330990670074912,0.04245617437364906
74,,5.112309873062574,0.018532785693536148,0.332529279802864,0.0423452596458139
75,,5.112090840934658,0.0185848393419473,0.3321460055740922,0.04222702785402673
76,,5.111970934555961,0.018515850756204058,0.3320643909292187,0.04216339564010682
77,,5.111700494992741,0.018452397959784976,0.33154843961275976,0.042026471444058425
78,,5.111337337049553,0.0183361221192085,0.3309613923887348,0.04169188114049617
79,,5.111121357262185,0.018430100543484273,0.3305349526963797,0.041628566648039066
80,,5.110842192122857,0.018313032862101255,0.32994815069719347,0.041356022475071585
81,,5.110751118282847,0.01825064353788311,0.3300049857618121,0.04155341366874315
82,,5.11054051047584,0.01824762799916172,0.3293207262382748,0.041254589052161415
83,,5.110378500389484,0.018163069246434918,0.3291240646241927,0.04109445315800938
84,,5.110193889419159,0.01806273262557489,0.3290002166624644,0.04082163152645691
85,,5.109880829801532,0.017940629022917445,0.32850064567840853,0.04058288720346605
86,,5.109823908448519,0.017913856438752672,0.3283791087126901,0.0405451445777411
87,,5.109722166974873,0.017836852824431638,0.32814491001814877,0.04031029772840343
88,,5.109583677229973,0.017789723363561966,0.32779008282600985,0.04028443160218264
89,,5.109153115465537,0.017635411177848143,0.3276742535611351,0.04017523799780266
90,,5.108838983448348,0.01748942709171106,0.3274453380198323,0.04018148466880999
91,,5.108635978694395,0.01738361801560932,0.3272249137936166,0.039950434639916814
92,,5.108526431278326,0.01731333075993736,0.3271412086149498,0.04001131220553233
93,,5.108418966151309,0.017263067176658816,0.32704518929763454,0.039908177534877465
94,,5.108116154697156,0.01710942196572556,0.32676995562132033,0.03966410896036394
95,,5.108109891472835,0.016255345260038436,0.32709776277411445,0.039162344149191536
96,,5.107900052112166,0.016948972766317866,0.3267737596650478,0.03952571305341772
97,,5.107731705791548,0.016178641743192657,0.32645404960426816,0.038889298575311086
98,,5.107598669766272,0.01607323437837002,0.3263446362241275,0.03888070994299758
99,,5.107387721630701,0.015954291719496912,0.3261408109196238,0.038669821250340505
100,,5.107251062356853,0.01597912917335926,0.32589626948133044,0.038612310671597774
101,,5.107013152258913,0.01581405243632169,0.3254678900535321,0.03825315918176259
102,,5.107127415680755,0.016681788250036276,0.3254225221517604,0.038816449946727255
103,,5.106726654647724,0.015815830486164414,0.3251249804847802,0.03810640111831533
104,,5.106630027560891,0.015827028978087635,0.3250141371274692,0.03809389776619371
105,,5.106511963874944,0.015845097077281718,0.32477126197940925,0.038049624972433214
106,,5.106421050899269,0.01576994984851473,0.32474770250073604,0.037971341434813344
107,,5.106309712789264,0.01575762490644052,0.3247081756020369,0.0380037582004131
108,,5.106173960340401,0.01564510897948281,0.3244482107910352,0.037718049927037194
109,,5.105945498798889,0.0155722016977808,0.3242009899090107,0.03752088989422053
110,,5.1058409382748176,0.015542606237446646,0.32396330617305774,0.037528126004887606
111,,5.1056837117896015,0.015483832684016673,0.3238714714868781,0.037616262180195016
112,,5.10551327917989,0.015421072573354429,0.32379784436927417,0.03740721991139677
113,,5.105359833592361,0.015334767303682995,0.32385905038594137,0.03740646390264153
114,,5.1052010790991424,0.015203291717809006,0.3234507632392505,0.03691878136237835
115,,5.10506380904077,0.015054765944975937,0.3234154260646421,0.03682778959667748
116,,5.10504424793141,0.01504925392843577,0.3234157246183271,0.036847377205165156
117,,5.104956715556523,0.01504112788977753,0.3232809807280934,0.0368066457106758
118,,5.1048211244243555,0.015004576468731901,0.3231556858832365,0.0366877484850874
119,,5.104766184212987,0.01502320675581768,0.3230909244166604,0.03671004437456902
120,,5.104656096142102,0.014991979194948928,0.32296011063060065,0.03665577745432158
121,,5.104523900155431,0.014934252189901768,0.3225395460886393,0.0363758119236069
122,,5.104432375149518,0.01496413521672877,0.3223420017752618,0.03638463548866023
123,,5.104337706398793,0.01492818717078694,0.32241757770042284,0.03652351313684692
124,,5.104067005729884,0.014876960731329483,0.32217671607635,0.03628366238934282
125,,5.1038914793538215,0.01472298886951678,0.32207755608787486,0.03597450111406705
126,,5.1037584834098615,0.014674026842382061,0.3217633619537158,0.03583622680425453
127,,5.103575082315804,0.01459869565137154,0.3213737561725962,0.03556962591673023
128,,5.10335642925659,0.01455681810127777,0.3210843436412395,0.03561772654194889
129,,5.1033075280084566,0.014547691451284022,0.32086674869847276,0.03551999511980682
130,,5.1032188789846105,0.01452240783329712,0.32081914406748735,0.03556894618492445
131,,5.103216214898922,0.014522501719376314,0.3208067927586779,0.03556491308250492
132,,5.103174035978659,0.014501511804456116,0.32075468608734536,0.035556601598077546
133,,5.1030877695484,0.01449753271471596,0.3207538018957067,0.03561019592535791
134,,5.103030174141389,0.014427835019052895,0.32048730641744716,0.03549738762730648
135,,5.102897523233102,0.014411478965262478,0.3203124410995092,0.035516892843798026
136,,5.102832896522015,0.014340666638032086,0.32018704190467345,0.035434417826659355
137,,5.102730912066116,0.014241552572420983,0.31981495724901027,0.0350819969539559
138,,5.102605003864955,0.014130288522265616,0.3197719316446909,0.03517990486699484
139,,5.102519542721706,0.014110570570405321,0.31965208643467224,0.03507313469897502
140,,5.102477835742808,0.01406589295017146,0.31950207235044553,0.034828905279499556
141,,5.10243935741957,0.014044956670408606,0.31947791754066557,0.03483406753873593
142,,5.102231030987893,0.013996392730188245,0.3192535868826829,0.03461241476786515
143,,5.102144509759073,0.013975571657074339,0.3191787936172223,0.03459463947889717
144,,5.102075030461395,0.01395495295950321,0.31919345197606835,0.0346126736557425
145,,5.101952844199679,0.013898860322184394,0.3192179769277071,0.03456035143881175
146,,5.101897762580745,0.0138938767572684,0.31915714398877026,0.034593252285694695
147,,5.101800157369627,0.013897946780289994,0.31919403956576964,0.03464999650793594
148,,5.10175632321155,0.013912540397268486,0.31909378154953494,0.034661831700906635
149,,5.101730690164202,0.013863755518104573,0.31925789413992584,0.03468190136476913
150,,5.101595579305471,0.013890840764118272,0.3190074930946856,0.03467924964596399
151,,5.101430796912938,0.013815595169291,0.3190804176775451,0.03481412025471078
152,,5.101399892794646,0.013791068817805863,0.31898330017162346,0.03479307595845794
153,,5.1012883876951935,0.013788892157329195,0.3189478641779234,0.03487280343149676
154,,5.101249896853413,0.013753895528320162,0.3189627092569695,0.03486478213268378
155,,5.101134231028585,0.013754619933461958,0.31896916384926977,0.0349215003202522
156,,5.101083548881701,0.01375686121062415,0.31884409642496425,0.034922138335505816
157,,5.100870122083699,0.01413521522385285,0.31802227407882644,0.03518494192374152
158,,5.100951878705364,0.013744402484807806,0.3185463761804522,0.03490192510868275
159,,5.100880631714427,0.013690663925473516,0.3183704149543455,0.03482618705253602
160,,5.100594174297409,0.013941230073679946,0.31771524828226416,0.034830068371681115
161,,5.10048784144366,0.013910211502089556,0.3175179962685773,0.034685697659982265
162,,5.100484335594921,0.013702084559891024,0.3179728697998912,0.03499952895381345
163,,5.100389330604916,0.013742156427953274,0.31777754719250806,0.03503914852480299
164,,5.1003290061893995,0.013767553953371559,0.3176586914824854,0.03497142272169043
165,,5.100275680238542,0.013707164100596927,0.3176594947194952,0.03496794050753697
166,,5.100241350330191,0.013677896518043213,0.31767572660901583,0.0348475358414873
167,,5.100153531369639,0.013628047680788681,0.3175244055629309,0.03474335128593475
168,,5.100028982469746,0.013575498332436106,0.3172336336130909,0.03466776738803815
169,,5.100000011153795,0.013547040375275946,0.31718350902054854,0.034637839377665666
170,,5.099853368797274,0.013571212974499121,0.3170764300569364,0.03469688083476478
171,,5.099850619260231,0.013570898510220449,0.3170545712549067,0.03467001712954788
172,,5.0998003129374405,0.013611467131777319,0.3168905928541338,0.03465842022485942
173,,5.099732205969698,0.013548683486708438,0.3168920926722626,0.034636419984223565
174,,5.099592699169516,0.01348162708430187,0.31662231783828115,0.034382604150431165
175,,5.099458086582619,0.01335110483579315,0.3167235371358942,0.03435456238692811
176,,5.099426567671725,0.013364803429769326,0.31654877024347455,0.03432778868767032
177,,5.099357343097136,0.013284971943774503,0.31655185178534334,0.03432650063998701
178,,5.099301447697154,0.013222650515227355,0.3167086924299109,0.034390278133044176
179,,5.099247138702002,0.013174557152876847,0.3163615222512401,0.034150921481672425
180,,5.09919431047195,0.013169961266412795,0.3163733005162435,0.03419069175022742
