,n,rmsd_0_mean,rmsd_0_std
1,,0.32447805878149927,0.03175687263325156
2,,0.3080129590480285,0.024487339493024955
3,,0.29919669774775776,0.02135489558770775
4,,0.293605039443712,0.02000483508432039
5,,0.2902127130373921,0.01931015892722115
6,,0.2868637611028673,0.018680804408557555
7,,0.2847388944182442,0.01830256031626741
8,,0.2822286722125008,0.017436241517535107
9,,0.2804483694373436,0.016893542647733413
10,,0.2791075373386874,0.0165267166906523
11,,0.277726884866988,0.016114530050291648
12,,0.2763110023737485,0.016065653746484252
13,,0.27493080435458983,0.015678642734675025
14,,0.27396891955957836,0.015394778346704767
15,,0.2729813616827754,0.015339665945149059
16,,0.2721471242961303,0.015115534422158535
17,,0.27148886319365406,0.014910557204139035
18,,0.2706971007008993,0.014731894856003697
19,,0.2699054368569909,0.014529384529373824
20,,0.2690606341730805,0.014405082051410415
21,,0.26852011783665275,0.014271486673805258
22,,0.26809952211982163,0.014109114843169767
23,,0.26740147562511685,0.013871269364180842
24,,0.2668638023738477,0.013581882435831525
25,,0.26648760447335845,0.013443450486607006
26,,0.2659197774031111,0.013326108026032648
27,,0.2654695444471888,0.013188574044557724
28,,0.2650596573352736,0.012985580071582402
29,,0.2645392012638037,0.012900368551689185
30,,0.2642296178444785,0.012783306552881783
31,,0.2637810566682924,0.012673063881814361
32,,0.26324298311895084,0.01256338528858039
33,,0.26278732673439203,0.012386458337436205
34,,0.2625101386942989,0.012322669061341704
35,,0.2622547295687759,0.012274527324510197
36,,0.26186654860268,0.012143093321817738
37,,0.26162202401727896,0.011998650720130776
38,,0.26135558993957175,0.011839213030954048
39,,0.26109751253630764,0.011833491624064756
40,,0.2609587831524408,0.011732758934362564
41,,0.26068885584118745,0.01157283594322891
42,,0.2604573792876595,0.011472388718155823
43,,0.2601837472233806,0.011352217577336513
44,,0.25989563574129687,0.011286935593414009
45,,0.25966322955565896,0.011197573701870122
46,,0.2594268443852149,0.011170187416632943
47,,0.2592123577808529,0.01105909879486607
48,,0.2591193902007431,0.011015033748809501
49,,0.25893823076293215,0.01091758519506488
50,,0.25876746113563653,0.010830697796133763
51,,0.2585685399928254,0.010759950174143522
52,,0.25845878357021707,0.010698001298028155
53,,0.2582099010176191,0.0105795102738622
54,,0.2580782425859582,0.010518784109532256
55,,0.2579757729001795,0.010472847073631483
56,,0.257860976674745,0.010426107159472642
57,,0.2577204395296814,0.010402638349264269
58,,0.2575969021694402,0.010290837501538936
59,,0.25740285320906975,0.010189286530082156
60,,0.2571454220132898,0.010013231825323236
61,,0.25700286270811257,0.009917354712445503
62,,0.25683048205178416,0.009864020036440428
63,,0.2567056957098241,0.009805152990612008
64,,0.25655494054815,0.009747780655943557
65,,0.25645878562582136,0.009697812989240967
66,,0.2562434405768206,0.009566994132764944
67,,0.256117203486117,0.009525596530534109
68,,0.2559664729415464,0.009490719184106954
69,,0.2559010364581133,0.009465831910637766
70,,0.2557707714849936,0.009431126796630973
71,,0.25563618910283104,0.009348539591544235
72,,0.25545177896808086,0.009251318952487524
