,N,J,w_xray,r_free,w_0_7mhf,ff,pdb,cif_0,w_0_7mhg,w_0_7mhh,w_0_7mhi,w_0_7mhj,w_0_7mhk,r_free_7mhg,cif_1,r_free_7mhh,r_free_7mhi,r_free_7mhj,r_free_7mhk,cif_2,cif_3,cif_4,cif_5,w_1_7mhf,w_1_7mhg,w_1_7mhh,w_1_7mhi,w_1_7mhj,w_1_7mhk,w_2_7mhf,w_3_7mhf,w_2_7mhg,w_3_7mhg,w_2_7mhh,w_3_7mhh,w_2_7mhi,w_3_7mhi,w_2_7mhj,w_3_7mhj,w_2_7mhk,w_3_7mhk,w_4_7mhf,w_5_7mhf,w_6_7mhf,w_7_7mhf,w_4_7mhg,w_5_7mhg,w_6_7mhg,w_7_7mhg,w_4_7mhh,w_5_7mhh,w_6_7mhh,w_7_7mhh,w_4_7mhi,w_5_7mhi,w_6_7mhi,w_7_7mhi,w_4_7mhj,w_5_7mhj,w_6_7mhj,w_7_7mhj,w_4_7mhk,w_5_7mhk,w_6_7mhk,w_7_7mhk,w_8_7mhf,w_9_7mhf,w_10_7mhf,w_11_7mhf,w_12_7mhf,w_13_7mhf,w_14_7mhf,w_15_7mhf,w_8_7mhg,w_9_7mhg,w_10_7mhg,w_11_7mhg,w_12_7mhg,w_13_7mhg,w_14_7mhg,w_15_7mhg,w_8_7mhh,w_9_7mhh,w_10_7mhh,w_11_7mhh,w_12_7mhh,w_13_7mhh,w_14_7mhh,w_15_7mhh,w_8_7mhi,w_9_7mhi,w_10_7mhi,w_11_7mhi,w_12_7mhi,w_13_7mhi,w_14_7mhi,w_15_7mhi,w_8_7mhj,w_9_7mhj,w_10_7mhj,w_11_7mhj,w_12_7mhj,w_13_7mhj,w_14_7mhj,w_15_7mhj,w_8_7mhk,w_9_7mhk,w_10_7mhk,w_11_7mhk,w_12_7mhk,w_13_7mhk,w_14_7mhk,w_15_7mhk
10,1.0,1.0,32.0,0.3375514118095057,1.0,32162.33066052663,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/10/output_0/pdbs/2.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1.0,1.0,0.03125,0.3619192305156378,,1058.1254098007855,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/11/output_3/pdbs/1.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1.0,1.0,0.0625,0.3602823349269475,,1026.0672979491242,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/12/output_0/pdbs/1.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1.0,1.0,0.125,0.3410033192659292,,1691.3880575033877,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/13/output_3/pdbs/7.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1.0,1.0,0.25,0.3065944105567965,,1563.8086681872355,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/14/output_4/pdbs/197.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1.0,1.0,0.5,0.3016444253030809,,1855.2598502050184,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/15/output_0/pdbs/252.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1.0,1.0,1.0,0.3053381983631598,,3454.147626396184,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/16/output_2/pdbs/8.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1.0,1.0,2.0,0.3164740180798616,,20143.181092794744,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/17/output_3/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1.0,1.0,4.0,0.3227193939253465,,24442.24255260063,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/18/output_4/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1.0,1.0,8.0,0.3255587101192502,,47194.76101827713,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/19/output_4/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.0,1.0,16.0,0.3278043384086083,,53103.48152161797,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/20/output_0/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,1.0,32.0,0.3284084959714289,,42249.04904066669,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/21/output_0/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,1.0,0.03125,0.3633282281274554,,1129.335027574538,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/22/output_4/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,1.0,0.0625,0.3573158025117905,,1374.2522214791586,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/23/output_1/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,1.0,0.125,0.3147209938734627,,1721.5037375505024,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/24/output_0/pdbs/226.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,1.0,0.25,0.3080694930489689,,1757.187348583074,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/25/output_3/pdbs/269.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,1.0,0.5,0.3151700982138931,,2375.9026267645218,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/26/output_2/pdbs/32.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,1.0,1.0,0.3275046811361772,,2251.756808837126,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/27/output_2/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,1.0,2.0,0.3322417683339195,,33639.14470812087,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/28/output_4/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,1.0,4.0,0.3501746017170757,,59127.520743810106,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/29/output_1/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,1.0,8.0,0.3566125965998675,,48955.08162435489,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/30/output_3/pdbs/2.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,1.0,16.0,0.3588373998067928,,57974.19620887066,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/31/output_4/pdbs/2.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,1.0,32.0,0.3600260417073115,,62567.34198484608,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/32/output_3/pdbs/2.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,1.0,0.03125,0.3752736153857548,,992.378031974644,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/33/output_1/pdbs/3.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,1.0,0.0625,0.3611204059700036,,1695.012186358212,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/34/output_1/pdbs/9.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,1.0,0.125,0.3219524866552675,,1747.2260631140512,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/35/output_1/pdbs/129.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,1.0,0.25,0.2898530347188787,,1722.334960799279,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/36/output_4/pdbs/227.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,1.0,0.5,0.2814898948119173,,2241.072447637121,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/37/output_4/pdbs/193.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,1.0,1.0,0.304201726571251,,10004.449931943827,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/38/output_1/pdbs/33.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,1.0,2.0,0.3446499611533565,,46535.36838994794,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/39/output_3/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,1.0,4.0,0.3560257271319618,,79665.62984805471,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/40/output_3/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1.0,1.0,8.0,0.3647497493120701,,115616.00970892898,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/41/output_1/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1.0,1.0,16.0,0.3636234407119587,,134990.82196362584,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/42/output_0/pdbs/4.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1.0,1.0,32.0,0.364226229313192,,194417.9357062194,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/43/output_1/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1.0,1.0,0.03125,0.3674637572019122,,2082.2546135350976,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/44/output_3/pdbs/2.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1.0,1.0,0.0625,0.3621806054646697,,1352.655002967234,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/45/output_3/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1.0,1.0,0.125,0.3183734313228065,,1753.5909493560684,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/46/output_2/pdbs/93.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1.0,1.0,0.25,0.303952634754069,,1779.5906276140945,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/47/output_3/pdbs/222.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1.0,1.0,0.5,0.3060269713355594,,2417.1070220090896,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/48/output_3/pdbs/61.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1.0,1.0,1.0,0.3208564632979469,,3881.809446208033,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/49/output_3/pdbs/8.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1.0,1.0,2.0,0.3528478251166919,,60467.5607508584,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp/50/output_0/pdbs/5.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
