,r_free_0_min_0,r_free_0_min_0_rmsd_avg,r_free_0_min_0_xray_0,r_free_0_min_0_r_work_0,r_free_0_min_0_pdb,r_free_0_min_0_occ_0,r_free_0_min_0_occ_1,r_free_0_min_0_occ_2,r_free_0_min_0_occ_3
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_331/log.csv,0.2830766412026427,0.2345699336890752,5.265977303985498,0.2253416622049541,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_331/pdbs/7.pdb,0.1766123558329667,0.0,0.4001001713722143,0.423287472794819
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_318/log.csv,0.2818536322272301,0.1782699877721205,5.346094906879936,0.2393661686173417,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_318/pdbs/2.pdb,0.352935436694043,0.0362887097108483,0.0,0.6107758535951086
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_314/log.csv,0.2820922654533624,0.1455974226998604,5.363022839926292,0.2455957639039595,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_314/pdbs/2.pdb,0.1771201921884956,0.4204968984717721,0.3767157868327373,0.0256671225069953
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_307/log.csv,0.2825802585280837,0.1862348167163276,5.34744148613806,0.2412007404825696,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_307/pdbs/3.pdb,0.2449984053130292,0.2555803001741297,0.3292704851261281,0.170150809386713
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_310/log.csv,0.2852595078061593,0.1848259486878752,5.3491360181383865,0.2397879719468741,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_310/pdbs/2.pdb,0.6637927316270105,0.0,0.0501941375492641,0.2860131308237254
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_305/log.csv,0.2795177383373949,0.146202597068442,5.36148233956104,0.2456405314185651,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_305/pdbs/2.pdb,0.3953403012769308,0.3687294361480704,0.0,0.2359302625749988
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_304/log.csv,0.2817456141302165,0.161954760323468,5.353058452820976,0.2419565391968342,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_304/pdbs/2.pdb,0.0971238904310499,0.4253040614910678,0.0,0.4775720480778819
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_303/log.csv,0.2810633376123018,0.1769082148542633,5.34986819430995,0.2402265936664328,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_303/pdbs/2.pdb,0.0,0.0154892329666377,0.4980276699732811,0.4864830970600809
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_302/log.csv,0.2821272423003083,0.171355088747984,5.3473088916365255,0.2405723551381104,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_302/pdbs/2.pdb,0.0316681003301327,0.0,0.513411874836254,0.4549200248336134
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_336/log.csv,0.282600570236554,0.167549583974965,5.350981137684514,0.2418396490125229,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_336/pdbs/2.pdb,0.0,0.0992153007555617,0.594211762335677,0.3065729369087615
