,xray_0,r_free_0,pdb
0,4.732854041726011,0.5567235540498404,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_738/pdbs/243.pdb
1,4.73508660842781,0.5568082422602739,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_738/pdbs/245.pdb
2,4.737826811531229,0.5595484416001858,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_738/pdbs/244.pdb
3,4.744146002776944,0.5652950455965334,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_738/pdbs/246.pdb
4,4.751254871294595,0.5605071995640801,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_738/pdbs/249.pdb
5,4.7531834763915,0.5614138050025448,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_738/pdbs/247.pdb
6,4.779233066753855,0.5397228174562904,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_477/pdbs/161.pdb
7,4.7819391337407575,0.5397873806961802,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_477/pdbs/162.pdb
8,4.78490611537528,0.5435165293543114,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_477/pdbs/163.pdb
9,5.2153331509482594,0.3320847709618696,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/325.pdb
10,5.216718806608137,0.331533223375826,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/326.pdb
11,5.218153454205752,0.3327078823066507,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/324.pdb
12,5.219052968082504,0.3251567749908038,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/239.pdb
13,5.219080962113403,0.322549738811955,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/233.pdb
14,5.219394769610558,0.325347644621152,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/240.pdb
15,5.219621556926639,0.325449195800283,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/238.pdb
16,5.219730659036982,0.32273145481472,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/234.pdb
17,5.220351272504522,0.3317231828968717,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/323.pdb
18,5.22051214233675,0.324041400503113,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/236.pdb
19,5.220749355382528,0.326289469283054,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/237.pdb
20,5.220791709124753,0.3213902224343321,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/232.pdb
21,5.220903617958671,0.3326960521875955,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/327.pdb
22,5.2211237965129245,0.32498455510867,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/348.pdb
23,5.221331189661591,0.3258282930202532,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/246.pdb
24,5.221456010917848,0.323767120113801,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/235.pdb
25,5.221606301781519,0.3266890801001106,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/241.pdb
26,5.221633305376575,0.3204175082117156,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/229.pdb
27,5.221689150589675,0.3247879380425524,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/347.pdb
28,5.221758625744951,0.3254004072997092,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/244.pdb
29,5.221839069444917,0.3249496984095587,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/245.pdb
30,5.222105590146555,0.325922811802293,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/247.pdb
31,5.222417671113874,0.3203951310766663,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/230.pdb
32,5.2224731343459565,0.3276661931962197,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/349.pdb
33,5.222665172754712,0.3224644949413287,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/228.pdb
34,5.222798070836745,0.3202371694468967,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/231.pdb
35,5.222805156479121,0.3274954255118764,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/360.pdb
36,5.223030122984756,0.3246274131463987,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/227.pdb
37,5.223041360891316,0.3327503127987552,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/322.pdb
38,5.223255135423639,0.3252834174421405,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/346.pdb
39,5.223462237038065,0.3250679710930798,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/243.pdb
40,5.223694564380152,0.3290475738028283,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/359.pdb
41,5.223903255493212,0.3265594937937437,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/242.pdb
42,5.223912845197232,0.3270128290408143,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_939/pdbs/226.pdb
43,5.2242240695280255,0.3327057871303913,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/328.pdb
44,5.224751741382328,0.3347055231611718,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/83_4/1630351/output_32/pdbs/320.pdb
