,n,rmsd_avg_0_mean,rmsd_avg_0_std
1,,0.11379710958951532,0.007516196708816896
2,,0.11125114761164516,0.0025707579391483553
3,,0.11058694968256509,0.0013629234336434914
4,,0.11021786007672356,0.0013245272289564042
5,,0.10995742752910397,0.0012388565290627927
6,,0.10974805854905105,0.0012180977164714037
7,,0.10961754307279538,0.0011911264686154332
8,,0.10946739547927556,0.0011472054210024999
9,,0.10933714090618364,0.001123670946578059
10,,0.10922337231264019,0.0011231880213594357
11,,0.10914150985145414,0.0011079830304868592
12,,0.10906191964995578,0.001110392940110257
13,,0.1089829788849617,0.0011018576641809818
14,,0.10889656331401276,0.0010957418874304873
15,,0.10885434554025805,0.0010990304508985036
16,,0.10880105686438941,0.001100493733219079
17,,0.10873311796275947,0.0011023628324037856
18,,0.1086890057962444,0.001087663025069111
19,,0.10864207313206257,0.0010873894340865638
20,,0.10861146016409709,0.001086263108988996
21,,0.10858134855841792,0.0010769965499273458
22,,0.10854029211180459,0.0010745651171465448
23,,0.10849153529130488,0.0010840892935993732
24,,0.10845468477168548,0.0010916898444686659
25,,0.10842060744764416,0.0010874744175265049
26,,0.10837508743413694,0.0010978915540509372
27,,0.10834705084543987,0.0010975323214292524
28,,0.1083250547877126,0.0010903371022008591
29,,0.10827844450232613,0.0010935241872462528
30,,0.10825022966089645,0.001091568610255242
31,,0.10822086389142255,0.001087399518608406
32,,0.10818974201733642,0.0010870192466581232
33,,0.10816614543020635,0.001086280476370016
34,,0.10814935254210895,0.0010843024956587112
35,,0.10813559494271813,0.001080407500255628
36,,0.10810302490495637,0.0010846185780183002
37,,0.10806805746489824,0.0010906450338109249
38,,0.10804480732464034,0.0011006358449924681
39,,0.10802203078495039,0.0011045708883366773
40,,0.10799366347752935,0.0010995903113516507
41,,0.10796917554554968,0.0011083237020623794
42,,0.10794223913850476,0.001113516344257824
43,,0.10792570536905793,0.0011146022051410195
44,,0.10789934251166204,0.0011180617774795172
45,,0.10787514234056407,0.001122487767177353
46,,0.10784332553393355,0.0011247795318576248
47,,0.10783086451145987,0.0011240312435460984
48,,0.10780872223046269,0.0011285393242432276
49,,0.10779830367255526,0.0011296792278641388
50,,0.10778355673511926,0.0011318186081973338
51,,0.10775608534838187,0.0011358609140393369
52,,0.10774014393610903,0.0011353006290242714
53,,0.10772630561263999,0.0011342714866811239
54,,0.10769476178446633,0.0011382744890147858
55,,0.10768228177307926,0.001136608475188717
56,,0.1076699961907477,0.0011368765342158237
57,,0.10765548279147788,0.001133471921043797
58,,0.10763748778298549,0.0011333076424035764
59,,0.10762207101645707,0.0011291299349093231
60,,0.1076123938099579,0.001128465023075772
61,,0.1076028766704501,0.0011260063635229202
62,,0.10757995725994393,0.0011288435322659239
63,,0.10756532148299311,0.0011247453071586023
64,,0.10755240005874683,0.0011233784416387717
65,,0.10753486735704648,0.0011271430954788082
66,,0.10751830178194231,0.0011289285976585001
67,,0.10750188977302773,0.0011277147830088283
68,,0.1074879140147476,0.00113041738369531
69,,0.10747755699454827,0.0011261222036469322
70,,0.10747209865229854,0.0011264463373265906
71,,0.10745553233726503,0.001124821589461003
72,,0.10744034851909655,0.0011252087837050372
73,,0.10742125062015802,0.0010996217292289815
74,,0.10740732794649784,0.001100164596386403
75,,0.10739987679891826,0.0010978463341664866
76,,0.10739058002184061,0.0010971787995407295
77,,0.10738699460846464,0.0010995734317661302
78,,0.10737989685350685,0.001097757055656486
79,,0.10737261741617127,0.0010968493983735217
80,,0.10735963210053423,0.001095151965679355
81,,0.10735543095360216,0.0010935232979566063
82,,0.10734399760153221,0.0010943506672624417
83,,0.10733385299402766,0.0010944557088357826
84,,0.1073261881537975,0.001093564947292258
85,,0.10731442137768377,0.0010920137585023323
86,,0.10730612349096463,0.0010903335180251705
87,,0.10729215473944755,0.0010896858466504422
88,,0.10728225730157928,0.0010883605120573848
89,,0.10727311763163032,0.0010878086595956273
90,,0.10726239729183216,0.0010844937254166139
91,,0.10725263550852311,0.0010799498409224742
92,,0.1072445965238994,0.001075321273150343
93,,0.10723003598091058,0.001072680065613344
94,,0.10722186382470868,0.0010715803876771139
95,,0.10721234071749396,0.0010751807183308607
