,min_xray,avg_min_xray,min_xray_r_free_0,avg_min_xray_r_free_0,min_xray_rmsd_ord,avg_min_xray_rmsd_ord,min_xray_rmsd_avg,avg_min_xray_rmsd_avg,pdb
0,3.573972249236689,3.675429474274628,0.0564956166066416,0.0630630889749606,0.1851764076962137,0.3301886606034031,0.0269466743400753,0.03136738114126146,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/0/output_47/pdbs/198.pdb
1,3.624421992638605,3.788402835273863,0.0547756975050079,0.06839515052761586,0.1875814014102038,0.703737665241427,0.024926578253867,0.035592885177449664,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/1/output_19/pdbs/195.pdb
2,3.5985604380279503,3.700615509428812,0.0561112410494845,0.06331054992447974,0.2144275645510023,0.3510148101829183,0.0254559820324962,0.03146682603898777,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/2/output_9/pdbs/192.pdb
3,3.549827903273818,3.6992181534131134,0.0545856818977626,0.06422216545289207,0.1836933846982575,0.38918318939336005,0.0228695220445243,0.031033125025522565,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/3/output_14/pdbs/171.pdb
4,3.5600263736594675,3.7590299419411384,0.058926652109065,0.0729845881190521,0.1815142345297639,0.443538929487014,0.0254635938176719,0.03223305096789888,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/4/output_21/pdbs/186.pdb
5,3.576843823615871,3.6999761165632656,0.0547015175487476,0.06166536312498834,0.1624616377854522,0.3244560833034057,0.0255244010827416,0.031763539771527245,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/5/output_29/pdbs/200.pdb
6,3.585952085002175,3.6858826206960145,0.0584970567585249,0.06658073219569921,0.2871576814466471,0.3629964937715811,0.0246838828133844,0.029479103169074147,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/6/output_32/pdbs/189.pdb
7,3.463762441141639,3.65797437805186,0.0540917433361382,0.06596036278988192,0.1951815553835387,0.40669935541457586,0.0221293802783168,0.02917251243263814,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/7/output_9/pdbs/190.pdb
8,3.5764465335710725,3.738966682911609,0.0547342792253413,0.06656848174040667,0.3194303063259393,0.5929304653339783,0.0220517855939293,0.034370404143908385,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/8/output_12/pdbs/144.pdb
9,3.274264506744731,3.5599129676092627,0.0460878803772139,0.061501374619440226,0.2493309087658262,0.30190395514394786,0.0148818170584482,0.02491583166552112,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/74_native_sa/9/output_14/pdbs/198.pdb
