,start_pdb_file,N,J,cif_0,ref_0,w_xray,xray_freq,weight_thermo,vel_thermo,refine,sample_sched_str,init_weights
10,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,1,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0m.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
11,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,2,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0m.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
12,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,4,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0m.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
13,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,8,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0m.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
14,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,16,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0m.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0m.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
15,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,1,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
16,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,2,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
17,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,4,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
18,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,8,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
19,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,16,1,/wynton/home/sali/mhancock/xray/data/cifs/3k0m/3k0n.cif,/wynton/home/sali/mhancock/xray/data/pdbs/3k0m/3k0n.pdb,,1,0,1,1,"s5000,t300,dA,p1,w1,r0",uni
