,xray_0,r_free_0,pdb
0,2.641005473618629,0.2750466220710874,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/200.pdb
1,2.646117051600249,0.2779758768403816,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/199.pdb
2,2.646709266055789,0.2773037760261517,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/190.pdb
3,2.6472546147506577,0.279398775790009,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/198.pdb
4,2.6474395593845967,0.2785410719031733,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/197.pdb
5,2.6485431270978417,0.2774155620013469,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/196.pdb
6,2.649418958224234,0.2812938427276786,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/189.pdb
7,2.6521353144730844,0.2764229602566692,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/195.pdb
8,2.6531859861042784,0.2824355017744678,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/188.pdb
9,2.653878867225357,0.2791307111729235,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/194.pdb
10,2.6575688868048446,0.283660883162092,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/186.pdb
11,2.6590319479604805,0.2824419935070207,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/193.pdb
12,2.6591155137543145,0.2845314878237557,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/187.pdb
13,2.66444619617407,0.2865180260961361,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/185.pdb
14,2.666267755115573,0.2818878967391959,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/192.pdb
15,2.6672330394335524,0.2906674642806859,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/184.pdb
16,2.672581676510726,0.2925003704921314,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/183.pdb
17,2.6734628319889686,0.2939096473264842,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/182.pdb
18,2.673573124050536,0.2827572143964525,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/191.pdb
19,2.673816275106895,0.293100436761926,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/180.pdb
20,2.6755733518473006,0.2935040877679078,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/179.pdb
21,2.67777409280061,0.2943618940949826,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/181.pdb
22,2.67821243590918,0.2944484307227869,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/178.pdb
23,2.683439954612396,0.2948214019699074,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/177.pdb
24,2.684715373686977,0.2864592562595019,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/170.pdb
25,2.688111771748375,0.2906950714304095,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/172.pdb
26,2.688703920850017,0.2984205325053399,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/176.pdb
27,2.689398344081244,0.3015547285559504,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_29/pdbs/200.pdb
28,2.6907791115989275,0.3031287055604405,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_29/pdbs/199.pdb
29,2.690817842891627,0.2933736820854343,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/173.pdb
30,2.691853493981951,0.2986703617041889,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/175.pdb
31,2.6923767329889445,0.2903964103240646,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/171.pdb
32,2.6924602399657203,0.2956497048219458,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/174.pdb
33,2.6935214280034705,0.2916725182049196,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/169.pdb
34,2.695684782155903,0.305142708280009,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_29/pdbs/198.pdb
35,2.696991727967026,0.299514868247602,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/168.pdb
36,2.698015001207007,0.2996442015411175,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/102_sa_4/1603086/output_269/pdbs/166.pdb
