,min_xray_0,xray_0_min_0_pdb,xray_0_min_0_ff,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_0
0,5.620341750531663,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/135_4_state_1_cond_wxray/0/output_41/pdbs/531.pdb,41047.426564431335,0.4647249117338773,1.3950346118520316
1,5.414101124093088,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/135_4_state_1_cond_wxray/1/output_149/pdbs/636.pdb,37903.17525858294,0.3337397372004672,0.8984422778941057
2,5.306919786966199,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/135_4_state_1_cond_wxray/2/output_451/pdbs/422.pdb,42740.95175344097,0.3117162877695816,0.69319876667954
3,5.270903437559532,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/135_4_state_1_cond_wxray/3/output_479/pdbs/375.pdb,132228.28794097312,0.3420691542685398,0.7752715803508369
4,5.362092979415788,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/135_4_state_1_cond_wxray/4/output_88/pdbs/21.pdb,1050912.3463117643,0.3513939808721225,0.4347421991014909
5,5.386073648041242,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/135_4_state_1_cond_wxray/5/output_68/pdbs/22.pdb,1707261.738237221,0.3711261792956203,0.5155750589972522
6,3.21189859269367,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/135_4_state_1_cond_wxray/6/output_238/pdbs/495.pdb,85103775.07875559,0.5670119212269372,4.647465948529095
7,3.221833528838972,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/135_4_state_1_cond_wxray/7/output_380/pdbs/284.pdb,115020616.46279404,0.5555994614506827,4.780606396495351
