,xray_0,r_free_0
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_433/pdbs/910.pdb,1.94164268729666,0.6034018159358292
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_6/pdbs/531.pdb,1.9423545720299644,0.5837276627887281
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_439/pdbs/385.pdb,1.9479581892625288,0.6107689146642457
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_183/pdbs/772.pdb,1.9497990486915664,0.5892744698954605
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_688/pdbs/532.pdb,1.958217429367746,0.7052283929259332
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_936/pdbs/502.pdb,1.9584643496901517,0.662505084095179
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_864/pdbs/1519.pdb,1.9587919664693485,0.5988744536776136
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_203/pdbs/1706.pdb,1.961854185761709,0.5399128055490064
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_796/pdbs/709.pdb,1.9621828208633776,0.6020649758177264
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_482/pdbs/1512.pdb,1.965697704714458,0.6684759271325238
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_149/pdbs/909.pdb,1.9685736460249603,0.6576071679423405
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_183/pdbs/728.pdb,1.9715242239131905,0.5879841477025612
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_633/pdbs/305.pdb,1.9722082327306223,0.7165485917156098
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_63/pdbs/555.pdb,1.9738204080772823,0.653433177942669
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_796/pdbs/735.pdb,1.97439857229195,0.5838078912909598
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_63/pdbs/538.pdb,1.982648343044392,0.6222892730261627
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_554/pdbs/323.pdb,1.9831639060741857,0.5945886906358121
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_209/pdbs/308.pdb,1.9831963017357968,0.612000096104454
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_950/pdbs/543.pdb,1.98420251354878,0.5731939546402534
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_372/pdbs/1916.pdb,1.9879636017799764,0.532683975191062
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_901/pdbs/1164.pdb,1.9881381964400104,0.639625111544695
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_796/pdbs/743.pdb,1.988898998688541,0.5881915810311591
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_796/pdbs/767.pdb,1.9913161735028175,0.5925090475300318
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_316/pdbs/1731.pdb,1.9979172668559075,0.6448669281000634
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_301/pdbs/934.pdb,1.9990102969748784,0.6644513748709251
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_772/pdbs/1308.pdb,2.002523431564427,0.6487704207763609
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_688/pdbs/502.pdb,2.0041668555861016,0.6919335078848408
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_370/pdbs/925.pdb,2.0060700858975933,0.591325047138224
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_134/pdbs/1520.pdb,2.0104883925312587,0.5963186426894537
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_57/pdbs/1706.pdb,2.01210262701746,0.6128848982918651
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_92/pdbs/524.pdb,2.0147928326696705,0.7052217367603865
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_890/pdbs/1540.pdb,2.036199082801968,0.4815248739323149
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/94_native_4x/747152/output_564/pdbs/905.pdb,2.037468375876719,0.7280415177547216
