,avg_min_r_free,min_r_free,avg_r_free
0,0.5414260433385691,0.5150369020255704,0.58194929184256
1,0.542139043147898,0.5264782654393941,0.5825409348851054
2,0.5415617023268672,0.5261993789370198,0.58264235102472
3,0.5413271011232126,0.5198404181903733,0.579754249020942
4,0.5422547144724978,0.5241467688352253,0.5802283764034977
5,0.5423519240789814,0.5196853350676892,0.5798113206543901
6,0.5425959977904471,0.5271406415009273,0.5790493696248598
7,0.5390657430922067,0.518187648265644,0.5777190897114955
8,0.5427819489992508,0.5257630759912616,0.5790631837379101
9,0.5398167652262044,0.5163729752587853,0.576805045292451
10,0.536081471233009,0.5211629053732068,0.5756909864858276
11,0.533842246949325,0.512014701095475,0.5728262006538372
12,0.5312366080553041,0.4994733571850687,0.5726473204211722
13,0.5282311520455472,0.5023016525306374,0.5698996015621431
14,0.5231466316795653,0.4882252340139551,0.5679844050919722
15,0.5124248895942608,0.4887052292801213,0.5655207479651573
16,0.5029244592489277,0.463459287821271,0.5624710597441462
17,0.4874523891575175,0.4506978635396742,0.5554095439171254
18,0.47522664412665244,0.4261983537393426,0.5491417112273833
19,0.4668611310616593,0.430930120484721,0.5397378581762632
20,0.45417805235467074,0.4048320566402037,0.5264879837502783
21,0.4424382125446991,0.4117173537126006,0.5085717892019975
22,0.42695037479330444,0.3983287519097676,0.48609839764650764
23,0.4161953002581456,0.3793005315226739,0.45471625190841786
24,0.40415435504574515,0.3741768728837771,0.43647114413241017
25,0.39364996318559237,0.3684606907918328,0.4220143797277592
26,0.3850832912644495,0.3631254895457566,0.41106043890155164
27,0.3804274943617283,0.3572967082820229,0.40530556770383014
28,0.37365735740380146,0.3529249164209383,0.39757367110346165
29,0.3686389691060528,0.3387929002984026,0.3922539993770959
30,0.3615131646871218,0.3400520103522693,0.38437410676152706
31,0.3593490588161956,0.3404515702430676,0.38142298326279533
32,0.35523920279977717,0.3332088745822588,0.3766858720789535
33,0.35395854165745755,0.3356834892663262,0.375269562532408
34,0.34801831680158657,0.3286910316036501,0.36893718238031914
35,0.34640602903257384,0.3303166021881016,0.36650024052941943
36,0.34523130671313657,0.329330835567513,0.3637905264610718
37,0.3436608456346824,0.3305217621490685,0.3641513613563765
38,0.3415210672385161,0.3223849860932538,0.36199013100963756
39,0.3401932491701994,0.3270082589623974,0.3597541857260265
40,0.33910304629122584,0.3227207361182929,0.35851490780657835
41,0.3397192373999047,0.3267814970812598,0.3588073619602721
42,0.33800162812448326,0.3185959873114878,0.35783522158576814
43,0.3346674670478928,0.3201800043560843,0.35411188064954435
44,0.3361782975095096,0.3226539358436347,0.35451090470995733
45,0.33229873645169133,0.3145854833860023,0.3506026765333806
46,0.3330904013144517,0.3204951653718673,0.3517606776612477
47,0.3321882077201837,0.3162061892832146,0.349639898810538
48,0.33146385544964174,0.3181383867835222,0.35017703905390263
49,0.3333015954882621,0.3197885290896233,0.3505736816025401
50,0.5411532050087317,0.5216136380150862,0.5815414988934522
51,0.4139004473593241,0.3910375546485173,0.44334562577782993
52,0.339503607432662,0.3189713284306888,0.3587687907784911
53,0.32857189398329445,0.3129918004470124,0.3456447280056366
54,0.3260427496673767,0.3171168563604772,0.341471321153678
55,0.33365264776835984,0.3173889069153996,0.34842814795700205
56,0.3387113387829257,0.3253287981789879,0.3518940969547989
57,0.3445486696356292,0.3294439087245744,0.3554472888877894
58,0.3503360925674035,0.3375101042406618,0.35966832228303525
59,0.3600303576661545,0.344317944575019,0.36877398858490473
60,0.3834108143298765,0.3616303587203043,0.38912250185169595
61,0.5462880897656701,0.5328526299971353,0.5968260723576854
62,0.5500073029683932,0.5365795468358309,0.598589159358867
63,0.5500969512467356,0.5423922038025957,0.59881142005121
64,0.549932569803565,0.5313097065683076,0.5986467521031883
65,0.554286304774271,0.5430223128828581,0.5973573542812497
66,0.5474757540351461,0.5354240972022517,0.5980459127491575
67,0.5494019418649565,0.5386171795431589,0.5976676559240722
68,0.5471124507273717,0.538147265754729,0.599156454964053
69,0.5453396152702893,0.54091280432917,0.5979451676889012
70,0.5497357926863128,0.5432845070351807,0.5975296536475256
71,0.5474750781690015,0.5397697099216512,0.5970006832156117
72,0.5454889717061187,0.5392779574243208,0.5957449156146382
73,0.5478480043408395,0.5383275516311081,0.5982717405318643
74,0.5460144327222436,0.5322263972826453,0.5974244505248385
75,0.548293726236594,0.540697533587531,0.5974166151470379
76,0.5482539745777449,0.5400317712442365,0.5991529931387284
77,0.5474192219173695,0.5393563760127907,0.5965540801692997
78,0.5487119989929748,0.5359183494119852,0.5972074929373251
79,0.5477440533426043,0.5366683409434251,0.5973798213065278
80,0.547906014047337,0.53509971892474,0.596534469633567
