,xray_0_min_0,xray_0_min_0_rmsd_avg,xray_0_min_0_r_work_0,xray_0_min_0_r_free_0,xray_0_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_199/log.csv,5.124936966668384,0.2436966183264879,0.2160840731420134,0.2812101899208832,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_199/pdbs/171.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_206/log.csv,5.11620308297945,0.3770667085929524,0.2141130700844437,0.2821465775988643,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_206/pdbs/192.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_209/log.csv,5.122097337708709,0.2458086248909755,0.2151848811567703,0.2847969088323721,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_209/pdbs/175.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_207/log.csv,5.122618103953898,0.2576742607462906,0.2163493878559581,0.2834268565730585,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_207/pdbs/141.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_211/log.csv,5.118517952271866,0.3017328012249593,0.2153832634940819,0.2845046895948167,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_211/pdbs/187.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_210/log.csv,5.123445205801071,0.2529438838283073,0.2155805973991092,0.2822556082345542,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_210/pdbs/106.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_212/log.csv,5.12091877323405,0.2376187359110443,0.2162110785349341,0.2798125973019652,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_212/pdbs/131.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_184/log.csv,5.1236339914357645,0.2950184827387492,0.2173300029737957,0.2851259554108833,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_184/pdbs/745.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_195/log.csv,5.1142691822571695,0.3372723714264264,0.2152632473346702,0.2827367508304137,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_195/pdbs/338.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_185/log.csv,5.117084683122667,0.368288831207973,0.2155273142665495,0.2837974404130845,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_185/pdbs/310.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_186/log.csv,5.118223340398152,0.3768507524544544,0.2142769737753274,0.2832120273399356,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_186/pdbs/196.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_190/log.csv,5.122502979664449,0.293746172017356,0.2167136520705547,0.2796296792565105,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_190/pdbs/100.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_191/log.csv,5.116359399697711,0.2383497617705369,0.2148042043126332,0.2764843944211417,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_191/pdbs/132.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_192/log.csv,5.122951530253373,0.2416321234176695,0.2157416746876679,0.2835913219867885,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_192/pdbs/187.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_194/log.csv,5.124174143594163,0.2870165567216022,0.2160284646176239,0.2876761462463283,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_194/pdbs/149.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_193/log.csv,5.125093784391772,0.248912518194475,0.2175900948331488,0.2838240567031496,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_193/pdbs/177.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_187/log.csv,5.11708635811332,0.3569334210615903,0.2138689275123537,0.2811884646413474,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_187/pdbs/150.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_189/log.csv,5.123574118095751,0.2708060720116119,0.2154901070293882,0.2856587819261044,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_189/pdbs/200.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_196/log.csv,5.124184399607057,0.2303701063375373,0.2166157975720463,0.2862171001439607,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_196/pdbs/191.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_198/log.csv,5.127536426148366,0.2518407889620569,0.2157048280385662,0.2839508026651626,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_198/pdbs/163.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_214/log.csv,5.123278895055424,0.2441617894349781,0.2182844747953023,0.2863904624492899,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_214/pdbs/184.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_216/log.csv,5.115206990121887,0.2497245919267276,0.2152151507594865,0.2790084669854876,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_216/pdbs/141.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_215/log.csv,5.125037409626484,0.2536884647657059,0.2167017665462096,0.2841031596658853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_215/pdbs/159.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_223/log.csv,5.113398579121279,0.2509100361337782,0.216040354227734,0.2824430850033571,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_223/pdbs/136.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_213/log.csv,5.117338463221811,0.2841632882919079,0.217149441763605,0.283724959297606,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_213/pdbs/91.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_205/log.csv,5.132271038715487,0.2651916594860053,0.2192831819083188,0.2944409426797417,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_205/pdbs/304.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_201/log.csv,5.118999228469445,0.3293484357613739,0.2160298829005218,0.2855831650921327,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_201/pdbs/995.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_203/log.csv,5.124941273869492,0.2560462627430254,0.2155091522023005,0.2861897927049784,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_203/pdbs/152.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_204/log.csv,5.124119851315072,0.2886941372556377,0.2154400927546035,0.285865673301968,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_204/pdbs/168.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_226/log.csv,5.123892540156733,0.2418990395699166,0.2163702629647504,0.2849115403616911,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_226/pdbs/192.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_200/log.csv,5.128606538046757,0.3382998342978087,0.2180173992089921,0.2891143803713823,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_200/pdbs/1075.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_202/log.csv,5.125449775702053,0.2794625535737846,0.2183745143106793,0.2871571755665422,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_202/pdbs/334.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_227/log.csv,5.137541476762412,0.2464008902950074,0.2200595468086449,0.2893559734815171,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_227/pdbs/153.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_217/log.csv,5.115051748495797,0.3078199702987531,0.2154823679918613,0.2808230967919031,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_217/pdbs/320.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_224/log.csv,5.11568418539628,0.2816877949558459,0.2139347834858133,0.2813508123356344,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_224/pdbs/184.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_228/log.csv,5.1211548779670535,0.295498346553178,0.2151164298302502,0.2840252222698089,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_228/pdbs/176.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_225/log.csv,5.116895423672679,0.2830080790957661,0.2149071828728101,0.2814732477660466,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_225/pdbs/200.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_234/log.csv,5.124891662753392,0.2613567134192222,0.2170196147957948,0.2888018765093666,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_234/pdbs/392.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_233/log.csv,5.122871874947508,0.2567320303088327,0.2157017803137648,0.2810761608409553,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_233/pdbs/169.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_232/log.csv,5.120141428137607,0.2885243614927117,0.2162946163569148,0.2810231988787675,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_232/pdbs/80.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_229/log.csv,5.128929572501267,0.2698275593738559,0.2184332259973327,0.2883219801350486,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_229/pdbs/155.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_235/log.csv,5.116846477660097,0.3233704965404354,0.2143912618639166,0.2832331039045194,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_235/pdbs/147.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_231/log.csv,5.121172872664312,0.406467226784324,0.2142900621904564,0.2833499593912342,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_231/pdbs/124.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_230/log.csv,5.1179788758349645,0.2974967426501149,0.2150544792669124,0.2813338574692412,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_230/pdbs/291.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_236/log.csv,5.123858598117345,0.2689008462473964,0.2167219372231609,0.287985008977228,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_236/pdbs/165.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_239/log.csv,5.129398427278085,0.2421537024891481,0.2182495137337556,0.2864014609430028,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_239/pdbs/94.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_240/log.csv,5.11955110997469,0.2550945674957893,0.2182422071544922,0.2868025416344998,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_240/pdbs/136.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_237/log.csv,5.12946020732067,0.3074564488080366,0.2175093862297172,0.2890833005683162,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_237/pdbs/150.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_238/log.csv,5.122079226360938,0.3378780534544955,0.2165335467951043,0.2864221531111584,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_238/pdbs/187.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_219/log.csv,5.122659176740005,0.2571605463018532,0.2153864746447265,0.2823127828764419,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_219/pdbs/141.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_222/log.csv,5.115783637888538,0.2685536725480382,0.2158203816217265,0.2788314020529785,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_222/pdbs/194.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_218/log.csv,5.12206197512686,0.2412591937137286,0.218045154517724,0.2830324412561245,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_218/pdbs/308.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_221/log.csv,5.123637662080181,0.3728358480233895,0.2159042624898216,0.2852754209816089,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_221/pdbs/124.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_220/log.csv,5.124242840471999,0.3463993658071235,0.2165874946952869,0.2927799964825691,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_220/pdbs/333.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_248/log.csv,5.123175243183182,0.4571912024533796,0.2112876887218992,0.2879222148646763,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_248/pdbs/718.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_247/log.csv,5.123351109859144,0.2929975325160142,0.2176556122654576,0.2879653362500409,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_247/pdbs/504.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_249/log.csv,5.118821518097758,0.2424681916263828,0.2153850036262039,0.2833992581348363,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_249/pdbs/157.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_250/log.csv,5.125634939123096,0.2540981347579418,0.2160984883450588,0.2810030244882032,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_250/pdbs/186.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_251/log.csv,5.136712052807508,0.2195582630118903,0.2209744729511811,0.2936832765339837,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_251/pdbs/124.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_243/log.csv,5.12733191953393,0.2935480047605137,0.2166258538319,0.2838329619140852,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_243/pdbs/124.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_241/log.csv,5.12259931633319,0.2595876458847039,0.2151785526492423,0.2863440566967234,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_241/pdbs/162.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_246/log.csv,5.121594335492369,0.2964937107476696,0.2149112451160876,0.2852784087162922,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_246/pdbs/153.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_245/log.csv,5.118055802712197,0.3041472574800511,0.214113133018014,0.2854168952036822,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_245/pdbs/177.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_242/log.csv,5.127187920281503,0.2631099878817569,0.2181789394873037,0.2834117073727587,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_242/pdbs/148.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_244/log.csv,5.115677493541306,0.2710397570385072,0.2149321860325894,0.2822558831047424,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_244/pdbs/177.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_254/log.csv,5.128469742043181,0.2673765180928047,0.2167002486481654,0.2822477899451306,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_254/pdbs/131.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_252/log.csv,5.117333084295552,0.2622158970250683,0.2149358426718597,0.2843296609075816,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_252/pdbs/140.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_253/log.csv,5.121666573115336,0.4163754427338435,0.2141632008230071,0.2854069505613084,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_253/pdbs/387.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_255/log.csv,5.117519490039682,0.2466360388463863,0.2145577759990029,0.2841258950947956,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_255/pdbs/168.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_260/log.csv,5.120585227363275,0.2726584422178945,0.2144882839088188,0.2828589635464524,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_260/pdbs/150.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_257/log.csv,5.118893683369733,0.2961957637101907,0.2165567329620689,0.2842794906796824,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_257/pdbs/179.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_256/log.csv,5.117609703776493,0.3366555105971682,0.2163154604810748,0.2804181700143704,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_256/pdbs/305.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_263/log.csv,5.116666053037393,0.2610250021498633,0.2150839331473022,0.2801393457998525,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_263/pdbs/120.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_262/log.csv,5.126983349911484,0.2500810379087261,0.2170263093223794,0.2853529110882586,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_262/pdbs/137.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_264/log.csv,5.119126856372927,0.3262676384552277,0.2144882283686001,0.2883405961710607,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_264/pdbs/146.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_277/log.csv,5.1269922144413576,0.2663320099252704,0.2171273631700805,0.2843860405410974,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_277/pdbs/176.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_278/log.csv,5.133460440960818,0.2179696886899541,0.2201445599204268,0.2904652418574424,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_278/pdbs/81.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_274/log.csv,5.123932101731091,0.2748048185933411,0.2163972339442828,0.285944848848656,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_274/pdbs/176.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_276/log.csv,5.118455104335708,0.2630312555781104,0.2149993231132381,0.2828746762145721,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_276/pdbs/169.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_272/log.csv,5.12909328961743,0.2650079038049213,0.2181528689369432,0.2857786870172338,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_272/pdbs/152.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_283/log.csv,5.120665696508532,0.2871862464028523,0.2151942951463733,0.2823139673115652,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_283/pdbs/178.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_258/log.csv,5.121014711154585,0.2512763696615601,0.2163251561111108,0.2825687586623957,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_258/pdbs/139.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_261/log.csv,5.119406894865691,0.3515026947646956,0.2145240507165331,0.2830496661297056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_261/pdbs/130.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_259/log.csv,5.122210610316918,0.3007439325339412,0.2162652657962259,0.284116008567612,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_259/pdbs/147.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_292/log.csv,5.118646668623597,0.2594554920276017,0.2144161225825173,0.2804867147003195,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_292/pdbs/112.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_290/log.csv,5.122968613491006,0.2395189145666689,0.2168225233963555,0.2850303406646005,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_290/pdbs/188.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_285/log.csv,5.117411209274184,0.2475939237744881,0.2159047823660269,0.2791129905763041,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_285/pdbs/191.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_298/log.csv,5.113947260894334,0.2880232677210282,0.2148950911367961,0.2800145784041536,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_298/pdbs/164.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_300/log.csv,5.127895777468677,0.2652950645874303,0.2178207145993632,0.2904697345239042,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_300/pdbs/152.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_291/log.csv,5.126530666403611,0.2776355536375346,0.2176348938312916,0.2903243932660266,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_291/pdbs/339.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_297/log.csv,5.131215265186887,0.2451133957565099,0.2194829014301666,0.2907007185304863,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_297/pdbs/191.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_294/log.csv,5.133112956443972,0.2615015008460126,0.218210923067237,0.2926829407922574,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_294/pdbs/162.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_296/log.csv,5.122168037895357,0.3046232784056459,0.2157503812285832,0.2799655349478373,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_296/pdbs/168.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_287/log.csv,5.130420765839498,0.2759858375607176,0.2185543852248387,0.2907605099603054,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_287/pdbs/200.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_286/log.csv,5.1172352688559455,0.2450322749886268,0.2158002899788441,0.2803455380961076,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_286/pdbs/90.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_280/log.csv,5.126316102372305,0.2419602453087901,0.2182717216822125,0.2826447750412005,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/56_7mhf_2/986723/output_280/pdbs/152.pdb
