,min_xray,avg_min_xray,min_xray_r_free_0,avg_min_xray_r_free_0,min_xray_rmsd_ord,avg_min_xray_rmsd_ord,min_xray_rmsd_avg,avg_min_xray_rmsd_avg,pdb
0,3.667083566596064,3.7374387568452234,0.0568276468711784,0.06158315727358259,0.0810014941843448,0.12766116302887232,0.0321718746324623,0.037632817211187795,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/0/output_28/pdbs/184.pdb
1,3.757182350637885,3.9332315437552454,0.0680394193676124,0.08058047134157122,0.1369154159721066,0.19892943264093446,0.01962070923704,0.03242132406657432,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/1/output_15/pdbs/159.pdb
2,3.6038316454910326,3.789171656152714,0.054662296647739,0.06782783838269302,0.1366602231263511,0.16567920436605033,0.0290749348633747,0.033939232809651394,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/2/output_10/pdbs/148.pdb
3,3.693779706820692,3.768719074282206,0.0591376293722574,0.0636957825393821,0.1123313072372177,0.13495677963748903,0.0311645538678501,0.03687172397879495,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/3/output_18/pdbs/171.pdb
4,3.655768981058905,3.783575730778611,0.0561069721805033,0.06495678638210757,0.1098133105757432,0.14851959341308463,0.0313744561797976,0.03550049046593301,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/4/output_2/pdbs/201.pdb
5,3.698387730356683,4.035568271203974,0.0634244706088162,0.09025424672762716,0.1426297511208926,0.18343334764454627,0.0263497827938137,0.03626301174187984,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/5/output_49/pdbs/165.pdb
6,3.6729007043654938,3.7592328488568443,0.055523776899185,0.06258287038580064,0.1041743518921921,0.12925346154006326,0.0317654674728865,0.03712270932611852,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/6/output_39/pdbs/201.pdb
7,3.656411250162073,3.7423005276072767,0.0548913882582607,0.06080693693380772,0.087007666380535,0.10574433003929144,0.0306066310536057,0.03780283839541443,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/7/output_6/pdbs/204.pdb
8,3.451123345309577,3.7517813517567458,0.0505071801461208,0.0697393872032367,0.1335933957802133,0.20402817946042986,0.0231657393613321,0.03256140298574153,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/8/output_47/pdbs/166.pdb
9,3.665160897201064,3.7951262950707547,0.0606911761248199,0.06920209349136763,0.1134823904639729,0.17110317495365823,0.0275677157317279,0.034844663645579206,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/9/output_22/pdbs/184.pdb
10,4.213430524735071,4.366165032391173,0.1227642668774666,0.1436571444407891,0.0963933152092158,0.19441996068218909,0.0321670103058529,0.05108257763611181,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/10/output_6/pdbs/119.pdb
11,4.54167012750357,4.659183224564043,0.184184289277275,0.21414655022052198,0.3800134124416846,0.46108247758770604,0.0821468110097359,0.10277668628048207,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/11/output_11/pdbs/144.pdb
12,4.186824957677175,4.5103426206213175,0.1085866803031855,0.15996448859249845,0.1163273700263283,0.47596348909631436,0.0379058316508137,0.08874065108497531,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/12/output_41/pdbs/100.pdb
13,4.374536469462887,4.514500980087878,0.1505400006252357,0.17429321678054266,0.2002797192684135,0.3541214309584126,0.0243870061735443,0.03854483075523692,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/13/output_30/pdbs/100.pdb
14,4.392441784834379,4.665451867004908,0.1570218350238245,0.2185508021911446,0.364417886225026,0.4698221379691255,0.0246250580975354,0.06867274272570474,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/14/output_17/pdbs/158.pdb
15,4.573607345233751,4.700257627507023,0.1840027778946064,0.21250297885666472,0.1895708244797813,0.428593882006759,0.041603363194439,0.09921948115207298,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/15/output_25/pdbs/123.pdb
16,4.0874144385334885,4.305010209909202,0.1004518315818946,0.12857555583276897,0.1132591869400482,0.30280348787267375,0.0308630008682171,0.04894498178648865,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/16/output_34/pdbs/148.pdb
17,3.5476376674659407,3.903159614508506,0.048408220398687,0.07133475613099101,0.5354203757628366,0.5719106755642969,0.0313912867126308,0.039886500353318935,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/17/output_15/pdbs/179.pdb
18,4.387989131639753,4.614946380757797,0.146687470142878,0.19805665354081892,0.219706514155947,0.45417151549935303,0.034582058474663,0.11978327770248001,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/18/output_33/pdbs/129.pdb
19,4.459716240558703,4.637887095970518,0.1653559164482811,0.2006991321052608,0.1880343167340377,0.33286422883522443,0.0265447943644309,0.05406671620115902,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/19/output_33/pdbs/139.pdb
20,4.967808035801126,5.236586387430918,0.2239013534620503,0.3175909969312798,1.2352877129344548,1.4185673010017825,0.0677339368518166,0.2537761842453772,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/20/output_21/pdbs/124.pdb
21,4.874729531927932,5.13521419489553,0.2468016769513444,0.3297609057401869,0.5141801130638124,0.9277463127193333,0.1278550561629679,0.30325046116666193,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/21/output_7/pdbs/90.pdb
22,4.888582554690479,5.084453900282109,0.2707392159482461,0.29158459521677393,0.7310944605212887,1.0030047459504734,0.2108530464479482,0.3162739329277289,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/22/output_36/pdbs/180.pdb
23,5.26795181962769,5.378546515377386,0.3705286495482638,0.4160489650166997,1.110726757881278,1.2826035915423148,0.436094733902027,0.617479062468598,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/23/output_38/pdbs/118.pdb
24,4.822875074062848,4.970950621609913,0.2181283700256952,0.23813102351698837,0.6747045650592345,0.9652747108382583,0.153823736905112,0.20919410340091865,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/24/output_29/pdbs/150.pdb
25,5.212802035721194,5.290186623820734,0.3688282887158943,0.4015875956733779,0.895686520056454,1.0962692212514975,0.3636697115825652,0.5126818478081195,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/25/output_3/pdbs/130.pdb
26,4.309951191481622,4.632934042985164,0.1384514015827072,0.18346753028819188,0.2712267762722891,0.7149763117579279,0.0645507581116477,0.15195046581606056,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/26/output_44/pdbs/128.pdb
27,4.784220955164281,4.933457269767431,0.2565584229371844,0.28522409018223605,0.3617427969956369,0.6814233385149021,0.1402730803735943,0.21424254281621363,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/27/output_11/pdbs/170.pdb
28,4.472049505668472,4.740718548137503,0.1518902117724192,0.20726820549488945,0.1192973358094742,0.5605649708301921,0.0469703615193113,0.11953322559165107,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/28/output_7/pdbs/133.pdb
29,4.817836553314298,5.000307433379745,0.2740904195436103,0.33488070334089426,0.3841174974467324,0.647671354138883,0.1571483754627041,0.3153892150134979,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/29/output_17/pdbs/98.pdb
30,5.4541342530520165,5.539546829127907,0.5076669220832146,0.5323019730194055,1.4645539126487916,1.6551217528399895,0.7596559654567795,1.0599524430615594,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/30/output_47/pdbs/126.pdb
31,5.342833049556096,5.588745948742907,0.5309976765015928,0.5482416628577187,1.69699208559575,1.9000127521095103,1.344887857578397,1.575285057030464,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/31/output_40/pdbs/126.pdb
32,5.400669749314404,5.458271446314668,0.4853984920730744,0.5196302113811313,1.7365325744246365,1.9575802801925477,0.9095477673888862,1.0419512487869316,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/32/output_8/pdbs/210.pdb
33,5.493806898650227,5.613817493384398,0.5358281901414844,0.5539148234392692,1.8915045610555297,2.104710610805971,1.366861412945741,1.4602744613657312,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/33/output_30/pdbs/159.pdb
34,5.401804716916788,5.478985602568412,0.4763988195592615,0.52634615778462,2.012035384570162,2.17865573517108,0.9620353591568468,1.1242589924790871,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/34/output_10/pdbs/144.pdb
35,5.595236509106127,5.6642490234734915,0.5296915979876228,0.5523458377896339,2.1081991832482454,2.28934721546954,1.3939993558918329,1.5534043991283817,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/35/output_27/pdbs/220.pdb
36,5.415495537235528,5.449514467002888,0.49218214206342,0.5255802262714785,1.562610541554878,1.7716188241832571,0.8705586875676377,1.006653853235734,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/36/output_17/pdbs/190.pdb
37,5.477461467831767,5.657030244169177,0.5408295044179443,0.5544309270011535,1.8138210775619377,1.9594376782952074,1.4413419023999876,1.5885379943852,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/37/output_39/pdbs/238.pdb
38,5.2821350684330985,5.391013265053903,0.4389093915001803,0.48980053225553283,1.1995217268390046,1.5101911254970515,0.5299682381749925,0.6853647209274842,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/38/output_13/pdbs/196.pdb
39,5.483637785379035,5.549013972974011,0.535042795633616,0.5494589302011552,2.045879776012511,2.2361954230648937,1.3754631325645212,1.5222000369856863,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/63_native_2x/39/output_8/pdbs/125.pdb
