,rmsd_min_0,rmsd_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_0/log.csv,0.1263743661400394,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_0/pdbs/235.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_774/log.csv,0.0920454680767271,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_774/pdbs/221.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_806/log.csv,0.0919787954572017,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_806/pdbs/284.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_843/log.csv,0.1625638581074374,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_843/pdbs/17.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_842/log.csv,0.1107950714808616,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_842/pdbs/5.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_909/log.csv,0.0966939236760993,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_909/pdbs/82.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_846/log.csv,0.1183983422373654,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_846/pdbs/188.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_873/log.csv,0.1350131087467621,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_873/pdbs/253.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_903/log.csv,0.0856035552400889,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_903/pdbs/180.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_895/log.csv,0.0822771810237263,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_895/pdbs/292.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_799/log.csv,0.1485176252219489,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_799/pdbs/277.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_800/log.csv,0.1048608204420544,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_800/pdbs/209.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_996/log.csv,0.0940531048699229,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_996/pdbs/177.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_875/log.csv,0.1253300580001504,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_875/pdbs/247.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_788/log.csv,0.0812235200652202,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_788/pdbs/318.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_258/log.csv,0.0930081593132302,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_258/pdbs/151.pdb
