,n,xray_0_mean,xray_0_std,rmsd_mean,rmsd_std,rmsd_avg_mean,rmsd_avg_std,r_free_0_mean,r_free_0_std
1,,3.8618453754141773,0.1287614545307714,0.13254804131103007,0.032292581193105796,0.11768758361622644,0.04394750913426149,0.0747156008663433,0.009549975953078521
2,,3.789416591630432,0.12126637597890279,0.12293538182044397,0.028401717815727052,0.10439340782217975,0.04150863161787269,0.06924249765867656,0.007938736909455379
3,,3.7532459703337575,0.12139005374898436,0.11879835863166074,0.026573759788098623,0.09999237959677784,0.041868981606245734,0.0667688105235806,0.007511257763137125
4,,3.728818657533333,0.11996297163848779,0.11666550631380312,0.025497327176642125,0.09753151309346732,0.041970589188968954,0.06517272405944562,0.007116988407198429
5,,3.7100972229728715,0.11812679497185966,0.11578957083321731,0.024671204487685953,0.09673548715418367,0.041509288525974256,0.06393672926609573,0.006840009585580798
6,,3.6945883103945096,0.11922012665337134,0.1151878942778765,0.024818178007255245,0.09620574848248988,0.04205662298987259,0.06295578190450235,0.006783684338943087
7,,3.68142318464924,0.11961572661085682,0.11492946291155742,0.024560133091446015,0.09544904224362563,0.042028825277593794,0.062148657322145695,0.006668090592459592
8,,3.6706778202315307,0.1194807101430656,0.1146681200108395,0.02417754416855785,0.09556389844971874,0.04217760260927352,0.061501964904562896,0.006566325380882824
9,,3.6624904899595863,0.12067030514614091,0.11461102013932603,0.024022781515044684,0.09535429743502666,0.04200911161783972,0.061021482770169444,0.006539052558334168
10,,3.654368483253996,0.1221362133719886,0.11473478326015324,0.024181901089303837,0.0951603014827499,0.04206206105514237,0.06053841670073062,0.006538719015321651
11,,3.646457317410601,0.12292614333439836,0.11542559614034538,0.024532496604460278,0.09527764628002962,0.04235220018876508,0.060068814033153756,0.006541504200873369
12,,3.639298873465373,0.12563925185516492,0.11544965719777132,0.02444794896915847,0.09566154316196153,0.04279919138143435,0.05966973058498578,0.00660916256207784
13,,3.6325721536460334,0.12530278720579338,0.11557941807114976,0.02435393269831056,0.09513840301678811,0.042859406984542665,0.059284292950191886,0.0065607882169040265
14,,3.6273830280123507,0.12672169359722107,0.11567204851837329,0.024310884173648493,0.09494420652244824,0.04293317817505304,0.05898576614150942,0.0065833980028656295
15,,3.6218424985042037,0.12745732666139867,0.11591628867369369,0.02433109261048905,0.09509233872638763,0.043011674296040026,0.058679842534606855,0.006601827099758042
16,,3.6155540727685658,0.13017794698156002,0.1163326544017975,0.024358168274339523,0.09533037490884826,0.043052589011368485,0.05834235295453857,0.006709652750626421
17,,3.6104939824244604,0.13107388253620064,0.11664711717599312,0.024501633359717803,0.0955246016023425,0.042860852253034244,0.058055040066533274,0.0067283408040664855
18,,3.6053422021629307,0.13235375196527405,0.11698858151043474,0.02455974569925885,0.09601383306873783,0.04296694034124832,0.0577686537533822,0.0067564582872036896
19,,3.599310250585651,0.1337738332479187,0.11723742291608406,0.024513726992076258,0.09650296528496705,0.042987832862102136,0.05743649475333307,0.006803098857173717
20,,3.596173756794996,0.13366845862398002,0.1173763084464279,0.024349767339152905,0.0967329768505557,0.042705007515277685,0.0572577269683306,0.0067803297793738995
21,,3.5914933995647433,0.1354194231029493,0.1177280361706363,0.024405826894556948,0.0967830314452232,0.04256110912526928,0.05699084443525655,0.006849457300053371
22,,3.5877900002591687,0.13545644713024285,0.11791129686301144,0.024452826119595747,0.09691942903772756,0.04279284197757265,0.05678666028805349,0.0068379685112646815
23,,3.5841492277084415,0.13501319897522143,0.11828399917543973,0.024557556480107257,0.09728525030574825,0.04279822063888971,0.05658694013040185,0.006802879290777512
24,,3.5809537391232675,0.13525254469691295,0.11829352199445352,0.024509341896494178,0.09740224226633995,0.04286756043103957,0.05640938960637943,0.006801653939196071
