,rmsd_avg_min_0,rmsd_avg_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_0/log.csv,0.0776970553949458,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_0/pdbs/279.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_774/log.csv,0.1184457330521449,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_774/pdbs/192.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_806/log.csv,0.0803325095857501,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_806/pdbs/240.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_843/log.csv,0.086424406304225,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_843/pdbs/259.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_842/log.csv,0.1216102763293631,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_842/pdbs/421.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_909/log.csv,0.1140050180962642,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_909/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_846/log.csv,0.1205294787370264,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_846/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_873/log.csv,0.1107804351391218,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_873/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_903/log.csv,0.1137190117794047,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_903/pdbs/324.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_895/log.csv,0.0528907586364373,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_895/pdbs/317.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_799/log.csv,0.1166586292466592,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_799/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_800/log.csv,0.1232093225436636,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_800/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_996/log.csv,0.1249626931286617,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_996/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_875/log.csv,0.0860137471247399,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_875/pdbs/98.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_788/log.csv,0.1188180853989509,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_788/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_258/log.csv,0.0373225421098354,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_258/pdbs/245.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_238/log.csv,0.0861686913458769,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_238/pdbs/227.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_219/log.csv,0.0542351789402361,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_219/pdbs/336.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_868/log.csv,0.0974055337619164,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_868/pdbs/225.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_791/log.csv,0.1136975085064197,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_791/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_310/log.csv,0.1284668645200728,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_310/pdbs/2.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_283/log.csv,0.0719591265950363,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_283/pdbs/301.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_302/log.csv,0.0721908761102161,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_302/pdbs/315.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_847/log.csv,0.1109967542967796,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_847/pdbs/317.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_767/log.csv,0.1195167424843056,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_767/pdbs/47.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_882/log.csv,0.0385846870900709,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_882/pdbs/302.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_883/log.csv,0.1087603443942598,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_883/pdbs/368.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_785/log.csv,0.1203527039485199,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_785/pdbs/2.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_666/log.csv,0.0769391018175472,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_666/pdbs/279.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_754/log.csv,0.0376455524402017,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_754/pdbs/240.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_430/log.csv,0.0870549585803681,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_430/pdbs/324.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_349/log.csv,0.0611444452766481,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_349/pdbs/201.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_326/log.csv,0.0547064997549552,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_326/pdbs/312.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_899/log.csv,0.1251014497662488,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_899/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_732/log.csv,0.0772056198825024,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_732/pdbs/366.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_836/log.csv,0.1188474100759657,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_836/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_485/log.csv,0.0726630589878813,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_485/pdbs/338.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_388/log.csv,0.1228348895579065,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_388/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_462/log.csv,0.0781940079539993,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_462/pdbs/214.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_518/log.csv,0.0772901424086952,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_518/pdbs/305.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_876/log.csv,0.0730863047198102,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_876/pdbs/192.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_697/log.csv,0.1219149896925281,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_697/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_371/log.csv,0.1122786037356547,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_371/pdbs/265.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_149/log.csv,0.1034145947371436,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_149/pdbs/109.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_856/log.csv,0.0509028574013107,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_856/pdbs/202.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_642/log.csv,0.1239455280622777,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_642/pdbs/195.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_738/log.csv,0.1214879785424906,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_738/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_136/log.csv,0.1196578903102309,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_136/pdbs/237.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_141/log.csv,0.1013069060873801,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_141/pdbs/127.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_126/log.csv,0.0737060677595501,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_126/pdbs/330.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_206/log.csv,0.0878552974326764,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_206/pdbs/40.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_797/log.csv,0.0375871758861395,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_797/pdbs/241.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_890/log.csv,0.1224524189790748,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_890/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_162/log.csv,0.0530012648967831,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_162/pdbs/271.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_426/log.csv,0.0387245299411892,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_426/pdbs/259.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_314/log.csv,0.1219103816955586,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_314/pdbs/223.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_781/log.csv,0.0649773375426687,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_781/pdbs/333.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_853/log.csv,0.1299768688134696,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_853/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_777/log.csv,0.1163516069939661,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_777/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_759/log.csv,0.063889961623783,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_759/pdbs/298.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_668/log.csv,0.0944818390146076,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_668/pdbs/115.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_589/log.csv,0.1213917980316743,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_589/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_902/log.csv,0.068876001945842,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_902/pdbs/248.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_821/log.csv,0.0525455727786463,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_821/pdbs/301.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_748/log.csv,0.0819043453270731,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_748/pdbs/292.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_739/log.csv,0.0507226019616614,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_739/pdbs/251.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_845/log.csv,0.1099688428766361,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_845/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_657/log.csv,0.1198522223672531,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_657/pdbs/3.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_698/log.csv,0.12861697533326,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/60_sb_2/134569/output_698/pdbs/3.pdb
