,joint,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_0_7mhg,w_1_7mhg,w_0_7mhh,w_1_7mhh,w_0_7mhi,w_1_7mhi,w_0_7mhj,w_1_7mhj,w_0_7mhk,w_1_7mhk
27,16.972453749661355,0.3525814213833211,5.578743913631551,,,0.2531733417959687,5.891382120847681,,,,,0.2816632505054933,5.502327715182122,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/27/output_431/pdbs/247.pdb,16640.046046641397,0.6556425192019156,0.3443574807980843,,,0.5356980400334188,0.4643019599665811,,,,,0.5448052784933872,0.4551947215066128
28,16.52351584586208,0.3871632374705678,5.640418827645213,,,,,0.2455037968154542,5.388709438506242,0.2542082571740563,5.4943875797106205,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/28/output_280/pdbs/288.pdb,16248.937267839148,0.6220160313814919,0.3779839686185081,,,,,0.5801586033177784,0.4198413966822217,0.58266888493494,0.4173311150650601,,
29,16.490640599298466,0.350917760251195,5.588590852720934,,,,,0.2620466365733338,5.449355282692512,,,0.2547252061257045,5.452694463885021,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/29/output_304/pdbs/281.pdb,16527.828451749283,0.3385459577021947,0.6614540422978052,,,,,0.4643129825428213,0.5356870174571787,,,0.4357262256027243,0.5642737743972758
30,16.660991286178444,0.3493541830739252,5.569292154692133,,,,,,,0.2871405864745801,5.598387259151634,0.2709422966571512,5.493311872334677,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/30/output_414/pdbs/271.pdb,14688.033567788234,0.7001225838827799,0.29987741611722,,,,,,,0.5109387816035827,0.4890612183964172,0.5545177766750101,0.4454822233249899
31,16.69536210284194,,,0.3333679572240756,5.481177024099946,0.2435522906426783,5.822967319760976,0.237901652554692,5.391217758981019,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/31/output_391/pdbs/233.pdb,17122.742641275443,,,0.6867444821515298,0.3132555178484703,0.56359049938287,0.43640950061713,0.5819769742168622,0.4180230257831378,,,,
32,16.857210481018157,,,0.3304753487552427,5.478742680704695,0.251773379901612,5.840190828323474,,,0.2645522373806567,5.538276971989987,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/32/output_87/pdbs/296.pdb,16677.092737920666,,,0.2850546450879771,0.7149453549120229,0.4464716961795665,0.5535283038204334,,,0.4739430805831496,0.5260569194168504,,
33,16.829457995528553,,,0.317365377861979,5.448053645135707,0.2627992241742976,5.907405862988536,,,,,0.2610912018464054,5.473998487404308,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/33/output_417/pdbs/294.pdb,15386.699360677823,,,0.2913361276921311,0.7086638723078689,0.436934107464578,0.5630658925354219,,,,,0.4017068795656141,0.5982931204343859
34,16.38995134239689,,,0.3543163055175482,5.520756337484228,,,0.2471841638120841,5.381409432800688,0.2497265396778296,5.4877855721119735,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/34/output_430/pdbs/288.pdb,15205.16418843622,,,0.661444754932174,0.3385552450678259,,,0.5879208104130144,0.4120791895869856,0.5774004616957761,0.4225995383042239,,
35,16.348624130666007,,,0.3218981501314226,5.466834607215001,,,0.2537398334133134,5.4439238983187295,,,0.2608097132185907,5.437865625132276,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/35/output_493/pdbs/299.pdb,16558.13014618586,,,0.3399016245096488,0.6600983754903512,,,0.4430005803803454,0.5569994196196546,,,0.4258684700845022,0.5741315299154978
36,16.523891574375476,,,0.3135034672421889,5.451912824884389,,,,,0.2815963412975893,5.600672203891334,0.2576809707355805,5.471306545599752,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/36/output_184/pdbs/297.pdb,15776.490897085298,,,0.2978802907431954,0.7021197092568047,,,,,0.4847862914819613,0.5152137085180387,0.4306628417972666,0.5693371582027335
37,16.36764876893208,,,,,0.2126636427576039,5.720848738994748,0.2102456669222941,5.273290187858216,0.2095080836896337,5.373509842079117,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/37/output_400/pdbs/272.pdb,21010.78667017554,,,,,0.5102978180356115,0.4897021819643885,0.504013216400694,0.495986783599306,0.4932298286100928,0.5067701713899071,,
38,16.440500423092207,,,,,0.2182178342617966,5.73483393324068,0.2135899977848649,5.308663290883879,,,0.2424407672677024,5.397003198967647,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/38/output_24/pdbs/295.pdb,19498.510288637837,,,,,0.4590511525672661,0.5409488474327339,0.4810891241768796,0.5189108758231203,,,0.5146408652946851,0.4853591347053149
39,16.65955979027703,,,,,0.2291023765033581,5.757260016431783,,,0.2405015230772534,5.463433486816474,0.2534673401753568,5.438866287028771,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/39/output_369/pdbs/256.pdb,18385.632666519352,,,,,0.4919510379624079,0.5080489620375921,,,0.4749526077558816,0.5250473922441183,0.4481187928731589,0.5518812071268411
40,16.15392272017756,,,,,,,0.2076557099496724,5.290143524363392,0.2272197642678926,5.43403715957565,0.2584389523366543,5.429742036238517,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/40/output_136/pdbs/289.pdb,18866.5990303418,,,,,,,0.4910602375730869,0.5089397624269131,0.4948749643434486,0.5051250356565514,0.4678248857878864,0.5321751142121136
41,22.278036234952733,0.3304061301345379,5.53461890478407,0.3054603095798238,5.4099421439881565,0.2465063208386474,5.8744555416711925,0.2458996045909532,5.459019644509315,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/41/output_270/pdbs/286.pdb,34028.148621900815,0.6636462146555159,0.3363537853444842,0.6632861814207615,0.3367138185792386,0.4399252211270435,0.5600747788729565,0.4608282943757658,0.5391717056242342,,,,
42,22.434743148096235,0.3302700791371353,5.532525047415541,0.3106750936476346,5.415192538280052,0.2560920154199042,5.898449362039788,,,0.26918686255787,5.588576200360854,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/42/output_239/pdbs/282.pdb,31815.759391122483,0.672134771055983,0.3278652289440171,0.667467848950618,0.332532151049382,0.4504822934923069,0.549517706507693,,,0.4524291073470371,0.5475708926529629,,
43,22.40236643823129,0.3324368331694219,5.536525495243287,0.2972313430694364,5.39095026755718,0.2598432904592422,5.948766507269241,,,,,0.2655077295695145,5.52612416816158,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/43/output_343/pdbs/244.pdb,24492.68290124837,0.3457198975664434,0.6542801024335566,0.3264028461178805,0.6735971538821195,0.5113635217506262,0.4886364782493738,,,,,0.4603300134698934,0.5396699865301066
44,21.97303583308567,0.3351089598211508,5.545615951669248,0.3106346907989284,5.416079257008646,,,0.253253949348816,5.4429444586541775,0.2680771663963846,5.568396165753598,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/44/output_246/pdbs/288.pdb,31931.09149584916,0.3258293478666455,0.6741706521333546,0.3260035338240495,0.6739964661759504,,,0.5575644080274518,0.4424355919725483,0.5790898815775346,0.4209101184224655,,
45,21.913354527518642,0.3256149789130571,5.533844232727907,0.2937463640301128,5.383087980836228,,,0.263342944219473,5.497483048826911,,,0.2553511749506091,5.498939265127596,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/45/output_7/pdbs/286.pdb,22135.66825938553,0.3454783280504545,0.6545216719495455,0.3234763205896185,0.6765236794103814,,,0.4879795690393109,0.512020430960689,,,0.4596375013468721,0.5403624986531279
46,22.093889918284734,0.3192510848473538,5.527865105942013,0.2986884385070715,5.395478712735004,,,,,0.2891054471782145,5.649389994507046,0.2701850400074193,5.521156105100672,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/46/output_220/pdbs/297.pdb,21472.332483354843,0.323547243507541,0.6764527564924591,0.3274353964594928,0.6725646035405073,,,,,0.5049445820048969,0.4950554179951031,0.4719174515730472,0.5280825484269528
47,22.11741055680782,0.3898250667660081,5.656203139828468,,,0.2203978985966216,5.740564642887353,0.2196190812933161,5.311883484562655,0.2135895384160744,5.408759289529341,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/47/output_445/pdbs/289.pdb,25576.948643786145,0.6033607344294472,0.3966392655705529,,,0.5845210728910366,0.4154789271089633,0.5691993623099657,0.4308006376900343,0.5602974039022626,0.4397025960977374,,
