,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_0_7mhg,w_1_7mhg,w_0_7mhh,w_1_7mhh,w_0_7mhi,w_1_7mhi,w_0_7mhj,w_1_7mhj,w_0_7mhk,w_1_7mhk
33,,,0.3102394586621956,5.464187223724283,0.262627038651208,5.934669686454771,,,,,0.2787614150272951,5.523321820158682,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/33/output_427/pdbs/198.pdb,22115.6002027848,,,0.3526449242525026,0.6473550757474974,0.5664284085569945,0.4335715914430055,,,,,0.5072405962130506,0.4927594037869495
34,,,0.322651836291193,5.510275074860048,,,0.2510032381770324,5.449300405423347,0.2581023620512752,5.564389410002395,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/34/output_421/pdbs/34.pdb,26453.929251963847,,,0.2338946850062293,0.7661053149937707,,,0.5179758229220787,0.4820241770779214,0.5656907636460823,0.4343092363539176,,
35,,,0.3126882268401595,5.481144127108009,,,0.2498477766883312,5.467930333367513,,,0.2577613770509547,5.487261774451325,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/35/output_205/pdbs/141.pdb,21361.904303560124,,,0.6575914261383201,0.3424085738616798,,,0.4950099423007659,0.5049900576992341,,,0.5281311286366311,0.4718688713633689
36,,,0.3094195093512444,5.453936312058553,,,,,0.2847854861621709,5.597232578087496,0.2645511068104609,5.479002628736156,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/36/output_184/pdbs/283.pdb,15654.265352548617,,,0.3013640515886218,0.6986359484113782,,,,,0.4847862914819613,0.5152137085180387,0.4306628417972666,0.5693371582027335
37,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.3334227012505559,5.5407085738358575,0.2921421834184704,5.408830891607813,0.252788612881775,5.910046135217954,0.2419130989498822,5.474671549179424,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/41/output_494/pdbs/111.pdb,33910.08616627398,0.6452597903971178,0.3547402096028823,0.630332397450652,0.369667602549348,0.4120338094056794,0.5879661905943206,0.4138286709570907,0.5861713290429093,,,,
42,0.3334923213094689,5.542013940498747,0.2953996693019604,5.419345264924506,0.2608540504557421,5.924919095111863,,,0.2742873501729749,5.614637198913811,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/42/output_355/pdbs/166.pdb,32453.16995235374,0.3308552948561118,0.6691447051438881,0.33917259886256,0.6608274011374399,0.5550129080963391,0.444987091903661,,,0.5896914236451186,0.4103085763548814,,
43,0.3304921598363145,5.535863305606047,0.2886605096080594,5.395078967424161,0.2720800263288748,5.972186138313067,,,,,0.2678483297698969,5.537851718083198,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/43/output_210/pdbs/195.pdb,29350.83297575044,0.6313077372164834,0.3686922627835167,0.6314793743640041,0.3685206256359959,0.4148599208893876,0.5851400791106125,,,,,0.4736069570679138,0.5263930429320861
