,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_0_7mhg,w_1_7mhg,w_0_7mhh,w_1_7mhh,w_0_7mhi,w_1_7mhi,w_0_7mhj,w_1_7mhj,w_0_7mhk,w_1_7mhk
0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,0.2892156790614023,5.920626837151288,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/2/output_53/pdbs/258.pdb,10468.012511093704,,,,,0.5032667538528848,0.4967332461471152,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.3531885632995521,5.577714196043762,,,0.2796380000182988,6.018266606379896,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/7/output_309/pdbs/60.pdb,13881.735081599069,0.3155670169135672,0.6844329830864327,,,0.5258564959865906,0.4741435040134094,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,0.3358548335734744,5.483035644706136,0.2729285155334837,5.995232513770869,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/11/output_168/pdbs/71.pdb,14444.96498253988,,,0.3927498823371087,0.6072501176628913,0.5894843174982207,0.4105156825017793,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,0.2207018889508008,5.750268738846985,0.2380384153147672,5.370521069228392,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/15/output_259/pdbs/113.pdb,15024.032735371751,,,,,0.5530874269857551,0.446912573014245,0.55426409718331,0.4457359028166899,,,,
16,,,,,0.2257503170107953,5.785331521423212,,,0.251592884516617,5.4867542121597,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/16/output_296/pdbs/185.pdb,13620.58528938675,,,,,0.5556587148572794,0.4443412851427207,,,0.5480657722472966,0.4519342277527035,,
17,,,,,0.2426349756204193,5.849894790101311,,,,,0.2660694873058086,5.474687318483481,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/17/output_232/pdbs/293.pdb,12379.90689617527,,,,,0.4615454972057236,0.5384545027942763,,,,,0.5123317277547598,0.4876682722452402
18,,,,,,,,,,,,,,,,,,,,,,,,,,
