,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_0_7mhg,w_1_7mhg,w_0_7mhh,w_1_7mhh,w_0_7mhi,w_1_7mhi,w_0_7mhj,w_1_7mhj,w_0_7mhk,w_1_7mhk
35,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,0.3420370975289226,5.510739147936871,,,,,0.2615230643853872,5.5998422584307805,0.2720315771821902,5.509847751590648,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/36/output_318/pdbs/216.pdb,17766.117324442577,,,0.6235767916989776,0.3764232083010223,,,,,0.4944526063902862,0.5055473936097138,0.5600425460083566,0.4399574539916434
37,,,,,0.216216699211199,5.745469351057972,0.2069395877804692,5.289852068119388,0.2069405807672651,5.3941755830331966,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/37/output_75/pdbs/175.pdb,20391.83904229884,,,,,0.4826069487538846,0.5173930512461155,0.4859182878527269,0.5140817121472732,0.4842144979522007,0.5157855020477993,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,0.2337362740684781,5.805033070060572,,,0.2284837000395678,5.454424437224165,0.2617154584593996,5.459652585402484,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/39/output_285/pdbs/160.pdb,17172.996342184593,,,,,0.4519033629445111,0.5480966370554888,,,0.4612873172902375,0.5387126827097626,0.5081123581482133,0.4918876418517867
40,,,,,,,0.2168568368387966,5.307256798255509,0.2187098842791286,5.436466505249968,0.2543745492593994,5.433302443353853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/40/output_350/pdbs/284.pdb,18678.566126598147,,,,,,,0.5117705614711717,0.4882294385288283,0.5191555358958383,0.4808444641041617,0.4812098876474454,0.5187901123525547
41,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.3335405973313926,5.556891989431151,0.3161575719052105,5.429577939713959,0.2624015695771204,5.908668317179223,,,0.2563260782337666,5.590421319908624,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/42/output_427/pdbs/124.pdb,29819.163789748192,0.6662738319119456,0.3337261680880545,0.6580093701400989,0.3419906298599012,0.4684219754882202,0.5315780245117797,,,0.4483393236040944,0.5516606763959057,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.3340953668075875,5.560422691785219,0.3090212392845503,5.429386454005811,,,0.2605093014203207,5.46465413310606,0.2487264040365998,5.569200075913214,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/44/output_332/pdbs/134.pdb,25572.40130415196,0.6765151724703806,0.3234848275296194,0.6736472249374653,0.3263527750625346,,,0.5050764852400896,0.4949235147599103,0.4779506659063201,0.5220493340936798,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.328318347893192,5.55269608015499,0.3073704681885347,5.420315077171639,,,,,0.2722226637318216,5.662714738560588,0.2797464606388861,5.5372302891035385,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/46/output_8/pdbs/268.pdb,25949.97947141432,0.6569873626440915,0.3430126373559085,0.6349748704519877,0.3650251295480122,,,,,0.4710081962758055,0.5289918037241945,0.5042528974825438,0.4957471025174563
47,0.4002164644113691,5.669465548162953,,,0.2273056739416079,5.764834244375149,0.2234558166477083,5.335324755367868,0.2120909855673907,5.442370769428694,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/47/output_470/pdbs/275.pdb,30315.854794887942,0.5031174414682398,0.4968825585317603,,,0.4466417722436001,0.5533582277564,0.4527113954689296,0.5472886045310703,0.4559211799100723,0.5440788200899277,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.3880377482411783,5.64597613748881,,,0.2342536371312979,5.817390971142366,,,0.2354437547867287,5.4940329955708025,0.2661996278518505,5.476471244472343,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/49/output_366/pdbs/295.pdb,24492.7970973276,0.5699223988261114,0.4300776011738886,,,0.5646972055058871,0.4353027944941128,,,0.5425981517302055,0.4574018482697945,0.5417942408490454,0.4582057591509547
50,0.3852327583047476,5.654566151841292,,,,,0.2245720690590084,5.353755702941678,0.2256445064902595,5.48417198398956,0.2492458155495081,5.455172488483632,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/50/output_199/pdbs/295.pdb,26501.75172535685,0.5121248667388937,0.4878751332611063,,,,,0.5573609533435565,0.4426390466564435,0.5603190422033311,0.439680957796669,0.5413976625092987,0.4586023374907013
51,,,0.3763572071055621,5.571275445965438,0.2361086014120993,5.829703191399682,0.2191662398369479,5.321387637772251,0.2101161021390574,5.432067434927114,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/51/output_419/pdbs/180.pdb,33839.91908226441,,,0.450019873363826,0.549980126636174,0.4508762717172725,0.5491237282827275,0.4637970755333293,0.5362029244666708,0.472885605322107,0.527114394677893,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,0.3474619361113155,5.52919239235714,0.2305044870822945,5.835080179725624,,,0.2327987436241272,5.514520467553374,0.2649421975001766,5.477078589361854,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/53/output_147/pdbs/151.pdb,28321.09970541609,,,0.527647903543637,0.4723520964563629,0.4155586648738694,0.5844413351261306,,,0.4284993146217742,0.5715006853782257,0.4658071623184155,0.5341928376815844
54,,,0.3547774775355523,5.54988695194591,,,0.2206376009317275,5.361248496131447,0.2284493975585007,5.510145429517577,0.2500398799757897,5.449139978370115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/54/output_93/pdbs/174.pdb,29462.81070711901,,,0.4870417347286246,0.5129582652713753,,,0.4447224619101468,0.5552775380898533,0.4673282680726974,0.5326717319273027,0.4519549695355515,0.5480450304644485
55,,,,,0.2137328512577557,5.727619125383107,0.1998449627223185,5.254121995919463,0.2055852162441297,5.398688608934716,0.2457359793667567,5.426959219666555,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/55/output_409/pdbs/242.pdb,28208.144638226146,,,,,0.4892773334687194,0.5107226665312805,0.4911463669142736,0.5088536330857264,0.4916944061713259,0.5083055938286741,0.5205793723053268,0.4794206276946731
56,0.3445424911689243,5.588091490701202,0.3324288481931874,5.460028686001039,0.2354802119780669,5.8258053762654125,0.2272407664297352,5.385145756932687,0.2232308013069898,5.502371824892405,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/56/output_415/pdbs/95.pdb,49632.4282547678,0.6094874974148821,0.390512502585118,0.6182678546719915,0.3817321453280085,0.4708700232207157,0.5291299767792843,0.4806830409232607,0.5193169590767392,0.4542312875475285,0.5457687124524714,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.3401008308608493,5.575590968115111,0.3207880531387989,5.446098204559584,0.2469639827942731,5.881873997437248,,,0.2436809859724233,5.563497071332819,0.2569886850801238,5.498850572718196,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/58/output_496/pdbs/219.pdb,33054.51971587868,0.6194114545241755,0.3805885454758245,0.6303371279532701,0.3696628720467299,0.5411819796473544,0.4588180203526457,,,0.525184542717824,0.474815457282176,0.5765050895034084,0.4234949104965915
59,0.336771959143707,5.583629901768815,0.3163001509921552,5.438437650832292,,,0.2381481821940717,5.412271561734521,0.2387875017454861,5.551413376968239,0.2512940855489791,5.500014924897554,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/59/output_121/pdbs/95.pdb,45102.89932042761,0.3545707342894493,0.6454292657105507,0.3494593463366487,0.6505406536633513,,,0.5484093860626392,0.4515906139373607,0.5652690928973977,0.4347309071026023,0.4808370827685197,0.5191629172314803
60,0.3759909424508935,5.628611399347204,,,0.2128832210164196,5.738578156701686,0.2048782179973927,5.296409110575409,0.2086351483640651,5.429907883049999,0.2422975327418093,5.434955756564584,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/60/output_474/pdbs/229.pdb,46377.947221662216,0.4119824255097493,0.5880175744902506,,,0.5498162448941211,0.4501837551058789,0.5484159526085353,0.4515840473914647,0.5605364171480187,0.4394635828519813,0.5305583917740895,0.4694416082259106
61,,,0.3664547224144907,5.544248091165489,0.2071188969639425,5.741658313527688,0.2009807530669274,5.293791644804683,0.2102173755692319,5.433211152492163,0.2386757646241426,5.436114934387224,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/61/output_451/pdbs/256.pdb,48933.84480757844,,,0.4215815050547843,0.5784184949452157,0.5074092682137884,0.4925907317862115,0.5204973343415829,0.4795026656584171,0.5296339758966769,0.470366024103323,0.4908743678610158,0.5091256321389842
62,0.3512371793876634,5.590826041569165,0.3308048211193016,5.468029251222071,0.215892222232255,5.765351029855303,0.2123396208526651,5.330921506056654,0.2190070652403831,5.469342321184877,0.239527635200638,5.448547635203587,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/62/output_84/pdbs/162.pdb,65310.940600306574,0.5858006301341411,0.414199369865859,0.59092018972072,0.40907981027928,0.4547557810207105,0.5452442189792895,0.4609124398371286,0.5390875601628714,0.4421358214725479,0.5578641785274521,0.510059790996333,0.4899402090036669
