,job_id,cif_name,w_0,w_1,w_2,w_3,pdb
0,0,7mhf,0.287585701184025,0.2804582897689884,0.3582808063477409,0.0736752026992457,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_448/pdbs/134.pdb
1,0,7mhf,0.2896639392815677,0.3595955672993746,0.2707785488072757,0.0799619446117819,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_163/pdbs/82.pdb
2,0,7mhf,0.2494810320169555,0.329877508883601,0.356104021181883,0.0645374379175603,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_387/pdbs/90.pdb
3,0,7mhf,0.3343097285426226,0.4038785873109125,0.2038082559143069,0.0580034282321579,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_49/pdbs/264.pdb
4,0,7mhf,0.287585701184025,0.2804582897689884,0.3582808063477409,0.0736752026992457,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_448/pdbs/135.pdb
5,0,7mhf,0.1896164662937373,0.3834870173113981,0.3679875592126218,0.0589089571822427,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_290/pdbs/163.pdb
6,0,7mhf,0.2809600186947061,0.3748008175203479,0.2777264261949644,0.0665127375899815,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_304/pdbs/128.pdb
7,0,7mhf,0.2488416191665827,0.3405588850153425,0.3505509884730745,0.0600485073450003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_225/pdbs/296.pdb
8,0,7mhf,0.2976345725499918,0.4112619792210654,0.2370515646490314,0.0540518835799111,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_25/pdbs/244.pdb
9,0,7mhf,0.4300974009738386,0.1628201558190206,0.3558350344015241,0.0512474088056169,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_277/pdbs/227.pdb
10,0,7mhf,0.2679446481739082,0.3118883240570876,0.3580515300498002,0.062115497719204,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_141/pdbs/267.pdb
11,0,7mhf,0.3343097285426226,0.4038785873109125,0.2038082559143069,0.0580034282321579,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_49/pdbs/263.pdb
12,0,7mhf,0.3716330569031772,0.1807723552266331,0.3929151810834714,0.0546794067867183,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_27/pdbs/255.pdb
13,0,7mhf,0.2679446481739082,0.3118883240570876,0.3580515300498002,0.062115497719204,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_141/pdbs/268.pdb
14,0,7mhf,0.2488416191665827,0.3405588850153425,0.3505509884730745,0.0600485073450003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_225/pdbs/292.pdb
15,0,7mhf,0.2488416191665827,0.3405588850153425,0.3505509884730745,0.0600485073450003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_225/pdbs/291.pdb
16,0,7mhf,0.3431583892317729,0.3140383038940263,0.2799323518510253,0.0628709550231754,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_402/pdbs/258.pdb
17,0,7mhf,0.3226647938236328,0.3849606847557381,0.2336758143598234,0.0586987070608056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_294/pdbs/156.pdb
18,0,7mhf,0.3226647938236328,0.3849606847557381,0.2336758143598234,0.0586987070608056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_294/pdbs/161.pdb
19,0,7mhf,0.2951321660712399,0.3543159626794103,0.2613981794872112,0.0891536917621386,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_304/pdbs/82.pdb
20,0,7mhf,0.2488416191665827,0.3405588850153425,0.3505509884730745,0.0600485073450003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_225/pdbs/297.pdb
21,0,7mhf,0.2951321660712399,0.3543159626794103,0.2613981794872112,0.0891536917621386,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_304/pdbs/83.pdb
22,0,7mhf,0.3226647938236328,0.3849606847557381,0.2336758143598234,0.0586987070608056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_294/pdbs/264.pdb
23,0,7mhf,0.2976345725499918,0.4112619792210654,0.2370515646490314,0.0540518835799111,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_25/pdbs/243.pdb
24,0,7mhf,0.2809600186947061,0.3748008175203479,0.2777264261949644,0.0665127375899815,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_304/pdbs/129.pdb
25,0,7mhf,0.3747979193902977,0.4057282967541271,0.165335689840787,0.0541380940147882,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_447/pdbs/159.pdb
26,0,7mhf,0.3456332492899829,0.3043130176556562,0.2853189034583812,0.0647348295959796,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_39/pdbs/219.pdb
27,0,7mhf,0.3716330569031772,0.1807723552266331,0.3929151810834714,0.0546794067867183,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_27/pdbs/254.pdb
28,0,7mhf,0.222348951948588,0.313306479547938,0.4098405480119339,0.0545040204915399,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_475/pdbs/232.pdb
29,0,7mhf,0.2132605381076586,0.3644276587640377,0.3414180979909093,0.0808937051373944,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_224/pdbs/113.pdb
30,0,7mhf,0.2425999397214382,0.3157366541748088,0.3916342233291038,0.0500291827746491,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_73/pdbs/182.pdb
31,0,7mhf,0.1896164662937373,0.3834870173113981,0.3679875592126218,0.0589089571822427,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_290/pdbs/164.pdb
32,0,7mhf,0.171403488555406,0.4350842301910788,0.3174820008507877,0.0760302804027275,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_322/pdbs/94.pdb
33,0,7mhf,0.287585701184025,0.2804582897689884,0.3582808063477409,0.0736752026992457,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_448/pdbs/133.pdb
34,0,7mhf,0.2896639392815677,0.3595955672993746,0.2707785488072757,0.0799619446117819,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_163/pdbs/81.pdb
35,0,7mhf,0.2425999397214382,0.3157366541748088,0.3916342233291038,0.0500291827746491,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_73/pdbs/181.pdb
36,0,7mhf,0.2488416191665827,0.3405588850153425,0.3505509884730745,0.0600485073450003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_225/pdbs/289.pdb
37,0,7mhf,0.2132605381076586,0.3644276587640377,0.3414180979909093,0.0808937051373944,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_224/pdbs/111.pdb
38,0,7mhf,0.287585701184025,0.2804582897689884,0.3582808063477409,0.0736752026992457,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_448/pdbs/147.pdb
39,0,7mhf,0.287585701184025,0.2804582897689884,0.3582808063477409,0.0736752026992457,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_448/pdbs/146.pdb
40,0,7mhf,0.2896639392815677,0.3595955672993746,0.2707785488072757,0.0799619446117819,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_163/pdbs/83.pdb
41,0,7mhf,0.2494810320169555,0.329877508883601,0.356104021181883,0.0645374379175603,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_387/pdbs/91.pdb
42,0,7mhf,0.2389787991445016,0.2869863541908286,0.417036584149255,0.0569982625154148,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_357/pdbs/145.pdb
43,0,7mhf,0.2425999397214382,0.3157366541748088,0.3916342233291038,0.0500291827746491,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_73/pdbs/183.pdb
44,0,7mhf,0.3872146249061022,0.2977285949119826,0.2578394519627657,0.0572173282191495,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_228/pdbs/298.pdb
45,0,7mhf,0.2951321660712399,0.3543159626794103,0.2613981794872112,0.0891536917621386,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_304/pdbs/81.pdb
46,0,7mhf,0.1917828758043784,0.3940942998375742,0.365999820895716,0.0481230034623311,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_180/pdbs/178.pdb
47,0,7mhf,0.202024053031746,0.3884392085442704,0.3434736221534979,0.0660631162704856,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_325/pdbs/112.pdb
48,0,7mhf,0.3343097285426226,0.4038785873109125,0.2038082559143069,0.0580034282321579,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_49/pdbs/282.pdb
49,0,7mhf,0.287585701184025,0.2804582897689884,0.3582808063477409,0.0736752026992457,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_448/pdbs/148.pdb
50,0,7mhf,0.2132605381076586,0.3644276587640377,0.3414180979909093,0.0808937051373944,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_224/pdbs/112.pdb
51,0,7mhf,0.2679446481739082,0.3118883240570876,0.3580515300498002,0.062115497719204,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_141/pdbs/266.pdb
52,0,7mhf,0.2679446481739082,0.3118883240570876,0.3580515300498002,0.062115497719204,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_141/pdbs/207.pdb
53,0,7mhf,0.2488416191665827,0.3405588850153425,0.3505509884730745,0.0600485073450003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_225/pdbs/288.pdb
54,0,7mhf,0.3872146249061022,0.2977285949119826,0.2578394519627657,0.0572173282191495,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_228/pdbs/299.pdb
55,0,7mhf,0.2679446481739082,0.3118883240570876,0.3580515300498002,0.062115497719204,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_141/pdbs/226.pdb
56,0,7mhf,0.2029748385176337,0.4385321283089544,0.2711737269298603,0.0873193062435515,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_0/pdbs/81.pdb
57,0,7mhf,0.3343097285426226,0.4038785873109125,0.2038082559143069,0.0580034282321579,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_49/pdbs/281.pdb
58,0,7mhf,0.171403488555406,0.4350842301910788,0.3174820008507877,0.0760302804027275,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_322/pdbs/95.pdb
59,0,7mhf,0.3226647938236328,0.3849606847557381,0.2336758143598234,0.0586987070608056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_294/pdbs/144.pdb
60,0,7mhf,0.2488416191665827,0.3405588850153425,0.3505509884730745,0.0600485073450003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_225/pdbs/298.pdb
61,0,7mhf,0.3226647938236328,0.3849606847557381,0.2336758143598234,0.0586987070608056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_294/pdbs/266.pdb
62,0,7mhf,0.206831226769057,0.3227982715980757,0.3888304297377533,0.081540071895114,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_73/pdbs/101.pdb
63,0,7mhf,0.3395448705200405,0.3021468561127127,0.3025389754546106,0.055769297912636,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/0/output_55/pdbs/248.pdb
