,min_xray_0+xray_1+xray_2+xray_3,xray_0+xray_1+xray_2+xray_3_min_0_xray_0,xray_0+xray_1+xray_2+xray_3_min_0_xray_1,xray_0+xray_1+xray_2+xray_3_min_0_xray_2,xray_0+xray_1+xray_2+xray_3_min_0_xray_3,xray_0+xray_1+xray_2+xray_3_min_0_r_free_0,xray_0+xray_1+xray_2+xray_3_min_0_r_free_1,xray_0+xray_1+xray_2+xray_3_min_0_r_free_2,xray_0+xray_1+xray_2+xray_3_min_0_r_free_3,xray_0+xray_1+xray_2+xray_3_min_0_rmsd_avg_0,xray_0+xray_1+xray_2+xray_3_min_0_rmsd_avg_1,xray_0+xray_1+xray_2+xray_3_min_0_rmsd_avg_2,xray_0+xray_1+xray_2+xray_3_min_0_rmsd_avg_3,xray_0+xray_1+xray_2+xray_3_min_0_pdb
0,7.694478129991557,1.9795409817933975,2.076210065179808,1.9356010410231304,1.7031260419952206,0.1040209286747294,0.1224994136178766,0.1123757517726412,0.089556112866069,0.1095470945649204,0.109073600118642,0.0870156323178687,0.04575976462192,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/0/output_17/pdbs/517.pdb
1,7.318156240933245,2.009933730090915,1.8177380687558533,1.838481419722233,1.6520030223642437,0.1369076798143558,0.1091394250687732,0.0922810030940577,0.0817727064864304,0.1808312760879651,0.1366840680935229,0.1044635521682211,0.068781169222538,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/1/output_361/pdbs/443.pdb
2,9.443378738245496,2.258809663223501,2.394674056343068,2.4093171940159803,2.3805778246629465,0.1882900128332477,0.1663722725444481,0.1922787075459043,0.1960029595417448,0.1970044242607662,0.2049189394621297,0.2191433413322405,0.216975344198023,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/2/output_193/pdbs/205.pdb
3,9.52422910666422,2.3231846561556484,2.4608174460141337,2.431920461227096,2.3083065432673417,0.1620351828249066,0.2364976088441979,0.1426117259107678,0.2017057318667722,0.2158136876841727,0.3166263635231829,0.2618836683590517,0.2512906248215893,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/3/output_193/pdbs/303.pdb
4,8.148450912941428,1.99222434920392,2.161180794027631,2.1897800304898265,1.8052657392200508,0.138331347298624,0.1582450955842693,0.1775251647041635,0.0942183322474953,0.1578291119739897,0.1639232565934167,0.2123867320828692,0.10495560523087,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/4/output_617/pdbs/519.pdb
5,10.526857986307668,2.5345640701550063,2.65654098197915,2.618222220552952,2.717530713620558,0.2871648219306768,0.2831576995461018,0.2776273721481159,0.3501488820732417,0.4673481039097994,0.4088576375123701,0.4315654094501356,0.4991245750572627,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/5/output_570/pdbs/197.pdb
6,10.452609499542676,2.6521778963891425,2.6684364523826893,2.5077093982513,2.6242857525195435,0.3025239983114543,0.2633558436829422,0.2360456178641381,0.2796300112944742,0.4175426256991449,0.3092539083167526,0.2916395909153114,0.3734580685927998,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/6/output_38/pdbs/206.pdb
7,9.758825865534499,2.4167581537541425,2.756612338206343,2.342716499234732,2.242738874339282,0.1825343589710804,0.2945009854938051,0.1749592930610593,0.1892981173540275,0.1889149361452235,0.4933069690159399,0.178847529933222,0.2217997748813384,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/7/output_750/pdbs/383.pdb
8,11.266527580142462,2.786650600115737,2.911830985139,2.848130304572681,2.719915690315044,0.3505466257247897,0.4192431826387746,0.3802922108106774,0.3838631750205967,0.5130748047254436,1.1730078594875226,0.4602040830506703,0.8044786010295737,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/8/output_192/pdbs/587.pdb
9,10.032185780918944,2.521136735247396,2.4664592562922385,2.414325412428566,2.630264376950742,0.2350608405280828,0.1944254597919332,0.2058856778964257,0.2596772325905986,0.3527752724128746,0.2017748893492973,0.2330126864540728,0.3796906903925535,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/113_synth_4/9/output_107/pdbs/211.pdb
