,avg_min_r_free,min_r_free,avg_r_free
0,0.4066282806980229,0.3911700190394966,0.49870781271780773
1,0.26906841618299904,0.2511314453084823,0.2887571514044352
2,0.21785992802520596,0.2024256667736562,0.23845197325972328
3,0.18896424189812627,0.1773786887089383,0.2102561957104261
4,0.16508370528375627,0.1416700165802935,0.18816950527146523
5,0.1473311610220384,0.1301857982796397,0.1706952130950391
6,0.13105482101855898,0.1124350393587076,0.15579535907962413
7,0.1125404694361722,0.0953614085785732,0.1386736619155777
8,0.09210472920715562,0.0761217339273981,0.12099409988165079
9,0.07581843077646946,0.0669533230791314,0.1039572456641885
10,0.06479493440807231,0.0554206139998159,0.08755920709715244
11,0.05627801709031622,0.0519394715744961,0.07260952313372654
12,0.051857430316587995,0.0488533571166128,0.06227738723879085
13,0.04908084762067135,0.0459575660055363,0.055607011041211366
14,0.04690910223821726,0.0432952479583933,0.052054155517887675
15,0.0458785750818283,0.0429623598160212,0.05033891507267508
16,0.04508735667866502,0.0420935086569436,0.049101827262309744
17,0.04408342807383513,0.0421165669845871,0.0480296291164413
18,0.0433487201323826,0.0413430597404978,0.04722700019612055
19,0.0428348772565481,0.0411626317655133,0.04657660787542531
20,0.042279609093627324,0.0411666762429312,0.04592868766299134
21,0.0418036608141012,0.0400722378402006,0.045390949206968345
22,0.041370059045937796,0.0394153142278454,0.04491138456297118
23,0.04091712334248344,0.0396949295731785,0.044468243131100336
24,0.0406782369786611,0.0387229461619403,0.044299517210536606
25,0.04045764126233783,0.0391550174481475,0.043989042400471814
26,0.04023007516567479,0.0388530675209801,0.04390002242302398
27,0.040241162016628314,0.0389996421270665,0.043768515620420854
28,0.04017697982527598,0.038669323905867,0.0436150025654071
29,0.04010950537036146,0.0388209686285148,0.04346601747316738
30,0.04000960938529341,0.0387059269884324,0.043432882800134354
31,0.039995369106685115,0.0381435089195296,0.04336013552406021
32,0.039840041267291924,0.037967907359163,0.043353186728933124
33,0.03998262602489147,0.0385011374315155,0.04334676383034884
34,0.0399513197925534,0.0387801586400101,0.04331346761416285
35,0.0401297296031003,0.0385438472358776,0.04338047664466835
36,0.04009356701915199,0.0381137931754477,0.043270521639830806
37,0.04004359037647193,0.0386461974510166,0.04337815877442418
38,0.04046859082305476,0.0394962860893851,0.043469944031850144
39,0.040336967805215326,0.0387680899928692,0.04352581422886937
40,0.040410525475104764,0.0392159480815313,0.04341268190801772
41,0.04071206897895836,0.0394018848826977,0.04375219960898907
42,0.040635410305941665,0.0394295445186649,0.04386898060495078
43,0.04064213603376976,0.0391974508015003,0.04386946757133188
44,0.04106431922748703,0.0399072908908708,0.04416680944615312
45,0.041111353265879516,0.0398538491810925,0.044272404639633306
46,0.04133635508875504,0.0399942528930122,0.0444569867693839
47,0.04140899856449865,0.0403618219845592,0.04452245417188631
48,0.04182010026328302,0.0408266463834129,0.044844725716869274
49,0.04199082907927891,0.0406301697386106,0.04514245591663078
50,0.042415372920036554,0.0411865934798908,0.045444617906469406
51,0.04243495484394174,0.0409786532248136,0.045509170892301436
52,0.04269282087800408,0.0413770001945492,0.04587595136032309
53,0.04308632738346948,0.0419216815256833,0.04619619444135297
54,0.0433083423840031,0.0417579217232356,0.046506899069248875
55,0.043340860746933094,0.0423332001617165,0.046876430110642284
56,0.04361634672449974,0.0422709052658007,0.047210160473713646
57,0.04409572784811897,0.0423305979392998,0.047626792862844027
58,0.04418519576301489,0.0428570099897731,0.047830582326275635
59,0.04404006780668604,0.042207597886854,0.04795193818999965
60,0.04433752844170855,0.042783303080684,0.04830007620161927
61,0.04476893660113614,0.0429343889006333,0.048734810154677545
62,0.04498982036949127,0.0432397768966449,0.049046320268206295
63,0.04526698718741,0.0433065150049473,0.049336051903832355
64,0.04562699440163984,0.0441453901519472,0.049773101532324775
65,0.045479781447615525,0.042972721298291,0.04976598006604507
66,0.045876048646309515,0.0439253901856076,0.049845034311568615
67,0.04601136263191706,0.0442993434565125,0.05004003935254531
68,0.046447600105178795,0.0443277644753308,0.05017457019054426
69,0.04657990895974271,0.0454712472789646,0.05040107478379286
70,0.0467966908932782,0.0451770815042215,0.050746948735895595
71,0.04685369483844022,0.0450017390871858,0.05116352910732345
72,0.04754800959295043,0.0455907852613368,0.051950124939781094
73,0.04832828417020879,0.0464884673229974,0.05299380726768248
74,0.04893190597240651,0.0456836321106433,0.05355788046842179
75,0.049322775360860154,0.0467826735067578,0.05435523578185036
76,0.04962169701739709,0.0474440064466507,0.05477962499233503
77,0.050020414750784344,0.0480002165659909,0.05528810307311339
78,0.05068647724692618,0.0481316124751657,0.05616248000024228
79,0.05164703936805352,0.0497210372479598,0.05698604410222978
80,0.05172051780604659,0.0489335369872034,0.05760054632739797
81,0.05233226190612454,0.05058975550693,0.05834959639326864
82,0.05628603472021215,0.0510066304644023,0.0624280173875375
83,0.06757020246327575,0.0520273950507275,0.07500527228462282
84,0.054127578377633274,0.0516344492843912,0.060374506951318796
85,0.05422089582889412,0.0512831258557295,0.06089877542129969
86,0.05506611286724029,0.0520405966168913,0.061728257403822547
87,0.05566803991033599,0.0533515792380359,0.06255370324082789
88,0.05788168042040228,0.0538197547928972,0.06543151587802618
89,0.08012163498880694,0.0545003387785586,0.08548213375286783
90,0.15136538998312832,0.0571982087457435,0.16223249096102035
91,0.15764694166770568,0.0548592163129538,0.16602223578074246
92,0.14280069992079186,0.0573349938375521,0.14824622121366104
93,0.13132096540922691,0.0579200491078831,0.14470911973594686
94,0.07142954551758642,0.0580379463842315,0.08040503949079712
95,0.10827469652987032,0.059200960483829,0.12027973999608206
96,0.15278657226023595,0.0636601186065497,0.1632014436288748
97,0.14809097388525153,0.0654792529859369,0.15768183219748363
98,0.08286491105880309,0.0642098675144188,0.0935507616970396
99,0.07288804891041331,0.0665549715963331,0.08253623993676944
100,0.0751604662300999,0.0670018173882743,0.08690747047019319
