,n,rmsd_0_mean,rmsd_0_std
1,,0.22201777971913803,0.006998352644995811
2,,0.21832598728132835,0.004649657311571025
3,,0.21661987506229088,0.003858086971412978
4,,0.21578455850846415,0.0035615009617142425
5,,0.2150517610703998,0.0033387292577764212
6,,0.21456645568974292,0.0031848813009627457
7,,0.21414141265399553,0.002981987448034757
8,,0.21379432406820362,0.0028700877219752555
9,,0.2135354570691822,0.0027925136869038753
10,,0.21327685845827607,0.002713573187053906
11,,0.21300483198414574,0.0026598861385188494
12,,0.21273166043235284,0.0025970354067652054
13,,0.2125374894119729,0.002505256361880401
14,,0.2124050161474378,0.002469700764878431
15,,0.21228578647196578,0.0023958651563209896
16,,0.21209989734442578,0.0023561041996319294
17,,0.21196202797394742,0.002332188423438173
18,,0.2118624875405879,0.0023057400704831984
19,,0.211730365827728,0.0022451515360111906
20,,0.2116497644495488,0.0022136391525071457
21,,0.21153076059213216,0.0022149371623968973
22,,0.2114442414464291,0.002193628998658733
23,,0.2113835184566185,0.002175545936367073
24,,0.21131447328041808,0.002159862723563035
25,,0.21124306322382666,0.0021609914706575395
26,,0.2111699870977847,0.0021622109123708684
27,,0.2111209757273075,0.0021503250645598174
28,,0.21102266496743885,0.0021160488968158713
29,,0.21092076027285409,0.0020944651519779023
30,,0.2108621068900723,0.0020836143518936355
31,,0.21080619912125154,0.0020691237179272276
32,,0.21073841989012257,0.002059994879680079
33,,0.21067077827005892,0.002029095286924038
34,,0.2106363746051913,0.0020211385559476213
35,,0.21057704126548998,0.0020065759324272795
36,,0.21053385364714577,0.0019974171923132136
37,,0.2104661172295951,0.0019894000420742305
38,,0.2104200341510565,0.0019728513839813735
39,,0.2103620884178578,0.001972833955293471
40,,0.21030938102680163,0.001964747786969618
41,,0.2102724571140299,0.001949797993266249
42,,0.21023313921077186,0.0019466725322020457
43,,0.2101949221697377,0.001932133020720334
44,,0.21014888943923632,0.0019170474398268087
45,,0.21009707312540038,0.0019130660441440683
46,,0.21006394247112745,0.0019022350779507435
47,,0.21002320483645134,0.0018965076968730555
48,,0.20999036492097437,0.0018873614556842997
49,,0.20995790878307075,0.0018907931291145988
50,,0.20989195296169447,0.0018719562114635653
51,,0.20985927464154594,0.0018675561619044664
52,,0.20983757311455764,0.0018647576083772712
53,,0.20980852486111753,0.0018451024922547794
54,,0.20976884333916265,0.0018422848676356803
55,,0.2097294997558172,0.0018358974257894612
56,,0.20968000996447445,0.0018371066415880724
57,,0.20963950269678877,0.0018455305932017238
58,,0.20961749352472614,0.001846939836703985
59,,0.20958580239132893,0.001845075824081912
60,,0.20956103945559948,0.0018425202215058886
61,,0.2095293829204554,0.0018339134464649101
62,,0.20950345870951612,0.0018319453622667049
63,,0.20948396622611737,0.001826452277782985
64,,0.20945612904719163,0.001817780425449268
65,,0.20942480990008258,0.0018207473078430665
66,,0.2093950835409715,0.0018161092699183574
67,,0.20938217639049858,0.0018091327782259407
68,,0.20935001917109888,0.0018066425808384115
69,,0.20932988625167584,0.001795820563825386
70,,0.20930909349131227,0.0017894118360372783
71,,0.20929776997171753,0.0017830661385307882
72,,0.20927436650541598,0.0017777223044918862
73,,0.20924810326541074,0.0017719777472749636
74,,0.20923618659023796,0.0017759862294137237
75,,0.20921247260875098,0.0017635778191437928
76,,0.2091984080545932,0.0017661313631765101
77,,0.20917846353164576,0.0017700940393643799
78,,0.20915604069076305,0.0017639813990200368
79,,0.20915214821082978,0.0017665084200522065
80,,0.20912507656538898,0.0017628192492550692
81,,0.2091149685068949,0.0017597254534521723
82,,0.20909114453181427,0.0017535035575329204
83,,0.20907843975702117,0.0017509108688572401
84,,0.20906404866588735,0.0017486927469829781
85,,0.2090529182578226,0.0017391871268337931
86,,0.20904135685928504,0.001733811891629784
87,,0.20902630579012751,0.0017276455867904596
88,,0.20900228553636116,0.0017261495723203601
89,,0.2089858922411265,0.0017321145351283293
90,,0.20896008081887238,0.0017142744472945495
91,,0.20892530677075738,0.0016993599000216303
92,,0.2089094011514227,0.001694057091132291
93,,0.20889421682630926,0.0016914828970084656
94,,0.2088850466816279,0.001686197496931301
95,,0.20886359968867815,0.001688951220006446
96,,0.20885610518480463,0.0016824377373553375
