,pdb_file,native,total,rmsd,ml,ff
0,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/1.pdb,0,159502.05247342846,0.3733122939924981,5.276049783825338,1220.5589586683034
1,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/125.pdb,0,159725.45850475706,0.39920258253129687,5.28631181728162,1136.1039863084688
2,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/2.pdb,0,159716.82615688167,0.3338327095463164,5.286417835521206,1124.2910912454754
3,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/0.pdb,0,159739.20469732757,0.28366460795561405,5.290678591954561,1018.8469386907623
4,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/173.pdb,0,159472.6022525546,0.3635332977964003,5.27385231517776,1257.0327972218129
5,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/157.pdb,0,159737.68886849945,0.3248377826837405,5.28689704098344,1130.7776389962141
6,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/158.pdb,0,159776.68106104917,0.28555299641813464,5.29106896800986,1044.6120207533934
7,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/155.pdb,0,159472.58425118602,0.3879434081401298,5.273524656319505,1266.8445616008723
8,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/32.pdb,0,159720.59088890647,0.3832854128456901,5.287385550984049,1099.0243593849877
9,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/120.pdb,0,159723.71384395202,0.3404110370639388,5.286380011425934,1132.3135011739748
10,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/88.pdb,0,159715.11295611507,0.2728807173809037,5.286359364399599,1124.332024127086
11,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/121.pdb,0,159755.59113281313,0.2758938422280398,5.288875370628507,1089.330013957925
12,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/164.pdb,0,159721.48305837697,0.4191494776563918,5.286089003717879,1138.8129468405878
13,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/123.pdb,0,159719.42050501166,0.3583271096583501,5.285849107610595,1143.9472766937859
14,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/182.pdb,0,159746.3401183811,0.37945300057448866,5.288589374973771,1088.6588691679613
15,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/170.pdb,0,159393.4236598143,0.3382867246559757,5.2730400319456345,1202.2227014452374
16,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/175.pdb,0,159513.68301566475,0.352608033763078,5.279503588753045,1128.5753530734169
17,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/127.pdb,0,159763.9883948042,0.27661453599797764,5.289382115735766,1082.5249227312363
18,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/69.pdb,0,159732.14602992442,0.27188043813585894,5.287462149916751,1108.2815324219118
19,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/15.pdb,0,159402.14009933092,0.35671360774456434,5.271804820257271,1247.9954916127808
20,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/174.pdb,0,159784.76160812116,0.3372654133091184,5.289446186785263,1101.3760045632685
21,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/177.pdb,0,159751.76394194277,0.278829007494065,5.288907360352422,1084.5431313701133
22,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/140.pdb,0,159773.4980593211,0.38422824144854434,5.287646534216518,1144.1020328255797
23,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/13.pdb,0,159771.56906054413,0.3462211574182129,5.287613551014742,1143.1625301018921
24,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/144.pdb,0,159778.53401843418,0.41150971805763326,5.289293105848526,1099.74084297837
25,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/95.pdb,0,159720.86600407393,0.34051275314647544,5.285779172514049,1147.4908286524603
26,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/94.pdb,0,159740.51595848732,0.34834682892739993,5.288859064650519,1074.7440189717386
27,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/143.pdb,0,159727.70338923283,0.3395633769057167,5.288034424320836,1086.6706596077445
28,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/126.pdb,0,159741.36731174134,0.38221013188343944,5.287659051443927,1111.5957684235063
29,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/148.pdb,0,159767.19396072158,0.4241057327551105,5.287966353483121,1128.2033562279476
30,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/166.pdb,0,159748.13316104852,0.27250301932218113,5.289098084057423,1075.1906393258141
31,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/152.pdb,0,159750.30431266883,0.33526395818043514,5.28720841304134,1134.0519214286167
32,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/162.pdb,0,159721.88162961986,0.34249305125093554,5.2865977464969,1123.949234712862
33,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/134.pdb,0,159741.47250854122,0.36622623744565247,5.288967389383005,1072.4508270510667
34,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/116.pdb,0,159466.40001321436,0.40029285904483536,5.272488331497044,1291.7500683030162
35,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/181.pdb,0,159751.5996773296,0.28328458970285025,5.289298450647424,1072.6461579068987
36,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/163.pdb,0,159741.5913574935,0.3605682396148014,5.286953668470399,1132.9813033815585
37,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/151.pdb,0,159391.76885817462,0.3875762454184391,5.268585282471432,1334.2103840316736
38,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/7.pdb,0,159749.705216331,0.4008421594698607,5.288093079717688,1106.9128248003594
39,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/5.pdb,0,159784.15142495354,0.3899481893094795,5.288213319517439,1137.751839430349
40,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/184.pdb,0,159745.1089336338,0.27360355801413044,5.288207397306096,1098.8870144509
41,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/124.pdb,0,159722.40866643243,0.40893654957767994,5.286519228881516,1126.8317999869435
42,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/106.pdb,0,159734.04738121954,0.33687057339165,5.2886689093725625,1073.980100042653
43,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/187.pdb,0,159751.26844391885,0.28012372561951715,5.28752259302743,1125.5906530959383
44,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/56.pdb,0,159756.8526266667,0.31057396296210316,5.288601334237037,1098.8125995555758
45,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/68.pdb,0,159727.43111788295,0.322164011868805,5.286588505016155,1129.7759673982994
46,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/117.pdb,0,159704.7499617182,0.417156769433243,5.285120048767035,1151.1484987071271
47,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/131.pdb,0,159739.69135845557,0.3671388866574595,5.288827212751548,1074.8749759091204
48,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/89.pdb,0,159397.3645428564,0.4222168480781689,5.2720461091156015,1235.9812693883684
49,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/153.pdb,0,159472.56859612226,0.3625811458560497,5.275114801902337,1219.1245390521726
50,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/8.pdb,0,159729.55140847043,0.7359497726966543,5.286840644758187,1124.3320657248307
51,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/178.pdb,0,159740.64988033177,0.274768144031613,5.289795705138511,1046.778726176437
52,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/12.pdb,0,159443.2963606938,0.40007785924569667,5.273225016067105,1246.5458786806585
53,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/19.pdb,0,159725.48987359117,0.27618560435977263,5.2885779391925825,1068.151697813705
54,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/96.pdb,0,159749.93979348394,0.2798893933280978,5.287982481014188,1110.4653630582904
55,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/132.pdb,0,159497.7380880531,0.41563490504545647,5.273513366631761,1292.337089100268
56,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/101.pdb,0,159757.58883611078,0.33530984155701005,5.2892401505801825,1080.3843187053028
57,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/36.pdb,0,159746.13755104688,0.3611816468987083,5.287501188969476,1121.1018819625938
58,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/138.pdb,0,159754.63846098763,0.3301294727389651,5.289384005831753,1073.118286035037
59,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/167.pdb,0,159740.229586114,0.27392372886022887,5.2895902386813605,1052.522425673182
60,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/70.pdb,0,159725.88337513027,0.36639213179019764,5.287748024547725,1093.4426386985347
61,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/46.pdb,0,159722.6150174663,0.28688367535840875,5.2873658549004166,1101.6393704537957
62,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/112.pdb,0,159519.5198769859,0.39114792714102165,5.276648736065587,1220.0577950182824
63,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/86.pdb,0,159722.0176960659,0.30932171117904705,5.287454834118207,1098.3726725196664
64,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/172.pdb,0,159438.3287458535,0.396995636819839,5.272993262238777,1248.5308786901894
65,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/115.pdb,0,159722.0786706387,0.36714089587964116,5.286941730449482,1113.8267571542565
66,/wynton/home/sali/mhancock/xray/sample_bench/data/analysis/22_300_exp_equil/best_score/pdbs/110.pdb,0,159736.39194107358,0.41148263804710733,5.287240981211425,1119.1625047308244
