,xray_0,pdb,ff,r_free_0,rmsd_0
0,5.922435818138081,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/139_native_4_state_1_cond_wxray/0/output_86/pdbs/588.pdb,41467.81774835752,0.4842601582563544,1.4269130681223936
1,5.586818339400133,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/139_native_4_state_1_cond_wxray/1/output_311/pdbs/388.pdb,41238.48576900382,0.2616788769389966,0.3445802950808808
2,5.299388939288924,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/139_native_4_state_1_cond_wxray/2/output_186/pdbs/555.pdb,47263.3312705055,0.2126973069072733,0.2417156864088851
3,5.128083358154926,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/139_native_4_state_1_cond_wxray/3/output_32/pdbs/492.pdb,95185.6049480068,0.1941788989530126,0.2811281258340531
4,5.718518651176902,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/139_native_4_state_1_cond_wxray/4/output_342/pdbs/36.pdb,2625172.475183036,0.3792179012203377,0.739899460844771
5,5.83247976316741,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/139_native_4_state_1_cond_wxray/5/output_422/pdbs/44.pdb,6009559.1106008245,0.4103602315489663,0.8924016388510249
6,5.947406289069017,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/139_native_4_state_1_cond_wxray/6/output_111/pdbs/13.pdb,3407526.4550771806,0.4315539153390119,0.8500897806822661
7,5.989677710107333,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/139_native_4_state_1_cond_wxray/7/output_299/pdbs/13.pdb,4587401.702813373,0.4514470981935928,0.8889805912839198
