,N,J,w_xray,r_free_7mhf,rmsd,r_work_7mhf,xray_7mhf,r_free_7mhg,r_work_7mhg,xray_7mhg,ff,pdb,w_0_7mhf,w_0_7mhg,w_1_7mhf,w_1_7mhg,cif_0,cif_1,r_free_7mhh,r_work_7mhh,xray_7mhh,w_0_7mhh,w_1_7mhh,r_free_7mhi,r_work_7mhi,xray_7mhi,w_0_7mhi,w_1_7mhi,r_free_7mhj,r_work_7mhj,xray_7mhj,w_0_7mhj,w_1_7mhj,r_free_7mhk,r_work_7mhk,xray_7mhk,w_0_7mhk,w_1_7mhk
10,2.0,2.0,0.5,,7.471261543484623,,,0.3830458671924808,0.3601602721652978,5.51854469978144,3334.783076529111,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/5/output_129/pdbs/467_7mhg.pdb,,0.538590062373582,,0.461409937626418,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,,,,0.98116351240975,0.0188364875902501,,,,,,,,,,,,,,,
11,2.0,2.0,0.5,,3.206764800880566,,,,,,2916.812711663405,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/5/output_789/pdbs/209_7mhh.pdb,,0.5240323078123976,,0.4759676921876023,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,0.2557329945308459,0.1954311310880791,5.708805359378738,0.7521780232890584,0.2478219767109416,,,,,,,,,,,,,,,
12,2.0,2.0,0.5,,1.1989667648864943,,,0.3816451907451887,0.3527605636385827,5.516746224965958,3220.1520340925767,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/6/output_421/pdbs/138_7mhg.pdb,,0.5478745698102465,,0.4521254301897535,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,,,,,,0.9043810607626048,0.0956189392373951,,,,,,,,,,
13,2.0,2.0,0.5,,8.436152919295026,,,,,,2537.5573971217377,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/6/output_705/pdbs/436_7mhi.pdb,,0.6236046266127585,,0.3763953733872415,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,,,0.2419881710001208,0.1919642196689699,5.129328820445037,0.3901320151253311,0.6098679848746689,,,,,,,,,,
14,2.0,2.0,0.5,,6.401997932904892,,,0.3846808802669634,0.3596484600276468,5.53246908409528,4586.8735343782255,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/7/output_264/pdbs/391_7mhg.pdb,,0.5002813536328174,,0.4997186463671825,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,,,,,,0.0608285778897919,0.939171422110208,,,,,
15,2.0,2.0,0.5,,9.809613666425117,,,,,,2220.815081104641,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/7/output_260/pdbs/489_7mhj.pdb,,0.6792657984951774,,0.3207342015048225,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,,,0.2542700181440938,0.2163619344636539,5.301675038991831,0.1089861724102,0.8910138275898,,,,,
16,2.0,2.0,0.5,,0.8816105963620076,,,0.37783036457138,0.3602914235984276,5.533486202087103,3688.617065953184,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/8/output_596/pdbs/152_7mhg.pdb,,0.4687396018525774,,0.5312603981474227,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,,,,,,0.300263426292809,0.6997365737071909
17,2.0,2.0,0.5,,2.283830425745304,,,,,,2736.340395595017,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/8/output_235/pdbs/259_7mhk.pdb,,0.5205293417774772,,0.4794706582225227,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,,,0.2806462025544814,0.2324882892744601,5.200972820041535,0.3676936550810774,0.6323063449189226
18,2.0,2.0,0.5,,3.018099856216623,,,,,,3425.454169605917,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/9/output_394/pdbs/180_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,0.2562501185501289,0.1790753108823948,5.668063806540903,0.7079102128820297,0.2920897871179703,,,,0.3540336453853346,0.6459663546146653,,,,,,,,,,
19,2.0,2.0,0.5,,3.2097285656698635,,,,,,2416.9951856423518,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/9/output_739/pdbs/312_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,0.048064316128656,0.951935683871344,0.2570730849877202,0.196502047444888,5.170151866165085,0.7644376354683968,0.2355623645316032,,,,,,,,,,
20,2.0,2.0,0.5,,28.75850526260299,,,,,,2364.713205388622,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/10/output_911/pdbs/489_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,0.2585502892791508,0.1813389932133507,5.66443124312208,0.7448969956465075,0.2551030043534926,,,,,,,,,0.4131105486242323,0.5868894513757676,,,,,
21,2.0,2.0,0.5,,14.498914907761492,,,,,,2565.992068912633,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/10/output_731/pdbs/338_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,0.3435653207642714,0.6564346792357286,,,,,,0.2581269002604813,0.2033633904835856,5.262364421128984,0.7126123062883492,0.2873876937116508,,,,,
22,2.0,2.0,0.5,,0.6812444164142992,,,,,,3022.517169833235,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/11/output_715/pdbs/74_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,0.2590501089783115,0.1973684365109808,5.719638147613827,0.15277671532294,0.84722328467706,,,,,,,,,,,,,,0.62552311654587,0.37447688345413
23,2.0,2.0,0.5,,18.811970607839594,,,,,,2827.359155777191,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/11/output_356/pdbs/449_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,0.6409784425044656,0.3590215574955344,,,,,,,,,,,0.2915681908604675,0.2396607826015292,5.246251960891143,0.3245563551971178,0.6754436448028821
24,2.0,2.0,0.5,,1.279683978229616,,,,,,3538.1181633575225,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/12/output_560/pdbs/116_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,0.2476313473078399,0.1972760204262408,5.144215155988639,0.5762516107274576,0.4237483892725425,,,,0.4521806404193159,0.5478193595806841,,,,,
25,2.0,2.0,0.5,,22.7145524500514,,,,,,2678.063245517304,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/12/output_468/pdbs/476_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,0.5846049211872546,0.4153950788127455,0.2551465214563835,0.1950207617797782,5.222517445553094,0.4562751292265843,0.5437248707734157,,,,,
26,2.0,2.0,0.5,,20.48196950070468,,,,,,3208.7892260979684,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/13/output_883/pdbs/473_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,0.2474794715529031,0.1954635923624438,5.136765437419081,0.5247791924942199,0.47522080750578,,,,,,,,,0.2275100090924907,0.7724899909075092
27,2.0,2.0,0.5,,8.635223215561313,,,,,,2809.7190521704306,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/13/output_989/pdbs/269_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,0.575344729962644,0.424655270037356,,,,,,0.29050961473014,0.2322619797859967,5.222772699609634,0.4557313122352994,0.5442686877647005
28,2.0,2.0,0.5,,3.859862179025148,,,,,,3318.0153110528004,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/14/output_424/pdbs/212_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,0.2504850888228702,0.2015858458013517,5.239008824356413,0.3697961193403755,0.6302038806596245,,,,0.7118750605223142,0.2881249394776858
29,2.0,2.0,0.5,,1.43101167673239,,,,,,3314.558057718559,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/14/output_60/pdbs/111_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,0.4303631892273449,0.569636810772655,0.2910828504759661,0.2322730200080832,5.211096905872991,0.5157397857098928,0.4842602142901073
30,2.0,1.0,0.5,0.3798234689615255,0.6333096324644998,0.3592785730652844,5.627906544580173,,,,3959.08875206903,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/15/output_622/pdbs/304_7mhf.pdb,0.5490548764903035,,0.4509451235096965,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhf.cif,,,,,,,,,,,,,,,,,,,,,
31,2.0,1.0,0.5,,1.0123513395929506,,,0.3768413080027377,0.3542034243354754,5.5239138526233456,3430.3554228492435,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/16/output_749/pdbs/369_7mhg.pdb,,0.5359546432694354,,0.4640453567305646,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,,,,,,,,,,,,,,,,,,,,,
32,2.0,1.0,0.5,,0.7357433693788386,,,,,,3381.2743397511085,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/17/output_459/pdbs/55_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,,0.2703468243038907,0.1925293986909192,5.709085224534545,0.6482590915664563,0.3517409084335438,,,,,,,,,,,,,,,
33,2.0,1.0,0.5,,15.232428209054833,,,,,,2724.055462468168,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/18/output_679/pdbs/446_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,,,,0.2484869676733919,0.1892554554212653,5.136158580862307,0.4502207532376077,0.5497792467623922,,,,,,,,,,
34,2.0,1.0,0.5,,15.984130463755424,,,,,,3470.416127298645,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/19/output_906/pdbs/419_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,,,,0.2628562082997616,0.2007607023754949,5.249496498512146,0.5674762304736751,0.4325237695263249,,,,,
35,2.0,1.0,0.5,,9.505299159045135,,,,,,3088.851502373644,/wynton/group/sali/mhancock/xray/sample_bench/out/280_exp_all_2_phenix_ref/20/output_612/pdbs/373_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,,,,0.2980426290154384,0.2339448295316609,5.218240205908748,0.5226876945013805,0.4773123054986196
