,xray_0,r_free_0,pdb
0,5.272675099661501,0.2913363574038611,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/370.pdb
1,5.273296883249826,0.2928172887200947,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/358.pdb
2,5.273765765053393,0.2907000029663681,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/360.pdb
3,5.273929654859547,0.2930087473072796,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/359.pdb
4,5.274218919588813,0.2928878222952293,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/371.pdb
5,5.274221202378371,0.2923083407756611,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/270.pdb
6,5.2743333445048215,0.2932704911016249,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/372.pdb
7,5.274652821527358,0.2959627870308611,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/341.pdb
8,5.274774539312896,0.295012603175755,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/274.pdb
9,5.2749214642628495,0.2944050087071782,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/345.pdb
10,5.275197020624118,0.2934896088315787,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/347.pdb
11,5.2752026827396366,0.2947440097434479,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/343.pdb
12,5.275317949774139,0.2931067992350841,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/361.pdb
13,5.275434673104367,0.2944059623855861,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/344.pdb
14,5.275557180914789,0.295453707835995,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/342.pdb
15,5.275794679981701,0.2929958946223831,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/362.pdb
16,5.275834226770143,0.293487349659815,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/365.pdb
17,5.275905506469542,0.2946157504072599,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/352.pdb
18,5.275921683254087,0.2933301768863615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/363.pdb
19,5.275993783956671,0.2945260662236996,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/353.pdb
20,5.276333577135558,0.2929625618450382,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/348.pdb
21,5.276867947636307,0.2970571020443535,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/340.pdb
22,5.276912451844186,0.2925498518881235,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/369.pdb
23,5.276951330209696,0.2944763345474105,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/350.pdb
24,5.276965748415343,0.2947004155073306,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/351.pdb
25,5.277093598909777,0.2940699578038406,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/364.pdb
26,5.277121228267403,0.2939322319593378,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/349.pdb
27,5.277252087913214,0.294291832449969,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_255/pdbs/273.pdb
