,r_free_0,xray_0,pdb
0,0.2588233229464959,5.333280529732203,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_301/pdbs/14.pdb
1,0.2591017527132425,5.328883803048389,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_870/pdbs/15.pdb
2,0.2592930070857986,5.336554366364806,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_301/pdbs/12.pdb
3,0.2593317119596592,5.334748169132299,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_301/pdbs/13.pdb
4,0.2595000502276819,5.334902359300163,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_719/pdbs/13.pdb
5,0.2595279786526975,5.33629752206642,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_343/pdbs/13.pdb
6,0.2595760621675573,5.33358289730326,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_817/pdbs/17.pdb
7,0.2597677427394157,5.330242450078607,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_301/pdbs/16.pdb
8,0.2598740036801512,5.332258899449928,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_512/pdbs/13.pdb
9,0.2599806332730885,5.336955431948214,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_719/pdbs/12.pdb
10,0.26001909734674,5.333423514946628,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_719/pdbs/14.pdb
11,0.2601394876362089,5.3337691654730754,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_321/pdbs/13.pdb
12,0.2601650064608997,5.336163003449816,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_321/pdbs/12.pdb
13,0.2601865758732453,5.33284365987837,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_881/pdbs/12.pdb
14,0.260190102514946,5.3362392964293495,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_726/pdbs/13.pdb
15,0.260212122147876,5.339127776510765,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_378/pdbs/18.pdb
16,0.2602430477947622,5.329816185549489,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_301/pdbs/17.pdb
17,0.2603737270347994,5.334254545955504,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_7/pdbs/13.pdb
18,0.260378518419711,5.3350993294929445,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_926/pdbs/12.pdb
19,0.2604910991917721,5.338183560991706,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_75/pdbs/12.pdb
20,0.2605577129712841,5.339509759488194,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_378/pdbs/15.pdb
21,0.2606448615742197,5.330451325602526,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_870/pdbs/16.pdb
22,0.2606629692090736,5.336653410335622,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_525/pdbs/13.pdb
23,0.2607184656725899,5.33452580826013,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_512/pdbs/17.pdb
24,0.2607364864721304,5.33864976395572,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_343/pdbs/12.pdb
25,0.260742635735691,5.333392021740149,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_512/pdbs/15.pdb
26,0.260859815342818,5.3384847378079865,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_930/pdbs/12.pdb
27,0.2608749912413853,5.33307376079159,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_512/pdbs/14.pdb
28,0.2608923107318235,5.335978496116728,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_512/pdbs/12.pdb
29,0.2608963998435007,5.332703740095033,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_301/pdbs/15.pdb
30,0.2609463826227963,5.332103036101158,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_870/pdbs/14.pdb
31,0.2609855503123174,5.335783337572619,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_853/pdbs/15.pdb
32,0.2611161516556515,5.330402807339515,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_305/pdbs/19.pdb
33,0.2611167137264056,5.335494665012948,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_7/pdbs/12.pdb
34,0.26112576076722,5.333264595936157,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_512/pdbs/24.pdb
35,0.2611371610328726,5.342314643350758,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_975/pdbs/12.pdb
36,0.2611782510479922,5.338206703637259,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_930/pdbs/13.pdb
37,0.2611840680245332,5.338101790906375,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_378/pdbs/20.pdb
38,0.2611943961668841,5.335975804422587,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_870/pdbs/13.pdb
39,0.2612051589860819,5.336900601722477,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_75/pdbs/13.pdb
40,0.261248308057101,5.337409123586846,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_50/pdbs/13.pdb
41,0.2612968045871374,5.335786944776022,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/73_2_uaniso/1566699/output_726/pdbs/14.pdb
