,r_free_0,pdb
0,0.394461299446399,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_823/pdbs/308.pdb
1,0.3944738700649064,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_215/pdbs/18.pdb
2,0.3966740419167036,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_215/pdbs/17.pdb
3,0.3970848053434641,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_415/pdbs/15.pdb
4,0.3971878443879609,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_874/pdbs/182.pdb
5,0.3973982161939425,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_874/pdbs/183.pdb
6,0.3981878748005052,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_245/pdbs/14.pdb
7,0.3982372637992373,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_963/pdbs/25.pdb
8,0.4001141444432731,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_245/pdbs/15.pdb
9,0.4007609346189357,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_215/pdbs/19.pdb
10,0.4017176737765375,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_189/pdbs/32.pdb
11,0.4028291636547752,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_245/pdbs/16.pdb
12,0.402931519019286,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_963/pdbs/24.pdb
13,0.4029908353680481,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_567/pdbs/28.pdb
14,0.4033458021853491,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_581/pdbs/13.pdb
15,0.4035968857836471,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_896/pdbs/166.pdb
16,0.4040660568251554,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_957/pdbs/20.pdb
17,0.4043210264964009,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_415/pdbs/16.pdb
18,0.4043856657807088,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_492/pdbs/17.pdb
19,0.4044017915624777,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_943/pdbs/257.pdb
20,0.4046185262949017,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_514/pdbs/31.pdb
21,0.4047293301732781,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_467/pdbs/57.pdb
22,0.4047520801902626,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_581/pdbs/18.pdb
23,0.4048264869442765,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_388/pdbs/239.pdb
24,0.4049402068762215,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_874/pdbs/184.pdb
25,0.4051252321975962,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_444/pdbs/61.pdb
26,0.4051515776231941,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_823/pdbs/309.pdb
27,0.4052456110666666,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_547/pdbs/18.pdb
28,0.4053594059907667,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_581/pdbs/19.pdb
29,0.4054769644127855,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_501/pdbs/171.pdb
30,0.4056097330012205,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_724/pdbs/85.pdb
31,0.4057892542443763,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_467/pdbs/56.pdb
32,0.405950337444704,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/100_sa/4775902/output_245/pdbs/13.pdb
