,n,rmsd_mean,rmsd_std
1,,0.2841349360447552,0.1621602343268272
2,,0.19368381617351782,0.11312704143387961
3,,0.15200419155308725,0.0928404496828067
4,,0.12862711574025001,0.07997216333318173
5,,0.111111629359611,0.06899753603778407
6,,0.10075893611146242,0.06234899040880011
7,,0.09183489671485977,0.05610573696922834
8,,0.0853567315029482,0.05125708818361364
9,,0.07903402983129999,0.044830452374270004
10,,0.07451836081978809,0.04000787246913087
11,,0.07073344452400623,0.03549540361831739
12,,0.06820843954730721,0.03233386586634869
13,,0.06589488300933061,0.029164470336692495
14,,0.06386495246058714,0.026129440771221306
15,,0.062142021358480716,0.02340500299748787
16,,0.06074968464249963,0.020865901338151662
17,,0.05979427103356237,0.01915459129763634
18,,0.058669137445043894,0.016655185373843043
19,,0.05812892718669477,0.015469734972667683
20,,0.05751507070321602,0.014372342326259587
21,,0.05686251134518054,0.01268076952493673
22,,0.05647658990582159,0.01220311210523717
23,,0.056192090077026365,0.011929525252369868
24,,0.0559939993479486,0.011865447893615752
25,,0.05530540028490459,0.009095948871406898
26,,0.055063371409241925,0.008968848694843113
27,,0.054734466376453496,0.008251318608070754
28,,0.05434955311315365,0.007110965345670517
29,,0.05419250933224714,0.006826907152919597
30,,0.05394822088142787,0.006222458757419717
31,,0.05378305076438483,0.0060799525196022245
32,,0.05366577905653801,0.006033348602905663
33,,0.05350160875349154,0.005924491626364168
34,,0.05332608436535464,0.00569093170245489
35,,0.05318154247072803,0.0054956993830982655
36,,0.053030900025187795,0.005028014731319268
37,,0.05294084047853436,0.00495914965246757
38,,0.0528125931749842,0.004840953691067478
39,,0.052718019685178585,0.004792037752745666
40,,0.05257806930045839,0.004565589573873062
41,,0.052481049947163703,0.004530432021866723
42,,0.05240626819090758,0.004508046547622233
43,,0.05228896472055648,0.004381733916935928
44,,0.052211741509697325,0.004335099862708517
45,,0.05213860919400824,0.004288451329761822
46,,0.05201020053202811,0.0037011005664042552
47,,0.05193320027263701,0.003639920615794351
48,,0.051855250589995114,0.0036096148408071805
49,,0.051803466363327236,0.0033559200397678232
50,,0.05173740966623763,0.00332293955516441
51,,0.05168238671755419,0.0032885197464087136
52,,0.05162167827927144,0.003247762033220668
53,,0.051570680419869015,0.003205475422269647
54,,0.0515140741989029,0.0031638872161189172
55,,0.05144721439777476,0.0031107429903181414
56,,0.0513950398511938,0.0030986445934935965
57,,0.051315288050657486,0.0030458318028011924
58,,0.05126479177758464,0.003001845133442157
59,,0.05120078899167428,0.0029665615576515395
60,,0.05114352260666047,0.00291434418445935
61,,0.051082024175197235,0.002865323161869809
62,,0.051050311657562075,0.0028355106610860018
63,,0.051001254278803206,0.002813045576851032
64,,0.05095993937847421,0.002787645969078278
65,,0.05092011503066987,0.0027661576060693466
66,,0.050877050717065754,0.0027381779007977928
67,,0.050843693876728595,0.0027145022293701476
68,,0.05079152721908357,0.002684045490950801
69,,0.05076193917869206,0.0026662099718020383
70,,0.050730710082429055,0.0026549119559460942
71,,0.05070934513127614,0.0026381252631921138
72,,0.05067304672258627,0.0026145446651716898
73,,0.05065119485829171,0.0025951341410270167
74,,0.050619915072247904,0.0025827976507899653
75,,0.05056879360090301,0.0025405666402136956
76,,0.05052558999304454,0.0025036258034322324
77,,0.050496563893356064,0.0024815720445274287
78,,0.05046548503041676,0.0024681357337282155
79,,0.05041516428538128,0.0024228769658170045
80,,0.050393151603888145,0.0024141855129209753
81,,0.05036196509063535,0.002387517050196635
82,,0.05033562300076936,0.002373804203527123
83,,0.05030099323727168,0.0023522405537575643
84,,0.05026840809528488,0.0023282632974020545
85,,0.05023307371891034,0.0023043378480423057
86,,0.05020950593572737,0.0022846502725440503
87,,0.050193695216594995,0.002283835836838197
88,,0.05016553574834966,0.002266237035803601
89,,0.050146220153040905,0.0022546863005408675
90,,0.05012274446121146,0.0022528263922372786
91,,0.05009127060711347,0.0022313476863922315
92,,0.05007445098585678,0.00221886561395486
93,,0.05005801512066602,0.002214727917760044
94,,0.050018618576241174,0.002173215654590799
95,,0.049987537117421155,0.002155865403429287
96,,0.049963799699029636,0.002129832883406371
97,,0.04995750590478102,0.002107684085204987
98,,0.04994365322566059,0.0020954206694017807
99,,0.049917113267014174,0.0020831647185612268
100,,0.04989902447737468,0.00207484369998846
101,,0.04986499054258825,0.002042685770423758
102,,0.04984469796369275,0.0020281875595721853
103,,0.04982946989404879,0.0020174818428386207
104,,0.0498020057820285,0.002003182396843577
105,,0.04978340052019502,0.0019893422152388496
106,,0.04976737650169361,0.001974989989818495
107,,0.04975020527791563,0.0019690914183131273
108,,0.04973354845463496,0.0019612776548340034
109,,0.049713279208789374,0.0019462553496978634
110,,0.049690106281883376,0.001936015766853529
111,,0.049680023990428444,0.0019282065163888963
112,,0.04966969101031543,0.0019280535630008793
113,,0.04965292016533965,0.0019137567865024066
114,,0.04963569455644883,0.0019030157067429568
115,,0.049624764707753975,0.001899849508456917
116,,0.04961302949625213,0.0018935133834900304
117,,0.049593213490029917,0.0018788242656709757
118,,0.04957735684416778,0.00186676280987309
119,,0.0495522393764991,0.0018354640597548477
120,,0.049542375762640076,0.001824704581009409
121,,0.049530287747843495,0.0018182375070598053
122,,0.04951902846249823,0.0018102746648134321
123,,0.04950374841846945,0.0018007545295115144
124,,0.04948542556890963,0.0017782068280193064
125,,0.04946475183983141,0.0017630821113949272
126,,0.049451987183284085,0.0017547363435773417
127,,0.049433006309832335,0.001741513131159806
128,,0.049418150391279156,0.0017257932446189588
129,,0.049405435794321544,0.0017190962609466521
130,,0.049383983185844964,0.0017086006725983555
131,,0.04936801871364907,0.0016893641463983603
132,,0.04935383188732104,0.0016660424257432392
133,,0.04934139238337856,0.0016611312733648953
134,,0.04931880523122029,0.0016546961034298814
135,,0.049308785591160864,0.0016523626672425937
136,,0.04929780629306535,0.0016510219544653816
137,,0.049271346584321585,0.0016269790591178289
138,,0.049262364167649175,0.0016165936984416142
139,,0.049248440416719004,0.001603373829907054
140,,0.0492337392726976,0.0015915863781234977
141,,0.049220254562033085,0.0015775303151139303
142,,0.04920742264686711,0.0015721551272672553
143,,0.049199276131114585,0.0015660072855895957
144,,0.049162007484789376,0.0015381063273003088
145,,0.049173287529552696,0.001540491592214027
146,,0.049140828279703,0.0015353147738335954
147,,0.04911963455800871,0.0015125856347065916
148,,0.049101273873362376,0.001497747050077494
149,,0.049088389563404056,0.0014929275887638745
150,,0.049079273650239105,0.0014911564850055201
151,,0.04907376877590099,0.001489161642107558
152,,0.049066030740136546,0.0014847901888553493
153,,0.049059204293930694,0.0014769265178218994
154,,0.04904699858534442,0.0014699258303417838
155,,0.04903770473466374,0.0014675181729743724
156,,0.049031290083847476,0.001469930463190952
157,,0.049021892001821485,0.0014610379660627494
158,,0.04901523741536524,0.001456521282101017
159,,0.04900894751859009,0.0014459085707513213
160,,0.048995413789555166,0.0014364426626805589
161,,0.04898651947250788,0.0014329804229801892
162,,0.04898092587166853,0.0014281373820501215
163,,0.04897567645875909,0.001426023971534544
164,,0.04896938841110442,0.0014248544943588567
165,,0.04896007367141452,0.0014203322692387358
166,,0.04895324671965781,0.0014156849006239723
167,,0.04894586045692917,0.0014095604089888341
168,,0.048936766199091986,0.0014014323546676284
169,,0.048926702644569955,0.0013910402714268663
170,,0.04891888155187702,0.0013862470767635326
171,,0.048913089429882324,0.0013798069149524581
172,,0.0489069705534212,0.0013765288743318289
173,,0.04889740839483744,0.0013702502434185563
174,,0.04889356251702318,0.0013678520153637894
175,,0.04887593778986428,0.001348098128400943
176,,0.048867475234751004,0.0013450237880457054
177,,0.04884624487049462,0.0013518075125523322
178,,0.04885285159802368,0.0013302142015112963
179,,0.04884194797991263,0.0013202593433077454
180,,0.04883324270221892,0.0013143599475747133
181,,0.04881892503566155,0.0013339734659854365
182,,0.048812626114917816,0.001333124925811393
183,,0.04880733120526583,0.0013261674975758022
184,,0.048802731263355756,0.0012983057475501355
185,,0.048795997859439076,0.0012937568474915343
186,,0.048790381256972055,0.0012911554903806588
187,,0.04877848263021349,0.0012763463185022279
188,,0.048765953409953974,0.001300286262393394
189,,0.048762852007174916,0.0012762323198562402
190,,0.04875059574268639,0.001289590816031711
191,,0.0487430483854805,0.0012864024063763723
192,,0.04873894479827789,0.001283463806395815
193,,0.04873326435906494,0.0012783341472452363
194,,0.048724686170125604,0.0012730721643573132
195,,0.04872101454632412,0.0012699860040840316
196,,0.048714817835795336,0.001247092666121036
197,,0.04871176692191175,0.0012455089593911986
198,,0.04869593396673208,0.0012501276447178255
199,,0.0486908248554946,0.001246823222554522
200,,0.0486788013760532,0.0012435046388303919
201,,0.048673521501448,0.0012401644715323813
202,,0.04868370090020794,0.0012259268072891058
203,,0.04867761197347756,0.0012251160976299161
204,,0.048658917268164306,0.001230247389499421
205,,0.04865621893741298,0.0012309758604557822
206,,0.048649336027107026,0.0012257195741190521
207,,0.04864336858891465,0.0012199215708608461
208,,0.048642694615056506,0.001197098765550617
209,,0.04862828529252797,0.0012139953301015917
210,,0.04863402565524668,0.0011927148014305685
211,,0.04861375436483966,0.0012118821795082768
212,,0.048604935496524615,0.0011995852601507351
213,,0.04859726895850619,0.001196380618575297
214,,0.04858937079954443,0.001194184574782788
215,,0.04858485225392538,0.001191146555880306
216,,0.04860123207498617,0.0011716168638223928
217,,0.048567565722136,0.0011811894732861802
218,,0.04859231047766846,0.0011645648120507388
219,,0.048553804079028456,0.0012078329111924373
220,,0.04854295749846844,0.0011951414568239253
221,,0.048546881648733976,0.0011638003352734611
222,,0.04853242757542491,0.0011838152811672307
223,,0.04852872847012017,0.00114507196471134
224,,0.0485253243722012,0.0011437928924989409
225,,0.048518625523513506,0.0011804154827900184
226,,0.04851040605590019,0.0011307336281552239
227,,0.04850594773140913,0.001127034313009764
228,,0.048500467781270706,0.0011698096772543843
229,,0.04849419284191271,0.001157352862931414
230,,0.04848996869864704,0.001155416283031418
231,,0.04848196245129685,0.0011093957571433233
232,,0.04848294815709151,0.0011537562945126594
233,,0.04847661460247568,0.0011466859029113739
234,,0.04847358265642758,0.0011445311730156422
235,,0.04846672253203599,0.001102555141589029
236,,0.048459826363850766,0.0011346273086298897
237,,0.04845366454877116,0.0011308022049860379
238,,0.04844996357449737,0.0010859424667915096
239,,0.04844439997496901,0.001115990788306995
240,,0.04844436794885196,0.001083219803630276
241,,0.04843024067877388,0.0011105169288862422
242,,0.04842582405766803,0.0011081835075792154
243,,0.04843617958770386,0.0010783996051894874
244,,0.04843142589865577,0.0010756714950631721
245,,0.048422508991716184,0.0010711690024180235
246,,0.04841808379438326,0.0010689071190561165
247,,0.04839777090518021,0.001088224556649567
248,,0.04839405188795134,0.0010886494018710175
249,,0.048410693915233706,0.0010675107380109165
250,,0.048383623419701795,0.0010810575114255456
251,,0.04840386479223198,0.0010652227679118003
252,,0.048375637604087675,0.0010748132988451986
253,,0.04837108791500129,0.001071646162252428
254,,0.04837038969046727,0.0010705831559798611
255,,0.04838167728510057,0.0010507227309503007
256,,0.04837498638270014,0.0010454200211405305
257,,0.04836262601817142,0.0010675623497303222
258,,0.04835544006045647,0.0010659308741430742
