,rmsd_min_0,rmsd_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_0/log.csv,0.3319674430205098,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_0/pdbs/70.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_1/log.csv,0.3306699851932915,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_1/pdbs/78.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_2/log.csv,0.0560913182874401,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_2/pdbs/145.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_3/log.csv,0.2871661455441911,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_3/pdbs/102.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_4/log.csv,0.0601515064147083,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_4/pdbs/207.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_7/log.csv,0.3430553558153988,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_7/pdbs/74.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_5/log.csv,0.3358126288795171,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_5/pdbs/149.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_6/log.csv,0.1831043934144433,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_6/pdbs/102.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_11/log.csv,0.3770019274728183,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_11/pdbs/143.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_12/log.csv,0.1859371399409611,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_12/pdbs/158.pdb
