,rmsd_avg_min_0,rmsd_avg_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_0/log.csv,1.1640949674268428,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_0/pdbs/78.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_1/log.csv,1.0045921819362624,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_1/pdbs/86.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_2/log.csv,0.8442060212224836,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_2/pdbs/110.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_3/log.csv,0.957926715691895,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_3/pdbs/126.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_4/log.csv,0.7148901160987188,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_4/pdbs/210.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_7/log.csv,0.991750953089164,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_7/pdbs/275.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_5/log.csv,0.9901826173504,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_5/pdbs/338.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_6/log.csv,0.9444090103882744,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_6/pdbs/100.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_11/log.csv,1.161001099800453,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_11/pdbs/160.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_12/log.csv,0.9097329789231644,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_12/pdbs/166.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_8/log.csv,1.3904991971395069,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_8/pdbs/116.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_9/log.csv,1.0293443040413257,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_9/pdbs/87.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_10/log.csv,0.8051924218247525,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_10/pdbs/182.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_16/log.csv,1.0528789037782182,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_16/pdbs/147.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_18/log.csv,1.0325097361130244,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_18/pdbs/169.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_15/log.csv,0.8207531801955575,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_15/pdbs/198.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_17/log.csv,0.9064145583896156,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_17/pdbs/175.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_13/log.csv,1.12680450432859,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_13/pdbs/140.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_14/log.csv,1.1985228992830386,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_14/pdbs/111.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_19/log.csv,1.0532774140240846,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_19/pdbs/102.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_21/log.csv,0.9562689597210746,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_21/pdbs/161.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_20/log.csv,0.854557781470324,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_20/pdbs/138.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_22/log.csv,0.9439834219286202,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_22/pdbs/104.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_150/log.csv,0.862275265197107,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_150/pdbs/231.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_120/log.csv,1.1288270238815006,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_120/pdbs/191.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_133/log.csv,0.792800808689741,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_133/pdbs/186.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_63/log.csv,0.8145351503156256,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_63/pdbs/180.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_111/log.csv,1.145783900246985,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/62_sb_1/142957/output_111/pdbs/105.pdb
