,r_free_0,pdb,ff,xray_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2
0,0.2422961027583615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/191.pdb,5711.7773067072185,5.614409942229552,0.2561000907441493,5.744402382159097,0.2689314084599768,0.2945876140012425,5.712720778403998,0.2782273287765176,0.296180492788634
1,0.2104791751392715,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/227.pdb,18199.465970573965,5.329035435501655,0.2625820190194625,5.529647269373355,0.2604888676309714,0.287256503309813,5.455400904767244,0.2549351619199237,0.3092516861047825
2,0.2300274989057519,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/135.pdb,73444.72988809342,5.217523544935269,0.3630852011525686,5.451040072805855,0.2940439352793748,0.7001445202309524,5.354853798782357,0.2687553604964376,0.3511830809184914
3,0.231913234388993,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/132.pdb,255464.24263229128,5.141353371068369,0.4013062463373609,5.255844156182159,0.2703358668153384,0.5252812787254056,5.075438905315492,0.2357257976711745,0.4253529397282169
