,xray_0+xray_1+xray_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2
0,16.200426244068677,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/302.pdb,19158.730217327207,5.44169230874487,0.2470841937763853,0.2969691274512703,5.4535730970926375,0.2404984561826716,0.3462405769904396,5.30516083823117,0.2135961573171169,0.2994107752338615,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
1,16.20337820592916,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/283.pdb,19208.968251810624,5.44604834609212,0.2525934977954029,0.2967133567783119,5.452556409447719,0.2414193454725867,0.3456509863912829,5.304773450389319,0.2141876026192344,0.3002207501992494,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
2,16.203435127815666,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/303.pdb,18880.841589480075,5.444619119094943,0.2472610459530614,0.2973182225630602,5.451726362959556,0.2412940025692534,0.3461564544054464,5.307089645761166,0.2151804705480091,0.3010686893325392,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
3,16.204831762631915,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/301.pdb,19038.544813274053,5.447527056499998,0.2495866020292979,0.2972184423982278,5.45254530153411,0.2382268299771432,0.3455239349088519,5.304759404597806,0.2122709115612553,0.3001826910806416,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
4,16.205021991839914,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/305.pdb,19069.37745526649,5.442481601290106,0.2487140447206838,0.2973632644617866,5.45352116317578,0.2395080102270679,0.3468423216204387,5.309019227374026,0.21561713373039,0.3002090430890246,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
5,16.205715701861234,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/300.pdb,19022.1934063863,5.450335424387451,0.2485905114701583,0.2957771551804153,5.448077757691904,0.2353996687562687,0.3435442768919183,5.307302519781878,0.2139692633160526,0.2979718090252349,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
6,16.206782634852242,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/270.pdb,19205.72286841121,5.447202327972477,0.2512631352020604,0.2997938967839123,5.4466386775282265,0.236367649381527,0.3482665335242886,5.312941629351538,0.2137978916530471,0.3056431401172295,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
7,16.206956624430035,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/254.pdb,18636.52138049984,5.447185653724981,0.2509279438046012,0.2961534045567734,5.4530367347648765,0.2379298392026037,0.3458060562382674,5.306734235940176,0.2143122643667735,0.3002947340837298,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
8,16.207559502212916,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/306.pdb,18865.02700952333,5.441864098489432,0.2483014062291745,0.2994397835086465,5.454837660940377,0.2400523186451089,0.3494275286613604,5.310857742783105,0.2168242376673999,0.3038270045908564,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
9,16.20821484819782,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_857/pdbs/326.pdb,17740.05742846723,5.450387443780747,0.2530756984423924,0.3098721819532037,5.441775769150524,0.2280064160336513,0.3460304787349263,5.316051635266549,0.2120284010055978,0.3044071710645309,0.6274799106932787,0.6017308903216861,0.6151818189095539,0.3725200893067213,0.3982691096783139,0.3848181810904461
10,16.208305343835907,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_857/pdbs/250.pdb,17705.806822215913,5.447037737140839,0.2501025050349004,0.3049341056625179,5.444276187642084,0.2272798972616319,0.3429553857291975,5.316991419052983,0.213463185016395,0.3007536926645111,0.6274799106932787,0.6017308903216861,0.6151818189095539,0.3725200893067213,0.3982691096783139,0.3848181810904461
11,16.208834880809324,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_464/pdbs/287.pdb,18690.524076244168,5.438557377936698,0.2551916859332911,0.3160470936839082,5.453351366788463,0.2398684008665229,0.3640320381278867,5.316926136084162,0.2191050574558944,0.3265494387621897,0.5975355130980908,0.567101589751608,0.5848532994662113,0.4024644869019092,0.432898410248392,0.4151467005337887
12,16.208840138733063,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_1569/pdbs/329.pdb,18438.256239299568,5.440120238543311,0.2522142846508829,0.2885852753906726,5.4530118387059625,0.2415469236947269,0.3281097937892576,5.315708061483789,0.2183383651445337,0.28965390404537,0.4568550011718898,0.5171787400634696,0.482556627490353,0.5431449988281102,0.4828212599365303,0.517443372509647
13,16.20885567990411,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_1569/pdbs/330.pdb,18454.617914422022,5.44054979781808,0.2529821054840909,0.2882585957615859,5.4528820915424525,0.2404513367071951,0.3272114306670957,5.315423790543582,0.2167106938244836,0.2905443072121439,0.4568550011718898,0.5171787400634696,0.482556627490353,0.5431449988281102,0.4828212599365303,0.517443372509647
14,16.20942783010306,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_194/pdbs/162.pdb,18341.51101605541,5.439643605481207,0.2522574116458129,0.2955631961451414,5.456711022082174,0.2427592637369489,0.3491022046908866,5.313073202539681,0.2139544377783038,0.2965404356395031,0.4555131414904216,0.5482738169023075,0.4857771213892644,0.5444868585095783,0.4517261830976924,0.5142228786107357
15,16.21001012444222,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/284.pdb,19085.583186509117,5.444990003730613,0.2506909160317559,0.2936128824715512,5.454679575525558,0.2406215335006765,0.346367899598913,5.310340545186049,0.2161431561062891,0.2997880692292661,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
16,16.210309491245663,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/308.pdb,19185.456915687075,5.441724900594912,0.2472816073585228,0.2992653133143286,5.456619127539806,0.2378675642911027,0.3500954399393943,5.311965463110944,0.2168645743411014,0.3046734834305202,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
17,16.21032201198455,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_1569/pdbs/356.pdb,18456.819954803887,5.443058299508487,0.2552794992095742,0.2842205192168995,5.4519543182385695,0.2403822115859257,0.3255984091037164,5.315309394237495,0.2153236919324833,0.2873308541412239,0.4568550011718898,0.5171787400634696,0.482556627490353,0.5431449988281102,0.4828212599365303,0.517443372509647
18,16.21033508642501,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/253.pdb,18818.32085709152,5.442622045074575,0.2482435653614068,0.2922764804816161,5.454715474183441,0.2405041418204888,0.3440696580016479,5.312997567166996,0.2194396242281661,0.2976521893151808,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
19,16.21042343899848,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/275.pdb,19210.489339752563,5.441410474195577,0.2478308173942546,0.300498045107857,5.455995421446343,0.238670782328864,0.3473237399418101,5.313017543356558,0.2150001492793766,0.3028175395428374,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
20,16.21042825339859,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/268.pdb,19158.393948935936,5.443672705843841,0.2485934717103238,0.2986394251932663,5.456355008708285,0.2421803865456649,0.3490336054177724,5.310400538846464,0.2143358397432866,0.3042670583993908,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
21,16.210749294834987,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/278.pdb,19102.27488195528,5.449088973587049,0.2525320403370926,0.2978971198242559,5.448738002042586,0.2366172243548402,0.3466132440088414,5.312922319205352,0.217873228842029,0.301061672614768,0.5129588986157393,0.50532126956262,0.5150240244762436,0.4870411013842607,0.4946787304373801,0.4849759755237564
