,r_free_0,pdb,ff,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2,w_2_0,w_2_1,w_2_2,w_3_0,w_3_1,w_3_2,w_4_0,w_4_1,w_4_2,w_5_0,w_5_1,w_5_2,w_6_0,w_6_1,w_6_2,w_7_0,w_7_1,w_7_2
10,0.2348671411389289,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/131.pdb,250042.3825565507,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
11,0.2348785899933754,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_487/pdbs/158.pdb,257485.2810169935,0.2096690022560095,0.112684152819213,0.2010288881689445,0.1392385982299515,0.1076166857123158,0.1288793486117778,0.1167859962474109,0.1830226907997391,0.1018023883250384,0.0837796408106542,0.0376798328732951,0.099026778908043,0.0754778094300651,0.0415244695678533,0.1294618747138941,0.1328636432504881,0.2698086711337016,0.1416718770854724,0.0699422868771203,0.0407128245934719,0.0934150895987572,0.1722430228983001,0.20695067250041,0.1047137545880722
12,0.2349245058849865,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_487/pdbs/159.pdb,256691.6506078934,0.2096690022560095,0.112684152819213,0.2010288881689445,0.1392385982299515,0.1076166857123158,0.1288793486117778,0.1167859962474109,0.1830226907997391,0.1018023883250384,0.0837796408106542,0.0376798328732951,0.099026778908043,0.0754778094300651,0.0415244695678533,0.1294618747138941,0.1328636432504881,0.2698086711337016,0.1416718770854724,0.0699422868771203,0.0407128245934719,0.0934150895987572,0.1722430228983001,0.20695067250041,0.1047137545880722
13,0.2349488333756753,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/121.pdb,260019.89550680228,0.1993537513608144,0.2152216637770152,0.0988540509926609,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093214,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.207267194025527,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
14,0.2350135366638257,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/180.pdb,257164.0986012534,0.1993537513608144,0.2152216637770152,0.0988540509926609,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093214,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.207267194025527,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
15,0.235208859838794,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_487/pdbs/170.pdb,258221.18147524504,0.2096690022560095,0.112684152819213,0.2010288881689445,0.1392385982299515,0.1076166857123158,0.1288793486117778,0.1167859962474109,0.1830226907997391,0.1018023883250384,0.0837796408106542,0.0376798328732951,0.099026778908043,0.0754778094300651,0.0415244695678533,0.1294618747138941,0.1328636432504881,0.2698086711337016,0.1416718770854724,0.0699422868771203,0.0407128245934719,0.0934150895987572,0.1722430228983001,0.20695067250041,0.1047137545880722
16,0.2355591581962168,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/124.pdb,256786.97513921067,0.1993537513608144,0.2152216637770152,0.0988540509926609,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093214,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.207267194025527,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
17,0.2357475549888078,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_487/pdbs/161.pdb,257120.28924063192,0.2096690022560095,0.112684152819213,0.2010288881689445,0.1392385982299515,0.1076166857123158,0.1288793486117778,0.1167859962474109,0.1830226907997391,0.1018023883250384,0.0837796408106542,0.0376798328732951,0.099026778908043,0.0754778094300651,0.0415244695678533,0.1294618747138941,0.1328636432504881,0.2698086711337016,0.1416718770854724,0.0699422868771203,0.0407128245934719,0.0934150895987572,0.1722430228983001,0.20695067250041,0.1047137545880722
18,0.2357606968280946,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/117.pdb,260693.54824126823,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
19,0.235825368082076,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/138.pdb,252617.17734341757,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
20,0.2358920415561202,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/133.pdb,256594.14465093557,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
21,0.2360876242255551,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_487/pdbs/70.pdb,252202.76357771008,0.2096690022560095,0.112684152819213,0.2010288881689445,0.1392385982299515,0.1076166857123158,0.1288793486117778,0.1167859962474109,0.1830226907997391,0.1018023883250384,0.0837796408106542,0.0376798328732951,0.099026778908043,0.0754778094300651,0.0415244695678533,0.1294618747138941,0.1328636432504881,0.2698086711337016,0.1416718770854724,0.0699422868771203,0.0407128245934719,0.0934150895987572,0.1722430228983001,0.20695067250041,0.1047137545880722
22,0.2361074516433503,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1489/pdbs/177.pdb,258384.45678403848,0.1722023168846405,0.2050477863633742,0.1512950860064772,0.1210252510136156,0.1525360784964434,0.0629469229519271,0.1292361818279813,0.0786435868243541,0.1279582910257263,0.0412269212588269,0.0625069522883763,0.0595123014005261,0.1629791646703524,0.1242628402687515,0.1563802205875091,0.1618091799315258,0.2171348847907293,0.1656019203258051,0.0530784140780084,0.1378631764107448,0.1067294488699432,0.1584425703350488,0.0220046945572261,0.1695758088320854
23,0.2362354793637781,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/136.pdb,259849.7299926171,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
24,0.2364325831823455,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1734/pdbs/154.pdb,246409.0196596789,0.1920663579201145,0.1838738799137202,0.1727763975379233,0.1106759970351457,0.1747789528532112,0.144967847094262,0.101514222258711,0.1718202932346244,0.022147690870558,0.0383455937841646,0.0912058196691001,0.012703038298419,0.1530457713743564,0.0876660779215129,0.2146149253679376,0.195050118224403,0.0840191423136626,0.1416963562271763,0.0937996754250841,0.0267587458391672,0.0895739142724187,0.1155022639780204,0.1798770882550013,0.2015198303313047
25,0.2364435244285115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/116.pdb,257974.37085119003,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
26,0.2364656774577434,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/129.pdb,258699.1752028859,0.1993537513608144,0.2152216637770152,0.0988540509926609,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093214,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.207267194025527,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
27,0.2365968399110689,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/139.pdb,251967.4487267571,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
28,0.2366732465037824,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/125.pdb,256773.95629260197,0.1993537513608144,0.2152216637770152,0.0988540509926609,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093214,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.207267194025527,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
29,0.2366769750267671,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/148.pdb,258052.56499384696,0.1993537513608144,0.2152216637770152,0.0988540509926609,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093214,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.207267194025527,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
30,0.2368182266916103,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/68.pdb,242234.52041116444,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
31,0.2368934922746955,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/114.pdb,247655.82531213583,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
32,0.2369001854898827,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/126.pdb,258306.90840305144,0.1993537513608144,0.2152216637770152,0.0988540509926609,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093214,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.207267194025527,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
33,0.2370645439853178,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/137.pdb,259060.07656918967,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
34,0.2372401754450053,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/113.pdb,257142.1108777068,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
35,0.2373307799487991,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/123.pdb,256966.5568495569,0.1993537513608144,0.2152216637770152,0.0988540509926609,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093214,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.207267194025527,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
36,0.2373622575237961,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/119.pdb,260903.82705714487,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
37,0.2374076717708978,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/150.pdb,253274.0283202979,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
38,0.2374768501746395,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/132.pdb,250525.38075435127,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
39,0.2375218204561575,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_487/pdbs/160.pdb,255875.86026332105,0.2096690022560095,0.112684152819213,0.2010288881689445,0.1392385982299515,0.1076166857123158,0.1288793486117778,0.1167859962474109,0.1830226907997391,0.1018023883250384,0.0837796408106542,0.0376798328732951,0.099026778908043,0.0754778094300651,0.0415244695678533,0.1294618747138941,0.1328636432504881,0.2698086711337016,0.1416718770854724,0.0699422868771203,0.0407128245934719,0.0934150895987572,0.1722430228983001,0.20695067250041,0.1047137545880722
40,0.2375316098944163,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/131.pdb,256769.68312761292,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
41,0.2375439430831683,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/147.pdb,261054.43815690363,0.1993537513608144,0.2152216637770152,0.0988540509926609,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093214,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.207267194025527,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
42,0.2375699231084936,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/127.pdb,250880.02074888488,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
43,0.2376038658167935,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1489/pdbs/178.pdb,259239.2310652496,0.1722023168846405,0.2050477863633742,0.1512950860064772,0.1210252510136156,0.1525360784964434,0.0629469229519271,0.1292361818279813,0.0786435868243541,0.1279582910257263,0.0412269212588269,0.0625069522883763,0.0595123014005261,0.1629791646703524,0.1242628402687515,0.1563802205875091,0.1618091799315258,0.2171348847907293,0.1656019203258051,0.0530784140780084,0.1378631764107448,0.1067294488699432,0.1584425703350488,0.0220046945572261,0.1695758088320854
44,0.2376997135234267,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/158.pdb,254048.3426705558,0.1993537513608144,0.2152216637770152,0.098854050992661,0.1781814167651514,0.0876669442926978,0.1689477771326879,0.0900482960532365,0.1187418811546105,0.0958181873093215,0.0835807360868404,0.1678854531112928,0.0885944174481196,0.1677493556664644,0.0990410528261911,0.2072671940255271,0.0781534253346283,0.1561846571192109,0.0802837947708569,0.0219544715938448,0.0182999574398618,0.0562217053628282,0.1809785471390196,0.1369583902791197,0.2040128729579975
45,0.2378097450175384,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_487/pdbs/69.pdb,251794.58642679843,0.2096690022560095,0.112684152819213,0.2010288881689445,0.1392385982299515,0.1076166857123158,0.1288793486117778,0.1167859962474109,0.1830226907997391,0.1018023883250384,0.0837796408106542,0.0376798328732951,0.099026778908043,0.0754778094300651,0.0415244695678533,0.1294618747138941,0.1328636432504881,0.2698086711337016,0.1416718770854724,0.0699422868771203,0.0407128245934719,0.0934150895987572,0.1722430228983001,0.20695067250041,0.1047137545880722
46,0.2379750434913502,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_487/pdbs/169.pdb,258783.9831664903,0.2096690022560095,0.112684152819213,0.2010288881689445,0.1392385982299515,0.1076166857123158,0.1288793486117778,0.1167859962474109,0.1830226907997391,0.1018023883250384,0.0837796408106542,0.0376798328732951,0.099026778908043,0.0754778094300651,0.0415244695678533,0.1294618747138941,0.1328636432504881,0.2698086711337016,0.1416718770854724,0.0699422868771203,0.0407128245934719,0.0934150895987572,0.1722430228983001,0.20695067250041,0.1047137545880722
