,r_free_0,pdb,ff,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2
0,0.2104791751392715,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/227.pdb,18199.465970573965,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
1,0.2110232218349556,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/362.pdb,18142.658559360018,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
2,0.2113900281791734,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/237.pdb,18198.95572870199,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
3,0.2118278802066974,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/302.pdb,18076.43290307088,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
4,0.2118988315592803,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/272.pdb,18172.68441953257,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
5,0.2123766178259444,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/364.pdb,17934.570844078215,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
6,0.2125548354989272,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/226.pdb,17982.354317228266,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
7,0.2126437282620167,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/201.pdb,17675.514910495614,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
8,0.2127074054017005,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/342.pdb,18226.42981071382,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
9,0.2127602642394016,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/222.pdb,17935.179196428817,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
10,0.2127958658490474,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/245.pdb,18178.998911241568,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
11,0.2128294678783366,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/269.pdb,18114.11156822308,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
12,0.2128458543476294,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/187.pdb,18134.66692847838,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
13,0.2129070031863645,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/216.pdb,18125.17087051376,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
14,0.2129507780508447,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/361.pdb,17939.6836696019,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
15,0.2129753850933238,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/244.pdb,17927.752552887494,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
16,0.2130681420347217,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/207.pdb,18174.49821675287,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
17,0.2131428662884746,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/248.pdb,18307.29637020344,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
18,0.2131840137921792,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/235.pdb,18340.71336881268,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
19,0.2132346070110085,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/343.pdb,18145.62375418657,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
20,0.2132367385561043,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/347.pdb,18303.070648020326,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
21,0.21330867176248,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/247.pdb,18330.98648085477,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
22,0.2133317231766029,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/232.pdb,18313.12976592534,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
23,0.2133552237842474,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/305.pdb,17868.822613810084,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
24,0.2135012930890268,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/352.pdb,17974.06254601888,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
25,0.2135217846793098,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/228.pdb,17957.277572100327,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
26,0.213707137804567,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/378.pdb,17882.5330136208,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
27,0.2137443856399835,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/353.pdb,18266.37698336121,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
28,0.2137513431870249,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/282.pdb,18110.6236960392,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
29,0.2137567224120664,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/223.pdb,18066.471681796203,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
30,0.213776846125097,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/234.pdb,18235.543170714955,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
31,0.213869791395499,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/215.pdb,18190.206270791037,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
32,0.2139263945374113,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/241.pdb,17840.90495497743,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
33,0.2139404078303944,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/236.pdb,18103.33204413702,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
34,0.2139756403425075,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/230.pdb,18095.638198658948,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
35,0.2140050970886388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/200.pdb,17886.625596632635,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
36,0.2140557551310056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/263.pdb,17983.291628979972,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
37,0.2140648515938003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/231.pdb,18133.32792230228,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
38,0.2141179979951545,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/268.pdb,18015.330563421827,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
39,0.214213196670064,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/206.pdb,18158.66043312994,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
40,0.2142315529320634,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/240.pdb,18522.947227799425,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
41,0.2142575098875022,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/233.pdb,18045.120637330027,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
42,0.2142790181773022,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/249.pdb,18416.453710591453,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
43,0.2143096499243855,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/271.pdb,18426.30145258493,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
44,0.2143237324800039,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/374.pdb,18227.10475406152,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
45,0.2143658916933768,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/219.pdb,17968.95047268051,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
46,0.2144351207153309,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/344.pdb,18176.727724123,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
