,r_free_0,pdb,ff,xray_0,rmsd_0
0,0.2422961027583615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/191.pdb,5711.7773067072185,5.614409942229552,0.2561000907441493
1,0.2104791751392715,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/227.pdb,18199.465970573965,5.329035435501655,0.2625820190194625
2,0.2300274989057519,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_207/pdbs/135.pdb,73444.72988809342,5.217523544935269,0.3630852011525686
3,0.231913234388993,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_4/pdbs/132.pdb,255464.24263229128,5.141353371068369,0.4013062463373609
