,xray_0+xray_1+xray_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2,w_2_0,w_2_1,w_2_2,w_3_0,w_3_1,w_3_2
0,15.746832275003843,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/243.pdb,67559.32634009368,5.266291544141029,0.2528606250913188,0.4173943271199827,5.312273675004794,0.2457739828096144,0.5634506260757927,5.16826705585802,0.2250548312577865,0.3442603241160619,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
1,15.753320827378563,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/246.pdb,66762.31663123163,5.280108910070966,0.2637682014632826,0.4158112627591194,5.314149057519777,0.243401841746955,0.5679658351655434,5.159062859787821,0.2195074570284711,0.3435449823371416,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
2,15.75481280461933,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/242.pdb,67432.56052806374,5.271462260404802,0.254466809369087,0.4175992615255868,5.312676879119927,0.2440925131606643,0.5619891443731675,5.1706736650946015,0.223647662994944,0.3427166190786682,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
3,15.755942847404215,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/241.pdb,67141.01505604273,5.277611975243161,0.2610344150866856,0.4202620952227615,5.31344393605136,0.24431313779166,0.5630968456901063,5.164886936109694,0.2230493305729355,0.34386815757167,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
4,15.755977883853788,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/257.pdb,66910.58563225182,5.27665387820548,0.2540958585552259,0.4184919711975903,5.3145962873830666,0.245275333440132,0.5768176597845761,5.164727718265241,0.2174641709784515,0.342903265461081,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
5,15.756128541150403,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/245.pdb,67428.77894598861,5.277740045801267,0.261169803816462,0.4162361557921694,5.3154506557730326,0.2442232509762828,0.5657932476164431,5.162937839576103,0.2228350577235455,0.3429731250601289,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
6,15.756667301158048,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/240.pdb,67542.30830838693,5.280487796247236,0.2616274219561916,0.4190351079810374,5.308612602024368,0.2450993240221078,0.561293168231513,5.167566902886444,0.2245403162658428,0.3433728683624929,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
7,15.757021005366765,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/239.pdb,66710.6474194948,5.27935134936645,0.2633282515645553,0.4173519438156274,5.307768852280605,0.2460694904349847,0.5600050683140391,5.169900803719711,0.223078687195059,0.3429111988897524,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
8,15.759446372818026,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/256.pdb,67303.79698669774,5.287810110000171,0.2615658358607929,0.417633942843611,5.3123218247621455,0.2442618167173949,0.5740771379997432,5.159314438055708,0.2162532685485035,0.3420314128522876,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
9,15.759651386002488,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/244.pdb,67389.68006809588,5.276190451709402,0.2574782338589012,0.4139306816828621,5.318692318338767,0.2464913006201356,0.5625037219762284,5.164768615954319,0.2241316477640678,0.3409065778962338,0.3129387989851084,0.3819162414747285,0.4259887715977305,0.3513647973258309,0.2302761650250298,0.2985055844058215,0.2628490426158074,0.254596744146174,0.2266412528099795,0.0728473610732531,0.1332108493540676,0.0488643911864685
