,r_free_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,rmsd_2
0,0.2314408042956524,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1696/pdbs/162.pdb,5859.280772437491,5.713926767488265,0.2844979444424456,0.2609021807742843,5.7527920391194485,0.2707959834441179,0.3243711771896814,5.6256800176460775,0.2692541629681413
1,0.2069109523759239,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_515/pdbs/88.pdb,19040.199606393275,5.462027025853797,0.2510632174700948,0.2916617036981288,5.473043617996927,0.2452806272001721,0.3404827823455753,5.314067655357907,0.2944847467690045
2,0.2153917118852859,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1169/pdbs/260.pdb,66065.88381810283,5.278955591503925,0.253452054845619,0.4211119802231093,5.3209752512058905,0.2447027401882246,0.5800594757843295,5.163577555941012,0.3440184276190386
3,0.2042933104120115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1125/pdbs/135.pdb,257724.93679796928,5.132509550489944,0.2608578408464823,0.4120291904175588,5.181559944067266,0.2500561295024291,0.46600160345518,5.033325084734777,0.4877761332784082
