,xray_0+xray_1+xray_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2,w_2_0,w_2_1,w_2_2,w_3_0,w_3_1,w_3_2,w_4_0,w_4_1,w_4_2,w_5_0,w_5_1,w_5_2,w_6_0,w_6_1,w_6_2,w_7_0,w_7_1,w_7_2
0,15.325603820858044,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/131.pdb,250042.3825565507,5.114426661778665,0.2348671411389289,0.4194632522123317,5.15059107974713,0.236529671894006,0.431991887808402,5.060586079332248,0.2233970674079182,0.4632777988627733,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
1,15.327569723155126,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/130.pdb,249328.7878073114,5.113805122302847,0.234782095207289,0.4142579208134742,5.155229342893472,0.2365840332631007,0.4266899513133777,5.058535257958805,0.2227097192619303,0.4591333058338366,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
2,15.334872404942175,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/132.pdb,250525.38075435127,5.118267767517911,0.2374768501746395,0.4249524743293945,5.144704310890105,0.2351759438771671,0.4366432373417817,5.071900326534158,0.227843810836162,0.4692136885357948,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
3,15.336826363248797,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/134.pdb,249586.40117708643,5.116329701449207,0.2383614692543857,0.4298400026201645,5.1496160678283776,0.2329238700318535,0.4388635494167996,5.070880593971212,0.2254308607598358,0.4732334931263986,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
4,15.341909544855088,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/140.pdb,252523.0310539149,5.118256172960556,0.2336091982345548,0.4355106053395725,5.161824816919686,0.2340939385988731,0.4410964407492057,5.061828554974848,0.2189957005701439,0.4780508360706906,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
5,15.342155622531605,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1922/pdbs/135.pdb,251644.86465482987,5.1362609186209935,0.2598331486853134,0.5021815434819318,5.167708029827008,0.2413361966338447,0.5234326229839716,5.038186674083603,0.223569810052298,0.4308236158838623,0.1293276735642264,0.0723868236549466,0.0930763579599388,0.172815682003523,0.1539123247806541,0.0804486693792153,0.1130236938581152,0.1394320605296667,0.1751186837131147,0.0850053793919952,0.1130235394910237,0.0816795703445673,0.121668311061804,0.1328430349629332,0.0908793664882005,0.1645243832160429,0.1357509047157909,0.2069255642407113,0.1125134633002087,0.0898157875502113,0.0670354356735035,0.1011214136040843,0.1628355243147731,0.204836352200748
6,15.342362073881969,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/127.pdb,250880.02074888488,5.124870246069843,0.2375699231084936,0.4118778829896869,5.162953906203137,0.2350293500381782,0.4237344453490236,5.054537921608989,0.2217893501781106,0.4564186568982485,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
7,15.343141857794762,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1125/pdbs/140.pdb,259023.98228873903,5.127422882502055,0.2620877078572904,0.4196122199373109,5.180393257353001,0.2492861708817406,0.478504305778289,5.035325717939705,0.210059774400329,0.4986599868024663,0.2493917907051971,0.1233501616553403,0.1952216868398422,0.0518137898112619,0.0799490187732324,0.0613434346876592,0.0381847693715683,0.2561041082139151,0.1490535549699962,0.0491933972317954,0.0380023717504657,0.0373753254937437,0.220278224777097,0.1516651441691539,0.1756512820961658,0.1656105911566008,0.1804459415369988,0.1291969529214143,0.0560846216633188,0.1033976357848946,0.1246025870254934,0.1694428152831603,0.0670856181159988,0.1275551759656849
8,15.343229328418891,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1201/pdbs/138.pdb,252617.17734341757,5.116830536740965,0.235825368082076,0.4311220285281736,5.163159418005779,0.2355667114615664,0.4385792761297416,5.063239373672149,0.2184781295322071,0.4763103092822228,0.1198805458582982,0.1143927784133005,0.067382463252048,0.1675504385221601,0.2071549404287991,0.1478923540327582,0.1383206256619287,0.200602830671853,0.1814662568350739,0.0906018466992221,0.0775633714297783,0.1373311435701654,0.0982666010390271,0.0949575008756502,0.0658948697483146,0.1805814270070212,0.1554775896913542,0.1722474965980564,0.0317188605504858,0.063404433941388,0.0288932560682421,0.1730796546618564,0.0864465545478766,0.1988921598953411
9,15.343231849838073,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/3/output_1125/pdbs/137.pdb,256795.2266453257,5.120723837290492,0.2539357985480326,0.4155331994725402,5.18554644217136,0.2501817504309073,0.4708330973294072,5.036961570376222,0.2091279951470737,0.4937843026512539,0.2493917907051971,0.1233501616553403,0.1952216868398422,0.0518137898112619,0.0799490187732324,0.0613434346876592,0.0381847693715683,0.2561041082139151,0.1490535549699962,0.0491933972317954,0.0380023717504657,0.0373753254937437,0.220278224777097,0.1516651441691539,0.1756512820961658,0.1656105911566008,0.1804459415369988,0.1291969529214143,0.0560846216633188,0.1033976357848946,0.1246025870254934,0.1694428152831603,0.0670856181159988,0.1275551759656849
